actual_contributing_patients,fit_seconds,fold,inference_seconds,mean_class_donor_coverage,min_class_donor_coverage,model,n_classes,n_test_cells,n_train_cells,observed_class_count,patient_budget,protocol_hash,seed,status,task,total,unseen_at_training_class_count,wall_seconds
32,2.764952914789319,0,0.029074635356664658,31.6,30,logistic_regression,5,66980,6400,5,32,d53c22dd7c1e22fc,11,success,coarse,6400,0,2.890235082246363
32,5.4512718403711915,0,0.05429975036531687,27.962962962962962,4,logistic_regression,27,66980,6400,27,32,d53c22dd7c1e22fc,11,success,fine,6400,0,5.604690014384687
8,2.8365123346447945,0,0.03111247345805168,8.0,8,logistic_regression,5,66980,6400,5,8,d53c22dd7c1e22fc,11,success,coarse,6400,0,2.9380316231399775
8,4.464593051932752,0,0.05184663459658623,7.37037037037037,2,logistic_regression,27,66980,6400,27,8,d53c22dd7c1e22fc,11,success,fine,6400,0,4.584444932639599
16,1.1559828193858266,0,0.032019236125051975,14.6,9,logistic_regression,5,66980,3200,5,16,d53c22dd7c1e22fc,12,success,coarse,3200,0,1.265077338553965
16,2.7402658481150866,0,0.04756899829953909,13.884615384615385,3,logistic_regression,27,66980,3200,26,16,d53c22dd7c1e22fc,12,success,fine,3200,1,2.865999390371144
32,1.2979879975318909,0,0.03163582179695368,27.4,9,logistic_regression,5,66980,3200,5,32,d53c22dd7c1e22fc,12,success,coarse,3200,0,1.4262678464874625
32,2.689948516897857,0,0.052673669531941414,25.576923076923077,3,logistic_regression,27,66980,3200,26,32,d53c22dd7c1e22fc,12,success,fine,3200,1,2.842574796639383
8,1.2212620126083493,0,0.029803602024912834,7.8,7,logistic_regression,5,66980,3200,5,8,d53c22dd7c1e22fc,12,success,coarse,3200,0,1.3188535664230585
8,2.2735734451562166,0,0.052195808850228786,7.115384615384615,3,logistic_regression,27,66980,3200,26,8,d53c22dd7c1e22fc,12,success,fine,3200,1,2.395050449296832
16,2.653708797879517,0,0.029261687770485878,15.6,14,logistic_regression,5,66980,6400,5,16,d53c22dd7c1e22fc,12,success,coarse,6400,0,2.7613665414974093
16,4.935727333649993,0,0.04803283140063286,14.346153846153847,5,logistic_regression,27,66980,6400,26,16,d53c22dd7c1e22fc,12,success,fine,6400,1,5.062777948565781
32,2.6481765173375607,0,0.032436772249639034,29.0,17,logistic_regression,5,66980,6400,5,32,d53c22dd7c1e22fc,12,success,coarse,6400,0,2.7851572800427675
