model,scope,metric,comparison,mean,seed_values,valid_bootstrap,low,high
mlp,rna_correct,subject_accuracy,apt_oracle-minus-prior_oracle,-0.10469950712424199,"[np.float64(-0.10530715725862616), np.float64(-0.10588112981251696), np.float64(-0.10291023430158286)]",2000,-0.16718299851237517,-0.038202808840858145
mlp,rna_correct,sb_f1,rna_oracle-minus-prior_oracle,0.848309581033543,"[np.float64(0.8483222914612847), np.float64(0.8482145954976812), np.float64(0.8483918561416632)]",2000,0.819968279500648,0.8558515843999732
mlp,rna_correct,subject_accuracy,rna_oracle-minus-prior_oracle,0.38959525089253494,"[np.float64(0.3895894037201776), np.float64(0.38864150726252666), np.float64(0.39055484169490073)]",2000,0.32328233087939867,0.461928016544632
mlp,rna_correct,sb_f1,apt_oracle-minus-prior_expected_cm,0.1292368384368696,"[np.float64(0.13209628247234784), np.float64(0.12852807399573915), np.float64(0.1270861588425217)]",2000,0.10790896403582344,0.14311133953183203
mlp,rna_correct,subject_accuracy,apt_oracle-minus-prior_expected_cm,0.07601022673823095,"[np.float64(0.07511272141651099), np.float64(0.07555263143800706), np.float64(0.07736532736017482)]",2000,0.04109583429835696,0.10876395987507188
mlp,rna_correct,sb_f1,rna_oracle-minus-prior_expected_cm,0.8174892937962682,"[np.float64(0.8174078173368458), np.float64(0.8174320254317179), np.float64(0.8176280386202407)]",2000,0.7938971834123102,0.8203143916079292
mlp,rna_correct,subject_accuracy,rna_oracle-minus-prior_expected_cm,0.570304984755008,"[np.float64(0.5700092823953147), np.float64(0.5700752685130507), np.float64(0.5708304033566585)]",2000,0.5380462227008656,0.6046682906770285
mlp,rna_error,sb_f1,rna_apt-minus-rna,0.25854299596832236,"[np.float64(0.2631293810065151), np.float64(0.2519963584068012), np.float64(0.2605032484916509)]",2000,0.22948668182932858,0.2763073728260627
mlp,rna_error,subject_accuracy,rna_apt-minus-rna,0.3108650784998363,"[np.float64(0.30986844709156164), np.float64(0.3077786839157577), np.float64(0.31494810449218963)]",2000,0.29052318057923066,0.3310465278061831
mlp,rna_error,sb_f1,rna_apt-minus-rna_noise,0.043277223042026906,"[np.float64(0.04131490563361237), np.float64(0.03975687059110711), np.float64(0.048759892901361235)]",2000,0.02334810326901674,0.05893308436746233
mlp,rna_error,subject_accuracy,rna_apt-minus-rna_noise,0.03526551097737285,"[np.float64(0.03336874585943239), np.float64(0.03425938635566744), np.float64(0.03816840071701871)]",2000,0.024758477160515647,0.04601258390312083
mlp,rna_error,sb_f1,rna_apt-minus-patient_shuffle,0.021298405404775272,"[np.float64(0.019867981739500717), np.float64(0.01815760164568661), np.float64(0.025869632829138484)]",2000,0.007235170675300957,0.031200162818361587
mlp,rna_error,subject_accuracy,rna_apt-minus-patient_shuffle,0.010825776998261724,"[np.float64(0.010469421310767335), np.float64(0.009844629455407927), np.float64(0.012163280228609907)]",2000,0.006586607227063954,0.015532407102340913
mlp,rna_error,sb_f1,rna_apt-minus-lineage_shuffle,0.017513999501120953,"[np.float64(0.016284679267281887), np.float64(0.01603493581717244), np.float64(0.02022238341890853)]",2000,0.005766741503683169,0.025221475795642077
mlp,rna_error,subject_accuracy,rna_apt-minus-lineage_shuffle,0.007718236526523314,"[np.float64(0.0073557257149958755), np.float64(0.007555227724893088), np.float64(0.00824375613968098)]",2000,0.003229399101487553,0.012361080517004743
mlp,rna_error,sb_f1,apt_oracle-minus-prior_oracle,0.14865184031541068,"[np.float64(0.14850852356524272), np.float64(0.14673349634445423), np.float64(0.15071350103653505)]",2000,0.11173934512016753,0.16716814561728566
mlp,rna_error,subject_accuracy,apt_oracle-minus-prior_oracle,-0.08133106339247459,"[np.float64(-0.08476004732790526), np.float64(-0.07673354507136187), np.float64(-0.08249959777815663)]",2000,-0.1237837843977548,-0.04204678361128738
mlp,rna_error,sb_f1,rna_oracle-minus-prior_oracle,0.12556527600870473,"[np.float64(0.12295505200319548), np.float64(0.12363936871592193), np.float64(0.1301014073069968)]",2000,0.1064675191190692,0.1620479185341952
mlp,rna_error,subject_accuracy,rna_oracle-minus-prior_oracle,-0.15762410784255584,"[np.float64(-0.1582230534362885), np.float64(-0.1533858989860299), np.float64(-0.1612633711053491)]",2000,-0.19100038270402092,-0.12572322468802155
mlp,rna_error,sb_f1,apt_oracle-minus-prior_expected_cm,0.10861822725988646,"[np.float64(0.10842247359070722), np.float64(0.10654716401703165), np.float64(0.11088504417192047)]",2000,0.0751928333613916,0.1253143140513123
mlp,rna_error,subject_accuracy,apt_oracle-minus-prior_expected_cm,0.0403882520813697,"[np.float64(0.037698109904779786), np.float64(0.04303400519734346), np.float64(0.04043264114198586)]",2000,0.016923217622410527,0.06204964059684769
mlp,rna_error,sb_f1,rna_oracle-minus-prior_expected_cm,0.08553166295318053,"[np.float64(0.08286900202865999), np.float64(0.08345303638849935), np.float64(0.0902729504423822)]",2000,0.06889558427975438,0.12134712862026756
mlp,rna_error,subject_accuracy,rna_oracle-minus-prior_expected_cm,-0.035904792368711545,"[np.float64(-0.03576489620360346), np.float64(-0.03361834871732455), np.float64(-0.03833113218520662)]",2000,-0.05195551222264618,-0.020350394701198905
mlp,rna_low_margin,sb_f1,rna_apt-minus-rna,0.0848986750206368,"[np.float64(0.0861624636195063), np.float64(0.08491800540323707), np.float64(0.08361555603916704)]",2000,0.06912809576232326,0.0994164565445347
mlp,rna_low_margin,subject_accuracy,rna_apt-minus-rna,0.10158387161388731,"[np.float64(0.10277040805227056), np.float64(0.09884682610904394), np.float64(0.10313438068034742)]",2000,0.08697603818201523,0.11560062093086089
mlp,rna_low_margin,sb_f1,rna_apt-minus-rna_noise,0.05329002377642004,"[np.float64(0.05595674193357525), np.float64(0.051355852149373105), np.float64(0.05255747724631177)]",2000,0.03262029076692373,0.06670727143798184
mlp,rna_low_margin,subject_accuracy,rna_apt-minus-rna_noise,0.03749918310498446,"[np.float64(0.036595014415065075), np.float64(0.03756817740864293), np.float64(0.03833435749124536)]",2000,0.023463978522889475,0.049863198248410096
mlp,rna_low_margin,sb_f1,rna_apt-minus-patient_shuffle,0.01517626450030161,"[np.float64(0.012412804844937952), np.float64(0.015966992814851033), np.float64(0.017148995841115844)]",2000,0.0028591353314196878,0.023474844738882318
mlp,rna_low_margin,subject_accuracy,rna_apt-minus-patient_shuffle,0.007859973480758361,"[np.float64(0.008646412438928941), np.float64(0.009732296103497351), np.float64(0.00520121189984879)]",2000,0.0018306617624353272,0.013297259301713263
mlp,rna_low_margin,sb_f1,rna_apt-minus-lineage_shuffle,0.011313129754724946,"[np.float64(0.013961951883364632), np.float64(0.01321624819297501), np.float64(0.006761189187835193)]",2000,-0.003909428934607011,0.02186641337405525
mlp,rna_low_margin,subject_accuracy,rna_apt-minus-lineage_shuffle,0.005225503735435806,"[np.float64(0.005898011524042457), np.float64(0.0075641981701145555), np.float64(0.0022143015121504073)]",2000,-0.001167643570020661,0.011411805301533094
mlp,rna_low_margin,sb_f1,apt_oracle-minus-prior_oracle,0.14569754326462742,"[np.float64(0.14705909269131107), np.float64(0.14413394701643584), np.float64(0.14589959008613534)]",2000,0.11185578718575154,0.16287079014954062
mlp,rna_low_margin,subject_accuracy,apt_oracle-minus-prior_oracle,-0.15040445546251988,"[np.float64(-0.15720174513813884), np.float64(-0.1441887892395542), np.float64(-0.14982283200986662)]",2000,-0.2032738284058772,-0.09930607341154643
mlp,rna_low_margin,sb_f1,rna_oracle-minus-prior_oracle,0.3635721252395445,"[np.float64(0.37088297027315836), np.float64(0.35801757170176585), np.float64(0.36181583374370946)]",2000,0.3131268021474482,0.3946510729357388
mlp,rna_low_margin,subject_accuracy,rna_oracle-minus-prior_oracle,0.0262883376293902,"[np.float64(0.024055595176936895), np.float64(0.03226450057914787), np.float64(0.02254491713208584)]",2000,-0.018054581218095108,0.0725951173009485
mlp,rna_low_margin,sb_f1,apt_oracle-minus-prior_expected_cm,0.11365835168561624,"[np.float64(0.11442538651670744), np.float64(0.11229352929436989), np.float64(0.11425613924577138)]",2000,0.084353932625413,0.12819308098695953
mlp,rna_low_margin,subject_accuracy,apt_oracle-minus-prior_expected_cm,0.03537540501697987,"[np.float64(0.03015226630358553), np.float64(0.03912342512143058), np.float64(0.036850523625923504)]",2000,0.00601369796290128,0.06265521880941699
mlp,rna_low_margin,sb_f1,rna_oracle-minus-prior_expected_cm,0.3315329336605334,"[np.float64(0.3382492640985547), np.float64(0.32617715397969993), np.float64(0.3301723829033455)]",2000,0.2875758412856775,0.3592494869993461
mlp,rna_low_margin,subject_accuracy,rna_oracle-minus-prior_expected_cm,0.21206819810888997,"[np.float64(0.21140960661866126), np.float64(0.21557671494013264), np.float64(0.20921827276787597)]",2000,0.1934468645530434,0.2303631455731625
