actual_contributing_patients,fit_seconds,fold,inference_seconds,mean_class_donor_coverage,min_class_donor_coverage,model,n_classes,n_test_cells,n_train_cells,observed_class_count,patient_budget,protocol_hash,seed,status,task,total,unseen_at_training_class_count,wall_seconds
8,0.04038166906684637,2,0.035003951750695705,8.0,8,logistic_regression,5,148259,6400,5,8,4c9bed99296e455f,9,success,coarse,6400,0,0.21298793610185385
8,0.5490449769422412,2,0.07069604936987162,7.461538461538462,1,logistic_regression,39,148259,6400,39,8,4c9bed99296e455f,9,success,fine,6400,0,0.758375552482903
16,0.0314785772934556,2,0.03457271866500378,16.0,16,logistic_regression,5,148259,3200,5,16,4c9bed99296e455f,10,success,coarse,3200,0,0.21624475624412298
16,0.25573574658483267,2,0.07072771713137627,13.846153846153847,1,logistic_regression,39,148259,3200,39,16,4c9bed99296e455f,10,success,fine,3200,0,0.4758863849565387
32,0.03162837028503418,2,0.03540043253451586,28.8,16,logistic_regression,5,148259,3200,5,32,4c9bed99296e455f,10,success,coarse,3200,0,0.23308199644088745
32,0.17940658144652843,2,0.07050368469208479,23.384615384615383,1,logistic_regression,39,148259,3200,39,32,4c9bed99296e455f,10,success,fine,3200,0,0.41632875241339207
8,0.015633235685527325,2,0.036423067562282085,8.0,8,logistic_regression,5,148259,3200,5,8,4c9bed99296e455f,10,success,coarse,3200,0,0.19495137222111225
8,0.20906086545437574,2,0.07129889819771051,7.282051282051282,1,logistic_regression,39,148259,3200,39,8,4c9bed99296e455f,10,success,fine,3200,0,0.42339427024126053
16,0.04212169349193573,2,0.03513769246637821,16.0,16,logistic_regression,5,148259,6400,5,16,4c9bed99296e455f,10,success,coarse,6400,0,0.2266804249957204
16,0.4549131942912936,2,0.07249124627560377,14.41025641025641,1,logistic_regression,39,148259,6400,39,16,4c9bed99296e455f,10,success,fine,6400,0,0.6801121924072504
32,0.042077988386154175,2,0.03534215688705444,31.8,31,logistic_regression,5,148259,6400,5,32,4c9bed99296e455f,10,success,coarse,6400,0,0.2449736874550581
32,0.6140293311327696,2,0.07074561435729265,27.58974358974359,1,logistic_regression,39,148259,6400,39,32,4c9bed99296e455f,10,success,fine,6400,0,0.8541296133771539
8,0.037498852238059044,2,0.036531719379127026,8.0,8,logistic_regression,5,148259,6400,5,8,4c9bed99296e455f,10,success,coarse,6400,0,0.21960347425192595
8,0.4867381751537323,2,0.07133310008794069,7.358974358974359,1,logistic_regression,39,148259,6400,39,8,4c9bed99296e455f,10,success,fine,6400,0,0.7035506293177605
16,0.02179188560694456,2,0.0345882223919034,15.8,15,logistic_regression,5,148259,3200,5,16,4c9bed99296e455f,11,success,coarse,3200,0,0.2039701221510768
16,0.1853532586246729,2,0.07195979543030262,13.076923076923077,1,logistic_regression,39,148259,3200,39,16,4c9bed99296e455f,11,success,fine,3200,0,0.4061468215659261
32,0.01701374351978302,2,0.035461053252220154,28.6,15,logistic_regression,5,148259,3200,5,32,4c9bed99296e455f,11,success,coarse,3200,0,0.21511450596153736
32,0.26672794949263334,2,0.07059177663177252,21.17948717948718,1,logistic_regression,39,148259,3200,39,32,4c9bed99296e455f,11,success,fine,3200,0,0.5051790475845337
8,0.0168496398255229,2,0.03665769845247269,8.0,8,logistic_regression,5,148259,3200,5,8,4c9bed99296e455f,11,success,coarse,3200,0,0.19450070522725582
8,0.17898179963231087,2,0.07225688826292753,7.051282051282051,1,logistic_regression,39,148259,3200,39,8,4c9bed99296e455f,11,success,fine,3200,0,0.38622414879500866
16,0.03694981336593628,2,0.034937783144414425,16.0,16,logistic_regression,5,148259,6400,5,16,4c9bed99296e455f,11,success,coarse,6400,0,0.2246524365618825
16,0.5175537886098027,2,0.07247478421777487,14.153846153846153,1,logistic_regression,39,148259,6400,39,16,4c9bed99296e455f,11,success,fine,6400,0,0.7366056768223643
32,0.03853368666023016,2,0.035489656031131744,31.4,29,logistic_regression,5,148259,6400,5,32,4c9bed99296e455f,11,success,coarse,6400,0,0.24464029632508755
32,0.5658117532730103,2,0.07035007607191801,25.94871794871795,1,logistic_regression,39,148259,6400,39,32,4c9bed99296e455f,11,success,fine,6400,0,0.8032637238502502
8,0.038513305597007275,2,0.0349890710785985,8.0,8,logistic_regression,5,148259,6400,5,8,4c9bed99296e455f,11,success,coarse,6400,0,0.21082439180463552
8,0.5693437242880464,2,0.07056783139705658,7.205128205128205,1,logistic_regression,39,148259,6400,39,8,4c9bed99296e455f,11,success,fine,6400,0,0.7814858909696341
16,0.03814633749425411,2,0.0368042578920722,15.6,14,logistic_regression,5,148259,3200,5,16,4c9bed99296e455f,12,success,coarse,3200,0,0.2230155598372221
16,0.2005024179816246,2,0.07351123914122581,13.307692307692308,1,logistic_regression,39,148259,3200,39,16,4c9bed99296e455f,12,success,fine,3200,0,0.423907189629972
32,0.036734032444655895,2,0.03488664887845516,28.4,14,logistic_regression,5,148259,3200,5,32,4c9bed99296e455f,12,success,coarse,3200,0,0.24243895802646875
32,0.27635290566831827,2,0.0740788271650672,21.307692307692307,1,logistic_regression,39,148259,3200,39,32,4c9bed99296e455f,12,success,fine,3200,0,0.5217022821307182
8,0.03306958917528391,2,0.03591103572398424,8.0,8,logistic_regression,5,148259,3200,5,8,4c9bed99296e455f,12,success,coarse,3200,0,0.2067226292565465
8,0.23511395510286093,2,0.07314670644700527,7.051282051282051,1,logistic_regression,39,148259,3200,39,8,4c9bed99296e455f,12,success,fine,3200,0,0.44103082455694675
16,0.04357818607240915,2,0.036455308087170124,16.0,16,logistic_regression,5,148259,6400,5,16,4c9bed99296e455f,12,success,coarse,6400,0,0.22399877849966288
16,0.6017764722928405,2,0.07067454233765602,14.128205128205128,1,logistic_regression,39,148259,6400,39,16,4c9bed99296e455f,12,success,fine,6400,0,0.8158788662403822
32,0.0719715254381299,2,0.03683443367481232,31.0,27,logistic_regression,5,148259,6400,5,32,4c9bed99296e455f,12,success,coarse,6400,0,0.2788384249433875
32,0.515096110291779,2,0.07042047288268805,26.256410256410255,1,logistic_regression,39,148259,6400,39,32,4c9bed99296e455f,12,success,fine,6400,0,0.7566364919766784
8,0.0454002832993865,2,0.035659090615808964,8.0,8,logistic_regression,5,148259,6400,5,8,4c9bed99296e455f,12,success,coarse,6400,0,0.21813332196325064
8,0.5481863357126713,2,0.0723108109086752,7.256410256410256,1,logistic_regression,39,148259,6400,39,8,4c9bed99296e455f,12,success,fine,6400,0,0.7588767232373357
16,0.036265404894948006,2,0.03465772792696953,16.0,16,logistic_regression,5,148259,3200,5,16,4c9bed99296e455f,13,success,coarse,3200,0,0.2325955769047141
16,0.18901110999286175,2,0.07029443606734276,13.384615384615385,1,logistic_regression,39,148259,3200,39,16,4c9bed99296e455f,13,success,fine,3200,0,0.408305118791759
32,0.030103578232228756,2,0.03462402801960707,29.2,18,logistic_regression,5,148259,3200,5,32,4c9bed99296e455f,13,success,coarse,3200,0,0.23098453599959612
32,0.22395535744726658,2,0.07029347587376833,22.128205128205128,1,logistic_regression,39,148259,3200,39,32,4c9bed99296e455f,13,success,fine,3200,0,0.4554176162928343
8,0.027816468849778175,2,0.0364336958155036,8.0,8,logistic_regression,5,148259,3200,5,8,4c9bed99296e455f,13,success,coarse,3200,0,0.20090218726545572
8,0.18740816973149776,2,0.07118640560656786,7.3076923076923075,1,logistic_regression,39,148259,3200,39,8,4c9bed99296e455f,13,success,fine,3200,0,0.3953171242028475
16,0.03874158579856157,2,0.03617407940328121,16.0,16,logistic_regression,5,148259,6400,5,16,4c9bed99296e455f,13,success,coarse,6400,0,0.22430167347192764
16,0.507994132116437,2,0.0706498371437192,14.538461538461538,2,logistic_regression,39,148259,6400,39,16,4c9bed99296e455f,13,success,fine,6400,0,0.7302292166277766
32,0.04198988899588585,2,0.03693306166678667,32.0,32,logistic_regression,5,148259,6400,5,32,4c9bed99296e455f,13,success,coarse,6400,0,0.24620984680950642
32,0.5639839749783278,2,0.07028599549084902,26.358974358974358,2,logistic_regression,39,148259,6400,39,32,4c9bed99296e455f,13,success,fine,6400,0,0.8006415721029043
8,0.04208484198898077,2,0.035912939347326756,8.0,8,logistic_regression,5,148259,6400,5,8,4c9bed99296e455f,13,success,coarse,6400,0,0.217035461217165
8,0.4985907105728984,2,0.07057740818709135,7.461538461538462,2,logistic_regression,39,148259,6400,39,8,4c9bed99296e455f,13,success,fine,6400,0,0.7070567170158029
16,0.021977233700454235,2,0.034364121966063976,16.0,16,logistic_regression,5,148259,3200,5,16,4c9bed99296e455f,14,success,coarse,3200,0,0.20116810034960508
16,0.18832199927419424,2,0.07041015941649675,13.794871794871796,1,logistic_regression,39,148259,3200,39,16,4c9bed99296e455f,14,success,fine,3200,0,0.40169734600931406
32,0.02919667772948742,2,0.035427206195890903,30.2,23,logistic_regression,5,148259,3200,5,32,4c9bed99296e455f,14,success,coarse,3200,0,0.22992370836436749
32,0.19278859719634056,2,0.07297514472156763,22.794871794871796,1,logistic_regression,39,148259,3200,39,32,4c9bed99296e455f,14,success,fine,3200,0,0.4317301604896784
8,0.021315768361091614,2,0.034522807225584984,8.0,8,logistic_regression,5,148259,3200,5,8,4c9bed99296e455f,14,success,coarse,3200,0,0.19112820085138083
8,0.16631814278662205,2,0.070823616348207,7.333333333333333,1,logistic_regression,39,148259,3200,39,8,4c9bed99296e455f,14,success,fine,3200,0,0.3726534154266119
16,0.053892926312983036,2,0.036363571882247925,16.0,16,logistic_regression,5,148259,6400,5,16,4c9bed99296e455f,14,success,coarse,6400,0,0.23564373888075352
16,0.4982874719426036,2,0.07260986045002937,14.538461538461538,2,logistic_regression,39,148259,6400,39,16,4c9bed99296e455f,14,success,fine,6400,0,0.7185322046279907
32,0.050108074210584164,2,0.03623874671757221,32.0,32,logistic_regression,5,148259,6400,5,32,4c9bed99296e455f,14,success,coarse,6400,0,0.24844939168542624
32,0.5766947381198406,2,0.07042624615132809,27.358974358974358,2,logistic_regression,39,148259,6400,39,32,4c9bed99296e455f,14,success,fine,6400,0,0.815869071520865
8,0.047022271901369095,2,0.035181520506739616,8.0,8,logistic_regression,5,148259,6400,5,8,4c9bed99296e455f,14,success,coarse,6400,0,0.21811942290514708
8,0.5390535360202193,2,0.07114464603364468,7.384615384615385,2,logistic_regression,39,148259,6400,39,8,4c9bed99296e455f,14,success,fine,6400,0,0.7431541504338384
16,0.02015513926744461,2,0.034587095491588116,14.2,7,logistic_regression,5,148259,3200,5,16,4c9bed99296e455f,15,success,coarse,3200,0,0.20391801372170448
16,0.19498600717633963,2,0.07081033755093813,12.820512820512821,1,logistic_regression,39,148259,3200,39,16,4c9bed99296e455f,15,success,fine,3200,0,0.41560180485248566
32,0.018352219834923744,2,0.0356243709102273,27.0,7,logistic_regression,5,148259,3200,5,32,4c9bed99296e455f,15,success,coarse,3200,0,0.22596033569425344
32,0.19294937141239643,2,0.07063889317214489,21.94871794871795,1,logistic_regression,39,148259,3200,39,32,4c9bed99296e455f,15,success,fine,3200,0,0.43114666175097227
8,0.023752701468765736,2,0.036315602250397205,7.8,7,logistic_regression,5,148259,3200,5,8,4c9bed99296e455f,15,success,coarse,3200,0,0.19827306549996138
8,0.21097033750265837,2,0.07282031513750553,6.948717948717949,1,logistic_regression,39,148259,3200,39,8,4c9bed99296e455f,15,success,fine,3200,0,0.42469191644340754
16,0.04524311237037182,2,0.03454546257853508,15.6,14,logistic_regression,5,148259,6400,5,16,4c9bed99296e455f,15,success,coarse,6400,0,0.23101053666323423
16,0.6229449724778533,2,0.07226489670574665,13.76923076923077,1,logistic_regression,39,148259,6400,39,16,4c9bed99296e455f,15,success,fine,6400,0,0.8418009988963604
32,0.04190930165350437,2,0.0356128653511405,28.4,14,logistic_regression,5,148259,6400,5,32,4c9bed99296e455f,15,success,coarse,6400,0,0.2493670955300331
32,0.6145606646314263,2,0.07557006645947695,25.333333333333332,1,logistic_regression,39,148259,6400,39,32,4c9bed99296e455f,15,success,fine,6400,0,0.8662974135950208
8,0.05424273852258921,2,0.03659005090594292,7.8,7,logistic_regression,5,148259,6400,5,8,4c9bed99296e455f,15,success,coarse,6400,0,0.23077094927430153
8,0.665268637239933,2,0.07059510890394449,7.128205128205129,1,logistic_regression,39,148259,6400,39,8,4c9bed99296e455f,15,success,fine,6400,0,0.8754670778289437
16,0.019411809742450714,2,0.03656503465026617,15.0,11,logistic_regression,5,148259,3200,5,16,4c9bed99296e455f,16,success,coarse,3200,0,0.20866939052939415
16,0.19488571304827929,2,0.07038395386189222,13.205128205128204,1,logistic_regression,39,148259,3200,39,16,4c9bed99296e455f,16,success,fine,3200,0,0.4190400717779994
32,0.016669302247464657,2,0.03475848026573658,27.8,11,logistic_regression,5,148259,3200,5,32,4c9bed99296e455f,16,success,coarse,3200,0,0.22275738697499037
32,0.2520133526995778,2,0.07036750018596649,21.846153846153847,1,logistic_regression,39,148259,3200,39,32,4c9bed99296e455f,16,success,fine,3200,0,0.49437911342829466
8,0.015610001981258392,2,0.03508995473384857,8.0,8,logistic_regression,5,148259,3200,5,8,4c9bed99296e455f,16,success,coarse,3200,0,0.1933524962514639
8,0.27708818577229977,2,0.07048438396304846,7.205128205128205,1,logistic_regression,39,148259,3200,39,8,4c9bed99296e455f,16,success,fine,3200,0,0.4844433180987835
16,0.038692536763846874,2,0.03471839148551226,16.0,16,logistic_regression,5,148259,6400,5,16,4c9bed99296e455f,16,success,coarse,6400,0,0.22492582071572542
16,0.5529184238985181,2,0.07170175947248936,14.051282051282051,1,logistic_regression,39,148259,6400,39,16,4c9bed99296e455f,16,success,fine,6400,0,0.7768804579973221
32,0.04031557682901621,2,0.035199569538235664,29.6,20,logistic_regression,5,148259,6400,5,32,4c9bed99296e455f,16,success,coarse,6400,0,0.2523292684927583
32,0.6044672196730971,2,0.07066405285149813,26.076923076923077,1,logistic_regression,39,148259,6400,39,32,4c9bed99296e455f,16,success,fine,6400,0,0.8476746883243322
8,0.04364042356610298,2,0.035498664714396,8.0,8,logistic_regression,5,148259,6400,5,8,4c9bed99296e455f,16,success,coarse,6400,0,0.22258031275123358
8,0.535415287129581,2,0.07413819245994091,7.410256410256411,1,logistic_regression,39,148259,6400,39,8,4c9bed99296e455f,16,success,fine,6400,0,0.75348149985075
16,0.022178495302796364,2,0.03452400118112564,15.8,15,logistic_regression,5,148259,3200,5,16,4c9bed99296e455f,17,success,coarse,3200,0,0.20625851210206747
16,0.1657015448436141,2,0.07200996018946171,13.487179487179487,1,logistic_regression,39,148259,3200,39,16,4c9bed99296e455f,17,success,fine,3200,0,0.3871420221403241
32,0.02490478102117777,2,0.03452083840966225,28.6,15,logistic_regression,5,148259,3200,5,32,4c9bed99296e455f,17,success,coarse,3200,0,0.22775096632540226
32,0.2060599271208048,2,0.07090485282242298,22.615384615384617,1,logistic_regression,39,148259,3200,39,32,4c9bed99296e455f,17,success,fine,3200,0,0.44361632131040096
8,0.024637270718812943,2,0.035154642537236214,8.0,8,logistic_regression,5,148259,3200,5,8,4c9bed99296e455f,17,success,coarse,3200,0,0.1982107125222683
8,0.1590619059279561,2,0.07197313476353884,7.230769230769231,1,logistic_regression,39,148259,3200,39,8,4c9bed99296e455f,17,success,fine,3200,0,0.37078190967440605
16,0.04356011562049389,2,0.034935206174850464,16.0,16,logistic_regression,5,148259,6400,5,16,4c9bed99296e455f,17,success,coarse,6400,0,0.22808782942593098
16,0.4705541078001261,2,0.07149877864867449,14.41025641025641,1,logistic_regression,39,148259,6400,39,16,4c9bed99296e455f,17,success,fine,6400,0,0.6926285922527313
32,0.047248673625290394,2,0.03459105174988508,31.4,29,logistic_regression,5,148259,6400,5,32,4c9bed99296e455f,17,success,coarse,6400,0,0.2513402681797743
32,0.49272789899259806,2,0.07041994109749794,26.692307692307693,1,logistic_regression,39,148259,6400,39,32,4c9bed99296e455f,17,success,fine,6400,0,0.7331713708117604
8,0.0535731827840209,2,0.0349052594974637,8.0,8,logistic_regression,5,148259,6400,5,8,4c9bed99296e455f,17,success,coarse,6400,0,0.22745598666369915
8,0.5401489846408367,2,0.07313838321715593,7.333333333333333,1,logistic_regression,39,148259,6400,39,8,4c9bed99296e455f,17,success,fine,6400,0,0.7507260181009769
16,0.030033867806196213,2,0.0346834110096097,14.8,10,logistic_regression,5,148259,3200,5,16,4c9bed99296e455f,18,success,coarse,3200,0,0.2136948136612773
16,0.2875771364197135,2,0.0714111989364028,12.923076923076923,1,logistic_regression,39,148259,3200,39,16,4c9bed99296e455f,18,success,fine,3200,0,0.509224115870893
32,0.029015811160206795,2,0.03510340675711632,27.6,10,logistic_regression,5,148259,3200,5,32,4c9bed99296e455f,18,success,coarse,3200,0,0.2328858757391572
32,0.27103597670793533,2,0.07086261175572872,20.974358974358974,1,logistic_regression,39,148259,3200,39,32,4c9bed99296e455f,18,success,fine,3200,0,0.5139042856171727
8,0.031171344220638275,2,0.0378600163385272,8.0,8,logistic_regression,5,148259,3200,5,8,4c9bed99296e455f,18,success,coarse,3200,0,0.2085227109491825
8,0.21474082209169865,2,0.07034100405871868,7.102564102564102,1,logistic_regression,39,148259,3200,39,8,4c9bed99296e455f,18,success,fine,3200,0,0.43077955953776836
16,0.03675624169409275,2,0.03465561009943485,16.0,16,logistic_regression,5,148259,6400,5,16,4c9bed99296e455f,18,success,coarse,6400,0,0.2229616828262806
16,0.6591679090633988,2,0.0704030366614461,13.974358974358974,1,logistic_regression,39,148259,6400,39,16,4c9bed99296e455f,18,success,fine,6400,0,0.8799862759187818
32,0.06513914931565523,2,0.03600642364472151,29.2,18,logistic_regression,5,148259,6400,5,32,4c9bed99296e455f,18,success,coarse,6400,0,0.2757887151092291
32,0.6137444991618395,2,0.070308156311512,25.53846153846154,1,logistic_regression,39,148259,6400,39,32,4c9bed99296e455f,18,success,fine,6400,0,0.8591671995818615
8,0.0432664779946208,2,0.03463204391300678,8.0,8,logistic_regression,5,148259,6400,5,8,4c9bed99296e455f,18,success,coarse,6400,0,0.21974153071641922
8,0.6222645053640008,2,0.07175413146615028,7.384615384615385,1,logistic_regression,39,148259,6400,39,8,4c9bed99296e455f,18,success,fine,6400,0,0.836395070888102
16,0.023946192115545273,2,0.03465233463793993,16.0,16,logistic_regression,5,148259,3200,5,16,4c9bed99296e455f,19,success,coarse,3200,0,0.20340998377650976
16,0.24776152055710554,2,0.07061991095542908,13.58974358974359,1,logistic_regression,39,148259,3200,39,16,4c9bed99296e455f,19,success,fine,3200,0,0.46272384840995073
32,0.018670186400413513,2,0.03480893839150667,28.8,16,logistic_regression,5,148259,3200,5,32,4c9bed99296e455f,19,success,coarse,3200,0,0.22233238723129034
32,0.2690867865458131,2,0.07303333934396505,22.923076923076923,1,logistic_regression,39,148259,3200,39,32,4c9bed99296e455f,19,success,fine,3200,0,0.5069045899435878
8,0.022817449644207954,2,0.03490838594734669,8.0,8,logistic_regression,5,148259,3200,5,8,4c9bed99296e455f,19,success,coarse,3200,0,0.19780590757727623
8,0.18471385817974806,2,0.07030643336474895,7.282051282051282,1,logistic_regression,39,148259,3200,39,8,4c9bed99296e455f,19,success,fine,3200,0,0.39453428983688354
16,0.04715679865330458,2,0.03636908531188965,16.0,16,logistic_regression,5,148259,6400,5,16,4c9bed99296e455f,19,success,coarse,6400,0,0.23211595509201288
16,0.5395945338532329,2,0.07036878634244204,14.435897435897436,1,logistic_regression,39,148259,6400,39,16,4c9bed99296e455f,19,success,fine,6400,0,0.7615531859919429
32,0.03684016689658165,2,0.03444727975875139,31.8,31,logistic_regression,5,148259,6400,5,32,4c9bed99296e455f,19,success,coarse,6400,0,0.23741487599909306
32,0.6181183932349086,2,0.07224019709974527,27.05128205128205,1,logistic_regression,39,148259,6400,39,32,4c9bed99296e455f,19,success,fine,6400,0,0.8608775986358523
8,0.04396895598620176,2,0.03687664121389389,8.0,8,logistic_regression,5,148259,6400,5,8,4c9bed99296e455f,19,success,coarse,6400,0,0.21637244056910276
8,0.600431427359581,2,0.07395688630640507,7.358974358974359,1,logistic_regression,39,148259,6400,39,8,4c9bed99296e455f,19,success,fine,6400,0,0.8124468140304089
16,0.02414634358137846,3,0.033456575125455856,15.8,15,logistic_regression,5,140635,3200,5,16,4c9bed99296e455f,0,success,coarse,3200,0,0.20663563814014196
16,0.17197118885815144,3,0.06842218525707722,13.666666666666666,1,logistic_regression,39,140635,3200,39,16,4c9bed99296e455f,0,success,fine,3200,0,0.3856600811704993
32,0.019241693429648876,3,0.03351786732673645,30.6,25,logistic_regression,5,140635,3200,5,32,4c9bed99296e455f,0,success,coarse,3200,0,0.22355312295258045
32,0.2663344657048583,3,0.06777012255042791,22.564102564102566,1,logistic_regression,39,140635,3200,39,32,4c9bed99296e455f,0,success,fine,3200,0,0.5006779413670301
8,0.032262555323541164,3,0.03617634437978268,8.0,8,logistic_regression,5,140635,3200,5,8,4c9bed99296e455f,0,success,coarse,3200,0,0.23676607199013233
8,0.21007283683866262,3,0.06784272007644176,7.17948717948718,1,logistic_regression,39,140635,3200,39,8,4c9bed99296e455f,0,success,fine,3200,0,0.41236618626862764
16,0.04524614941328764,3,0.033099654130637646,15.8,15,logistic_regression,5,140635,6400,5,16,4c9bed99296e455f,0,success,coarse,6400,0,0.22564590722322464
16,0.5911161601543427,3,0.06780864018946886,14.256410256410257,2,logistic_regression,39,140635,6400,39,16,4c9bed99296e455f,0,success,fine,6400,0,0.8048392534255981
32,0.046894799917936325,3,0.0348505862057209,31.8,31,logistic_regression,5,140635,6400,5,32,4c9bed99296e455f,0,success,coarse,6400,0,0.24770940095186234
32,0.6953179473057389,3,0.08840927202254534,27.153846153846153,2,logistic_regression,39,140635,6400,39,32,4c9bed99296e455f,0,success,fine,6400,0,0.9586635623127222
8,0.04184252116829157,3,0.03281231503933668,8.0,8,logistic_regression,5,140635,6400,5,8,4c9bed99296e455f,0,success,coarse,6400,0,0.21039630006998777
8,0.49336104188114405,3,0.07008015923202038,7.333333333333333,2,logistic_regression,39,140635,6400,39,8,4c9bed99296e455f,0,success,fine,6400,0,0.6988247623667121
16,0.024220514111220837,3,0.03349826857447624,15.8,15,logistic_regression,5,140635,3200,5,16,4c9bed99296e455f,1,success,coarse,3200,0,0.2261147554963827
16,0.1727236220613122,3,0.07396726030856371,13.102564102564102,1,logistic_regression,39,140635,3200,39,16,4c9bed99296e455f,1,success,fine,3200,0,0.5070769395679235
32,0.02286059409379959,3,0.034221768379211426,29.8,21,logistic_regression,5,140635,3200,5,32,4c9bed99296e455f,1,success,coarse,3200,0,0.2278930600732565
32,0.2250307183712721,3,0.07039828412234783,22.076923076923077,1,logistic_regression,39,140635,3200,39,32,4c9bed99296e455f,1,success,fine,3200,0,0.47637481335550547
8,0.021897696889936924,3,0.033375274389982224,7.8,7,logistic_regression,5,140635,3200,5,8,4c9bed99296e455f,1,success,coarse,3200,0,0.19732394255697727
8,0.19481166265904903,3,0.07732190564274788,7.102564102564102,1,logistic_regression,39,140635,3200,39,8,4c9bed99296e455f,1,success,fine,3200,0,0.41256482154130936
16,0.04590671509504318,3,0.03419983573257923,15.8,15,logistic_regression,5,140635,6400,5,16,4c9bed99296e455f,1,success,coarse,6400,0,0.23538368847221136
16,0.6710936576128006,3,0.0670378990471363,13.923076923076923,1,logistic_regression,39,140635,6400,39,16,4c9bed99296e455f,1,success,fine,6400,0,0.8857465703040361
32,0.04546746984124184,3,0.03298610355705023,31.8,31,logistic_regression,5,140635,6400,5,32,4c9bed99296e455f,1,success,coarse,6400,0,0.24817445501685143
32,0.6020046677440405,3,0.06731375027447939,26.05128205128205,1,logistic_regression,39,140635,6400,39,32,4c9bed99296e455f,1,success,fine,6400,0,0.8410599762573838
8,0.04598752595484257,3,0.033668993040919304,7.8,7,logistic_regression,5,140635,6400,5,8,4c9bed99296e455f,1,success,coarse,6400,0,0.2157358881086111
8,0.6485354546457529,3,0.07408397365361452,7.282051282051282,1,logistic_regression,39,140635,6400,39,8,4c9bed99296e455f,1,success,fine,6400,0,0.8593252217397094
16,0.02953586634248495,3,0.03431579750031233,16.0,16,logistic_regression,5,140635,3200,5,16,4c9bed99296e455f,2,success,coarse,3200,0,0.2107152258977294
16,0.28011088352650404,3,0.06910166889429092,14.23076923076923,1,logistic_regression,39,140635,3200,39,16,4c9bed99296e455f,2,success,fine,3200,0,0.4987540999427438
32,0.03178793657571077,3,0.033840518444776535,32.0,32,logistic_regression,5,140635,3200,5,32,4c9bed99296e455f,2,success,coarse,3200,0,0.2299430789425969
32,0.25160557497292757,3,0.06916207913309336,23.794871794871796,1,logistic_regression,39,140635,3200,39,32,4c9bed99296e455f,2,success,fine,3200,0,0.48162119276821613
8,0.033038332127034664,3,0.032869910821318626,8.0,8,logistic_regression,5,140635,3200,5,8,4c9bed99296e455f,2,success,coarse,3200,0,0.20036849565804005
8,0.2717973655089736,3,0.0705367298796773,7.333333333333333,1,logistic_regression,39,140635,3200,39,8,4c9bed99296e455f,2,success,fine,3200,0,0.47734715417027473
16,0.06371094472706318,3,0.03252736013382673,16.0,16,logistic_regression,5,140635,6400,5,16,4c9bed99296e455f,2,success,coarse,6400,0,0.23881690111011267
16,0.6185687351971865,3,0.06748657766729593,14.64102564102564,2,logistic_regression,39,140635,6400,39,16,4c9bed99296e455f,2,success,fine,6400,0,0.8288435339927673
32,0.07008218206465244,3,0.032854397781193256,32.0,32,logistic_regression,5,140635,6400,5,32,4c9bed99296e455f,2,success,coarse,6400,0,0.26306386571377516
32,0.6166114546358585,3,0.06637896504253149,28.05128205128205,2,logistic_regression,39,140635,6400,39,32,4c9bed99296e455f,2,success,fine,6400,0,0.8452112590894103
8,0.0645735114812851,3,0.032518016174435616,8.0,8,logistic_regression,5,140635,6400,5,8,4c9bed99296e455f,2,success,coarse,6400,0,0.23155031725764275
8,0.6233984138816595,3,0.07439215388149023,7.435897435897436,2,logistic_regression,39,140635,6400,39,8,4c9bed99296e455f,2,success,fine,6400,0,0.8339966349303722
16,0.019053814001381397,3,0.032410865649580956,16.0,16,logistic_regression,5,140635,3200,5,16,4c9bed99296e455f,3,success,coarse,3200,0,0.19646630249917507
16,0.2012886693701148,3,0.07249239925295115,13.307692307692308,1,logistic_regression,39,140635,3200,39,16,4c9bed99296e455f,3,success,fine,3200,0,0.41490296088159084
32,0.024455904960632324,3,0.03299909271299839,29.4,19,logistic_regression,5,140635,3200,5,32,4c9bed99296e455f,3,success,coarse,3200,0,0.22614337783306837
32,0.2095629358664155,3,0.06629989761859179,22.743589743589745,1,logistic_regression,39,140635,3200,39,32,4c9bed99296e455f,3,success,fine,3200,0,0.4443462174385786
8,0.016565379686653614,3,0.032163746654987335,8.0,8,logistic_regression,5,140635,3200,5,8,4c9bed99296e455f,3,success,coarse,3200,0,0.18415239732712507
8,0.17191345244646072,3,0.06668135710060596,7.282051282051282,1,logistic_regression,39,140635,3200,39,8,4c9bed99296e455f,3,success,fine,3200,0,0.37315157521516085
16,0.04097802937030792,3,0.0331671042367816,16.0,16,logistic_regression,5,140635,6400,5,16,4c9bed99296e455f,3,success,coarse,6400,0,0.21670552529394627
16,0.6057262010872364,3,0.06878230161964893,14.384615384615385,2,logistic_regression,39,140635,6400,39,16,4c9bed99296e455f,3,success,fine,6400,0,0.830293457955122
32,0.047522726468741894,3,0.033804355189204216,32.0,32,logistic_regression,5,140635,6400,5,32,4c9bed99296e455f,3,success,coarse,6400,0,0.2509708385914564
32,0.4983677929267287,3,0.06691251136362553,26.28205128205128,2,logistic_regression,39,140635,6400,39,32,4c9bed99296e455f,3,success,fine,6400,0,0.731582042761147
8,0.04180448409169912,3,0.032248944975435734,8.0,8,logistic_regression,5,140635,6400,5,8,4c9bed99296e455f,3,success,coarse,6400,0,0.21096526831388474
8,0.5575472349300981,3,0.06877356953918934,7.358974358974359,2,logistic_regression,39,140635,6400,39,8,4c9bed99296e455f,3,success,fine,6400,0,0.7637737626209855
