width,contrast,scope,true_subtype,rna_wrong_subtype,feature,difference,ci_low,ci_high,eligible_patients_min,eligible_patients_max
2000,rescue,all_eligible_strata,,,QC:log1p_RNA_total,0.006979653415916813,-0.0034560930697809123,0.017550818812271225,40,40
2000,rescue,all_eligible_strata,,,QC:log1p_RNA_detected,0.0032546167632948914,-0.0041737641156444774,0.010953266960964745,40,40
2000,rescue,all_eligible_strata,,,QC:RNA_mito_percent,-0.043235937630461074,-0.07061780578108003,-0.017422685667881226,40,40
2000,rescue,all_eligible_strata,,,RNA:CD3D,-0.01897313367880966,-0.042886395440000384,0.006675135119735822,40,40
2000,rescue,all_eligible_strata,,,RNA:CD3E,-0.017558131293210964,-0.033601842072631706,0.000367088243860738,40,40
2000,rescue,all_eligible_strata,,,RNA:IL7R,-0.03849098809930604,-0.07184145129257354,-0.008629065726478749,40,40
2000,rescue,all_eligible_strata,,,RNA:CCR7,0.012997088099278879,-0.0025137722694183067,0.029824985053776187,40,40
2000,rescue,all_eligible_strata,,,RNA:S100A4,0.0002259817578869648,-0.02746921426857093,0.027334317957625923,40,40
2000,rescue,all_eligible_strata,,,RNA:CD8A,-0.014591596616834165,-0.03868701684105093,0.006589491912493361,40,40
2000,rescue,all_eligible_strata,,,RNA:MS4A1,0.003908315554336347,-0.006107825607088372,0.016246939837875698,40,40
2000,rescue,all_eligible_strata,,,RNA:CD79A,0.006795173686565439,0.0009485416817389968,0.013248702098166346,40,40
2000,rescue,all_eligible_strata,,,RNA:TCL1A,0.001650438491749607,-0.0024277059518766826,0.006727651588846731,40,40
2000,rescue,all_eligible_strata,,,RNA:CD14,0.006511677614670203,-0.003629291174633606,0.016866998272641816,40,40
2000,rescue,all_eligible_strata,,,RNA:LYZ,0.023880359716283602,0.0022883766081124783,0.04653121793276286,40,40
2000,rescue,all_eligible_strata,,,RNA:FCGR3A,0.025979045133669432,0.0015516783437914186,0.05286263091294549,40,40
2000,rescue,all_eligible_strata,,,RNA:MS4A7,0.0005978821994318725,-0.011113936289451114,0.011359701642435577,40,40
2000,rescue,all_eligible_strata,,,RNA:GNLY,0.0077357131178840835,-0.051246803318445035,0.06269265028238705,40,40
2000,rescue,all_eligible_strata,,,RNA:NKG7,0.01826845410694837,-0.017865236422474114,0.05267100020372928,40,40
2000,rescue,all_eligible_strata,,,RNA:FCER1A,-0.0014691817625432965,-0.007341042079363227,0.004439526854897143,40,40
2000,rescue,all_eligible_strata,,,RNA:CST3,0.0065984864090080355,-0.010284825105231248,0.02476526316585333,40,40
2000,rescue,all_eligible_strata,,,RNA:PPBP,-0.0016880295962889075,-0.016293420941392647,0.014792201674141468,40,40
2000,rescue,all_eligible_strata,,,RNA:PF4,-0.00019434875547762946,-0.008819395964271977,0.009298804689992222,40,40
2000,rescue,all_eligible_strata,,,RNA:GZMB,0.031712581240044696,0.01196980344043486,0.055472611872493055,40,40
2000,rescue,all_eligible_strata,,,RNA:PRF1,0.020148697181871848,-0.006211898901089864,0.0422189145698309,40,40
2000,rescue,all_eligible_strata,,,RNA:S100A8,0.04000171447798111,0.01583411712611244,0.06483335122985698,40,40
2000,rescue,all_eligible_strata,,,QC:log1p_APT_total,-0.036473573613668146,-0.05720247385796349,-0.017061110497598547,40,40
2000,rescue,all_eligible_strata,,,QC:log1p_APT_detected,-0.011669072708951407,-0.0184609624349855,-0.005213140108256374,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-01,-0.011481080396738579,-0.018955166078388534,-0.0041122740164811706,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-02,-0.029780489107445518,-0.054613445845251865,-0.0055143084625676195,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-03,-0.031563402097528274,-0.0540048532493168,-0.011111965383376401,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-04,-0.030783889136852104,-0.05060958152253071,-0.009826686359316633,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-05,-0.028653375969009496,-0.04685158449608739,-0.010487885284797683,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-06,-0.020633862077012528,-0.03957202651087853,-0.0016749974851267915,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-07,-0.019390822582622206,-0.034822205149722285,-0.00256445692065918,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-08,-0.02944175873261311,-0.04476989121312741,-0.01573118962300904,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-09,-0.028078040373763186,-0.04351354382740321,-0.011973998321530241,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-10,-0.030293569588783906,-0.050138405960164695,-0.010557418924258549,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-11,-0.03160407703379646,-0.05157437972814012,-0.011393539496997852,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-12,-0.02584325307093255,-0.046940536247632975,-0.006328281093960248,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-13,-0.036462873101081976,-0.05955511033161283,-0.013224585217139864,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-14,-0.025108171624776954,-0.04423206747315641,-0.005115538080689054,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-15,-0.03438433286026127,-0.057668665378803455,-0.010755583300096787,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-16,-0.021942652319775203,-0.0398101081168711,-0.0010320136850541623,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-17,-0.010668784262891034,-0.03269149515934239,0.009847716687157684,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-18,-0.024813737803777453,-0.04109213445800799,-0.008370922944172183,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-19,-0.020182684077158515,-0.036393894992710146,-0.003560167690291581,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-20,-0.02672707450159596,-0.05009043385769374,-0.004013193654732215,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-21,-0.04265333889640242,-0.063898811347155,-0.02239836605361424,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-22,-0.02271267630626872,-0.042809941958893094,-0.0034865562948159456,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-23,-0.019052563146884232,-0.038717797340616,0.0018717931276435002,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-24,-0.022751554173808242,-0.041327026802361555,-0.0025691372181135385,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-25,-0.03148937551071501,-0.05377639072489971,-0.010596711477189952,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-26,-0.021761057814064334,-0.043097130169749885,0.003330198013558825,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-27,-0.02553114756227516,-0.044552180369885855,-0.0058044370927470175,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-28,-0.024022333947588934,-0.043949910757031016,-0.0037220507712973482,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-29,-0.02237687729902994,-0.04020439490311364,-0.004351749605235213,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-30,-0.02408980959351457,-0.042718744261282034,-0.005763128705103729,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-31,-0.028983564871638477,-0.048026366292345746,-0.010080632621313515,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-32,-0.031085451283442585,-0.05281265208731286,-0.009372958238607476,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-33,-0.02167331091494852,-0.04139496885498738,-0.004572582359617552,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-34,-0.0383161418441828,-0.05870108154893745,-0.01866616077620995,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-35,-0.02797820920696271,-0.04740591545088703,-0.00807450430951774,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-36,-0.01761478305886832,-0.03619795208055785,0.00041595565575008625,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-37,-0.031244109506960622,-0.053358625516646795,-0.009721389195359599,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-38,-0.023283903868349377,-0.042673574394983114,-0.005202627818047258,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-39,-0.03332478250503279,-0.0575921273919342,-0.010870437896878228,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-40,-0.029831379923875533,-0.049116778034887856,-0.009336500455682236,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-41,-0.01930972416519006,-0.036755239363955895,-0.0019112993597656884,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-42,-0.02392762606955773,-0.045950420060877684,-0.0028753381489350304,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-43,-0.028082969589578958,-0.04734385603108066,-0.007381929888807977,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-44,-0.021165324006367836,-0.04098089462899499,-0.0013066117872261383,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-45,-0.03128875834699901,-0.053069266517627084,-0.010487573083791966,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-46,-0.013175418935301499,-0.028303583221327346,0.002552917382957926,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-47,-0.031870377766983864,-0.054668439763035606,-0.010504049879935924,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-48,-0.02476940131832792,-0.04525634065065225,-0.003852418113208872,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-49,-0.035513459653569605,-0.05704803230658422,-0.014820535190328584,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-50,-0.03549619781261263,-0.05396401347272023,-0.018841747086361674,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-51,-0.024083195758503654,-0.04373449881828493,-0.004974925633211833,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-52,-0.014862724065142005,-0.024295248999324916,-0.006511206494213026,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-53,-0.023629297540495173,-0.043627436694890706,-0.0037917648674694825,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-54,-0.02756555710125232,-0.04388108096460452,-0.01201009343634365,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-55,-0.02117566009362626,-0.03594663313337525,-0.005507439798488591,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-56,-0.03210189969952492,-0.053236662239422014,-0.009910334545221805,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-57,-0.026335003437176863,-0.04390475120359659,-0.010619344641822051,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-58,-0.030294031694136973,-0.05028211038383333,-0.011183234713605572,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-59,-0.020356365077185235,-0.04029569857902183,0.0019758500140640667,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-60,-0.03387639540482842,-0.05576196629974174,-0.01167725546949386,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-61,-0.03469011576694062,-0.05503998394984969,-0.014946272866347038,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-62,-0.027273088246198503,-0.0477510886345757,-0.005078889268110513,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-63,-0.0254376278260408,-0.045691866539123945,-0.00383027753776233,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-64,-0.014907773446952216,-0.032378359572253865,0.002090390715859583,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-65,-0.0190842271374484,-0.03384986466539106,-0.005781868070698771,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-66,-0.01963695844115281,-0.03398302572633483,-0.005985181885618445,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-67,-0.018716194903729836,-0.03664348720136743,-0.0029797135809961307,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-68,-0.02453713932964642,-0.05059778145489985,0.0011628291381299187,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-69,-0.0251798432086462,-0.04176711756571727,-0.006969789185071805,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-70,-0.031208262103846186,-0.0524261302873837,-0.011235147530179781,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-71,-0.014314534817468227,-0.0307630316102972,0.00200366773745348,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-72,-0.030555551749815318,-0.05380309195974044,-0.008941079155384517,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-73,-0.023746559476660486,-0.043468692923035276,-0.005707641725410902,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-74,-0.018455655186345853,-0.039172821485722785,0.0025584163852971544,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-75,-0.02470559509689792,-0.043273508228322224,-0.005956726394596789,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-76,-0.03988131089088279,-0.0633962824878357,-0.019310688986154123,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-77,-0.029342341885102804,-0.04995656803875446,-0.008524689670560628,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-78,-0.03613047688735474,-0.059101222495524026,-0.015956524085960055,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-79,-0.02717140211275067,-0.04831529314405477,-0.0063429527568111274,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-80,-0.023337062552120327,-0.03922102310687306,-0.006448498730103607,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-81,-0.0313256871125427,-0.053904163256439146,-0.009896575014657703,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-82,-0.035280788709628426,-0.05590035122840462,-0.015875397985656313,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-83,-0.02863788452811326,-0.046640576499868476,-0.008526458926659087,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-84,-0.0261587103053075,-0.046739476802265215,-0.0034584538261087155,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-85,-0.029848170459723,-0.05346811713910599,-0.006135121769447942,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-86,-0.01018142284682423,-0.025131395259427175,0.0054721528882452405,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-87,-0.030165961422937575,-0.05349197822175949,-0.00729380280961941,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-88,-0.02324814727848612,-0.043058471070312423,-0.0012486943540887321,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-89,-0.02217066574327695,-0.037103262588771745,-0.006495586979539198,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-90,-0.03355023525044827,-0.05979772072561758,-0.010272357041721856,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-91,-0.015003657612716048,-0.03016458613542428,0.0010121350950612399,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-92,-0.021104130294336474,-0.04054005270873427,-0.0032203526436330563,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-93,-0.02669888078913581,-0.04602347840830882,-0.00744956480034941,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-94,-0.028694512964637167,-0.045709653791309035,-0.012596559434168039,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-95,-0.015053196048807893,-0.03088911513673156,0.0007033170457490554,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-96,-0.018924584340744826,-0.03461953524980776,-0.004387718116900163,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-97,-0.020010395527337462,-0.03695169586847786,-0.002652263166385334,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-98,-0.011297415588865128,-0.024951947784238496,0.00476106151109468,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-99,-0.023797577472611114,-0.04271977596186156,-0.004123600835075992,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-100,-0.024022041492161635,-0.041092440821794245,-0.006134703531835089,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-101,-0.036608565191074895,-0.05757234513976314,-0.015831939489393234,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-102,-0.022807540389875706,-0.040073733694306876,-0.006486468667096697,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-103,-0.0214339291525333,-0.03891431892392784,-0.004532148642618536,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-104,-0.02885466521490326,-0.04810202219838803,-0.009795044965864398,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-105,-0.01758002466877485,-0.03462895604937474,-0.00170876274064154,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-106,-0.020407893740984475,-0.03529599698118459,-0.005753367833914003,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-107,-0.034351914161579004,-0.056024154401674055,-0.0130574576256828,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-108,-0.017117653439537583,-0.033659128581682955,0.0012075201778232294,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-109,-0.016722467794527632,-0.03353918855538286,0.00014318930334217953,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-110,-0.020935119481087575,-0.03825437340603255,-0.003608042626631136,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-111,-0.020040876000222165,-0.039765053553671686,0.0011234487176442639,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-112,-0.039584570409841445,-0.06359567759452903,-0.015337473486932249,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-113,-0.029172473961940965,-0.04952200512925345,-0.010374183306040334,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-114,-0.02468258385643295,-0.04491635417925843,-0.0040149155228844,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-115,-0.01462633870207517,-0.029442272938889368,0.00014002726399692993,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-116,-0.0064428227263453736,-0.01995962731769739,0.00672070484693212,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-117,-0.024584671592995544,-0.04227575480700621,-0.006801345744273182,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-118,-0.027898473871862107,-0.04762892342298552,-0.007215842363063962,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-119,-0.013755005604295887,-0.034226894737703274,0.007530692957779456,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-120,-0.02940025562411046,-0.048243119485515004,-0.01244927878503834,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-121,-0.028363419582614985,-0.04677239674926905,-0.008615574421421208,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-122,-0.0319215027112881,-0.04994640989755087,-0.013841278596563047,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-123,-0.028851935516849142,-0.046874740456916114,-0.011130900648927897,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-124,-0.021405314824280097,-0.03912261860579973,-0.00518640414078371,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-125,-0.03106886665578244,-0.049571305751103883,-0.01305240123151888,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-126,-0.027944691689190476,-0.044584576482621485,-0.012385154272756556,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-127,-0.0296350520305107,-0.0486191162711998,-0.01169653399842268,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-128,-0.019623858673913985,-0.036509586788710906,-0.0024484956825149623,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-129,-0.02575736584588113,-0.04470753575240026,-0.006498673666088036,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-130,-0.025729816816722206,-0.043546241918443425,-0.008391280728670516,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-131,-0.02516865119568894,-0.04708188439283181,-0.002282021766456934,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-132,-0.031547859007920134,-0.05095512187952482,-0.013294122550967822,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-133,-0.03506117347959855,-0.05906185989488523,-0.013409561521520738,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-134,-0.030954407003537077,-0.05433832376696464,-0.006878960325583591,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-135,-0.02795839456144807,-0.04446170108587924,-0.011816845135026873,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-136,-0.03150494857336261,-0.051799051194370845,-0.011250846131766048,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-137,-0.02705490195529937,-0.04581529304165627,-0.007772896570737287,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-138,-0.021924616078970283,-0.043447715478143425,0.00029132404311776373,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-139,-0.030116957305851854,-0.055862217128628024,-0.006178282934500292,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-140,-0.026313100579601605,-0.0463969743107305,-0.006479672600541488,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-141,-0.026497373563273263,-0.043591306423349664,-0.009587483077508473,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-142,-0.023709312901772476,-0.04849894325032498,0.00588175855082851,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-143,-0.029649103346437427,-0.049928879605799156,-0.010896815775884052,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-144,-0.03272828781482975,-0.052099718278073325,-0.012075096912793003,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-145,-0.030982124181594028,-0.04997916140216886,-0.013651978692560539,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-146,-0.028668241158618882,-0.04693910019822784,-0.010355934824471658,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-147,-0.02858412674363468,-0.04601510936064346,-0.009996845513105635,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-148,-0.03303203151902801,-0.05316794682162057,-0.014718598194193399,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-149,-0.04401905760264315,-0.06658959905225548,-0.02272540114237017,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-150,-0.030636457683307593,-0.05079009793118151,-0.011813860577916033,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-151,-0.02033339767996375,-0.03733334893038294,-0.0035069328172756043,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-152,-0.017682425000020163,-0.03269785820695873,-0.0025488190692456616,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-153,-0.01861477241135628,-0.03462623191560908,-0.0018310387190226141,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-154,-0.030646186056878594,-0.04839501950373103,-0.012182969002769474,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-155,-0.028311272267493623,-0.049686838695597584,-0.006901336294081281,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-156,-0.02605026523825867,-0.045408699915982564,-0.006465983305621788,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-157,-0.02007327875785034,-0.04027153689786697,-0.0022955581901880394,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-158,-0.037603090096146416,-0.05880462435863617,-0.01938625808549949,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-159,-0.014640557729700463,-0.03310101345011576,0.003108737117967815,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-160,-0.0191830801652103,-0.03466597893733891,-0.0032812510616590904,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-161,-0.04743652225116385,-0.06838328854946799,-0.027969420801723006,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-162,-0.02623017212439649,-0.04158214140168632,-0.011153454421324174,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-163,-0.015718100813410834,-0.029999791728657865,-0.00047880973670496343,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-164,-0.03245629653136465,-0.05193185381027942,-0.014258300277878222,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-165,-0.023977331272621475,-0.04074364259484045,-0.005592079152741699,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-166,-0.02664459295148713,-0.046849254805415644,-0.0079556923420536,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-167,-0.027136899475971383,-0.045242142604292795,-0.009969993605024105,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-168,-0.034260395455045035,-0.053278048802195166,-0.017065535903572685,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-169,-0.012879734587277328,-0.03457656110364184,0.007465418736903835,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-170,-0.023578511968000204,-0.038970287694963524,-0.007971807355345252,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-171,-0.02861251561738874,-0.04982279376239992,-0.008802459341237221,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-172,-0.024496222397470114,-0.04374684470045185,-0.004586201889834544,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-173,-0.023844113850332107,-0.04108292355422089,-0.0058896495407345295,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-174,-0.027242668459672287,-0.04781550206195598,-0.007328266681153624,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-175,-0.03608628114525327,-0.059063028445054816,-0.01477400756928733,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-176,-0.004191350923032498,-0.009730339925481337,0.0009684577860866922,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-177,-0.019246833877232788,-0.03912146111726414,-0.0006399402016420724,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-178,-0.03435995824163894,-0.05293675286143662,-0.0149756431445068,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-179,-0.023045497948467997,-0.04086276980950059,-0.004012652896499772,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-180,-0.026541024574063682,-0.050930326118147996,-0.0018484072195641917,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-181,-0.00264696827219264,-0.008740630271267907,0.0036329550502548014,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-182,-0.040978157418753554,-0.06352942658581878,-0.01864459506775662,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-183,-0.031684255471771915,-0.05318436204293559,-0.011649320268670108,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-184,-0.026187966093553432,-0.044198515811147296,-0.007286795401766467,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-185,-0.030878560025409313,-0.04880209530734112,-0.010889599738081096,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-186,-0.020222659652395582,-0.03813443933846182,-0.0022755065543915115,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-187,-0.026808713928448028,-0.045918546726027874,-0.007974156897762682,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-188,-0.020954645232212382,-0.038296960522504066,-0.0017916902100881718,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-189,-0.030074158096733954,-0.053187267218776355,-0.008279941896928582,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-190,-0.02316249413591918,-0.04631613728336754,-0.001707167665247933,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-191,-0.02447787591285495,-0.03926129767172415,-0.010171543164962868,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-192,-0.013190538943333332,-0.026951210438524144,0.0015193993264934098,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-193,-0.030995666985290354,-0.04926303376113925,-0.012433388579925115,40,40
2000,rescue,all_eligible_strata,,,APT_raw:APT-194,-0.019237023679785966,-0.03883036817892028,0.0004636436685014516,40,40
