width,model,true_subtype,predicted_subtype,delta_rna_minus_paired,ci_low,ci_high,true_class_patients,rna_cells_mean,rna_patient_rate,paired_cells_mean,paired_patient_rate,rescued_cells_mean,rescued_patient_rate,harmed_cells_mean,harmed_patient_rate,rerouted_out_cells_mean,rerouted_out_patient_rate,rerouted_in_cells_mean,rerouted_in_patient_rate,delta_seed_20260912,delta_seed_20260913,delta_seed_20260914,rescue_patients_union,harm_patients_union
2000,sgd,cDC2,CD56 NK,0.001101357714709414,0.0003979609047920244,0.00199639905460009,40,9.666666666666666,0.0012073911675170603,0.6666666666666666,0.00010603345280764636,6.0,0.0008223586833090556,0.3333333333333333,9.259259259259259e-05,3.3333333333333335,0.00037159162399295073,0.0,0.0,0.0013970391644110875,0.0007692605497483546,0.0011377734299687994,10,1
2000,sgd,cDC2,CD8 + CTL-1,0.0008194071290164013,6.792043612081466e-05,0.0019966402831029396,40,6.666666666666667,0.0010216900357107215,1.6666666666666667,0.00020228290669432026,3.0,0.0005023469979763285,0.3333333333333333,2.696871628910464e-05,2.3333333333333335,0.0003440288473291774,0.0,0.0,0.0013012330485135057,0.00045823512988149963,0.0006987532086541988,5,1
2000,sgd,cDC2,CD8 + CTL-2,0.00035047131549227747,-3.371882289556431e-05,0.001335998459526656,40,2.3333333333333335,0.00039092438992593444,0.3333333333333333,4.045307443365696e-05,1.6666666666666667,0.0003180287361573667,0.3333333333333333,4.045307443365696e-05,0.6666666666666666,7.289565376856776e-05,0.0,0.0,0.0007052963905886855,8.710801393728223e-05,0.00025900954195086454,4,1
2000,sgd,cDC2,CD8 + CTL-3,0.0011567361562695676,0.0,0.0026677372287238965,40,9.333333333333334,0.001264961264494676,0.3333333333333333,0.00010822510822510823,4.0,0.0004654970681058893,0.3333333333333333,0.00010822510822510823,5.333333333333333,0.0007994641963887865,0.0,0.0,0.0009570223590842147,0.0014000273039107252,0.0011131588058137629,6,1
2000,sgd,cDC2,CD8 Tem-1,0.0002479657421517183,-0.0007322954002389486,0.0013195412899000493,40,5.666666666666667,0.0029159565336204993,4.333333333333333,0.00266799079146878,1.3333333333333333,0.00016666666666666666,1.0,0.00022205834152736807,1.6666666666666667,0.0003302391374425272,0.6666666666666666,2.6881720430107527e-05,0.000964775362655872,0.000125,-0.00034587813620071687,1,2
2000,sgd,cDC2,CD8 Tem-2,3.0084235860409147e-05,0.0,0.00018050541516245492,40,0.3333333333333333,3.0084235860409147e-05,0.0,0.0,0.3333333333333333,3.0084235860409147e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.025270758122745e-05,0.0,1,0
2000,sgd,cDC2,Cycling T,-0.00034904959132134317,-0.0011183686529678304,0.00029216588970324537,40,6.333333333333333,0.0007296810138288989,8.333333333333334,0.0010787306051502422,2.3333333333333335,0.00019485527372086535,2.3333333333333335,0.00030732545711673515,0.6666666666666666,6.585176168255902e-05,2.6666666666666665,0.00030243116960803235,3.428192757488296e-05,-0.00028231941219455296,-0.0007991112893443594,4,6
2000,sgd,cDC2,Erythrocyte,1.3440860215053762e-05,0.0,8.064516129032257e-05,40,8.0,0.0009231482385445655,7.666666666666667,0.0009097073783295119,0.3333333333333333,1.3440860215053763e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0322580645161284e-05,0.0,1,0
2000,sgd,cDC2,GCB,5.082191300690477e-05,-0.00012033694344163659,0.00024271844660194176,40,1.0,8.090614886731392e-05,0.3333333333333333,3.0084235860409147e-05,1.0,8.090614886731392e-05,0.3333333333333333,3.0084235860409147e-05,0.0,0.0,0.0,0.0,8.090614886731392e-05,8.090614886731392e-05,-9.34655871391352e-06,1,1
2000,sgd,cDC2,Memory B-1,-0.0003947451310738126,-0.0016913085383757152,0.00024546961352780886,40,2.6666666666666665,0.00034121441913448103,5.0,0.0007359595502082938,1.3333333333333333,0.0001745886924498008,4.0,0.0005709031894997591,0.6666666666666666,9.416195856873823e-05,0.3333333333333333,9.259259259259259e-05,-0.0011149833156591112,0.0001666666666666667,-0.00023591874422899356,4,5
2000,sgd,cDC2,Memory B-2,0.0,0.0,0.0,40,1.0,0.00017730496453900705,1.0,0.00017730496453900705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2000,sgd,cDC2,Naive T,0.000639378543619995,0.00010481622359602976,0.0013335522118731195,40,7.666666666666667,0.0010155626764359416,2.3333333333333335,0.00037618413281594656,2.3333333333333335,0.0002313610625554179,0.3333333333333333,2.2341376228775695e-05,3.6666666666666665,0.0004665907413513239,0.3333333333333333,3.6231884057971014e-05,0.0005092230882360169,0.000624727282219994,0.0007841852604039742,5,1
2000,sgd,cDC2,Plasma,-0.00017145852051512429,-0.00047619047619047624,0.0,40,0.3333333333333333,1.3440860215053763e-05,1.6666666666666667,0.00018489938073017805,0.3333333333333333,1.3440860215053763e-05,1.6666666666666667,0.00018489938073017805,0.0,0.0,0.0,0.0,-0.00011904761904761906,-0.00011904761904761906,-0.0002762803234501348,1,3
2000,sgd,cDC2,Tcm,0.0070256813058900405,0.0,0.02052093707639277,40,7.0,0.007413278205114847,1.3333333333333333,0.0003875968992248062,4.666666666666667,0.0008254995514118723,0.3333333333333333,9.689922480620155e-05,1.6666666666666667,0.006393980204090571,0.3333333333333333,9.689922480620155e-05,0.00812651445554426,0.006409831787707254,0.006540697674418605,4,1
2000,sgd,cDC2,cDC2,0.0025440911861432203,-0.016049941618746958,0.016347128063610012,40,6676.333333333333,0.8683650956726331,6657.0,0.8658210044864899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0077258726152459965,0.0022002517466397946,0.013157894427035863,0,0
2000,sgd,cDC2,pDC,-0.003947828737886495,-0.012848645615745682,0.0004248620502765826,40,50.0,0.011205262035919136,65.33333333333333,0.015153090773805633,18.0,0.002416099134853769,29.666666666666668,0.003792036729229091,1.3333333333333333,0.00019933639663081168,5.0,0.0027712275401419843,-0.006985761822265615,-0.0006062276969121897,-0.004251496694481682,19,27
2000,sgd,cDC2,platelet,-3.4470787254456395e-05,-0.00025,0.00017572463768115944,40,1.3333333333333333,0.00016781083142639207,1.6666666666666667,0.00020228161868084845,0.3333333333333333,3.6231884057971014e-05,0.3333333333333333,4.1666666666666665e-05,0.0,0.0,0.3333333333333333,2.9036004645760743e-05,-0.000125,0.00010869565217391305,-8.710801393728223e-05,1,1
2000,sgd,pDC,Atypical Memory B,0.0003340533847731705,-0.0005747126436781609,0.0023809523809523807,40,1.3333333333333333,0.0007132207662565582,1.0,0.0003791673814833877,0.3333333333333333,8.090614886731392e-05,0.3333333333333333,0.00014367816091954023,0.3333333333333333,0.00039682539682539677,0.0,0.0,0.001433194637078132,0.0,-0.0004310344827586207,1,1
2000,sgd,pDC,CD14 Monocyte-1,0.0014253109356809326,-0.0011570928626405252,0.00627620076214587,40,7.333333333333333,0.0034698260707026495,5.333333333333333,0.0020445151350217167,2.3333333333333335,0.0009791119346344711,1.0,0.00029313779180894703,2.0,0.0013964892120560204,1.3333333333333333,0.000657152419200612,0.003590132157295661,-0.00011372909170861297,0.0007995297414557497,4,3
2000,sgd,pDC,CD14 Monocyte-2,0.0012111173783263,-0.0013579474342928662,0.005532263827686559,40,6.333333333333333,0.003293849563658808,5.0,0.002082732185332508,1.0,0.0002918544527128533,1.0,0.00047232820471360365,3.0,0.002092889380123423,1.6666666666666667,0.0007012982497963724,0.001790319609468546,0.002238030583427578,-0.0003949980579172241,3,3
2000,sgd,pDC,CD14 Monocyte-3,0.00027407813050677165,-0.000862160420009486,0.0017045454545454545,40,1.3333333333333333,0.0006450150593152621,1.0,0.00037093692880849056,1.0,0.00045562111992132273,0.6666666666666666,0.0002465588193557542,0.3333333333333333,0.0001893939393939394,0.3333333333333333,0.0001243781094527363,0.0005681818181818182,-0.0004365217522933002,0.0006905743256317969,3,2
2000,sgd,pDC,CD16 Monocyte-1,1.282916143597259e-05,-0.0010787598498995558,0.0013285370335002673,40,2.0,0.0007286096256684492,2.0,0.0007157804642324766,1.3333333333333333,0.0005325311942959002,0.3333333333333333,0.00013227513227513228,0.0,0.0,1.0,0.0003874269005847953,0.0001860516934046345,-0.0003289473684210526,0.0001813831593243358,3,1
2000,sgd,pDC,CD16 Monocyte-2,8.852487006417808e-05,-0.0014001024511288184,0.0016083376222336594,40,5.0,0.0015217280658461386,4.0,0.001433203195781961,2.6666666666666665,0.0009417939475821111,1.6666666666666667,0.0007997666242347093,0.3333333333333333,8.090614886731392e-05,0.3333333333333333,0.00013440860215053763,0.000888106692459959,-0.0005319148936170213,-9.061718865040354e-05,7,3
2000,sgd,pDC,CD16 NK,0.006452481468294205,-0.0015273770658536733,0.017410652856305425,40,14.333333333333334,0.015189866328479929,9.0,0.008737384860185727,5.666666666666667,0.002655070455799418,2.0,0.0003777510968976487,4.666666666666667,0.006820582754329931,3.0,0.0026454206449374965,0.011781789536695548,0.004431386909488683,0.003144267958698383,6,4
2000,sgd,pDC,CD4 + Tcm-1,-0.007876365439900236,-0.020688699788083312,0.0030680664739423692,40,34.666666666666664,0.01957569210408994,47.0,0.027452057543990174,6.666666666666667,0.001689373737107634,11.0,0.003580469696836324,10.0,0.007575800650968085,18.0,0.01356107013113963,-0.012309149835961217,-0.0088621138299056,-0.002457832653833889,10,17
2000,sgd,pDC,CD4 + Tcm-2,-0.0013147930904741515,-0.006805950411451653,0.0018447921688396608,40,8.666666666666666,0.003337629224280905,9.333333333333334,0.004652422314755056,2.0,0.0006685967806755928,2.6666666666666665,0.0009719924193398733,2.6666666666666665,0.0010037170452882555,2.6666666666666665,0.0020151144970981263,-0.0006856669648141984,0.0001870198944690254,-0.0034457322010772807,4,4
2000,sgd,pDC,CD4 Monocyte-4,0.0010582894774071245,-0.0009051783592224768,0.004081253713606655,40,3.0,0.002077586084939026,1.3333333333333333,0.0010192966075319016,1.3333333333333333,0.0006990422431598902,0.3333333333333333,0.00013227513227513228,1.3333333333333333,0.0011334458025634496,0.6666666666666666,0.0006419234360410831,5.8356676003734796e-05,0.0002257342330871743,0.0028907775231304645,3,1
2000,sgd,pDC,CD56 NK,0.0012645352791757455,-0.0013355759974592858,0.0040539033776947585,40,7.333333333333333,0.0036311634771725014,5.333333333333333,0.0023666281979967557,1.6666666666666667,0.0009767402357235043,1.0,0.00042606118344447975,2.6666666666666665,0.0014855541296187203,1.3333333333333333,0.000771697902721999,0.0016314451594916977,0.0020304451342907587,0.00013171554374478094,4,2
2000,sgd,pDC,CD8 + CTL-1,0.0012969784256175053,0.0,0.0030110502992091335,40,3.6666666666666665,0.0018288933192345265,1.0,0.0005319148936170213,2.3333333333333335,0.0012896721259997937,0.6666666666666666,0.0003546099290780142,1.0,0.0003619162286957257,0.0,0.0,0.0011805555555555556,0.0016042061986084755,0.0011061735226884845,5,2
2000,sgd,pDC,CD8 + CTL-2,-0.0001875409095874737,-0.0022088630225778404,0.001908727035579873,40,3.6666666666666665,0.002664896679198903,3.6666666666666665,0.0028524375887863766,1.0,0.0003666989039329465,1.0,0.0004225805104759519,1.0,0.0003038567749008598,1.0,0.0004355160779453281,-0.0014557670772676373,-0.0008525652411876921,0.0017457095896929082,2,3
2000,sgd,pDC,CD8 + CTL-3,-0.000535152085142636,-0.005570409982174687,0.0031914893617021275,40,5.0,0.002612011035424739,3.0,0.0031471631205673757,2.0,0.0009257121563767006,1.6666666666666667,0.0024379432624113476,1.6666666666666667,0.0009770790208920108,0.0,0.0,-0.00011994159365874011,-0.000416460817249632,-0.0010690538445195358,4,2
2000,sgd,pDC,CD8 Tem-1,-0.0006641059054920432,-0.00993365687192012,0.007171125132932144,40,10.0,0.013242456732600041,10.333333333333334,0.013906562638092083,2.3333333333333335,0.002080073408673814,0.6666666666666666,0.0009395424836601307,3.0,0.003269039542124618,5.0,0.005073676372630345,-0.005379791043624181,0.003933957599385715,-0.0005464842722376632,5,2
2000,sgd,pDC,CD8 Tem-2,0.00041848914783399615,-0.0004007992980382398,0.0018698331317250933,40,3.6666666666666665,0.0017969059505431532,3.0,0.001378416802709157,0.3333333333333333,8.090614886731392e-05,0.3333333333333333,8.865248226950355e-05,1.0,0.0004810600426396945,0.3333333333333333,5.482456140350877e-05,-0.0001292263117419285,0.0,0.001384693755243917,1,1
2000,sgd,pDC,Cycling T,0.003131907824200583,-0.004279745301996698,0.010444423996583385,40,38.333333333333336,0.015978960566562773,35.333333333333336,0.012847052742362192,9.333333333333334,0.004341227962936691,4.0,0.0008018046953531723,7.0,0.0033218087361909176,9.333333333333334,0.0037293241795738528,0.006105660627994605,-0.0001321439784629494,0.0034222068230700944,12,6
2000,sgd,pDC,Erythrocyte,-3.7163780030329624e-05,-0.0008522727272727272,0.0007426104770266316,40,16.333333333333332,0.004549831644724547,16.666666666666668,0.004586995424754877,0.3333333333333333,0.0001243781094527363,0.0,0.0,0.3333333333333333,0.00012254901960784314,1.0,0.0002840909090909091,-0.0002840909090909091,8.35561497326203e-05,8.90434192672999e-05,1,0
2000,sgd,pDC,GCB,0.00027107119571084776,-0.00041152263374485596,0.0014958074165882468,40,1.3333333333333333,0.00047683251258327563,0.6666666666666666,0.00020576131687242798,0.6666666666666666,0.000258211113406321,0.3333333333333333,0.00010288065843621399,0.3333333333333333,0.00011574074074074073,0.0,0.0,0.0,0.001121855562441185,-0.00030864197530864197,2,1
2000,sgd,pDC,Memory B-1,-0.004572170744841908,-0.014786600160891153,0.0030004071712377077,40,11.666666666666666,0.01217651462209674,22.666666666666668,0.01674868536693865,2.6666666666666665,0.001359541355334147,11.333333333333334,0.0030363462950799137,2.6666666666666665,0.001621905662584741,5.0,0.004517271467680882,-0.009477337332374247,-0.006421836940998101,0.002182662038846623,6,11
2000,sgd,pDC,Memory B-2,0.0007575757575757576,0.0,0.004545454545454545,40,0.3333333333333333,0.0007575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0007575757575757576,0.0,0.0,0.0,0.0022727272727272726,0.0,0,0
2000,sgd,pDC,Naive T,0.006079387499033224,-0.0016977602583665122,0.012869576696517802,40,24.666666666666668,0.017618014360551906,11.666666666666666,0.01153862686151868,8.0,0.003708050843174183,2.6666666666666665,0.002571623093681917,9.666666666666666,0.006140951572532781,2.0,0.001197991822991823,0.01004414916022719,0.0018293842404243164,0.006364629096448168,15,6
2000,sgd,pDC,Plasma,-0.00015942811088232302,-0.003408187348496924,0.002194954412294645,40,5.666666666666667,0.0045405355698013685,5.0,0.004699963680683691,2.3333333333333335,0.0011367035304852312,2.0,0.0010883704522173978,1.3333333333333333,0.00047034338601324244,1.0,0.0006781045751633987,-0.001894240932868376,-0.00023791730513200533,0.0016538739053534133,6,5
2000,sgd,pDC,Tcm,-0.0032831364331677225,-0.013900709219858157,0.0013623593175181071,40,8.666666666666666,0.0064390857890544995,11.666666666666666,0.009722222222222222,1.0,0.0006175727866904337,3.3333333333333335,0.002777777777777778,1.3333333333333333,0.0005437352245862884,2.0,0.0016666666666666663,-0.0020479908597868554,-0.0022340425531914886,-0.0055673758865248234,3,1
2000,sgd,pDC,cDC2,-0.005307744070296848,-0.01453469793189874,0.0008757734432846198,40,34.0,0.02081529118089141,37.666666666666664,0.026123035251188257,7.666666666666667,0.0023772839016951773,10.0,0.006054121289926685,3.6666666666666665,0.0012499549105020244,5.0,0.002880861592567365,-0.006737698495419291,-0.005658487342464208,-0.0035270463730070457,13,13
2000,sgd,pDC,pDC,-4.395748601336973e-05,-0.01821787544810339,0.014810237104101228,40,2356.0,0.83993850126738,2361.0,0.8399824587533932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008363058904120785,0.0069802451183091085,-0.007948423466761296,0,0
2000,sgd,pDC,platelet,-9.507187980727934e-05,-0.001091862471790787,0.0009815707943870435,40,0.6666666666666666,0.0003795066413662239,1.3333333333333333,0.00047457852117350325,0.0,0.0,1.0,0.0003401699190229656,0.3333333333333333,0.00024509803921568627,0.0,0.0,0.00042665214233841684,-0.0007118677817602549,0.0,0,2
2000,sgd,platelet,Atypical Memory B,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2000,sgd,platelet,CD14 Monocyte-1,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2000,sgd,platelet,CD14 Monocyte-2,0.0004385964912280702,0.0,0.0019047619047619048,38,0.3333333333333333,0.0004385964912280702,0.0,0.0,0.3333333333333333,0.0004385964912280702,0.0,0.0,0.0,0.0,0.0,0.0,0.0013157894736842105,0.0,0.0,1,0
2000,sgd,platelet,CD14 Monocyte-3,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2000,sgd,platelet,CD16 Monocyte-1,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2000,sgd,platelet,CD16 Monocyte-2,-0.0021233639654692285,-0.018827160493827162,0.006580687830687821,38,0.6666666666666666,0.002262600946811473,0.6666666666666666,0.0043859649122807015,0.3333333333333333,6.961849067112225e-05,0.0,0.0,0.3333333333333333,0.0021929824561403508,0.6666666666666666,0.0043859649122807015,-0.006578947368421052,0.006578947368421052,-0.0063700918964076855,1,0
2000,sgd,platelet,CD16 NK,-0.010559339945304856,-0.046153846153846156,0.004850209935680009,38,0.6666666666666666,0.0024291497975708503,1.6666666666666667,0.012988489742875706,0.0,0.0,0.6666666666666666,0.0035087719298245615,0.6666666666666666,0.0024291497975708503,1.0,0.009479717813051146,-9.907246749351989e-05,-0.021052631578947368,-0.010526315789473684,0,1
2000,sgd,platelet,CD4 + Tcm-1,-0.002923414765520029,-0.013706170372837043,0.005977364826049036,38,3.0,0.006833371307055519,5.0,0.009756786072575546,1.3333333333333333,0.003199286094022936,2.3333333333333335,0.00461574145784672,1.3333333333333333,0.0027568922305764416,2.3333333333333335,0.0042638516322726855,-0.005531748952801584,-0.003069153069153069,-0.00016934227460543264,4,6
2000,sgd,platelet,CD4 + Tcm-2,-0.0009487294575013875,-0.00780816611897693,0.004545814241760185,38,2.0,0.0023305602252970676,6.666666666666667,0.003279289682798455,0.3333333333333333,0.0007974481658692185,3.0,0.0012979771751701575,1.0,0.0010589536905326379,3.0,0.001507154138733086,-0.0007112375533428165,-0.005323204007414534,0.0031882531882531885,1,3
2000,sgd,platelet,CD4 Monocyte-4,0.0023327612929788947,-0.00039589412330376183,0.007512839544089543,38,11.333333333333334,0.005601220279323273,10.0,0.0032684589863443783,5.0,0.002029408500723122,5.666666666666667,0.0008948475711650295,2.0,0.0011982003634208019,0.0,0.0,0.0034140874514835733,-8.106721010969581e-05,0.0036652636375628066,6,6
2000,sgd,platelet,CD56 NK,0.002129118957373805,0.0,0.0061404327851696285,38,4.0,0.0022824743738871166,1.6666666666666667,0.00015335541651331127,1.3333333333333333,0.0006364595699775755,0.0,0.0,2.0,0.0015846726373042162,1.0,9.201324990798676e-05,0.0036637646748450075,0.002723592197276408,0.0,2,0
2000,sgd,platelet,CD8 + CTL-1,0.0,-0.0004299614582675175,0.00042964554242749727,38,0.6666666666666666,0.00013190871916633689,0.6666666666666666,0.00013190871916633689,0.6666666666666666,0.00013190871916633689,0.6666666666666666,0.00013190871916633689,0.0,0.0,0.0,0.0,0.00019786307874950534,-0.0003957261574990107,0.00019786307874950534,1,1
2000,sgd,platelet,CD8 + CTL-2,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2000,sgd,platelet,CD8 + CTL-3,0.0001392369813422445,0.0,0.0006976767315113098,38,0.6666666666666666,0.0001392369813422445,0.0,0.0,0.6666666666666666,0.0001392369813422445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004177109440267335,0.0,1,0
2000,sgd,platelet,CD8 Tem-1,0.007860086807455228,-0.03881624539519276,0.06950568990042671,38,1.3333333333333333,0.03508771929824561,1.6666666666666667,0.027227632490790386,0.3333333333333333,0.008771929824561403,0.6666666666666666,0.009009009009009009,0.3333333333333333,0.008771929824561403,0.3333333333333333,0.0006747638326585695,-0.02834008097165992,0.051920341394025606,0.0,1,2
2000,sgd,platelet,CD8 Tem-2,-0.007193304361895625,-0.033975088685245104,0.01624412622279934,38,20.0,0.039138981667544676,26.333333333333332,0.046332286029440305,6.0,0.008765260081049555,9.333333333333334,0.012523289912625649,1.3333333333333333,0.005093752900770444,4.333333333333333,0.008529027431089976,0.0014019515517195962,-0.0109244890641947,-0.01205737557321177,10,14
2000,sgd,platelet,Cycling T,0.0006815283823594073,-0.0007936507936507935,0.0028508771929824455,38,1.6666666666666667,0.000890383854372774,0.3333333333333333,0.00020885547201336674,1.3333333333333333,0.00026381743833267377,0.3333333333333333,0.00020885547201336674,0.3333333333333333,0.0006265664160401002,0.0,0.0,0.0007914523149980214,0.0012531328320802004,0.0,1,1
2000,sgd,platelet,Erythrocyte,0.00021469758311863573,0.0,0.0007872175901022028,38,17.0,0.007319261078659573,14.666666666666666,0.007104563495540939,2.0,0.00018402649981597352,0.0,0.0,0.3333333333333333,3.067108330266225e-05,0.0,0.0,0.0002760397497239602,9.201324990798674e-05,0.00027603974972396027,1,0
2000,sgd,platelet,GCB,2.642147537518495e-05,0.0,0.00015446400988569666,38,0.6666666666666666,5.28429507503699e-05,0.3333333333333333,2.642147537518495e-05,0.3333333333333333,2.642147537518495e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.926442612555485e-05,0.0,1,0
2000,sgd,platelet,Memory B-1,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2000,sgd,platelet,Memory B-2,0.0,0.0,0.0,38,0.3333333333333333,7.309941520467836e-05,0.3333333333333333,7.309941520467836e-05,0.3333333333333333,7.309941520467836e-05,0.3333333333333333,7.309941520467836e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2000,sgd,platelet,Naive T,0.0004459346564609724,-0.0034204144620811287,0.004492011316335637,38,1.0,0.001323127638917113,0.3333333333333333,0.0008771929824561404,0.0,0.0,0.3333333333333333,0.0008771929824561404,1.0,0.001323127638917113,0.0,0.0,0.003342816500711238,-0.002631578947368421,0.0006265664160401002,0,1
2000,sgd,platelet,Plasma,0.0007974481658692185,0.0,0.004545454545454545,38,0.3333333333333333,0.0007974481658692185,0.0,0.0,0.3333333333333333,0.0007974481658692185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023923444976076554,0.0,1,0
2000,sgd,platelet,Tcm,0.0018431992116202643,-0.0007031553084184665,0.010787215491162846,38,1.6666666666666667,0.0020802783960678695,0.3333333333333333,0.0002370791844476055,0.3333333333333333,6.961849067112225e-05,0.3333333333333333,0.0002370791844476055,1.3333333333333333,0.0020106599053967473,0.0,0.0,0.0,0.005320742162847426,0.00020885547201336674,1,1
2000,sgd,platelet,cDC2,-0.0002370791844476055,-0.001386001386001386,0.0,38,0.0,0.0,0.3333333333333333,0.0002370791844476055,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0002370791844476055,0.0,0.0,-0.0007112375533428165,0,0
2000,sgd,platelet,pDC,-0.004162042943206378,-0.024999999999999998,0.0006269680611785853,38,2.0,0.0008087172907117506,0.6666666666666666,0.004970760233918128,0.6666666666666666,0.00013190871916633689,0.3333333333333333,0.0043859649122807015,1.0,9.201324990798676e-05,0.0,0.0,0.0003957261574990107,-0.012881854987118146,0.0,1,1
2000,sgd,platelet,platelet,0.011238244618163189,-0.029325269825214127,0.05263360146242623,38,1504.6666666666667,0.8899790211219744,1502.3333333333333,0.8787407765038112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02646159636030477,-0.014418384050513672,0.021671521544698463,0,0
2000,mlp,Atypical Memory B,Atypical Memory B,-0.011780560501049012,-0.10789400508091476,0.06842457029567578,34,477.6666666666667,0.2509798432665982,432.0,0.26276040376764725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029717014607189812,-0.07292130268461201,0.007862606574275153,0,0
2000,mlp,Atypical Memory B,CD14 Monocyte-1,0.005355585341988946,-0.03627374094365311,0.06218476032537721,34,71.33333333333333,0.2059774595552312,90.0,0.20062187421324226,7.666666666666667,0.026252445893283304,23.333333333333332,0.015179833842937885,6.0,0.01173725094999462,9.0,0.01745427765835109,-0.0047969693866849765,-0.0009374510895159544,0.021801176502167768,9,12
2000,mlp,Atypical Memory B,CD14 Monocyte-2,-0.003268410751109712,-0.04374336067350773,0.04414576469484498,34,5.666666666666667,0.033429013316556566,5.333333333333333,0.03669742406766628,0.3333333333333333,0.0008912655971479501,0.3333333333333333,0.00196078431372549,3.0,0.014804183705567788,2.6666666666666665,0.01700307574009996,-0.025512477718360068,0.039222239698018246,-0.023514994232987314,1,1
2000,mlp,Atypical Memory B,CD14 Monocyte-3,-0.0003580359121043298,-0.004464960269409693,0.0029396601624964405,34,12.333333333333334,0.004294016892681091,15.333333333333334,0.00465205280478542,2.6666666666666665,0.000722848449894262,8.0,0.0019470041738898491,3.3333333333333335,0.0010895116997834172,1.0,0.00022339188789215965,0.0018517070251078507,-0.0006398652561930895,-0.0022859495052277505,5,4
2000,mlp,Atypical Memory B,CD16 Monocyte-1,-0.00845303303145721,-0.05303619920601119,0.052252160307327246,34,50.333333333333336,0.1734069277755668,58.333333333333336,0.18185996080702405,4.0,0.022163006212024525,9.333333333333334,0.020024102231852164,3.3333333333333335,0.007455718785622264,6.0,0.01804765579725184,-0.04333684109567642,-0.010525356852667839,0.028503098853972626,8,12
2000,mlp,Atypical Memory B,CD16 Monocyte-2,-0.0034129481677766613,-0.021915100484518966,0.01270662387671359,34,25.0,0.03153067470344242,30.333333333333332,0.03494362287121908,5.0,0.003742449288387069,11.0,0.00672185818893692,4.666666666666667,0.01079054366738244,4.0,0.011224082934609253,0.0043570666299155075,-0.0029187546188965065,-0.011677156514348985,7,7
2000,mlp,Atypical Memory B,CD16 NK,0.0036764705882352936,0.0,0.014285714285714285,34,0.6666666666666666,0.0036764705882352936,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0036764705882352936,0.0,0.0,0.003676470588235294,0.007352941176470588,0.0,0,0
2000,mlp,Atypical Memory B,CD4 + Tcm-1,0.0021608885099933697,-0.00200298191953406,0.01217145191409896,34,1.0,0.0050381263616557734,0.6666666666666666,0.0028772378516624037,0.3333333333333333,0.00013616557734204792,0.0,0.0,0.3333333333333333,0.0024509803921568627,0.3333333333333333,0.0004262574595055413,0.007352941176470588,0.00040849673202614375,-0.001278772378516624,1,0
2000,mlp,Atypical Memory B,CD4 + Tcm-2,0.0008912655971479501,0.0,0.005054112554112535,34,0.3333333333333333,0.0008912655971479501,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0008912655971479501,0.0,0.0,0.0,0.0,0.0026737967914438505,0,0
2000,mlp,Atypical Memory B,CD4 Monocyte-4,-0.00024771621921009564,-0.005513773369983789,0.004586261972274583,34,5.0,0.0029337874217681176,7.0,0.0031815036409782132,0.6666666666666666,0.0013616557734204794,2.0,0.0007291214901903532,1.0,0.00035106069569473255,1.6666666666666667,0.001231311198134954,0.002415966386554622,-3.716164381917224e-05,-0.003121953400365736,2,3
