model,task,metric,total_training_cells,patient_budget,cells_per_patient,n_subset_seeds,mean,std,q025,q975,fraction_positive,patient_clustered_bootstrap_q025,patient_clustered_bootstrap_q975
xgboost,fine,mean_patient_macro_f1,3200,16,200,20,0.3765816155014485,0.00546388860885063,0.3665274462322007,0.3874147270331336,1.0,0.38641190383969926,0.39171748916800825
xgboost,fine,macro_f1,3200,32,100,20,0.44802865130663216,0.009269253567224058,0.4332798750296675,0.4624547952980059,1.0,0.4474984161143267,0.4521784373747932
xgboost,fine,patient_balanced_macro_f1,3200,32,100,20,0.44806030432439414,0.00922952853565408,0.4332636299586383,0.4624092562844389,1.0,0.4475519488926632,0.45216993136176425
xgboost,fine,mean_patient_macro_f1,3200,32,100,20,0.3780365416221131,0.006582044881900841,0.36443857531953366,0.38827473536901524,1.0,0.3876811439616148,0.39290374602443706
xgboost,fine,macro_f1,6400,8,800,20,0.49879255353438817,0.009967659185473782,0.4844522889896797,0.519557347066925,1.0,0.4980963441373199,0.5032057849088306
xgboost,fine,patient_balanced_macro_f1,6400,8,800,20,0.49870574122983796,0.010082869468812195,0.48400941633478956,0.5197174731746489,1.0,0.4978934331136002,0.5032137080537611
xgboost,fine,mean_patient_macro_f1,6400,8,800,20,0.41422427608000695,0.006394212328457323,0.40440251148749823,0.4264644139716971,1.0,0.42260203741830327,0.4286663479764878
xgboost,fine,macro_f1,6400,16,400,20,0.5038270825610386,0.006735219778584794,0.4910681373613393,0.5159681301640198,1.0,0.5026946795182762,0.5079990180646843
xgboost,fine,patient_balanced_macro_f1,6400,16,400,20,0.5036124186240093,0.00677211265682452,0.4910391308548211,0.5158492118814848,1.0,0.5026492290462234,0.5079150869143952
xgboost,fine,mean_patient_macro_f1,6400,16,400,20,0.4193940551470877,0.003976626355463799,0.41174228733901735,0.42722911147782894,1.0,0.42649261470410144,0.4325637029981829
xgboost,fine,macro_f1,6400,32,200,20,0.507717656755277,0.0057037154502273335,0.5011037955731932,0.5214269529023445,1.0,0.5064070356789863,0.5115020693938491
xgboost,fine,patient_balanced_macro_f1,6400,32,200,20,0.5075921728956267,0.005812142108416875,0.5007229338043478,0.5213947972056437,1.0,0.5062238748225434,0.5114638089479909
xgboost,fine,mean_patient_macro_f1,6400,32,200,20,0.4222763317102052,0.003448464804234955,0.4171630004964701,0.42985370159021136,1.0,0.4288194352362608,0.43500131302061096
