scope,bundle_id,outer_fold,seed,patient_budget,cell_cap,model,task,accuracy,balanced_accuracy,fit_time_sec,inference_time_sec,macro_f1,n_evaluation_classes,n_observed_training_classes,n_train_cells,n_test_cells,peak_rss_mb
outer_fold,fold3_seed10_P32_C200_xgboost,3,10,32,200,xgboost,fine,0.7681152120512363,0.45113982330889607,26.998845712281764,15.841681913472712,0.49109589134412296,30,28,6400,258098,3376.05078125
outer_fold,fold3_seed11_P32_C200_logistic_regression,3,11,32,200,logistic_regression,coarse,0.9798332416368977,0.954431664565198,0.27622085995972157,0.11771140899509192,0.9424084630900593,5,5,6400,258098,3099.5703125
outer_fold,fold3_seed11_P32_C200_logistic_regression,3,11,32,200,logistic_regression,fine,0.6696758595572224,0.5588244098696504,2.309698431752622,0.21870317123830318,0.5589762607616687,30,29,6400,258098,3099.5703125
outer_fold,fold3_seed11_P32_C200_xgboost,3,11,32,200,xgboost,coarse,0.9823904098443227,0.8710541238180272,4.296839952468872,2.4025851637125015,0.9061473859351439,5,5,6400,258098,3340.7265625
outer_fold,fold3_seed11_P32_C200_xgboost,3,11,32,200,xgboost,fine,0.7686188966981534,0.46249473184746204,27.492533138021827,17.750708219595253,0.5044253559429206,30,29,6400,258098,3340.7265625
outer_fold,fold3_seed12_P32_C200_logistic_regression,3,12,32,200,logistic_regression,coarse,0.9803601732675186,0.9130063087052586,0.31277354527264833,0.11319836787879467,0.9308866765603945,5,5,6400,258098,3074.63671875
outer_fold,fold3_seed12_P32_C200_logistic_regression,3,12,32,200,logistic_regression,fine,0.6831397376190439,0.5202604016945096,2.2671497566625476,0.21839774679392576,0.5183636322426958,30,27,6400,258098,3074.63671875
outer_fold,fold3_seed12_P32_C200_xgboost,3,12,32,200,xgboost,coarse,0.9844555168966826,0.8604774364899559,4.4295376827940345,2.4775342009961605,0.8941906079612865,5,5,6400,258098,3349.42578125
outer_fold,fold3_seed12_P32_C200_xgboost,3,12,32,200,xgboost,fine,0.7719393408705221,0.4677797333984574,25.96370922587812,16.34834317304194,0.5033717361727787,30,27,6400,258098,3349.42578125
outer_fold,fold3_seed13_P32_C200_logistic_regression,3,13,32,200,logistic_regression,coarse,0.9823671628606189,0.9339555835629426,0.31665658205747604,0.11928475089371204,0.941138809771242,5,5,6400,258098,3035.03125
outer_fold,fold3_seed13_P32_C200_logistic_regression,3,13,32,200,logistic_regression,fine,0.6794240947237096,0.5407044250721106,2.689339685253799,0.20033280923962593,0.5440277305728899,30,28,6400,258098,3035.03125
outer_fold,fold3_seed13_P32_C200_xgboost,3,13,32,200,xgboost,coarse,0.9838278483366784,0.8711652176925953,4.665166588500142,2.4709168439731,0.9050334237885942,5,5,6400,258098,3334.26171875
outer_fold,fold3_seed13_P32_C200_xgboost,3,13,32,200,xgboost,fine,0.7669528628660431,0.4669906239055684,25.84298799559474,16.295573689974844,0.495494946748822,30,28,6400,258098,3334.26171875
outer_fold,fold3_seed14_P32_C200_logistic_regression,3,14,32,200,logistic_regression,coarse,0.9803679222620865,0.9095331149375265,0.2975250780582428,0.1161120580509305,0.929784735797827,5,5,6400,258098,3049.328125
outer_fold,fold3_seed14_P32_C200_logistic_regression,3,14,32,200,logistic_regression,fine,0.6737479562026827,0.5040103078705603,2.233904065564275,0.19894951675087214,0.5092063198347515,30,28,6400,258098,3049.328125
outer_fold,fold3_seed14_P32_C200_xgboost,3,14,32,200,xgboost,coarse,0.9843702779564352,0.872488119084679,4.645994268357754,2.5418186308816075,0.9060988246292794,5,5,6400,258098,3359.65234375
outer_fold,fold3_seed14_P32_C200_xgboost,3,14,32,200,xgboost,fine,0.7708661051228604,0.46934571053112345,25.76230103522539,17.61248347349465,0.5037880912239365,30,28,6400,258098,3359.65234375
outer_fold,fold3_seed15_P32_C200_logistic_regression,3,15,32,200,logistic_regression,coarse,0.9808173639470279,0.9292055024105451,0.2665514638647437,0.12120368611067533,0.9398502277743683,5,5,6400,258098,3051.3671875
outer_fold,fold3_seed15_P32_C200_logistic_regression,3,15,32,200,logistic_regression,fine,0.6815705662190331,0.5530356001872847,2.0718866623938084,0.2147465581074357,0.5574196096950644,30,29,6400,258098,3051.3671875
outer_fold,fold3_seed15_P32_C200_xgboost,3,15,32,200,xgboost,coarse,0.9836186254833436,0.8414305983646659,4.522491315379739,2.4543687142431736,0.871209484724673,5,5,6400,258098,3313.5859375
outer_fold,fold3_seed15_P32_C200_xgboost,3,15,32,200,xgboost,fine,0.7718850979085463,0.4762659047108364,26.72147188708186,17.893700817599893,0.5170691441187911,30,29,6400,258098,3313.5859375
outer_fold,fold3_seed16_P32_C200_logistic_regression,3,16,32,200,logistic_regression,coarse,0.9783531836744183,0.9395937977466693,0.2981258602812886,0.11454342771321535,0.9459207805585844,5,5,6400,258098,3058.63671875
