outer_fold,seed,patient_budget,cell_cap,task,class_index,class_name,training_patient_count,training_cell_count,observed_in_training
1,19,8,200,fine,11,CD8 Naive,7,50,True
1,19,8,200,fine,12,CD8 Proliferating,0,0,False
1,19,8,200,fine,13,CD8 TCM,7,23,True
1,19,8,200,fine,14,CD8 TEM,8,274,True
1,19,8,200,fine,15,Eryth,3,5,True
1,19,8,200,fine,16,HSPC,3,6,True
1,19,8,200,fine,17,ILC,0,0,False
1,19,8,200,fine,18,MAIT,7,18,True
1,19,8,200,fine,19,NK,8,209,True
1,19,8,200,fine,20,NK Proliferating,4,5,True
1,19,8,200,fine,21,NK_CD56bright,6,6,True
1,19,8,200,fine,22,Plasmablast,3,6,True
1,19,8,200,fine,23,Platelet,1,2,True
1,19,8,200,fine,24,Treg,8,51,True
1,19,8,200,fine,25,cDC1,0,0,False
1,19,8,200,fine,26,cDC2,4,4,True
1,19,8,200,fine,27,dnT,1,1,True
1,19,8,200,fine,28,gdT,4,17,True
1,19,8,200,fine,29,pDC,1,1,True
1,0,8,400,coarse,0,B,8,255,True
1,0,8,400,coarse,1,Myeloid,8,116,True
1,0,8,400,coarse,2,NK,8,476,True
1,0,8,400,coarse,3,Other,4,7,True
1,0,8,400,coarse,4,T,8,2346,True
1,0,8,400,fine,0,ASDC,0,0,False
1,0,8,400,fine,1,B intermediate,8,56,True
1,0,8,400,fine,2,B memory,8,94,True
1,0,8,400,fine,3,B naive,8,102,True
1,0,8,400,fine,4,CD14 Mono,8,76,True
1,0,8,400,fine,5,CD16 Mono,8,28,True
1,0,8,400,fine,6,CD4 CTL,8,41,True
1,0,8,400,fine,7,CD4 Naive,8,605,True
1,0,8,400,fine,8,CD4 Proliferating,1,1,True
1,0,8,400,fine,9,CD4 TCM,8,808,True
1,0,8,400,fine,10,CD4 TEM,8,92,True
1,0,8,400,fine,11,CD8 Naive,8,61,True
1,0,8,400,fine,12,CD8 Proliferating,0,0,False
1,0,8,400,fine,13,CD8 TCM,8,29,True
1,0,8,400,fine,14,CD8 TEM,8,567,True
1,0,8,400,fine,15,Eryth,1,1,True
1,0,8,400,fine,16,HSPC,2,3,True
1,0,8,400,fine,17,ILC,1,1,True
1,0,8,400,fine,18,MAIT,6,23,True
1,0,8,400,fine,19,NK,8,458,True
1,0,8,400,fine,20,NK Proliferating,3,3,True
1,0,8,400,fine,21,NK_CD56bright,6,14,True
1,0,8,400,fine,22,Plasmablast,2,3,True
1,0,8,400,fine,23,Platelet,2,3,True
1,0,8,400,fine,24,Treg,8,73,True
1,0,8,400,fine,25,cDC1,1,1,True
1,0,8,400,fine,26,cDC2,6,10,True
1,0,8,400,fine,27,dnT,3,3,True
1,0,8,400,fine,28,gdT,8,43,True
1,0,8,400,fine,29,pDC,1,1,True
1,1,8,400,coarse,0,B,8,291,True
1,1,8,400,coarse,1,Myeloid,8,91,True
1,1,8,400,coarse,2,NK,8,337,True
1,1,8,400,coarse,3,Other,7,14,True
1,1,8,400,coarse,4,T,8,2467,True
1,1,8,400,fine,0,ASDC,1,1,True
1,1,8,400,fine,1,B intermediate,8,42,True
1,1,8,400,fine,2,B memory,8,66,True
1,1,8,400,fine,3,B naive,8,168,True
1,1,8,400,fine,4,CD14 Mono,6,56,True
1,1,8,400,fine,5,CD16 Mono,7,20,True
1,1,8,400,fine,6,CD4 CTL,8,54,True
1,1,8,400,fine,7,CD4 Naive,8,776,True
1,1,8,400,fine,8,CD4 Proliferating,2,3,True
1,1,8,400,fine,9,CD4 TCM,8,768,True
1,1,8,400,fine,10,CD4 TEM,8,65,True
1,1,8,400,fine,11,CD8 Naive,7,137,True
1,1,8,400,fine,12,CD8 Proliferating,0,0,False
1,1,8,400,fine,13,CD8 TCM,8,47,True
1,1,8,400,fine,14,CD8 TEM,8,408,True
1,1,8,400,fine,15,Eryth,3,4,True
1,1,8,400,fine,16,HSPC,5,7,True
1,1,8,400,fine,17,ILC,1,1,True
1,1,8,400,fine,18,MAIT,4,30,True
1,1,8,400,fine,19,NK,8,309,True
1,1,8,400,fine,20,NK Proliferating,3,5,True
1,1,8,400,fine,21,NK_CD56bright,7,22,True
1,1,8,400,fine,22,Plasmablast,6,15,True
1,1,8,400,fine,23,Platelet,3,3,True
1,1,8,400,fine,24,Treg,8,111,True
1,1,8,400,fine,25,cDC1,0,0,False
1,1,8,400,fine,26,cDC2,4,8,True
1,1,8,400,fine,27,dnT,3,5,True
1,1,8,400,fine,28,gdT,8,63,True
1,1,8,400,fine,29,pDC,3,6,True
1,2,8,400,coarse,0,B,8,331,True
1,2,8,400,coarse,1,Myeloid,8,110,True
1,2,8,400,coarse,2,NK,8,347,True
1,2,8,400,coarse,3,Other,5,10,True
1,2,8,400,coarse,4,T,8,2402,True
1,2,8,400,fine,0,ASDC,0,0,False
1,2,8,400,fine,1,B intermediate,8,139,True
1,2,8,400,fine,2,B memory,8,91,True
1,2,8,400,fine,3,B naive,8,97,True
1,2,8,400,fine,4,CD14 Mono,8,62,True
1,2,8,400,fine,5,CD16 Mono,6,29,True
1,2,8,400,fine,6,CD4 CTL,7,62,True
1,2,8,400,fine,7,CD4 Naive,8,579,True
1,2,8,400,fine,8,CD4 Proliferating,2,2,True
1,2,8,400,fine,9,CD4 TCM,8,733,True
1,2,8,400,fine,10,CD4 TEM,8,106,True
1,2,8,400,fine,11,CD8 Naive,8,161,True
1,2,8,400,fine,12,CD8 Proliferating,0,0,False
1,2,8,400,fine,13,CD8 TCM,7,47,True
1,2,8,400,fine,14,CD8 TEM,8,523,True
1,2,8,400,fine,15,Eryth,3,5,True
1,2,8,400,fine,16,HSPC,2,4,True
1,2,8,400,fine,17,ILC,1,1,True
1,2,8,400,fine,18,MAIT,8,34,True
1,2,8,400,fine,19,NK,8,326,True
1,2,8,400,fine,20,NK Proliferating,2,3,True
1,2,8,400,fine,21,NK_CD56bright,7,17,True
1,2,8,400,fine,22,Plasmablast,3,4,True
1,2,8,400,fine,23,Platelet,1,1,True
1,2,8,400,fine,24,Treg,8,90,True
1,2,8,400,fine,25,cDC1,0,0,False
1,2,8,400,fine,26,cDC2,7,14,True
1,2,8,400,fine,27,dnT,2,2,True
1,2,8,400,fine,28,gdT,8,63,True
1,2,8,400,fine,29,pDC,2,5,True
1,3,8,400,coarse,0,B,8,418,True
1,3,8,400,coarse,1,Myeloid,8,148,True
1,3,8,400,coarse,2,NK,8,409,True
1,3,8,400,coarse,3,Other,4,7,True
1,3,8,400,coarse,4,T,8,2218,True
1,3,8,400,fine,0,ASDC,1,1,True
1,3,8,400,fine,1,B intermediate,8,89,True
1,3,8,400,fine,2,B memory,8,65,True
1,3,8,400,fine,3,B naive,8,232,True
1,3,8,400,fine,4,CD14 Mono,8,94,True
1,3,8,400,fine,5,CD16 Mono,8,31,True
1,3,8,400,fine,6,CD4 CTL,8,53,True
1,3,8,400,fine,7,CD4 Naive,8,575,True
1,3,8,400,fine,8,CD4 Proliferating,5,6,True
1,3,8,400,fine,9,CD4 TCM,8,575,True
1,3,8,400,fine,10,CD4 TEM,8,67,True
1,3,8,400,fine,11,CD8 Naive,8,125,True
1,3,8,400,fine,12,CD8 Proliferating,1,1,True
1,3,8,400,fine,13,CD8 TCM,8,37,True
1,3,8,400,fine,14,CD8 TEM,8,645,True
1,3,8,400,fine,15,Eryth,1,1,True
1,3,8,400,fine,16,HSPC,2,2,True
1,3,8,400,fine,17,ILC,2,2,True
1,3,8,400,fine,18,MAIT,7,27,True
1,3,8,400,fine,19,NK,8,384,True
1,3,8,400,fine,20,NK Proliferating,3,7,True
1,3,8,400,fine,21,NK_CD56bright,7,16,True
1,3,8,400,fine,22,Plasmablast,5,32,True
1,3,8,400,fine,23,Platelet,3,4,True
1,3,8,400,fine,24,Treg,8,44,True
1,3,8,400,fine,25,cDC1,1,1,True
1,3,8,400,fine,26,cDC2,6,14,True
1,3,8,400,fine,27,dnT,4,7,True
1,3,8,400,fine,28,gdT,7,56,True
1,3,8,400,fine,29,pDC,3,7,True
1,4,8,400,coarse,0,B,8,365,True
1,4,8,400,coarse,1,Myeloid,8,313,True
1,4,8,400,coarse,2,NK,8,402,True
1,4,8,400,coarse,3,Other,6,8,True
1,4,8,400,coarse,4,T,8,2112,True
1,4,8,400,fine,0,ASDC,0,0,False
1,4,8,400,fine,1,B intermediate,7,30,True
1,4,8,400,fine,2,B memory,8,58,True
1,4,8,400,fine,3,B naive,8,264,True
1,4,8,400,fine,4,CD14 Mono,7,215,True
1,4,8,400,fine,5,CD16 Mono,7,64,True
1,4,8,400,fine,6,CD4 CTL,6,31,True
1,4,8,400,fine,7,CD4 Naive,8,521,True
1,4,8,400,fine,8,CD4 Proliferating,3,5,True
1,4,8,400,fine,9,CD4 TCM,8,596,True
1,4,8,400,fine,10,CD4 TEM,8,72,True
1,4,8,400,fine,11,CD8 Naive,8,105,True
1,4,8,400,fine,12,CD8 Proliferating,0,0,False
1,4,8,400,fine,13,CD8 TCM,7,37,True
1,4,8,400,fine,14,CD8 TEM,8,568,True
1,4,8,400,fine,15,Eryth,1,1,True
1,4,8,400,fine,16,HSPC,3,3,True
1,4,8,400,fine,17,ILC,0,0,False
1,4,8,400,fine,18,MAIT,5,21,True
1,4,8,400,fine,19,NK,8,371,True
1,4,8,400,fine,20,NK Proliferating,3,7,True
1,4,8,400,fine,21,NK_CD56bright,6,24,True
1,4,8,400,fine,22,Plasmablast,6,13,True
1,4,8,400,fine,23,Platelet,2,4,True
1,4,8,400,fine,24,Treg,8,70,True
1,4,8,400,fine,25,cDC1,2,2,True
1,4,8,400,fine,26,cDC2,6,22,True
1,4,8,400,fine,27,dnT,3,4,True
1,4,8,400,fine,28,gdT,8,82,True
1,4,8,400,fine,29,pDC,5,10,True
1,5,8,400,coarse,0,B,8,249,True
1,5,8,400,coarse,1,Myeloid,8,132,True
1,5,8,400,coarse,2,NK,8,614,True
1,5,8,400,coarse,3,Other,5,9,True
1,5,8,400,coarse,4,T,8,2196,True
1,5,8,400,fine,0,ASDC,1,1,True
1,5,8,400,fine,1,B intermediate,8,50,True
1,5,8,400,fine,2,B memory,8,64,True
1,5,8,400,fine,3,B naive,8,125,True
1,5,8,400,fine,4,CD14 Mono,6,79,True
1,5,8,400,fine,5,CD16 Mono,7,39,True
1,5,8,400,fine,6,CD4 CTL,7,33,True
1,5,8,400,fine,7,CD4 Naive,8,724,True
1,5,8,400,fine,8,CD4 Proliferating,2,3,True
1,5,8,400,fine,9,CD4 TCM,8,610,True
1,5,8,400,fine,10,CD4 TEM,8,79,True
1,5,8,400,fine,11,CD8 Naive,8,159,True
1,5,8,400,fine,12,CD8 Proliferating,0,0,False
1,5,8,400,fine,13,CD8 TCM,8,48,True
1,5,8,400,fine,14,CD8 TEM,8,406,True
1,5,8,400,fine,15,Eryth,1,2,True
1,5,8,400,fine,16,HSPC,3,5,True
1,5,8,400,fine,17,ILC,0,0,False
1,5,8,400,fine,18,MAIT,5,23,True
1,5,8,400,fine,19,NK,8,580,True
1,5,8,400,fine,20,NK Proliferating,4,5,True
1,5,8,400,fine,21,NK_CD56bright,5,29,True
1,5,8,400,fine,22,Plasmablast,6,10,True
1,5,8,400,fine,23,Platelet,2,2,True
1,5,8,400,fine,24,Treg,8,60,True
1,5,8,400,fine,25,cDC1,0,0,False
1,5,8,400,fine,26,cDC2,5,7,True
1,5,8,400,fine,27,dnT,2,3,True
1,5,8,400,fine,28,gdT,7,48,True
1,5,8,400,fine,29,pDC,3,6,True
1,6,8,400,coarse,0,B,8,337,True
1,6,8,400,coarse,1,Myeloid,8,104,True
1,6,8,400,coarse,2,NK,8,357,True
1,6,8,400,coarse,3,Other,6,10,True
1,6,8,400,coarse,4,T,8,2392,True
1,6,8,400,fine,0,ASDC,0,0,False
1,6,8,400,fine,1,B intermediate,8,58,True
1,6,8,400,fine,2,B memory,8,76,True
1,6,8,400,fine,3,B naive,8,194,True
1,6,8,400,fine,4,CD14 Mono,8,72,True
1,6,8,400,fine,5,CD16 Mono,7,22,True
1,6,8,400,fine,6,CD4 CTL,6,67,True
1,6,8,400,fine,7,CD4 Naive,8,629,True
1,6,8,400,fine,8,CD4 Proliferating,1,1,True
1,6,8,400,fine,9,CD4 TCM,8,820,True
1,6,8,400,fine,10,CD4 TEM,8,71,True
1,6,8,400,fine,11,CD8 Naive,8,108,True
1,6,8,400,fine,12,CD8 Proliferating,1,1,True
1,6,8,400,fine,13,CD8 TCM,8,46,True
1,6,8,400,fine,14,CD8 TEM,8,548,True
1,6,8,400,fine,15,Eryth,0,0,False
1,6,8,400,fine,16,HSPC,3,3,True
1,6,8,400,fine,17,ILC,1,1,True
1,6,8,400,fine,18,MAIT,5,13,True
1,6,8,400,fine,19,NK,8,336,True
1,6,8,400,fine,20,NK Proliferating,2,2,True
1,6,8,400,fine,21,NK_CD56bright,7,18,True
1,6,8,400,fine,22,Plasmablast,4,9,True
1,6,8,400,fine,23,Platelet,5,7,True
1,6,8,400,fine,24,Treg,8,59,True
1,6,8,400,fine,25,cDC1,0,0,False
1,6,8,400,fine,26,cDC2,5,5,True
1,6,8,400,fine,27,dnT,3,4,True
1,6,8,400,fine,28,gdT,7,25,True
1,6,8,400,fine,29,pDC,5,5,True
1,7,8,400,coarse,0,B,8,342,True
1,7,8,400,coarse,1,Myeloid,8,117,True
1,7,8,400,coarse,2,NK,8,365,True
1,7,8,400,coarse,3,Other,5,13,True
1,7,8,400,coarse,4,T,8,2363,True
1,7,8,400,fine,0,ASDC,0,0,False
1,7,8,400,fine,1,B intermediate,8,76,True
1,7,8,400,fine,2,B memory,8,96,True
1,7,8,400,fine,3,B naive,7,159,True
1,7,8,400,fine,4,CD14 Mono,8,74,True
1,7,8,400,fine,5,CD16 Mono,6,24,True
1,7,8,400,fine,6,CD4 CTL,7,13,True
1,7,8,400,fine,7,CD4 Naive,8,648,True
1,7,8,400,fine,8,CD4 Proliferating,2,2,True
1,7,8,400,fine,9,CD4 TCM,8,719,True
1,7,8,400,fine,10,CD4 TEM,8,62,True
1,7,8,400,fine,11,CD8 Naive,8,224,True
1,7,8,400,fine,12,CD8 Proliferating,0,0,False
1,7,8,400,fine,13,CD8 TCM,8,68,True
1,7,8,400,fine,14,CD8 TEM,8,451,True
1,7,8,400,fine,15,Eryth,1,1,True
1,7,8,400,fine,16,HSPC,5,10,True
1,7,8,400,fine,17,ILC,3,3,True
1,7,8,400,fine,18,MAIT,6,17,True
1,7,8,400,fine,19,NK,8,317,True
1,7,8,400,fine,20,NK Proliferating,4,9,True
1,7,8,400,fine,21,NK_CD56bright,7,36,True
1,7,8,400,fine,22,Plasmablast,4,11,True
1,7,8,400,fine,23,Platelet,2,2,True
1,7,8,400,fine,24,Treg,8,85,True
1,7,8,400,fine,25,cDC1,1,1,True
1,7,8,400,fine,26,cDC2,8,17,True
1,7,8,400,fine,27,dnT,3,4,True
1,7,8,400,fine,28,gdT,8,70,True
1,7,8,400,fine,29,pDC,1,1,True
1,8,8,400,coarse,0,B,8,326,True
1,8,8,400,coarse,1,Myeloid,8,162,True
1,8,8,400,coarse,2,NK,8,302,True
1,8,8,400,coarse,3,Other,4,12,True
1,8,8,400,coarse,4,T,8,2398,True
1,8,8,400,fine,0,ASDC,0,0,False
1,8,8,400,fine,1,B intermediate,8,50,True
1,8,8,400,fine,2,B memory,8,64,True
1,8,8,400,fine,3,B naive,8,202,True
1,8,8,400,fine,4,CD14 Mono,8,101,True
1,8,8,400,fine,5,CD16 Mono,6,43,True
1,8,8,400,fine,6,CD4 CTL,5,34,True
1,8,8,400,fine,7,CD4 Naive,8,729,True
1,8,8,400,fine,8,CD4 Proliferating,1,2,True
1,8,8,400,fine,9,CD4 TCM,8,798,True
1,8,8,400,fine,10,CD4 TEM,8,73,True
1,8,8,400,fine,11,CD8 Naive,8,128,True
1,8,8,400,fine,12,CD8 Proliferating,2,2,True
1,8,8,400,fine,13,CD8 TCM,8,79,True
1,8,8,400,fine,14,CD8 TEM,8,424,True
1,8,8,400,fine,15,Eryth,1,2,True
1,8,8,400,fine,16,HSPC,4,9,True
1,8,8,400,fine,17,ILC,0,0,False
1,8,8,400,fine,18,MAIT,6,18,True
1,8,8,400,fine,19,NK,8,285,True
1,8,8,400,fine,20,NK Proliferating,1,1,True
1,8,8,400,fine,21,NK_CD56bright,7,16,True
1,8,8,400,fine,22,Plasmablast,6,10,True
1,8,8,400,fine,23,Platelet,1,1,True
1,8,8,400,fine,24,Treg,8,80,True
1,8,8,400,fine,25,cDC1,1,1,True
1,8,8,400,fine,26,cDC2,5,10,True
1,8,8,400,fine,27,dnT,2,3,True
1,8,8,400,fine,28,gdT,8,28,True
1,8,8,400,fine,29,pDC,4,7,True
1,9,8,400,coarse,0,B,8,346,True
1,9,8,400,coarse,1,Myeloid,8,118,True
1,9,8,400,coarse,2,NK,8,524,True
1,9,8,400,coarse,3,Other,3,4,True
1,9,8,400,coarse,4,T,8,2208,True
1,9,8,400,fine,0,ASDC,0,0,False
1,9,8,400,fine,1,B intermediate,7,92,True
1,9,8,400,fine,2,B memory,8,82,True
1,9,8,400,fine,3,B naive,8,165,True
1,9,8,400,fine,4,CD14 Mono,8,62,True
1,9,8,400,fine,5,CD16 Mono,7,48,True
1,9,8,400,fine,6,CD4 CTL,5,27,True
1,9,8,400,fine,7,CD4 Naive,8,631,True
1,9,8,400,fine,8,CD4 Proliferating,1,1,True
1,9,8,400,fine,9,CD4 TCM,8,934,True
1,9,8,400,fine,10,CD4 TEM,8,70,True
1,9,8,400,fine,11,CD8 Naive,7,88,True
1,9,8,400,fine,12,CD8 Proliferating,0,0,False
1,9,8,400,fine,13,CD8 TCM,7,37,True
1,9,8,400,fine,14,CD8 TEM,8,326,True
1,9,8,400,fine,15,Eryth,2,2,True
1,9,8,400,fine,16,HSPC,0,0,False
1,9,8,400,fine,17,ILC,0,0,False
1,9,8,400,fine,18,MAIT,5,19,True
1,9,8,400,fine,19,NK,8,512,True
1,9,8,400,fine,20,NK Proliferating,3,4,True
1,9,8,400,fine,21,NK_CD56bright,5,8,True
1,9,8,400,fine,22,Plasmablast,4,7,True
1,9,8,400,fine,23,Platelet,1,2,True
1,9,8,400,fine,24,Treg,8,59,True
1,9,8,400,fine,25,cDC1,0,0,False
1,9,8,400,fine,26,cDC2,1,5,True
1,9,8,400,fine,27,dnT,3,3,True
1,9,8,400,fine,28,gdT,5,13,True
1,9,8,400,fine,29,pDC,3,3,True
1,10,8,400,coarse,0,B,8,206,True
1,10,8,400,coarse,1,Myeloid,8,219,True
1,10,8,400,coarse,2,NK,8,395,True
1,10,8,400,coarse,3,Other,4,11,True
1,10,8,400,coarse,4,T,8,2369,True
1,10,8,400,fine,0,ASDC,2,2,True
1,10,8,400,fine,1,B intermediate,8,26,True
1,10,8,400,fine,2,B memory,8,45,True
1,10,8,400,fine,3,B naive,8,129,True
1,10,8,400,fine,4,CD14 Mono,8,102,True
1,10,8,400,fine,5,CD16 Mono,6,84,True
1,10,8,400,fine,6,CD4 CTL,8,52,True
1,10,8,400,fine,7,CD4 Naive,8,693,True
1,10,8,400,fine,8,CD4 Proliferating,1,1,True
1,10,8,400,fine,9,CD4 TCM,8,734,True
1,10,8,400,fine,10,CD4 TEM,8,67,True
1,10,8,400,fine,11,CD8 Naive,8,139,True
1,10,8,400,fine,12,CD8 Proliferating,0,0,False
1,10,8,400,fine,13,CD8 TCM,6,50,True
1,10,8,400,fine,14,CD8 TEM,8,463,True
1,10,8,400,fine,15,Eryth,1,1,True
1,10,8,400,fine,16,HSPC,3,4,True
1,10,8,400,fine,17,ILC,2,2,True
1,10,8,400,fine,18,MAIT,4,18,True
1,10,8,400,fine,19,NK,8,357,True
1,10,8,400,fine,20,NK Proliferating,6,11,True
1,10,8,400,fine,21,NK_CD56bright,7,25,True
1,10,8,400,fine,22,Plasmablast,3,6,True
1,10,8,400,fine,23,Platelet,3,6,True
1,10,8,400,fine,24,Treg,8,93,True
1,10,8,400,fine,25,cDC1,1,1,True
1,10,8,400,fine,26,cDC2,3,16,True
1,10,8,400,fine,27,dnT,4,7,True
1,10,8,400,fine,28,gdT,7,52,True
1,10,8,400,fine,29,pDC,2,14,True
1,11,8,400,coarse,0,B,8,350,True
1,11,8,400,coarse,1,Myeloid,8,142,True
1,11,8,400,coarse,2,NK,8,490,True
1,11,8,400,coarse,3,Other,7,13,True
1,11,8,400,coarse,4,T,8,2205,True
1,11,8,400,fine,0,ASDC,1,1,True
1,11,8,400,fine,1,B intermediate,7,95,True
1,11,8,400,fine,2,B memory,8,77,True
1,11,8,400,fine,3,B naive,8,171,True
1,11,8,400,fine,4,CD14 Mono,7,97,True
1,11,8,400,fine,5,CD16 Mono,8,28,True
1,11,8,400,fine,6,CD4 CTL,7,28,True
1,11,8,400,fine,7,CD4 Naive,8,650,True
1,11,8,400,fine,8,CD4 Proliferating,2,4,True
1,11,8,400,fine,9,CD4 TCM,8,818,True
1,11,8,400,fine,10,CD4 TEM,8,76,True
1,11,8,400,fine,11,CD8 Naive,8,164,True
1,11,8,400,fine,12,CD8 Proliferating,1,1,True
1,11,8,400,fine,13,CD8 TCM,8,33,True
1,11,8,400,fine,14,CD8 TEM,8,280,True
1,11,8,400,fine,15,Eryth,1,1,True
1,11,8,400,fine,16,HSPC,3,3,True
1,11,8,400,fine,17,ILC,1,1,True
1,11,8,400,fine,18,MAIT,6,28,True
1,11,8,400,fine,19,NK,8,470,True
1,11,8,400,fine,20,NK Proliferating,3,3,True
1,11,8,400,fine,21,NK_CD56bright,5,16,True
1,11,8,400,fine,22,Plasmablast,4,7,True
1,11,8,400,fine,23,Platelet,4,9,True
1,11,8,400,fine,24,Treg,8,70,True
1,11,8,400,fine,25,cDC1,0,0,False
1,11,8,400,fine,26,cDC2,5,8,True
1,11,8,400,fine,27,dnT,3,5,True
1,11,8,400,fine,28,gdT,7,48,True
1,11,8,400,fine,29,pDC,3,8,True
1,12,8,400,coarse,0,B,8,307,True
1,12,8,400,coarse,1,Myeloid,8,135,True
1,12,8,400,coarse,2,NK,8,365,True
1,12,8,400,coarse,3,Other,5,9,True
1,12,8,400,coarse,4,T,8,2384,True
1,12,8,400,fine,0,ASDC,0,0,False
1,12,8,400,fine,1,B intermediate,7,48,True
1,12,8,400,fine,2,B memory,8,56,True
1,12,8,400,fine,3,B naive,8,197,True
1,12,8,400,fine,4,CD14 Mono,7,90,True
1,12,8,400,fine,5,CD16 Mono,5,28,True
1,12,8,400,fine,6,CD4 CTL,7,30,True
1,12,8,400,fine,7,CD4 Naive,8,992,True
1,12,8,400,fine,8,CD4 Proliferating,2,2,True
1,12,8,400,fine,9,CD4 TCM,8,748,True
1,12,8,400,fine,10,CD4 TEM,8,74,True
1,12,8,400,fine,11,CD8 Naive,8,170,True
1,12,8,400,fine,12,CD8 Proliferating,0,0,False
1,12,8,400,fine,13,CD8 TCM,8,29,True
1,12,8,400,fine,14,CD8 TEM,8,157,True
1,12,8,400,fine,15,Eryth,1,1,True
1,12,8,400,fine,16,HSPC,2,4,True
1,12,8,400,fine,17,ILC,0,0,False
1,12,8,400,fine,18,MAIT,6,24,True
1,12,8,400,fine,19,NK,8,351,True
1,12,8,400,fine,20,NK Proliferating,1,1,True
1,12,8,400,fine,21,NK_CD56bright,5,13,True
1,12,8,400,fine,22,Plasmablast,4,6,True
1,12,8,400,fine,23,Platelet,3,4,True
1,12,8,400,fine,24,Treg,7,113,True
1,12,8,400,fine,25,cDC1,0,0,False
1,12,8,400,fine,26,cDC2,5,9,True
1,12,8,400,fine,27,dnT,2,3,True
1,12,8,400,fine,28,gdT,7,42,True
1,12,8,400,fine,29,pDC,4,8,True
1,13,8,400,coarse,0,B,8,278,True
1,13,8,400,coarse,1,Myeloid,8,155,True
1,13,8,400,coarse,2,NK,8,330,True
1,13,8,400,coarse,3,Other,7,17,True
1,13,8,400,coarse,4,T,8,2420,True
1,13,8,400,fine,0,ASDC,1,1,True
1,13,8,400,fine,1,B intermediate,8,54,True
1,13,8,400,fine,2,B memory,6,53,True
1,13,8,400,fine,3,B naive,8,161,True
1,13,8,400,fine,4,CD14 Mono,5,110,True
1,13,8,400,fine,5,CD16 Mono,5,33,True
1,13,8,400,fine,6,CD4 CTL,6,25,True
1,13,8,400,fine,7,CD4 Naive,8,779,True
1,13,8,400,fine,8,CD4 Proliferating,4,4,True
1,13,8,400,fine,9,CD4 TCM,8,790,True
1,13,8,400,fine,10,CD4 TEM,8,85,True
1,13,8,400,fine,11,CD8 Naive,8,165,True
1,13,8,400,fine,12,CD8 Proliferating,1,1,True
1,13,8,400,fine,13,CD8 TCM,8,62,True
1,13,8,400,fine,14,CD8 TEM,8,354,True
1,13,8,400,fine,15,Eryth,2,4,True
1,13,8,400,fine,16,HSPC,3,5,True
1,13,8,400,fine,17,ILC,1,1,True
1,13,8,400,fine,18,MAIT,2,7,True
1,13,8,400,fine,19,NK,8,301,True
1,13,8,400,fine,20,NK Proliferating,4,4,True
1,13,8,400,fine,21,NK_CD56bright,7,24,True
1,13,8,400,fine,22,Plasmablast,6,10,True
1,13,8,400,fine,23,Platelet,4,8,True
1,13,8,400,fine,24,Treg,7,99,True
1,13,8,400,fine,25,cDC1,0,0,False
1,13,8,400,fine,26,cDC2,5,5,True
1,13,8,400,fine,27,dnT,2,5,True
1,13,8,400,fine,28,gdT,8,44,True
1,13,8,400,fine,29,pDC,3,6,True
1,14,8,400,coarse,0,B,8,343,True
1,14,8,400,coarse,1,Myeloid,8,122,True
1,14,8,400,coarse,2,NK,8,405,True
1,14,8,400,coarse,3,Other,5,10,True
1,14,8,400,coarse,4,T,8,2320,True
1,14,8,400,fine,0,ASDC,2,2,True
1,14,8,400,fine,1,B intermediate,8,59,True
1,14,8,400,fine,2,B memory,8,74,True
1,14,8,400,fine,3,B naive,8,191,True
1,14,8,400,fine,4,CD14 Mono,6,75,True
1,14,8,400,fine,5,CD16 Mono,7,23,True
1,14,8,400,fine,6,CD4 CTL,6,47,True
1,14,8,400,fine,7,CD4 Naive,8,709,True
1,14,8,400,fine,8,CD4 Proliferating,0,0,False
1,14,8,400,fine,9,CD4 TCM,8,795,True
1,14,8,400,fine,10,CD4 TEM,8,79,True
1,14,8,400,fine,11,CD8 Naive,8,132,True
1,14,8,400,fine,12,CD8 Proliferating,2,2,True
1,14,8,400,fine,13,CD8 TCM,7,39,True
1,14,8,400,fine,14,CD8 TEM,8,392,True
1,14,8,400,fine,15,Eryth,0,0,False
1,14,8,400,fine,16,HSPC,4,4,True
1,14,8,400,fine,17,ILC,2,3,True
1,14,8,400,fine,18,MAIT,4,8,True
1,14,8,400,fine,19,NK,8,378,True
1,14,8,400,fine,20,NK Proliferating,3,6,True
1,14,8,400,fine,21,NK_CD56bright,7,18,True
1,14,8,400,fine,22,Plasmablast,5,19,True
1,14,8,400,fine,23,Platelet,4,6,True
1,14,8,400,fine,24,Treg,8,70,True
1,14,8,400,fine,25,cDC1,0,0,False
1,14,8,400,fine,26,cDC2,6,15,True
1,14,8,400,fine,27,dnT,4,6,True
1,14,8,400,fine,28,gdT,8,41,True
1,14,8,400,fine,29,pDC,3,7,True
1,15,8,400,coarse,0,B,8,320,True
1,15,8,400,coarse,1,Myeloid,8,176,True
1,15,8,400,coarse,2,NK,8,380,True
1,15,8,400,coarse,3,Other,5,10,True
1,15,8,400,coarse,4,T,8,2314,True
1,15,8,400,fine,0,ASDC,0,0,False
1,15,8,400,fine,1,B intermediate,8,79,True
1,15,8,400,fine,2,B memory,8,71,True
1,15,8,400,fine,3,B naive,8,166,True
1,15,8,400,fine,4,CD14 Mono,8,127,True
1,15,8,400,fine,5,CD16 Mono,7,31,True
1,15,8,400,fine,6,CD4 CTL,8,40,True
1,15,8,400,fine,7,CD4 Naive,8,614,True
1,15,8,400,fine,8,CD4 Proliferating,2,2,True
