job_id,outer_fold,seed,patient_budget,cell_cap,model,task,start_time,end_time,exit_status,log_path,output_path,error
fold0_seed15_P8_C100_logistic_regression_fine,0,15,8,100,logistic_regression,fine,2026-09-08T16:33:51.857989+00:00,2026-09-08T16:33:53.651669+00:00,success,outputs/patient_cell_scaling_fair/logs/fold0_seed15_P8_C100_logistic_regression.log,outputs/patient_cell_scaling_fair/runs/fold0_seed15_P8_C100_logistic_regression.npz,
fold0_seed15_P8_C100_xgboost_coarse,0,15,8,100,xgboost,coarse,2026-09-08T16:35:53.005646+00:00,2026-09-08T16:36:11.832392+00:00,success,outputs/patient_cell_scaling_fair/logs/fold0_seed15_P8_C100_xgboost.log,outputs/patient_cell_scaling_fair/runs/fold0_seed15_P8_C100_xgboost.npz,
fold0_seed15_P8_C100_xgboost_fine,0,15,8,100,xgboost,fine,2026-09-08T16:35:53.005646+00:00,2026-09-08T16:36:11.832392+00:00,success,outputs/patient_cell_scaling_fair/logs/fold0_seed15_P8_C100_xgboost.log,outputs/patient_cell_scaling_fair/runs/fold0_seed15_P8_C100_xgboost.npz,
fold0_seed16_P8_C100_logistic_regression_coarse,0,16,8,100,logistic_regression,coarse,2026-09-08T16:33:53.190317+00:00,2026-09-08T16:33:55.305287+00:00,success,outputs/patient_cell_scaling_fair/logs/fold0_seed16_P8_C100_logistic_regression.log,outputs/patient_cell_scaling_fair/runs/fold0_seed16_P8_C100_logistic_regression.npz,
fold0_seed16_P8_C100_logistic_regression_fine,0,16,8,100,logistic_regression,fine,2026-09-08T16:33:53.190317+00:00,2026-09-08T16:33:55.305287+00:00,success,outputs/patient_cell_scaling_fair/logs/fold0_seed16_P8_C100_logistic_regression.log,outputs/patient_cell_scaling_fair/runs/fold0_seed16_P8_C100_logistic_regression.npz,
fold0_seed16_P8_C100_xgboost_coarse,0,16,8,100,xgboost,coarse,2026-09-08T16:35:49.619774+00:00,2026-09-08T16:36:12.702556+00:00,success,outputs/patient_cell_scaling_fair/logs/fold0_seed16_P8_C100_xgboost.log,outputs/patient_cell_scaling_fair/runs/fold0_seed16_P8_C100_xgboost.npz,
fold0_seed16_P8_C100_xgboost_fine,0,16,8,100,xgboost,fine,2026-09-08T16:35:49.619774+00:00,2026-09-08T16:36:12.702556+00:00,success,outputs/patient_cell_scaling_fair/logs/fold0_seed16_P8_C100_xgboost.log,outputs/patient_cell_scaling_fair/runs/fold0_seed16_P8_C100_xgboost.npz,
fold0_seed17_P8_C100_logistic_regression_coarse,0,17,8,100,logistic_regression,coarse,2026-09-08T16:33:54.456071+00:00,2026-09-08T16:33:56.269743+00:00,success,outputs/patient_cell_scaling_fair/logs/fold0_seed17_P8_C100_logistic_regression.log,outputs/patient_cell_scaling_fair/runs/fold0_seed17_P8_C100_logistic_regression.npz,
fold0_seed17_P8_C100_logistic_regression_fine,0,17,8,100,logistic_regression,fine,2026-09-08T16:33:54.456071+00:00,2026-09-08T16:33:56.269743+00:00,success,outputs/patient_cell_scaling_fair/logs/fold0_seed17_P8_C100_logistic_regression.log,outputs/patient_cell_scaling_fair/runs/fold0_seed17_P8_C100_logistic_regression.npz,
fold0_seed17_P8_C100_xgboost_coarse,0,17,8,100,xgboost,coarse,2026-09-08T16:35:51.556661+00:00,2026-09-08T16:36:11.401663+00:00,success,outputs/patient_cell_scaling_fair/logs/fold0_seed17_P8_C100_xgboost.log,outputs/patient_cell_scaling_fair/runs/fold0_seed17_P8_C100_xgboost.npz,
fold0_seed17_P8_C100_xgboost_fine,0,17,8,100,xgboost,fine,2026-09-08T16:35:51.556661+00:00,2026-09-08T16:36:11.401663+00:00,success,outputs/patient_cell_scaling_fair/logs/fold0_seed17_P8_C100_xgboost.log,outputs/patient_cell_scaling_fair/runs/fold0_seed17_P8_C100_xgboost.npz,
fold0_seed18_P8_C100_logistic_regression_coarse,0,18,8,100,logistic_regression,coarse,2026-09-08T16:33:53.476948+00:00,2026-09-08T16:33:55.808731+00:00,success,outputs/patient_cell_scaling_fair/logs/fold0_seed18_P8_C100_logistic_regression.log,outputs/patient_cell_scaling_fair/runs/fold0_seed18_P8_C100_logistic_regression.npz,
fold0_seed18_P8_C100_logistic_regression_fine,0,18,8,100,logistic_regression,fine,2026-09-08T16:33:53.476948+00:00,2026-09-08T16:33:55.808731+00:00,success,outputs/patient_cell_scaling_fair/logs/fold0_seed18_P8_C100_logistic_regression.log,outputs/patient_cell_scaling_fair/runs/fold0_seed18_P8_C100_logistic_regression.npz,
fold0_seed18_P8_C100_xgboost_coarse,0,18,8,100,xgboost,coarse,2026-09-08T16:36:11.858546+00:00,2026-09-08T16:36:34.363155+00:00,success,outputs/patient_cell_scaling_fair/logs/fold0_seed18_P8_C100_xgboost.log,outputs/patient_cell_scaling_fair/runs/fold0_seed18_P8_C100_xgboost.npz,
fold0_seed18_P8_C100_xgboost_fine,0,18,8,100,xgboost,fine,2026-09-08T16:36:11.858546+00:00,2026-09-08T16:36:34.363155+00:00,success,outputs/patient_cell_scaling_fair/logs/fold0_seed18_P8_C100_xgboost.log,outputs/patient_cell_scaling_fair/runs/fold0_seed18_P8_C100_xgboost.npz,
fold0_seed19_P8_C100_logistic_regression_coarse,0,19,8,100,logistic_regression,coarse,2026-09-08T16:33:52.448768+00:00,2026-09-08T16:33:54.260209+00:00,success,outputs/patient_cell_scaling_fair/logs/fold0_seed19_P8_C100_logistic_regression.log,outputs/patient_cell_scaling_fair/runs/fold0_seed19_P8_C100_logistic_regression.npz,
fold0_seed19_P8_C100_logistic_regression_fine,0,19,8,100,logistic_regression,fine,2026-09-08T16:33:52.448768+00:00,2026-09-08T16:33:54.260209+00:00,success,outputs/patient_cell_scaling_fair/logs/fold0_seed19_P8_C100_logistic_regression.log,outputs/patient_cell_scaling_fair/runs/fold0_seed19_P8_C100_logistic_regression.npz,
