seed,patient_budget,cell_cap,model,task,accuracy,macro_f1,balanced_accuracy,patient_balanced_accuracy,patient_balanced_macro_f1,patient_balanced_balanced_accuracy,mean_patient_macro_f1,exact_path_accuracy,root_excluded_hierarchical_f1,subtype_tree_distance,mean_observed_training_classes_across_folds,min_observed_training_classes_across_folds,n_outer_folds,n_test_patients,n_test_cells
7,16,400,xgboost,coarse,0.47247589775340526,0.26796679854228694,0.28387675302362353,0.4862214923912746,0.27469246277608106,0.28643268289124874,0.24940284527257908,0.1922237086502742,0.3697386896338227,2.607409782416416,5.0,5,5,40,361792
7,16,400,xgboost,fine,0.26700148151424025,0.08979830125684068,0.09201380057839614,0.2850469440888047,0.08653320798888418,0.08701682498678875,0.052314635316727844,0.1922237086502742,0.3697386896338227,2.607409782416416,26.2,26,5,40,361792
8,16,400,logistic_regression,coarse,0.3689772023704228,0.29417503469633055,0.32514645283411636,0.3768354556093515,0.29409637309248154,0.32446664761662786,0.2628983019211522,0.1039492304970812,0.25941977710949937,2.8876592075004424,5.0,5,5,40,361792
8,16,400,logistic_regression,fine,0.14986235184857596,0.08957529164020175,0.10399932044228224,0.15121467517785442,0.0849117219006523,0.10029925275387547,0.052464785799094284,0.1039492304970812,0.25941977710949937,2.8876592075004424,26.8,26,5,40,361792
8,16,400,xgboost,coarse,0.4815363523792676,0.2777125118985472,0.2885372757001502,0.4938765917390707,0.2815512894036465,0.2888966346619126,0.2560450198874723,0.2038519370245887,0.38386420926941445,2.5412446930833186,5.0,5,5,40,361792
8,16,400,xgboost,fine,0.2861920661595613,0.09367059263905786,0.09663660111674797,0.3011035813110118,0.0914037730670303,0.09219625073107787,0.05390552380935023,0.2038519370245887,0.38386420926941445,2.5412446930833186,26.8,26,5,40,361792
9,16,400,logistic_regression,coarse,0.35619637802936494,0.284957533648904,0.32016585084116544,0.3652738683597,0.2818153537147977,0.3118504109066605,0.2557908160874766,0.09168804174774456,0.24713094816911374,2.9272786573500795,5.0,5,5,40,361792
9,16,400,logistic_regression,fine,0.13806551830886254,0.0903327612437253,0.10727241749454093,0.13915608618348696,0.08516066443975928,0.10297150068824507,0.04990348889792897,0.09168804174774456,0.24713094816911374,2.9272786573500795,26.4,26,5,40,361792
9,16,400,xgboost,coarse,0.4640401114452503,0.2656978495079191,0.2860924915007998,0.4772269795203015,0.2683074241639952,0.2848799124762552,0.24749027851575328,0.19072561029541837,0.3700261476207324,2.5829979656819386,5.0,5,5,40,361792
9,16,400,xgboost,fine,0.2760121837962144,0.09322231648607217,0.09801746270101955,0.2879207407005996,0.08938701343011293,0.09184507007400855,0.05293769154357627,0.19072561029541837,0.3700261476207324,2.5829979656819386,26.4,26,5,40,361792
10,16,400,logistic_regression,coarse,0.3547950203431806,0.2863875913781601,0.3228911895886334,0.3669113324101676,0.2868342197092234,0.31973232206693813,0.25883097746861244,0.09809780205200778,0.25027778392004246,2.916742216522201,5.0,5,5,40,361792
10,16,400,logistic_regression,fine,0.14576054749690429,0.09045786586274458,0.1039462923146291,0.15017570384484252,0.087319099391573,0.10241426796742162,0.05205921148883715,0.09809780205200778,0.25027778392004246,2.916742216522201,26.6,26,5,40,361792
10,16,400,xgboost,coarse,0.4732553511409871,0.27006217427742063,0.28278041172278934,0.48427700105789306,0.2733270404222018,0.2833691819692609,0.25176278342724523,0.182549641783124,0.3744693083318592,2.577375950822572,5.0,5,5,40,361792
10,16,400,xgboost,fine,0.2756832655227313,0.09634911652380103,0.09735200429903396,0.29372470865764816,0.09463639124482952,0.0950382590424425,0.05262512830782912,0.182549641783124,0.3744693083318592,2.577375950822572,26.6,26,5,40,361792
11,16,400,logistic_regression,coarse,0.3580786750398019,0.28708746683683223,0.3249001069276785,0.36777832875898003,0.28470420485137243,0.3180093159129856,0.25378437809786425,0.09602478772333274,0.24953149876171943,2.924033698920927,5.0,5,5,40,361792
11,16,400,logistic_regression,fine,0.14098432248363701,0.09076880113453621,0.10795433165837663,0.14641014305087327,0.0877596720021776,0.10582354615376002,0.05099996595287243,0.09602478772333274,0.24953149876171943,2.924033698920927,26.4,26,5,40,361792
11,16,400,xgboost,coarse,0.48688472934724925,0.2846222346233989,0.2954426301714393,0.4995362506295278,0.28934022165699885,0.2961211215699431,0.2610039300097631,0.20087785246771625,0.3880282040509464,2.5341190518308863,5.0,5,5,40,361792
11,16,400,xgboost,fine,0.28917167875464356,0.09736369362630264,0.1035502634995621,0.304806700070427,0.09672940930382078,0.10104880782490963,0.053810155505812494,0.20087785246771625,0.3880282040509464,2.5341190518308863,26.4,26,5,40,361792
12,16,400,logistic_regression,coarse,0.35575137095347603,0.2880895704780792,0.32682361702434476,0.37042918441799094,0.28823068062321244,0.3201716298382597,0.2581011691439751,0.09216898107199717,0.2470438815673094,2.908323014328675,5.0,5,5,40,361792
12,16,400,logistic_regression,fine,0.13833639218114277,0.09038896774785615,0.11176953492825954,0.1434698627681267,0.08529931776150142,0.10921537568512682,0.05037481914211358,0.09216898107199717,0.2470438815673094,2.908323014328675,26.8,26,5,40,361792
12,16,400,xgboost,coarse,0.4793168450380329,0.26822058826789863,0.28353909899804747,0.4911141607702736,0.2696502509619557,0.28261107107871913,0.24490716150628544,0.19309713868742262,0.37779165929594904,2.5578951441712365,5.0,5,5,40,361792
12,16,400,xgboost,fine,0.2762664735538652,0.09786934967023694,0.10025345166924723,0.2918387285725491,0.09538856420663488,0.0967064457425017,0.05395414674946068,0.19309713868742262,0.37779165929594904,2.5578951441712365,26.8,26,5,40,361792
13,16,400,logistic_regression,coarse,0.3519342605696091,0.2829086254159202,0.31484387571839434,0.3599703955493885,0.2804005668764316,0.31199385512638866,0.25375444564594063,0.09132319122589776,0.24463642092694143,2.942281753051477,5.0,5,5,40,361792
13,16,400,logistic_regression,fine,0.13733858128427384,0.08640404806091517,0.10642290001343,0.14057670269722505,0.08054979444653977,0.10320749905077055,0.04964530253391987,0.09132319122589776,0.24463642092694143,2.942281753051477,26.4,26,5,40,361792
13,16,400,xgboost,coarse,0.46638676366531046,0.27109960700628305,0.2817607215706783,0.48063558572504333,0.27447604835228545,0.28354687498965797,0.2485705901662186,0.18881014505572263,0.3698174641783124,2.5915885370599683,5.0,5,5,40,361792
13,16,400,xgboost,fine,0.27324816469131435,0.09140206584776901,0.09674179006478309,0.2898543222125073,0.08887783270501656,0.09304450751580415,0.05271851280068172,0.18881014505572263,0.3698174641783124,2.5915885370599683,26.4,26,5,40,361792
14,16,400,logistic_regression,coarse,0.3544135857067044,0.2785179992100263,0.31428661936865165,0.36106834133898535,0.2765396490298394,0.3082102259730701,0.25018750697940095,0.09566546523969574,0.24703006147178488,2.931104059791261,5.0,5,5,40,361792
14,16,400,logistic_regression,fine,0.13964653723686538,0.08727017900913339,0.10603475822017669,0.1403680764419466,0.08156959500712055,0.1020088230211364,0.04987283636473274,0.09566546523969574,0.24703006147178488,2.931104059791261,26.4,26,5,40,361792
14,16,400,xgboost,coarse,0.4638438660888024,0.2652807825817818,0.28311763132711587,0.47616662297060247,0.2660432654138876,0.28262593568134553,0.24523294615969576,0.18609864231381568,0.36646332699451617,2.618062312046701,5.0,5,5,40,361792
14,16,400,xgboost,fine,0.26908278790023,0.0895207884028008,0.09408748300552622,0.28261715319040376,0.08610132436311073,0.08945278678945574,0.050511440152026486,0.18609864231381568,0.36646332699451617,2.618062312046701,26.4,26,5,40,361792
15,16,400,logistic_regression,coarse,0.3579321820272422,0.28647980533239475,0.3213441639543568,0.36700805185106355,0.28447088891188754,0.3160139843047022,0.2559773658323728,0.09464001415177782,0.2498092826817619,2.9060399345480277,5.0,5,5,40,361792
15,16,400,logistic_regression,fine,0.1416863833362816,0.08832096375223211,0.10453079706754663,0.1432616524538867,0.08296333342818661,0.10089347388234249,0.05077064069061592,0.09464001415177782,0.2498092826817619,2.9060399345480277,26.6,26,5,40,361792
15,16,400,xgboost,coarse,0.4841981027772864,0.2840096382116263,0.29743766397571436,0.500644690251813,0.28952197389372347,0.29952914410605425,0.2645995269573822,0.2023621307270476,0.38614590704050944,2.5281598266407217,5.0,5,5,40,361792
15,16,400,xgboost,fine,0.2880937113037325,0.09295702572564328,0.09865856391941771,0.30320168152881305,0.09137947114890085,0.09547202300197577,0.054121318879178835,0.2023621307270476,0.38614590704050944,2.5281598266407217,26.6,26,5,40,361792
16,16,400,logistic_regression,coarse,0.3472658323014329,0.28297459430125216,0.32583476816669676,0.3613935114996703,0.28415894944442016,0.32536169164856527,0.2520685981920889,0.09126514682469485,0.2421847359808951,2.9385945515655405,5.0,5,5,40,361792
16,16,400,logistic_regression,fine,0.13710363966035732,0.08878629672317005,0.11085463731469287,0.13897678263063726,0.08382283383393353,0.1082489571254347,0.049347400328233884,0.09126514682469485,0.2421847359808951,2.9385945515655405,26.4,26,5,40,361792
16,16,400,xgboost,coarse,0.47079813815673094,0.2721574924165977,0.284640150600588,0.48568444807986266,0.2776556345642162,0.28761628740342343,0.2512719284806369,0.19068967804705467,0.3735461259508226,2.59375,5.0,5,5,40,361792
16,16,400,xgboost,fine,0.2762941137449142,0.09447806266223303,0.10033635495520599,0.29082986166852287,0.0916972754281466,0.09651428200736918,0.05324181623505882,0.19068967804705467,0.3735461259508226,2.59375,26.4,26,5,40,361792
17,16,400,logistic_regression,coarse,0.3645934680700513,0.29310966068736716,0.32917992487057157,0.3762418409240868,0.29267925664881667,0.32497324344386225,0.2603141503537739,0.09724648416769857,0.2535324164160623,2.915045108791792,5.0,5,5,40,361792
17,16,400,logistic_regression,fine,0.14247136476207323,0.09194211533186619,0.10932618846471619,0.1459518897713348,0.08830302419656073,0.1075642924309968,0.051902817750937656,0.09724648416769857,0.2535324164160623,2.915045108791792,26.8,26,5,40,361792
17,16,400,xgboost,coarse,0.47108559614364054,0.27084972776771316,0.28721051454575514,0.4845659217630134,0.2739276010583051,0.2865875833935946,0.25080721254876603,0.19058188130196355,0.37531095214930127,2.5637382805589954,5.0,5,5,40,361792
17,16,400,xgboost,fine,0.27953630815496194,0.09761091073539242,0.10134060119679683,0.2932375642159343,0.09535482727415953,0.0973568717377533,0.054315740772183464,0.19058188130196355,0.37531095214930127,2.5637382805589954,26.8,26,5,40,361792
18,16,400,logistic_regression,coarse,0.3535622678223952,0.2868512100802518,0.32398387008570034,0.3644509214623138,0.2853957741329533,0.3175347838440009,0.25489043275637624,0.09273007695029188,0.24621329382628693,2.921297320007076,5.0,5,5,40,361792
18,16,400,logistic_regression,fine,0.13886431983017866,0.08671350970437552,0.10768770717536441,0.1418881133138763,0.08256522989648084,0.10509211712238459,0.049444989659608765,0.09273007695029188,0.24621329382628693,2.921297320007076,26.2,26,5,40,361792
18,16,400,xgboost,coarse,0.4791261277197948,0.27955578046743546,0.29075295437746174,0.4910724834606256,0.2814972174378478,0.2914238201489293,0.25737208009104895,0.18983006810543074,0.37847851804351673,2.573119361401026,5.0,5,5,40,361792
18,16,400,xgboost,fine,0.2778309083672386,0.09242334160092856,0.09764853249387657,0.29347686386290134,0.09022777441510516,0.09384973374788282,0.055146515083407885,0.18983006810543074,0.37847851804351673,2.573119361401026,26.2,26,5,40,361792
19,16,400,logistic_regression,coarse,0.3589631611533699,0.28158774078325943,0.3141862101334573,0.36555959919922226,0.2802071769446138,0.31065190617855376,0.25528385208725074,0.09402640191049,0.24938500574915973,2.9268640544843447,5.0,5,5,40,361792
19,16,400,logistic_regression,fine,0.13980685034494958,0.08947194188444693,0.10986257367123645,0.1425575817733221,0.08515412795453964,0.10663469895486007,0.051163905883582696,0.09402640191049,0.24938500574915973,2.9268640544843447,26.4,26,5,40,361792
19,16,400,xgboost,coarse,0.4734350123828056,0.2712953795506861,0.28574970093268803,0.48467808793856404,0.2784076727444319,0.2874674135586256,0.25447654520113056,0.19140279497611887,0.3759798447726871,2.564191579692199,5.0,5,5,40,361792
19,16,400,xgboost,fine,0.27852467716256857,0.0992135320628721,0.10209262001930047,0.2930677850921902,0.09654573884498702,0.09814597200453855,0.054665564501981255,0.19140279497611887,0.3759798447726871,2.564191579692199,26.4,26,5,40,361792
0,16,800,logistic_regression,coarse,0.36091455864142935,0.2930814231176154,0.3323182125754625,0.3707734204708634,0.29065478446984155,0.3267232908973462,0.2563021455691683,0.09522322218291172,0.24918737838315938,2.9422983371661067,5.0,5,5,40,361792
0,16,800,logistic_regression,fine,0.13746019812488944,0.0913238103841051,0.12184603194648895,0.1441640439037521,0.08734659590513186,0.1193687008060012,0.050907542133110974,0.09522322218291172,0.24918737838315938,2.9422983371661067,26.6,26,5,40,361792
0,16,800,xgboost,coarse,0.48972890500619143,0.28430904225821463,0.295437894141394,0.5029787470691194,0.28877439039223135,0.2976595845157946,0.2619771331803083,0.2076966875995047,0.3908903458340704,2.521813638775871,5.0,5,5,40,361792
0,16,800,xgboost,fine,0.2920517866619494,0.09777570746057246,0.10487570020339312,0.30663187112503815,0.09492881762411882,0.1006268192260218,0.058271886173659616,0.2076966875995047,0.3908903458340704,2.521813638775871,26.6,26,5,40,361792
1,16,800,logistic_regression,coarse,0.365817928533522,0.2965787610614114,0.33548530456832915,0.3767869671004459,0.29428742037585337,0.32824081414845985,0.2624163082835299,0.09584789050061913,0.25223332743675925,2.9088647620732355,5.0,5,5,40,361792
1,16,800,logistic_regression,fine,0.13864872633999648,0.09431301585520434,0.12270527732595225,0.1420594579757187,0.08964898368309486,0.11989633954518587,0.05178853877868924,0.09584789050061913,0.25223332743675925,2.9088647620732355,26.6,26,5,40,361792
1,16,800,xgboost,coarse,0.48727445604104014,0.28814455755477847,0.29702666703122016,0.5002095738941517,0.2932493802084951,0.298818025004285,0.2661107785240454,0.20559879709888554,0.3899160290995931,2.533820537767557,5.0,5,5,40,361792
1,16,800,xgboost,fine,0.29255760215814614,0.09448499182397951,0.10037040278201322,0.3061632061950634,0.09293619203546208,0.09639970226430562,0.0564139213902663,0.20559879709888554,0.3899160290995931,2.533820537767557,26.6,26,5,40,361792
2,16,800,logistic_regression,coarse,0.35785202547320005,0.29527353534985024,0.34479649719949207,0.37834419301037636,0.29774659792209734,0.3378868543496873,0.2606411257304606,0.08995500176897223,0.24576828675039802,2.9416294445427207,5.0,5,5,40,361792
2,16,800,logistic_regression,fine,0.13368454802759597,0.0902119752057106,0.12071768889613782,0.13782703456897694,0.08507656251552406,0.1166081023896127,0.050830606549588805,0.08995500176897223,0.24576828675039802,2.9416294445427207,26.4,26,5,40,361792
2,16,800,xgboost,coarse,0.4894607951530161,0.2906685331401975,0.30539474441789605,0.5056756709593748,0.2945053272024597,0.3059109896894127,0.2675134647205739,0.20869449849637361,0.39246860074296835,2.505450645674863,5.0,5,5,40,361792
2,16,800,xgboost,fine,0.29547640633292055,0.10051438709703707,0.10519239056922425,0.30983534936258306,0.09723034220879524,0.1000261135772906,0.05785010312755863,0.20869449849637361,0.39246860074296835,2.505450645674863,26.4,26,5,40,361792
3,16,800,logistic_regression,coarse,0.3610582876348841,0.294608979100445,0.3420133906013302,0.3656971486368886,0.28959719365132,0.3321829380344978,0.2583027304996,0.10128471607995755,0.25383784052715375,2.8979358305324605,5.0,5,5,40,361792
3,16,800,logistic_regression,fine,0.14661739341942331,0.0965926618235802,0.12408747916854626,0.1475317437563171,0.09024017655906738,0.11845797787947294,0.053143171616845654,0.10128471607995755,0.25383784052715375,2.8979358305324605,26.6,26,5,40,361792
3,16,800,xgboost,coarse,0.49268087741022465,0.29593593265202633,0.30436088322549726,0.5028910679256031,0.296341999580557,0.3036449638101882,0.2694440088159063,0.21208594993808597,0.3941850566071113,2.510342959490536,5.0,5,5,40,361792
3,16,800,xgboost,fine,0.29568923580399786,0.0943138115696672,0.10044925999468395,0.30687084684065324,0.0914711799697428,0.09549871040477781,0.05625538508947714,0.21208594993808597,0.3941850566071113,2.510342959490536,26.6,26,5,40,361792
4,16,800,logistic_regression,coarse,0.357578387581815,0.2904544041655246,0.33756786542277356,0.36447491202819754,0.2857820304757638,0.33118475069368997,0.25603553950276725,0.09264715637714488,0.2481273770564302,2.923149212807359,5.0,5,5,40,361792
4,16,800,logistic_regression,fine,0.13867636653104545,0.09068995077263425,0.1194254599447813,0.14043987888705464,0.08409623379424568,0.11424955839970316,0.051140561540524355,0.09264715637714488,0.2481273770564302,2.923149212807359,26.6,26,5,40,361792
4,16,800,xgboost,coarse,0.4902844728462763,0.29347500232429125,0.30334541063589376,0.4996382736888747,0.2942696814528466,0.30339511246121853,0.26874738998218195,0.20944354767380152,0.39217699672740136,2.523096143640545,5.0,5,5,40,361792
4,16,800,xgboost,fine,0.2940695206085264,0.09532926832586809,0.1019632785723437,0.3051789147410834,0.09153946099115516,0.09613224673928998,0.05654163395988352,0.20944354767380152,0.39217699672740136,2.523096143640545,26.6,26,5,40,361792
5,16,800,logistic_regression,coarse,0.3685128471607996,0.29575607939577625,0.33290382793590334,0.3737373093585012,0.2930589667028256,0.33106654244861883,0.25889900908842867,0.09604413585706705,0.2534564058906775,2.9238568016982134,5.0,5,5,40,361792
5,16,800,logistic_regression,fine,0.13839996462055545,0.09412750856866031,0.12473451894561467,0.1436363304690733,0.09044144223551911,0.12238002327843865,0.0528209215868123,0.09604413585706705,0.2534564058906775,2.9238568016982134,26.8,26,5,40,361792
5,16,800,xgboost,coarse,0.4925813727224483,0.28961833195116515,0.29950720044050094,0.508678069147595,0.29875534225224504,0.30419836101679804,0.2655840687767398,0.20619306120643907,0.39236218600742967,2.498424509110207,5.0,5,5,40,361792
5,16,800,xgboost,fine,0.2921429992924111,0.10108516907777873,0.10454482630609895,0.3088214701730533,0.0999993878349074,0.10200914838345758,0.058309009596983784,0.20619306120643907,0.39236218600742967,2.498424509110207,26.8,26,5,40,361792
6,16,800,logistic_regression,coarse,0.36684061560233505,0.2967858668232068,0.3371830428403784,0.37553893891357965,0.2931881158732814,0.3293548720279758,0.2630342201573005,0.09523151424022643,0.2521683729877941,2.9360516539890322,5.0,5,5,40,361792
6,16,800,logistic_regression,fine,0.13749613037325314,0.09270216007330871,0.12388664046836567,0.1434354521743138,0.0883164931239575,0.1211697305043548,0.05227049207389116,0.09523151424022643,0.2521683729877941,2.9360516539890322,27.0,27,5,40,361792
6,16,800,xgboost,coarse,0.4874789934548028,0.283911888951912,0.2925314748996112,0.5021223238337827,0.2895764583005386,0.2959014367064535,0.26258410739491844,0.21172109941623918,0.3912496683177074,2.496185653635238,5.0,5,5,40,361792
6,16,800,xgboost,fine,0.29502034318061204,0.1028953417021085,0.10573255207162834,0.31137539454498786,0.10117062019630386,0.10281055496773969,0.058420448217591216,0.21172109941623918,0.3912496683177074,2.496185653635238,27.0,27,5,40,361792
7,16,800,logistic_regression,coarse,0.36163043958959845,0.2916883914108449,0.33496278298160975,0.37436970746902337,0.29139527307257057,0.3299415057856138,0.25998115243860115,0.09415078277021051,0.24898145895984433,2.9372125420130906,5.0,5,5,40,361792
7,16,800,logistic_regression,fine,0.1363324783300902,0.09120676534554834,0.12369284931632721,0.1412324360397061,0.08588403410771372,0.12039414315062916,0.05231807124130391,0.09415078277021051,0.24898145895984433,2.9372125420130906,26.4,26,5,40,361792
7,16,800,xgboost,coarse,0.48092550415708474,0.27860568976293454,0.29249469034795805,0.49471700634715987,0.28439152342337654,0.29426729376089755,0.25752128093488647,0.20048812577392536,0.381166526623032,2.560979789492305,5.0,5,5,40,361792
7,16,800,xgboost,fine,0.2814075490889793,0.09595562896776455,0.09905040572465046,0.2970186157509744,0.09213155442114898,0.09341898715506713,0.05595818143032427,0.20048812577392536,0.381166526623032,2.560979789492305,26.4,26,5,40,361792
8,16,800,logistic_regression,coarse,0.37124093401733593,0.3008433849496687,0.34449938976468175,0.37977198666316486,0.30094368477432615,0.3418394456985768,0.2658664033835013,0.10046103838669733,0.257646658853706,2.9040056164868213,5.0,5,5,40,361792
8,16,800,logistic_regression,fine,0.14405238369007606,0.09393278840116581,0.12369747573133835,0.14430118118375151,0.0877798703871803,0.11900859691274393,0.05384829675235262,0.10046103838669733,0.257646658853706,2.9040056164868213,26.8,26,5,40,361792
8,16,800,xgboost,coarse,0.48592008667963915,0.2864154144034817,0.296509597167128,0.4990290110996562,0.29023411728379356,0.2965689019287512,0.2637263541144902,0.2093633911197594,0.38827281974173006,2.5202602600389175,5.0,5,5,40,361792
8,16,800,xgboost,fine,0.29062555280382096,0.09844808267785021,0.10081240894690022,0.3059980204918189,0.09465300147939096,0.09521073491749074,0.05827898468706053,0.2093633911197594,0.38827281974173006,2.5202602600389175,26.8,26,5,40,361792
9,16,800,logistic_regression,coarse,0.352987351848576,0.2892847660129032,0.34117778320702785,0.36762310825246686,0.2882501344323144,0.3294676327403715,0.2577967390088875,0.08644746152485407,0.24087735494427737,2.950142623385813,5.0,5,5,40,361792
9,16,800,logistic_regression,fine,0.12876735803997877,0.09153896916814998,0.12596671624708067,0.1322332987418377,0.08509415933254143,0.1201249110312264,0.05141276982066943,0.08644746152485407,0.24087735494427737,2.950142623385813,26.4,26,5,40,361792
9,16,800,xgboost,coarse,0.46759740403325667,0.2705306724309421,0.29100854652126007,0.48233848471895585,0.2746993501821402,0.2903586427017381,0.25279578171917005,0.19650517424376437,0.37483001282504863,2.556048779409163,5.0,5,5,40,361792
9,16,800,xgboost,fine,0.2820626216168406,0.0979849784028697,0.10225848214614847,0.2948510663025799,0.09420549602778677,0.09597877211197935,0.05742489826190298,0.19650517424376437,0.37483001282504863,2.556048779409163,26.4,26,5,40,361792
10,16,800,logistic_regression,coarse,0.354065319299487,0.2928737951552161,0.3466096514876441,0.3692877193054068,0.2930735347130664,0.3390452188473539,0.26218315188474806,0.0935979789492305,0.24682967008667964,2.9319166814081017,5.0,5,5,40,361792
10,16,800,logistic_regression,fine,0.1395940208738723,0.09457911183680856,0.1238777780749297,0.14378028364653278,0.09050835571985398,0.12166048151821454,0.053268380751537746,0.0935979789492305,0.24682967008667964,2.9319166814081017,26.8,26,5,40,361792
10,16,800,xgboost,coarse,0.48173259773571553,0.2819667627775508,0.29238740853871675,0.4940804139598901,0.28606402859935826,0.2938414298894124,0.26127920498309143,0.19656045462586239,0.3833418096585884,2.533986378913851,5.0,5,5,40,361792
10,16,800,xgboost,fine,0.2849510215814612,0.1054181742187902,0.10607397542350404,0.30211715183456533,0.10244669024331916,0.10261556923001652,0.058075542730251416,0.19656045462586239,0.3833418096585884,2.533986378913851,26.8,26,5,40,361792
11,16,800,logistic_regression,coarse,0.3598089509994693,0.2926679501819285,0.3394311566263194,0.37147667892390834,0.290843107454125,0.3316413514135113,0.25838355516107026,0.09371406775163629,0.2474584844330444,2.9417897576508047,5.0,5,5,40,361792
11,16,800,logistic_regression,fine,0.1351080178666195,0.09226371048930807,0.12451341440802619,0.14354629158061238,0.08914174403769096,0.12211498384522719,0.05209287891430252,0.09371406775163629,0.2474584844330444,2.9417897576508047,26.4,26,5,40,361792
11,16,800,xgboost,coarse,0.49285501061383336,0.2918569586623669,0.30233036163832083,0.5049462014189351,0.29751577033056026,0.3031946162443716,0.2684494304465187,0.20380218468070052,0.39510685697859543,2.5047541128604283,5.0,5,5,40,361792
11,16,800,xgboost,fine,0.2973587033433575,0.10333698946476726,0.10943826756465781,0.3102800448230978,0.1016297329746724,0.10571747021002277,0.05801490440330319,0.20380218468070052,0.39510685697859543,2.5047541128604283,26.4,26,5,40,361792
12,16,800,logistic_regression,coarse,0.3538911860958783,0.2911315922905452,0.351183114935958,0.36897165082399275,0.2915039816830993,0.34032454476969604,0.2577762911488882,0.088854922165222,0.24148405713780294,2.9633048823633468,5.0,5,5,40,361792
12,16,800,logistic_regression,fine,0.12907692817972757,0.09088701694291977,0.12669495491075236,0.13567685370177637,0.08542563586143859,0.12234162168955244,0.0506544068339558,0.088854922165222,0.24148405713780294,2.9633048823633468,26.8,26,5,40,361792
12,16,800,xgboost,coarse,0.48949119936317,0.28261034094098364,0.2948291579872683,0.5000059694679628,0.2837306206882693,0.29344237767345527,0.2582744150039228,0.2032659649743499,0.39021730718202724,2.50138200955245,5.0,5,5,40,361792
12,16,800,xgboost,fine,0.2909434150008845,0.10561862661792197,0.10855442255958218,0.3053394136149551,0.10238714740377786,0.10382672692817645,0.059489733733880466,0.2032659649743499,0.39021730718202724,2.50138200955245,26.8,26,5,40,361792
13,16,800,logistic_regression,coarse,0.3528076906067575,0.28882370234494265,0.3340631282310042,0.3662065429881182,0.28943110030598646,0.3313104472187639,0.2596801297882757,0.09062113037325314,0.2422372523438882,2.963581284273837,5.0,5,5,40,361792
13,16,800,logistic_regression,fine,0.13166681408101893,0.09126631947924145,0.12520645966774058,0.13812938905912717,0.08583649932656597,0.1219920609910716,0.05163344110954262,0.09062113037325314,0.2422372523438882,2.963581284273837,26.6,26,5,40,361792
13,16,800,xgboost,coarse,0.4675559437466832,0.2766884820526143,0.28806002613645826,0.4821352825250404,0.28200502790309734,0.28973322235013743,0.25682906474715217,0.19588326994516186,0.37545744516186097,2.556778480452857,5.0,5,5,40,361792
13,16,800,xgboost,fine,0.28335894657703875,0.1004410814631742,0.10500297086940726,0.29904083508086876,0.09659909351839885,0.10015742595788693,0.058105347120516536,0.19588326994516186,0.37545744516186097,2.556778480452857,26.6,26,5,40,361792
14,16,800,logistic_regression,coarse,0.3523682115690784,0.2842530338787509,0.33186759879141137,0.36177860863556327,0.2831015922653751,0.3253053924686542,0.2522305829411562,0.09102191314346365,0.24204791703520254,2.9664392800283035,5.0,5,5,40,361792
14,16,800,logistic_regression,fine,0.13172762250132672,0.0879392373665459,0.12209217697042299,0.1332887890846645,0.08183953634965523,0.11777682994801772,0.04944925572424994,0.09102191314346365,0.24204791703520254,2.9664392800283035,26.4,26,5,40,361792
14,16,800,xgboost,coarse,0.47306186980364406,0.27774777603401973,0.2931532036562361,0.48568372955035477,0.27899136473675384,0.29242907941626095,0.25824429322086234,0.19518950114983194,0.3762659207500442,2.57134486113568,5.0,5,5,40,361792
14,16,800,xgboost,fine,0.2794699716964444,0.09585132800552003,0.10124120276388024,0.2925296810515839,0.092370912318337,0.09542931834132133,0.05547416089874331,0.19518950114983194,0.3762659207500442,2.57134486113568,26.4,26,5,40,361792
15,16,800,logistic_regression,coarse,0.35704216787546433,0.29302365869869196,0.34222452755161414,0.3667645814942316,0.28986433041621534,0.33322066998094946,0.2599343924690337,0.09142545993277905,0.24625890014151777,2.9359355651866266,5.0,5,5,40,361792
15,16,800,logistic_regression,fine,0.1354756324075712,0.09098453972119254,0.12372822301307308,0.13903200658799375,0.08561356250952548,0.11997258035752169,0.05170913986423801,0.09142545993277905,0.24625890014151777,2.9359355651866266,26.6,26,5,40,361792
15,16,800,xgboost,coarse,0.4889411595612949,0.2913093361816185,0.30350529801935255,0.5050353311796462,0.2966027297633696,0.30517367302985016,0.27237837881052335,0.20763587917919687,0.3928984057137803,2.5032947107730408,5.0,5,5,40,361792
15,16,800,xgboost,fine,0.2968556518662657,0.1012275419429068,0.10602728450225508,0.3114733470908527,0.09816840038964167,0.10170289736408454,0.060536993697974315,0.20763587917919687,0.3928984057137803,2.5032947107730408,26.6,26,5,40,361792
16,16,800,logistic_regression,coarse,0.3491785335220237,0.28920220275431585,0.3531861636065547,0.3611924012144655,0.28853316043559574,0.34999443472125424,0.2544464115555919,0.09011255085795153,0.23996384663010792,2.971270785423669,5.0,5,5,40,361792
16,16,800,logistic_regression,fine,0.13074915973819212,0.09033410960318725,0.12945402568364206,0.13435424938115706,0.08547650400864519,0.1253060399644532,0.05011380732347296,0.09011255085795153,0.23996384663010792,2.971270785423669,26.6,26,5,40,361792
16,16,800,xgboost,coarse,0.4750132672917035,0.2829657423469144,0.2942320651567873,0.4907598091217894,0.28840891509453803,0.29678616384624457,0.2612163596897647,0.20214100919865557,0.38113612241287814,2.555363302671148,5.0,5,5,40,361792
