outer_fold,seed,patient_budget,cell_cap,task,class_index,class_name,training_patient_count,training_cell_count,observed_in_training
0,9,8,100,fine,24,cDC2,7,17,True
0,9,8,100,fine,25,pDC,5,8,True
0,9,8,100,fine,26,platelet,2,2,True
0,10,8,100,coarse,0,B,8,73,True
0,10,8,100,coarse,1,Myeloid,8,142,True
0,10,8,100,coarse,2,NK,8,203,True
0,10,8,100,coarse,3,Other,1,2,True
0,10,8,100,coarse,4,T,8,380,True
0,10,8,100,fine,0,Atypical Memory B,1,1,True
0,10,8,100,fine,1,CD14 Monocyte-1,8,59,True
0,10,8,100,fine,2,CD14 Monocyte-2,4,6,True
0,10,8,100,fine,3,CD14 Monocyte-3,1,1,True
0,10,8,100,fine,4,CD16 Monocyte-1,7,39,True
0,10,8,100,fine,5,CD16 Monocyte-2,7,13,True
0,10,8,100,fine,6,CD16 NK,8,164,True
0,10,8,100,fine,7,CD4 + Tcm-1,8,208,True
0,10,8,100,fine,8,CD4 + Tcm-2,5,13,True
0,10,8,100,fine,9,CD4 Monocyte-4,2,2,True
0,10,8,100,fine,10,CD56 NK,6,39,True
0,10,8,100,fine,11,CD8 + CTL-1,3,9,True
0,10,8,100,fine,12,CD8 + CTL-2,1,3,True
0,10,8,100,fine,13,CD8 + CTL-3,2,6,True
0,10,8,100,fine,14,CD8 Tem-1,8,100,True
0,10,8,100,fine,15,CD8 Tem-2,7,16,True
0,10,8,100,fine,16,Cycling T,3,8,True
0,10,8,100,fine,17,Erythrocyte,0,0,False
0,10,8,100,fine,18,GCB,1,3,True
0,10,8,100,fine,19,Memory B-1,8,66,True
0,10,8,100,fine,20,Memory B-2,0,0,False
0,10,8,100,fine,21,Naive T,5,17,True
0,10,8,100,fine,22,Plasma,2,3,True
0,10,8,100,fine,23,Tcm,0,0,False
0,10,8,100,fine,24,cDC2,7,18,True
0,10,8,100,fine,25,pDC,3,4,True
0,10,8,100,fine,26,platelet,1,2,True
0,11,8,100,coarse,0,B,7,37,True
0,11,8,100,coarse,1,Myeloid,8,176,True
0,11,8,100,coarse,2,NK,8,219,True
0,11,8,100,coarse,3,Other,1,1,True
0,11,8,100,coarse,4,T,8,367,True
0,11,8,100,fine,0,Atypical Memory B,1,1,True
0,11,8,100,fine,1,CD14 Monocyte-1,8,92,True
0,11,8,100,fine,2,CD14 Monocyte-2,4,9,True
0,11,8,100,fine,3,CD14 Monocyte-3,1,3,True
0,11,8,100,fine,4,CD16 Monocyte-1,8,29,True
0,11,8,100,fine,5,CD16 Monocyte-2,6,12,True
0,11,8,100,fine,6,CD16 NK,8,164,True
0,11,8,100,fine,7,CD4 + Tcm-1,8,209,True
0,11,8,100,fine,8,CD4 + Tcm-2,4,23,True
0,11,8,100,fine,9,CD4 Monocyte-4,2,2,True
0,11,8,100,fine,10,CD56 NK,7,55,True
0,11,8,100,fine,11,CD8 + CTL-1,2,14,True
0,11,8,100,fine,12,CD8 + CTL-2,2,4,True
0,11,8,100,fine,13,CD8 + CTL-3,2,7,True
0,11,8,100,fine,14,CD8 Tem-1,7,64,True
0,11,8,100,fine,15,CD8 Tem-2,3,11,True
0,11,8,100,fine,16,Cycling T,6,11,True
0,11,8,100,fine,17,Erythrocyte,0,0,False
0,11,8,100,fine,18,GCB,1,4,True
0,11,8,100,fine,19,Memory B-1,7,31,True
0,11,8,100,fine,20,Memory B-2,1,1,True
0,11,8,100,fine,21,Naive T,6,23,True
0,11,8,100,fine,22,Plasma,0,0,False
0,11,8,100,fine,23,Tcm,1,1,True
0,11,8,100,fine,24,cDC2,7,19,True
0,11,8,100,fine,25,pDC,4,10,True
0,11,8,100,fine,26,platelet,1,1,True
0,12,8,100,coarse,0,B,8,85,True
0,12,8,100,coarse,1,Myeloid,8,102,True
0,12,8,100,coarse,2,NK,8,207,True
0,12,8,100,coarse,3,Other,1,1,True
0,12,8,100,coarse,4,T,8,405,True
0,12,8,100,fine,0,Atypical Memory B,1,2,True
0,12,8,100,fine,1,CD14 Monocyte-1,6,33,True
0,12,8,100,fine,2,CD14 Monocyte-2,3,4,True
0,12,8,100,fine,3,CD14 Monocyte-3,1,1,True
0,12,8,100,fine,4,CD16 Monocyte-1,7,38,True
0,12,8,100,fine,5,CD16 Monocyte-2,3,3,True
0,12,8,100,fine,6,CD16 NK,8,167,True
0,12,8,100,fine,7,CD4 + Tcm-1,8,221,True
0,12,8,100,fine,8,CD4 + Tcm-2,5,19,True
