scope,bundle_id,outer_fold,seed,patient_budget,cell_cap,model,task,accuracy,balanced_accuracy,fit_time_sec,inference_time_sec,macro_f1,n_evaluation_classes,n_observed_training_classes,n_train_cells,n_test_cells,peak_rss_mb
outer_fold,fold3_seed17_P32_C1600_xgboost,3,17,32,1600,xgboost,fine,0.30832691832851605,0.11239333808298856,195.57447735592723,6.634344529360533,0.10275497474285074,27,27,51200,68849,2252.640625
outer_fold,fold3_seed18_P32_C1600_logistic_regression,3,18,32,1600,logistic_regression,coarse,0.34405728478264025,0.3877810073015052,11.764692364260554,0.033640239387750626,0.29043547013317356,5,5,51200,68849,2196.96875
outer_fold,fold3_seed18_P32_C1600_logistic_regression,3,18,32,1600,logistic_regression,fine,0.15557233946753038,0.18134570429176808,45.16248228494078,0.05819634534418583,0.1300714496082822,27,27,51200,68849,2196.96875
outer_fold,fold3_seed18_P32_C1600_xgboost,3,18,32,1600,xgboost,coarse,0.5228979360629784,0.32648556838426107,39.75377038307488,1.3860963378101587,0.32430093350253325,5,5,51200,68849,2027.87109375
outer_fold,fold3_seed18_P32_C1600_xgboost,3,18,32,1600,xgboost,fine,0.3067727926331537,0.11172505765277363,201.1477455580607,6.6918997867032886,0.10256398641213317,27,27,51200,68849,2027.87109375
outer_fold,fold3_seed19_P32_C1600_logistic_regression,3,19,32,1600,logistic_regression,coarse,0.33954015308864327,0.3970031800226025,12.077083791606128,0.03518768306821585,0.28817811144263705,5,5,51200,68849,2197.26171875
outer_fold,fold3_seed19_P32_C1600_logistic_regression,3,19,32,1600,logistic_regression,fine,0.15533994684018648,0.16121903495701098,44.88125985767692,0.05750392284244299,0.10438725918873833,27,27,51200,68849,2197.26171875
outer_fold,fold3_seed19_P32_C1600_xgboost,3,19,32,1600,xgboost,coarse,0.5177562491829947,0.326730889136228,39.35296689439565,1.3103055888786912,0.32492904337434697,5,5,51200,68849,2239.6796875
outer_fold,fold3_seed19_P32_C1600_xgboost,3,19,32,1600,xgboost,fine,0.30808000116196316,0.11040307030267434,216.6764712817967,6.471729690209031,0.09863411681227144,27,27,51200,68849,2239.6796875
outer_fold,fold4_seed00_P8_C100_logistic_regression,4,0,8,100,logistic_regression,coarse,0.31993328006952326,0.2689363043635666,0.38303819578140974,0.03377745393663645,0.23356634043912222,5,5,800,71343,1529.08984375
outer_fold,fold4_seed00_P8_C100_logistic_regression,4,0,8,100,logistic_regression,fine,0.1614173780188666,0.07296070176925083,0.9912070445716381,0.06393960025161505,0.06398295194876137,27,25,800,71343,1529.08984375
outer_fold,fold4_seed00_P8_C100_xgboost,4,0,8,100,xgboost,coarse,0.3958902765513085,0.2706567586063369,3.0062839053571224,0.7501904387027025,0.2398847757876362,5,5,800,71343,2240.94921875
outer_fold,fold4_seed00_P8_C100_xgboost,4,0,8,100,xgboost,fine,0.20666358297240095,0.07417167517274038,6.853613348677754,2.0840589087456465,0.06589732118064434,27,25,800,71343,2240.94921875
outer_fold,fold4_seed01_P8_C100_logistic_regression,4,1,8,100,logistic_regression,coarse,0.3498591312392246,0.268915921035248,0.541223113425076,0.03323958162218332,0.2510595065514703,5,5,800,71343,1529.99609375
outer_fold,fold4_seed01_P8_C100_logistic_regression,4,1,8,100,logistic_regression,fine,0.16382826626298305,0.07885350117777898,0.8267726814374328,0.04707310162484646,0.07162838033964002,27,24,800,71343,1529.99609375
outer_fold,fold4_seed01_P8_C100_xgboost,4,1,8,100,xgboost,coarse,0.39151703741081817,0.28624319050493413,2.9467437136918306,0.7210670365020633,0.2500162637901867,5,5,800,71343,2242.5390625
outer_fold,fold4_seed01_P8_C100_xgboost,4,1,8,100,xgboost,fine,0.20345373757761798,0.08216211352520265,7.29267118498683,2.120215796865523,0.0663303417140576,27,24,800,71343,2242.5390625
outer_fold,fold4_seed02_P8_C100_logistic_regression,4,2,8,100,logistic_regression,coarse,0.3492143588018446,0.27222064688460235,0.3066659178584814,0.033561025746166706,0.25967607009313054,5,5,800,71343,1578.14453125
outer_fold,fold4_seed02_P8_C100_logistic_regression,4,2,8,100,logistic_regression,fine,0.1842226987931542,0.07745316245154192,0.6537281321361661,0.048552474938333035,0.06642118075751194,27,24,800,71343,1578.14453125
outer_fold,fold4_seed02_P8_C100_xgboost,4,2,8,100,xgboost,coarse,0.43114250872545307,0.26894190153057546,3.016337695531547,0.741646240465343,0.258555854098404,5,5,800,71343,2260.125
outer_fold,fold4_seed02_P8_C100_xgboost,4,2,8,100,xgboost,fine,0.23574842661508488,0.07644467620061253,6.868786931969225,2.539195184595883,0.0630940262492341,27,24,800,71343,2260.125
outer_fold,fold4_seed03_P8_C100_logistic_regression,4,3,8,100,logistic_regression,coarse,0.37587429740829514,0.2808159808153301,0.2122653555124998,0.030312850140035152,0.2596766755224872,5,4,800,71343,1578.3671875
outer_fold,fold4_seed03_P8_C100_logistic_regression,4,3,8,100,logistic_regression,fine,0.18108293735895603,0.07220250679892931,1.1727186301723123,0.055550907738506794,0.06479882739428891,27,23,800,71343,1578.3671875
outer_fold,fold4_seed03_P8_C100_xgboost,4,3,8,100,xgboost,coarse,0.42822701596512625,0.24778108009266467,3.134566817432642,0.6487051509320736,0.2219625937883302,5,4,800,71343,2302.17578125
outer_fold,fold4_seed03_P8_C100_xgboost,4,3,8,100,xgboost,fine,0.18957711338183145,0.07502255170109462,7.356469758786261,2.1329528810456395,0.06437945082991714,27,23,800,71343,2302.17578125
outer_fold,fold4_seed04_P8_C100_logistic_regression,4,4,8,100,logistic_regression,coarse,0.3686696662601797,0.28253940876027767,0.17862579319626093,0.029410519637167454,0.2646567742951199,5,4,800,71343,1575.88671875
outer_fold,fold4_seed04_P8_C100_logistic_regression,4,4,8,100,logistic_regression,fine,0.18879217302328188,0.07690184711197702,0.5783941177651286,0.048303836956620216,0.06822093740460596,27,24,800,71343,1575.88671875
outer_fold,fold4_seed04_P8_C100_xgboost,4,4,8,100,xgboost,coarse,0.43293665811642346,0.24636758086722166,3.3795303078368306,0.46123192459344864,0.21717805373001892,5,4,800,71343,2111.69140625
outer_fold,fold4_seed04_P8_C100_xgboost,4,4,8,100,xgboost,fine,0.22684776362081774,0.07716563214143699,8.404611084610224,1.8984558386728168,0.06851784298700003,27,24,800,71343,2111.69140625
outer_fold,fold4_seed05_P8_C100_logistic_regression,4,5,8,100,logistic_regression,coarse,0.3496068289811194,0.2706960526036804,0.20336364768445492,0.033821248449385166,0.24451575650912555,5,5,800,71343,1526.21875
outer_fold,fold4_seed05_P8_C100_logistic_regression,4,5,8,100,logistic_regression,fine,0.1803260305846404,0.08207136105995019,0.46880627144128084,0.05001592915505171,0.07341756909314956,27,24,800,71343,1526.21875
outer_fold,fold4_seed05_P8_C100_xgboost,4,5,8,100,xgboost,coarse,0.4194805376841456,0.2584320805952487,3.2661279356107116,0.5170365544036031,0.2250483568290878,5,5,800,71343,2107.48828125
outer_fold,fold4_seed05_P8_C100_xgboost,4,5,8,100,xgboost,fine,0.19906648164501073,0.08749348241298908,6.941209095530212,1.700812453404069,0.07099819213935687,27,24,800,71343,2107.48828125
outer_fold,fold4_seed06_P8_C100_logistic_regression,4,6,8,100,logistic_regression,coarse,0.3469576552710147,0.26139683105616707,0.2434915192425251,0.0339896734803915,0.24723455980170325,5,5,800,71343,1573.8984375
outer_fold,fold4_seed06_P8_C100_logistic_regression,4,6,8,100,logistic_regression,fine,0.15034411224647126,0.07723023110001129,0.483594031073153,0.04843767732381821,0.06732681159455563,27,24,800,71343,1573.8984375
outer_fold,fold4_seed06_P8_C100_xgboost,4,6,8,100,xgboost,coarse,0.4381368879918142,0.2677211528744848,3.1069891629740596,0.5169360721483827,0.25637812328976023,5,5,800,71343,2135.40234375
outer_fold,fold4_seed06_P8_C100_xgboost,4,6,8,100,xgboost,fine,0.18357792635577422,0.08609320830226207,8.513802631758153,1.8752846075221896,0.07178365452428648,27,24,800,71343,2135.40234375
outer_fold,fold4_seed07_P8_C100_logistic_regression,4,7,8,100,logistic_regression,coarse,0.3511346593218676,0.25028039401615443,0.3175796391442418,0.0337610961869359,0.2468251780572682,5,5,800,71343,1573.44921875
outer_fold,fold4_seed07_P8_C100_logistic_regression,4,7,8,100,logistic_regression,fine,0.17616304332590443,0.06892368473489464,0.9488346865400672,0.04959864169359207,0.0646555449570309,27,24,800,71343,1573.44921875
outer_fold,fold4_seed07_P8_C100_xgboost,4,7,8,100,xgboost,coarse,0.401791346032547,0.2452176750341855,3.8880816092714667,0.5171483149752021,0.22418663717462778,5,5,800,71343,2099.05859375
outer_fold,fold4_seed07_P8_C100_xgboost,4,7,8,100,xgboost,fine,0.16801928710595293,0.061366761968246045,8.698290260508657,1.5533015429973602,0.051617364288614555,27,24,800,71343,2099.05859375
outer_fold,fold4_seed08_P8_C100_logistic_regression,4,8,8,100,logistic_regression,coarse,0.3569095776740535,0.2611648278522226,0.25497388932853937,0.033675351180136204,0.2525259660141668,5,5,800,71343,1573.3203125
outer_fold,fold4_seed08_P8_C100_logistic_regression,4,8,8,100,logistic_regression,fine,0.1716776698484785,0.07524593052128382,0.5762445079162717,0.05072787217795849,0.07116120295045521,27,24,800,71343,1573.3203125
outer_fold,fold4_seed08_P8_C100_xgboost,4,8,8,100,xgboost,coarse,0.4310163575964005,0.24610913518739647,3.8288972452282906,0.4123632702976465,0.2247072387604149,5,5,800,71343,2026.3046875
outer_fold,fold4_seed08_P8_C100_xgboost,4,8,8,100,xgboost,fine,0.2061309448719566,0.07374220227887995,7.837588237598538,1.5498132091015577,0.0652404669943137,27,24,800,71343,2026.3046875
outer_fold,fold4_seed09_P8_C100_logistic_regression,4,9,8,100,logistic_regression,coarse,0.34443463268996255,0.26065068354767446,0.32412695698440075,0.03450303990393877,0.24880383506105236,5,5,800,71343,1574.48828125
outer_fold,fold4_seed09_P8_C100_logistic_regression,4,9,8,100,logistic_regression,fine,0.20446294661003883,0.07202261124306768,0.5288754003122449,0.05152068194001913,0.06315159249859276,27,22,800,71343,1574.48828125
outer_fold,fold4_seed09_P8_C100_xgboost,4,9,8,100,xgboost,coarse,0.43278247340313697,0.27474175986986105,3.4114380767568946,0.5329131465405226,0.25839881512923224,5,5,800,71343,2060.3828125
outer_fold,fold4_seed09_P8_C100_xgboost,4,9,8,100,xgboost,fine,0.22738040172126206,0.0754493306545803,8.7554793311283,1.6228555114939809,0.06917705538513348,27,22,800,71343,2060.3828125
outer_fold,fold4_seed10_P8_C100_logistic_regression,4,10,8,100,logistic_regression,coarse,0.3226104873638619,0.255297444818948,0.24585524294525385,0.03403003979474306,0.2393405113503592,5,5,800,71343,1574.5625
outer_fold,fold4_seed10_P8_C100_logistic_regression,4,10,8,100,logistic_regression,fine,0.18509173990440547,0.07297821429012413,0.41694957111030817,0.04951191507279873,0.0664447926447245,27,24,800,71343,1574.5625
outer_fold,fold4_seed10_P8_C100_xgboost,4,10,8,100,xgboost,coarse,0.3731970901139565,0.22867810703984107,2.835357571952045,0.535135131329298,0.2135230726664478,5,5,800,71343,1663.7890625
outer_fold,fold4_seed10_P8_C100_xgboost,4,10,8,100,xgboost,fine,0.20932677347462258,0.07591408465128685,5.99499789532274,1.5616100067272782,0.06203514490661604,27,24,800,71343,1663.7890625
outer_fold,fold4_seed11_P8_C100_logistic_regression,4,11,8,100,logistic_regression,coarse,0.3573721318139131,0.2870588491591494,0.3126809233799577,0.03377639967948198,0.2724939078553227,5,5,800,71343,2197.54296875
outer_fold,fold4_seed11_P8_C100_logistic_regression,4,11,8,100,logistic_regression,fine,0.19040410411673184,0.09463515807363367,0.8327106917276978,0.055021525360643864,0.08753137793060038,27,26,800,71343,2197.54296875
