model,seed,scope,patient,cells,correct,cross,within,oracle_correct,fixed_mass,cross_among_errors,cross_among_errors_n,repair_among_cross,repair_among_cross_n,fine_cross_given_coarse_correct,fine_cross_given_coarse_correct_n,fine_cross_given_coarse_wrong,fine_cross_given_coarse_wrong_n
flat,43,1,PC-3,1027,0.3904576436222006,0.22687439143135346,0.38266796494644595,0.47224926971762415,0.08179162609542356,0.3722044728434505,626,0.3605150214592275,233,0.07359813084112149,856,0.9941520467836257,171
flat,43,1,PC-4,761,0.08409986859395532,0.8304862023653088,0.08541392904073587,0.46254927726675427,0.37844940867279897,0.9067431850789096,697,0.45569620253164556,632,0.24096385542168675,166,0.9949579831932773,595
flat,43,1,PC-5,1203,0.3690773067331671,0.19201995012468828,0.4389027431421446,0.4114713216957606,0.04239401496259352,0.30434782608695654,759,0.22077922077922077,231,0.04897159647404505,1021,0.9945054945054945,182
flat,43,1,PC-6,3500,0.308,0.3802857142857143,0.3117142857142857,0.478,0.17,0.5495458298926507,2422,0.4470323065364388,1331,0.13469224620303757,2502,0.9959919839679359,998
flat,43,1,PRZ1,1039,0.15784408084696824,0.6900866217516843,0.15206929740134745,0.43503368623676614,0.27718960538979787,0.8194285714285714,875,0.401673640167364,717,0.14933333333333335,375,0.9954819277108434,664
flat,43,1,PRZ2,1461,0.21765913757700206,0.5544147843942505,0.22792607802874743,0.42231348391512663,0.20465434633812457,0.7086614173228346,1143,0.3691358024691358,810,0.15294117647058825,765,0.9956896551724138,696
flat,43,1,PRZ3,1841,0.3503530689842477,0.3253666485605649,0.3242802824551874,0.4780010863661054,0.1276480173818577,0.5008361204013378,1196,0.39232053422370616,599,0.10533910533910534,1386,0.9956043956043956,455
flat,43,1,PRZ4,349,0.14613180515759314,0.7077363896848138,0.14613180515759314,0.4355300859598854,0.28939828080229224,0.8288590604026845,298,0.4089068825910931,247,0.11009174311926606,109,0.9791666666666666,240
flat,43,1,PRZ5,2563,0.06398751463129146,0.907530238002341,0.02848224736636754,0.46039797112758485,0.3964104564962934,0.9695706544393498,2399,0.43680137575236455,2326,0.15416666666666667,240,0.9853637537666811,2323
flat,43,1,PRZ6,2227,0.5078581050740907,0.15267175572519084,0.33947013920071845,0.572968118545128,0.06511001347103727,0.3102189781021898,1096,0.4264705882352941,340,0.029881504379185988,1941,0.986013986013986,286
flat,43,2,CRC11,1603,0.1715533374922021,0.8253275109170306,0.0031191515907673115,0.9806612601372426,0.8091079226450405,0.9962349397590361,1328,0.9803476946334089,1323,0.0,54,0.8540994189799871,1549
flat,43,2,CRC13,1356,0.084070796460177,0.915929203539823,0.0,0.9896755162241888,0.9056047197640118,1.0,1242,0.9887278582930756,1242,0.024390243902439025,41,0.9437262357414449,1315
flat,43,2,CRC16,2359,0.5625264942772361,0.2149215769393811,0.22255192878338279,0.6545146248410343,0.09198813056379822,0.49127906976744184,1032,0.4280078895463511,507,0.0300820419325433,1097,0.375594294770206,1262
flat,43,2,CRC17,2313,0.3955901426718547,0.46779074794639,0.13661910938175528,0.6835278858625162,0.28793774319066145,0.7739628040057225,1398,0.6155268022181146,1082,0.03524804177545692,766,0.6819650937297996,1547
flat,43,2,CRC22,762,0.4435695538057743,0.5564304461942258,0.0,0.9973753280839895,0.5538057742782152,1.0,424,0.9952830188679245,424,0.0,203,0.7584973166368515,559
flat,43,2,CRC23,2384,0.5910234899328859,0.39807046979865773,0.010906040268456376,0.9840604026845637,0.39303691275167785,0.9733333333333334,975,0.9873551106427819,949,0.03276247207743857,1343,0.8693563880883766,1041
flat,43,2,CRC24,3061,0.3864750081672656,0.6109114668409017,0.0026135249918327343,0.9895459000326691,0.6030708918654034,0.9957401490947817,1878,0.9871657754010695,1870,0.0,702,0.7927087749046206,2359
flat,43,2,CRC25,1013,0.36623889437314905,0.6011846001974334,0.03257650542941757,0.9062191510365252,0.5399802566633761,0.9485981308411215,642,0.8981937602627258,609,0.0,248,0.796078431372549,765
flat,43,2,GC28_P_cDNA,1140,0.2649122807017544,0.718421052631579,0.016666666666666666,0.9228070175438596,0.6578947368421053,0.977326968973747,838,0.9157509157509157,819,0.0,64,0.7611524163568774,1076
flat,43,2,GC29_P_cDNA,1291,0.1463981409759876,0.8435321456235476,0.010069713400464756,0.9481022463206816,0.801704105344694,0.9882032667876588,1102,0.9504132231404959,1089,0.0,48,0.8761061946902655,1243
flat,43,2,GC2_P_cDNA,551,0.1161524500907441,0.8765880217785844,0.007259528130671506,0.9092558983666061,0.7931034482758621,0.9917864476386037,487,0.9047619047619048,483,0.0,7,0.8878676470588235,544
flat,43,2,GC30_P_cDNA,1644,0.3740875912408759,0.5413625304136253,0.08454987834549878,0.8807785888077859,0.5066909975669099,0.8649173955296404,1029,0.9359550561797753,890,0.02717391304347826,552,0.8012820512820513,1092
flat,43,2,GC31_P_cDNA,1059,0.14919735599622286,0.8441926345609065,0.0066100094428706326,0.9423984891406988,0.7932011331444759,0.9922308546059934,901,0.9395973154362416,894,0.0,8,0.8506184586108468,1051
flat,43,2,GC32_P_cDNA,1301,0.01921598770176787,0.9792467332820907,0.0015372790161414297,0.9315910837817064,0.9123750960799385,0.9984326018808778,1276,0.9317111459968603,1274,0.0,5,0.9830246913580247,1296
flat,43,2,GC36_P_cDNA,1711,0.030391583869082407,0.9661016949152542,0.0035067212156633548,0.9362945645821157,0.9059029807130333,0.9963833634719711,1659,0.9376890502117362,1653,0.0,12,0.9729252501471454,1699
flat,43,2,HCC-1,1885,0.5915119363395226,0.363395225464191,0.04509283819628647,0.9283819628647215,0.33687002652519893,0.8896103896103896,770,0.927007299270073,685,0.003131524008350731,958,0.7357065803667745,927
flat,43,2,HCC-2-1_1,2190,0.7059360730593607,0.24429223744292236,0.049771689497716896,0.9255707762557077,0.21963470319634704,0.8307453416149069,644,0.8990654205607477,535,0.0010695187165775401,935,0.4254980079681275,1255
flat,43,2,HCC-2-2,2281,0.5164401578255151,0.45594037702761947,0.02761946514686541,0.9294169224024551,0.41297676457693994,0.942883046237534,1103,0.9057692307692308,1040,0.0,571,0.6081871345029239,1710
flat,43,2,HCC-22,2305,0.38872017353579175,0.5839479392624729,0.027331887201735357,0.9383947939262473,0.5496746203904556,0.9552874378992193,1409,0.9413075780089153,1346,0.0017452006980802793,573,0.7765588914549654,1732
flat,43,2,HCC-24,1825,0.4043835616438356,0.5698630136986301,0.025753424657534246,0.9364383561643835,0.5320547945205479,0.9567617295308187,1087,0.9336538461538462,1040,0.006172839506172839,648,0.8802039082412915,1177
flat,43,2,HCC-3-1_2,2625,0.7508571428571429,0.16876190476190475,0.08038095238095239,0.8944761904761904,0.14361904761904762,0.6773700305810397,654,0.8510158013544018,443,0.002520478890989288,1587,0.4229287090558767,1038
flat,43,2,HCC-3-2_1,2722,0.8232916972814107,0.09955914768552535,0.07714915503306392,0.9070536370315944,0.08376193975018369,0.5634095634095634,481,0.8413284132841329,271,0.0,2066,0.41310975609756095,656
flat,43,2,PBMC-1,6154,0.34481637959051026,0.5895352616184596,0.06564835879103022,0.8774780630484238,0.5326616834579135,0.8998015873015873,4032,0.9035281146637266,3628,0.0,285,0.6181632305333106,5869
flat,43,2,PBMC-2,4070,0.27788697788697786,0.6786240786240786,0.04348894348894349,0.8771498771498771,0.5992628992628992,0.9397754338210276,2939,0.8830557566980449,2762,0.007936507936507936,378,0.7472914409534128,3692
flat,43,2,PBMC-3,4904,0.8438009787928222,0.06076672104404568,0.09543230016313213,0.8876427406199021,0.04384176182707993,0.38903394255874674,766,0.7214765100671141,298,0.0,3665,0.24051654560129138,1239
flat,43,2,PBMC-4,6989,0.838746601802833,0.07969666618972672,0.08155673200744026,0.9068536271283445,0.06810702532551152,0.49423247559893524,1127,0.8545780969479354,557,0.0004385003288752467,4561,0.2285831960461285,2428
flat,43,2,PBMC-5,7266,0.5730800990916598,0.3553537021745114,0.07156619873382879,0.8759977979631158,0.3029176988714561,0.8323662153449387,3102,0.8524399690162665,2582,0.000772499034376207,2589,0.5516356638871072,4677
flat,43,2,PBMC-6,4702,0.688005104210974,0.2184176945980434,0.09357720119098256,0.8849425776265419,0.19693747341556783,0.700068166325835,1467,0.9016553067185978,1027,0.0015822784810126582,1896,0.3649322879543835,2806
flat,43,2,PC-1,4545,0.1188118811881188,0.8752475247524752,0.005940594059405941,0.9518151815181518,0.833003300330033,0.9932584269662922,4005,0.951734539969834,3978,0.0,221,0.919981498612396,4324
flat,43,2,PC-2,267,0.0449438202247191,0.9550561797752809,0.0,0.9662921348314607,0.9213483146067416,1.0,255,0.9647058823529412,255,0.0,4,0.9695817490494296,263
flat,43,2,PC-3,1145,0.13187772925764193,0.8620087336244542,0.00611353711790393,0.9493449781659389,0.8174672489082969,0.9929577464788732,994,0.9483282674772037,987,0.0,81,0.9276315789473685,1064
flat,43,2,PC-4,597,0.5845896147403685,0.40871021775544386,0.006700167504187605,0.9765494137353434,0.39195979899497485,0.9838709677419355,248,0.9590163934426229,244,0.0,252,0.7072463768115942,345
flat,43,2,PC-5,584,0.0273972602739726,0.9708904109589042,0.0017123287671232876,0.9486301369863014,0.9212328767123288,0.9982394366197183,568,0.9488536155202821,567,0.0,7,0.9826689774696707,577
flat,43,2,PC-6,734,0.05722070844686648,0.9400544959128065,0.0027247956403269754,0.9155313351498637,0.8583106267029973,0.9971098265895953,692,0.9130434782608695,690,0.0,21,0.967741935483871,713
flat,43,2,PRZ1,1648,0.2712378640776699,0.6862864077669902,0.04247572815533981,0.8216019417475728,0.5503640776699029,0.9417152373022482,1201,0.801945181255526,1131,0.013550135501355014,369,0.8803752931978108,1279
flat,43,2,PRZ2,1821,0.29269632070291046,0.6238330587589237,0.08347062053816584,0.7440966501922021,0.4514003294892916,0.8819875776397516,1288,0.7235915492957746,1136,0.001937984496124031,516,0.8697318007662835,1305
flat,43,2,PRZ3,2390,0.6104602510460251,0.34435146443514647,0.045188284518828455,0.9255230125523013,0.31506276150627616,0.8839957035445757,931,0.9149453219927096,823,0.0027491408934707906,1455,0.8759358288770054,935
flat,43,2,PRZ4,1456,0.3715659340659341,0.5652472527472527,0.06318681318681318,0.8193681318681318,0.4478021978021978,0.8994535519125683,915,0.7922235722964763,823,0.0,440,0.8100393700787402,1016
flat,43,2,PRZ5,5532,0.24710773680404916,0.7254157628344179,0.0274765003615329,0.9027476500361533,0.6556399132321041,0.9635054021608643,4165,0.9038126090206828,4013,0.005201560468140442,769,0.8416964098257401,4763
flat,43,2,PRZ6,2764,0.18560057887120116,0.8006512301013025,0.013748191027496382,0.8950795947901592,0.709479015918958,0.9831186139493558,2251,0.886127428829643,2213,0.004366812227074236,229,0.8725838264299802,2535
flat,43,3,CRC11,17,0.0,1.0,0.0,0.9411764705882353,0.9411764705882353,1.0,17,0.9411764705882353,17,,0,1.0,17
flat,43,3,CRC13,9,0.0,1.0,0.0,1.0,1.0,1.0,9,1.0,9,,0,1.0,9
flat,43,3,CRC16,20,0.0,1.0,0.0,1.0,1.0,1.0,20,1.0,20,,0,1.0,20
flat,43,3,CRC17,48,0.0,1.0,0.0,0.8541666666666666,0.8541666666666666,1.0,48,0.8541666666666666,48,,0,1.0,48
flat,43,3,CRC22,2,0.0,1.0,0.0,1.0,1.0,1.0,2,1.0,2,,0,1.0,2
flat,43,3,CRC23,9,0.0,1.0,0.0,1.0,1.0,1.0,9,1.0,9,,0,1.0,9
flat,43,3,CRC24,3,0.0,1.0,0.0,1.0,1.0,1.0,3,1.0,3,,0,1.0,3
flat,43,3,CRC25,37,0.0,1.0,0.0,1.0,1.0,1.0,37,1.0,37,,0,1.0,37
flat,43,3,GC28_P_cDNA,14,0.0,1.0,0.0,1.0,1.0,1.0,14,1.0,14,,0,1.0,14
flat,43,3,GC29_P_cDNA,15,0.0,1.0,0.0,1.0,1.0,1.0,15,1.0,15,,0,1.0,15
flat,43,3,GC2_P_cDNA,1,0.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1,,0,1.0,1
flat,43,3,GC30_P_cDNA,11,0.0,1.0,0.0,1.0,1.0,1.0,11,1.0,11,,0,1.0,11
flat,43,3,GC31_P_cDNA,20,0.0,1.0,0.0,1.0,1.0,1.0,20,1.0,20,,0,1.0,20
flat,43,3,GC32_P_cDNA,6,0.0,1.0,0.0,1.0,1.0,1.0,6,1.0,6,,0,1.0,6
flat,43,3,GC36_P_cDNA,11,0.0,1.0,0.0,1.0,1.0,1.0,11,1.0,11,,0,1.0,11
flat,43,3,HCC-1,10,0.0,1.0,0.0,1.0,1.0,1.0,10,1.0,10,,0,1.0,10
flat,43,3,HCC-2-1_1,6,0.0,1.0,0.0,1.0,1.0,1.0,6,1.0,6,,0,1.0,6
flat,43,3,HCC-2-2,19,0.0,1.0,0.0,1.0,1.0,1.0,19,1.0,19,,0,1.0,19
flat,43,3,HCC-22,5,0.0,1.0,0.0,1.0,1.0,1.0,5,1.0,5,,0,1.0,5
flat,43,3,HCC-3-1_2,13,0.0,1.0,0.0,1.0,1.0,1.0,13,1.0,13,,0,1.0,13
flat,43,3,HCC-3-2_1,15,0.0,1.0,0.0,1.0,1.0,1.0,15,1.0,15,,0,1.0,15
flat,43,3,PBMC-1,108,0.009259259259259259,0.9907407407407407,0.0,1.0,0.9907407407407407,1.0,107,1.0,107,0.5,2,1.0,106
flat,43,3,PBMC-2,371,0.05660377358490566,0.9433962264150944,0.0,0.9892183288409704,0.9326145552560647,1.0,350,0.9885714285714285,350,0.0,1,0.9459459459459459,370
flat,43,3,PBMC-3,131,0.17557251908396945,0.8244274809160306,0.0,0.9847328244274809,0.8091603053435115,1.0,108,0.9814814814814815,108,0.0,15,0.9310344827586207,116
flat,43,3,PBMC-4,287,0.09059233449477352,0.9094076655052264,0.0,1.0,0.9094076655052264,1.0,261,1.0,261,0.06666666666666667,15,0.9558823529411765,272
flat,43,3,PBMC-5,120,0.025,0.975,0.0,1.0,0.975,1.0,117,1.0,117,0.0,2,0.9915254237288136,118
flat,43,3,PBMC-6,134,0.21641791044776118,0.7761194029850746,0.007462686567164179,0.9925373134328358,0.7761194029850746,0.9904761904761905,105,1.0,104,0.043478260869565216,23,0.9279279279279279,111
flat,43,3,PC-1,98,0.0,1.0,0.0,1.0,1.0,1.0,98,1.0,98,,0,1.0,98
flat,43,3,PC-2,2,0.0,1.0,0.0,1.0,1.0,1.0,2,1.0,2,,0,1.0,2
flat,43,3,PC-3,2,0.0,1.0,0.0,1.0,1.0,1.0,2,1.0,2,,0,1.0,2
flat,43,3,PC-5,11,0.0,1.0,0.0,1.0,1.0,1.0,11,1.0,11,,0,1.0,11
flat,43,3,PC-6,11,0.0,1.0,0.0,1.0,1.0,1.0,11,1.0,11,,0,1.0,11
flat,43,3,PRZ1,1,0.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1,,0,1.0,1
flat,43,3,PRZ2,4,0.0,1.0,0.0,1.0,1.0,1.0,4,1.0,4,,0,1.0,4
flat,43,3,PRZ3,2,0.0,1.0,0.0,1.0,1.0,1.0,2,1.0,2,,0,1.0,2
flat,43,3,PRZ4,10,0.0,1.0,0.0,0.9,0.9,1.0,10,0.9,10,,0,1.0,10
flat,43,3,PRZ5,14,0.0,1.0,0.0,1.0,1.0,1.0,14,1.0,14,,0,1.0,14
flat,43,3,PRZ6,42,0.0,1.0,0.0,1.0,1.0,1.0,42,1.0,42,,0,1.0,42
flat,43,4,CRC11,3220,0.5015527950310559,0.1388198757763975,0.3596273291925466,0.5897515527950311,0.08819875776397515,0.27850467289719627,1605,0.6353467561521253,447,0.12246835443037975,3160,1.0,60
flat,43,4,CRC13,2601,0.5609381007304882,0.1514801999231065,0.2875816993464052,0.6566705113417917,0.09573241061130335,0.3450087565674256,1142,0.631979695431472,394,0.038113387327298714,2099,0.6254980079681275,502
flat,43,4,CRC16,3959,0.026269259914119727,0.6605203334175297,0.3132104066683506,0.10583480676938621,0.07956554685526648,0.6783398184176395,3855,0.12045889101338432,2615,0.5503955968352253,2907,0.964828897338403,1052
flat,43,4,CRC17,2750,0.10945454545454546,0.48763636363636365,0.4029090909090909,0.1978181818181818,0.08836363636363637,0.5475704369130258,2449,0.18120805369127516,1341,0.2702127659574468,1880,0.957471264367816,870
flat,43,4,CRC22,3623,0.4874413469500414,0.2958873861440795,0.2166712669058791,0.6654706044714325,0.17802925752139112,0.5772751750134626,1857,0.601679104477612,1072,0.16882255389718076,3015,0.9259868421052632,608
flat,43,4,CRC23,2883,0.3839750260145682,0.5137010058966355,0.10232396808879639,0.7370794311481096,0.35310440513354147,0.8338963963963963,1776,0.687373396353815,1481,0.13240954580446498,1299,0.8263888888888888,1584
flat,43,4,CRC24,2677,0.47964138961524094,0.3036981695928278,0.21666044079193125,0.6813597310422115,0.20171834142697048,0.583632447954056,1393,0.6642066420664207,813,0.16145124716553289,2205,0.9682203389830508,472
flat,43,4,CRC25,3070,0.07263843648208469,0.8785016286644951,0.048859934853420196,0.4990228013029316,0.4263843648208469,0.9473129610115911,2847,0.4853540971449759,2697,0.5682730923694779,498,0.9385692068429238,2572
flat,43,4,GC28_P_cDNA,2915,0.46689536878216126,0.2915951972555746,0.24150943396226415,0.6391080617495711,0.17221269296740996,0.546975546975547,1554,0.5905882352941176,850,0.2058590657165479,2526,0.8483290488431876,389
flat,43,4,GC29_P_cDNA,1576,0.4346446700507614,0.18972081218274112,0.3756345177664975,0.516497461928934,0.08185279187817258,0.33557800224466894,891,0.431438127090301,299,0.09210526315789473,1368,0.8317307692307693,208
flat,43,4,GC2_P_cDNA,2334,0.4661525278491859,0.08997429305912596,0.4438731790916881,0.5145672664952871,0.048414738646101116,0.16853932584269662,1246,0.5380952380952381,210,0.078627280625543,2302,0.90625,32
flat,43,4,GC30_P_cDNA,2820,0.39680851063829786,0.3946808510638298,0.20851063829787234,0.6049645390070922,0.20815602836879432,0.654320987654321,1701,0.527403414195867,1113,0.1863080684596577,2045,0.944516129032258,775
flat,43,4,GC31_P_cDNA,3440,0.5183139534883721,0.20843023255813953,0.27325581395348836,0.6372093023255814,0.1188953488372093,0.43270971635485816,1657,0.5704323570432357,717,0.12306136210384357,2966,0.7426160337552743,474
flat,43,4,GC32_P_cDNA,3824,0.2413702928870293,0.6242154811715481,0.1344142259414226,0.5402719665271967,0.29890167364016734,0.8228197173388486,2901,0.47884373690825305,2387,0.026473099914602904,1171,0.8880512627214474,2653
flat,43,4,GC36_P_cDNA,3337,0.6203176505843572,0.039556487863350316,0.34012586155229246,0.6341024872640096,0.013784836679652383,0.10418310970797158,1267,0.3484848484848485,132,0.020723785957315187,3233,0.625,104
flat,43,4,HCC-1,3021,0.28732207878186034,0.564051638530288,0.14862628268785172,0.5571002979145978,0.26977821913273753,0.791453785415699,2153,0.4782863849765258,1704,0.2342398022249691,1618,0.9444048467569494,1403
flat,43,4,HCC-2-1_1,2442,0.2325962325962326,0.6363636363636364,0.13104013104013104,0.597051597051597,0.36445536445536447,0.8292422625400213,1874,0.5727155727155727,1554,0.46804625684723067,1643,0.9824780976220275,799
flat,43,4,HCC-2-2,2589,0.34530706836616454,0.45693317883352647,0.197759752800309,0.589416763229046,0.24410969486288142,0.6979351032448378,1695,0.5342349957734573,1183,0.3157370517928287,2008,0.9449225473321858,581
flat,43,4,HCC-22,3858,0.5850181441161223,0.18792120269569726,0.22706065318818042,0.6881804043545878,0.10316226023846553,0.452841973766396,1601,0.5489655172413793,725,0.08080504656052868,3329,0.8620037807183365,529
flat,43,4,HCC-24,4670,0.4214132762312634,0.41563169164882224,0.16295503211991436,0.6387580299785868,0.21734475374732334,0.7183567727609178,2702,0.5229263266357548,1941,0.11091973820186014,2903,0.9162422184493492,1767
flat,43,4,HCC-3-1_2,2988,0.19109772423025434,0.7222222222222222,0.08668005354752342,0.6107764390896921,0.41967871485943775,0.8928423665701283,2417,0.5810936051899908,2158,0.482421875,1536,0.9758953168044077,1452
flat,43,4,HCC-3-2_1,2875,0.13669565217391305,0.8156521739130435,0.04765217391304348,0.6438260869565218,0.5071304347826087,0.9448025785656728,2482,0.6217484008528784,2345,0.5104761904761905,1050,0.9912328767123287,1825
flat,43,4,PBMC-1,10190,0.06928361138370952,0.6565260058881256,0.27419038272816487,0.21727183513248283,0.1479882237487733,0.7053985660059047,9484,0.22541106128550076,6690,0.483452098178939,6315,0.9385806451612904,3875
flat,43,4,PBMC-2,7284,0.12520593080724876,0.5838824821526634,0.29091158704008785,0.2903624382207578,0.16515650741350907,0.6674513496547395,6372,0.28285915824124147,4253,0.2561961206896552,3712,0.9244120940649496,3572
flat,43,4,PBMC-3,10547,0.04987200151701906,0.8846117379349578,0.06551626054802313,0.38418507632502136,0.33431307480800226,0.9310448059075941,10021,0.37792068595927114,9330,0.7174015009380863,4264,0.9980900843546077,6283
flat,43,4,PBMC-4,9607,0.02831268866451546,0.9001769543041532,0.07151035703133132,0.30280004163630686,0.2744873529717914,0.9264059989287627,9335,0.30492599444958374,8648,0.760591626974179,3989,0.9992880028479886,5618
flat,43,4,PBMC-5,7598,0.1879441958410108,0.4706501710976573,0.3414056330613319,0.33929981574098445,0.15135561989997368,0.579578606158833,6170,0.32158836689038034,3576,0.3023500526131182,5702,0.9767932489451476,1896
flat,43,4,PBMC-6,7271,0.15211112639251823,0.6349883097235594,0.21290056388392242,0.34630724797139323,0.19419612157887498,0.7489051094890511,6165,0.3058262941303877,4617,0.4999032320495452,5167,0.9667300380228137,2104
flat,43,4,PC-1,7456,0.38814377682403434,0.09066523605150215,0.5211909871244635,0.44313304721030045,0.054989270386266095,0.14818062253397632,4562,0.606508875739645,676,0.049744172825469016,7036,0.7761904761904762,420
flat,43,4,PC-2,978,0.5184049079754601,0.023517382413087935,0.45807770961145194,0.5296523517382413,0.011247443762781187,0.04883227176220807,471,0.4782608695652174,23,0.016494845360824743,970,0.875,8
flat,43,4,PC-3,2310,0.44632034632034634,0.24025974025974026,0.31341991341991343,0.574025974025974,0.1277056277056277,0.43393275996872555,1279,0.5315315315315315,555,0.058574879227053143,1656,0.7003058103975535,654
flat,43,4,PC-4,570,0.4017543859649123,0.45087719298245615,0.14736842105263157,0.7,0.2982456140350877,0.7536656891495601,341,0.6614785992217899,257,0.20984455958549222,386,0.9565217391304348,184
flat,43,4,PC-5,1972,0.45030425963488846,0.20233265720081137,0.3473630831643002,0.5709939148073022,0.1206896551724138,0.36808118081180813,1084,0.5964912280701754,399,0.016350555918901243,1529,0.8442437923250564,443
flat,43,4,PC-6,2377,0.5502734539335297,0.1384097602019352,0.31131678586453515,0.6415649978965082,0.09129154396297855,0.3077642656688494,1069,0.6595744680851063,329,0.02825979176995538,2017,0.7555555555555555,360
flat,43,4,PRZ1,3411,0.5834066256229845,0.13515098211668133,0.28144239226033424,0.6593374377015538,0.07593081207856933,0.32441942294159043,1421,0.561822125813449,461,0.060674157303370786,3115,0.918918918918919,296
flat,43,4,PRZ2,7220,0.5221606648199446,0.26509695290858726,0.21274238227146813,0.6940443213296399,0.17188365650969528,0.5547826086956522,3450,0.648380355276907,1914,0.11679586563307494,5805,0.8734982332155476,1415
flat,43,4,PRZ3,4300,0.3546511627906977,0.5032558139534884,0.14209302325581397,0.6246511627906977,0.27,0.7798198198198198,2775,0.5365064695009242,2164,0.13828867761452032,2314,0.9284994964753273,1986
flat,43,4,PRZ4,4819,0.46835443037974683,0.30400498028636647,0.2276405893338867,0.6480597634363976,0.17970533305665076,0.5718188914910226,2562,0.5911262798634812,1465,0.20826407029209215,4211,0.9671052631578947,608
flat,43,4,PRZ5,4429,0.3989613908331452,0.3160984420862497,0.2849401670806051,0.5441408895913299,0.1451794987581847,0.5259203606311045,2662,0.4592857142857143,1400,0.20337641783170668,3791,0.9858934169278997,638
flat,43,4,PRZ6,3309,0.26956784527047445,0.5167724388032638,0.2136597159262617,0.5131459655485041,0.2435781202780296,0.7074886222589988,2417,0.47134502923976607,1710,0.27040077257363593,2071,0.9289176090468497,1238
hce,17,-1,CRC11,7469,0.2791538358548668,0.6000803320390949,0.12076583210603829,0.6277948855268443,0.3486410496719775,0.8324665676077266,5384,0.5809906291834003,4482,0.20547112462006079,3290,0.910744197176358,4179
hce,17,-1,CRC13,5062,0.3664559462662979,0.41050967996839194,0.22303437376531016,0.7082180956143816,0.34176214934808374,0.6479575927658248,3207,0.8325312800769971,2078,0.03170894526034713,2996,0.9598257502420136,2066
hce,17,-1,CRC16,7478,0.2801551216902915,0.6342604974592136,0.08558438085049479,0.41709013105108317,0.13693500936079164,0.881107189299647,5383,0.21589711153278515,4743,0.20261011419249592,3065,0.9340584636301835,4413
hce,17,-1,CRC17,6427,0.1748871946475805,0.49556558269799283,0.32954722265442665,0.4039209584565116,0.22903376380893106,0.6006034320196115,5303,0.4621664050235479,3185,0.14237496164467628,3259,0.8589015151515151,3168
hce,17,-1,CRC22,5203,0.3999615606380934,0.43840092254468577,0.16163751681722083,0.6748029982702287,0.2748414376321353,0.730621396540679,3122,0.6269180184129768,2281,0.21467783877492055,3461,0.8828932261768083,1742
hce,17,-1,CRC23,6110,0.402291325695581,0.4898527004909984,0.10785597381342062,0.7936170212765957,0.3913256955810147,0.8195509309967142,3652,0.7988640160374206,2993,0.12911640039126182,3067,0.8534341110745974,3043
hce,17,-1,CRC24,7254,0.37579266611524675,0.5399779432037497,0.08422939068100359,0.771298593879239,0.3955059277639923,0.8650618374558304,4528,0.7324483022721471,3917,0.19392230576441102,3192,0.8119153126538651,4062
hce,17,-1,CRC25,7233,0.27402184432462323,0.5506705378128024,0.17530761786257432,0.5795658786119176,0.3055440342872943,0.758522186250238,5251,0.5548581471252825,3983,0.07709113607990012,3204,0.9272772400099281,4029
hce,17,-1,GC28_P_cDNA,7320,0.38278688524590165,0.4341530054644809,0.1830601092896175,0.6534153005464481,0.27062841530054643,0.7034085878707392,4518,0.6233480176211453,3178,0.14259681093394078,4390,0.8709897610921502,2930
hce,17,-1,GC29_P_cDNA,5117,0.3091655266757866,0.4932577682235685,0.1975767051006449,0.6494039476255619,0.34023842094977524,0.714002828854314,3535,0.6897781299524565,2524,0.0968356843309188,2623,0.9101844426623897,2494
hce,17,-1,GC2_P_cDNA,4443,0.30047265361242403,0.4751294170605447,0.2243979293270313,0.5358991672293495,0.23542651361692551,0.6792149292149292,3108,0.4954997631454287,2111,0.08734330772341285,2473,0.9619289340101523,1970
hce,17,-1,GC30_P_cDNA,7164,0.27638190954773867,0.6101340033500837,0.11348408710217756,0.647962032384143,0.37158012283640424,0.8431712962962963,5184,0.6090139556165637,4371,0.146218487394958,2975,0.9396037240391502,4189
hce,17,-1,GC31_P_cDNA,7103,0.34041954103899763,0.4423483035337181,0.21723215542728425,0.6764747289877516,0.33605518794875405,0.6706510138740661,4685,0.7597071928707829,3142,0.0845771144278607,4020,0.9088550113525786,3083
hce,17,-1,GC32_P_cDNA,7179,0.2678646050982031,0.5509123833402981,0.1812230115614988,0.6666666666666666,0.3988020615684636,0.7524733637747336,5256,0.7238938053097345,3955,0.016966759002770084,2888,0.9102773246329527,4291
hce,17,-1,GC36_P_cDNA,7234,0.3352225601327067,0.4626762510367708,0.20210118883052253,0.6866187448161459,0.3513961846834393,0.6959866916198794,4809,0.759486106961458,3347,0.02959028831562974,3954,0.9847560975609756,3280
hce,17,-1,HCC-1,7055,0.4145995747696669,0.40226789510985117,0.18313253012048192,0.6836286321757619,0.26902905740609495,0.6871670702179177,4130,0.6687808315715292,2838,0.06682520808561236,4205,0.8971929824561403,2850
hce,17,-1,HCC-2-1_1,6913,0.46304064805439027,0.39085780413713295,0.14610154780847678,0.7086648343700275,0.2456241863156372,0.7279094827586207,3712,0.6284233900814211,2702,0.16547261382019876,4327,0.7679814385150812,2586
