actual_contributing_patients,fit_seconds,fold,inference_seconds,mean_class_donor_coverage,min_class_donor_coverage,model,n_classes,n_test_cells,n_train_cells,observed_class_count,patient_budget,protocol_hash,seed,status,task,total,unseen_at_training_class_count,wall_seconds
8,2.560011910274625,1,0.5236568879336119,8.0,8,xgboost,5,228169,6400,5,8,efe902f7ff6c11bd,6,success,coarse,6400,0,4.210974887944758
8,13.472976106218994,1,3.6041241008788347,6.448275862068965,1,xgboost,30,228169,6400,29,8,efe902f7ff6c11bd,6,success,fine,6400,1,18.240309667773545
16,2.646806468255818,1,0.5665235389024019,15.0,11,xgboost,5,228169,6400,5,16,efe902f7ff6c11bd,7,success,coarse,6400,0,4.323052683845162
16,14.20653416402638,1,3.8527052365243435,11.566666666666666,1,xgboost,30,228169,6400,30,16,efe902f7ff6c11bd,7,success,fine,6400,0,19.216348759829998
32,2.2825679033994675,1,0.548862430267036,29.4,19,xgboost,5,228169,6400,5,32,efe902f7ff6c11bd,7,success,coarse,6400,0,3.946351778693497
32,14.275794726796448,1,3.824820759706199,21.166666666666668,1,xgboost,30,228169,6400,30,32,efe902f7ff6c11bd,7,success,fine,6400,0,19.19421101268381
8,2.1864217966794968,1,0.5469424743205309,7.4,5,xgboost,5,228169,6400,5,8,efe902f7ff6c11bd,7,success,coarse,6400,0,3.9195297630503774
8,14.58942957688123,1,3.856817009858787,6.233333333333333,1,xgboost,30,228169,6400,30,8,efe902f7ff6c11bd,7,success,fine,6400,0,19.53473810106516
16,2.3493609400466084,1,0.5287286387756467,15.8,15,xgboost,5,228169,6400,5,16,efe902f7ff6c11bd,8,success,coarse,6400,0,3.9726616283878684
16,13.313180160708725,1,3.542487853206694,12.137931034482758,2,xgboost,30,228169,6400,29,16,efe902f7ff6c11bd,8,success,fine,6400,1,17.961608961224556
32,2.6508023431524634,1,0.5667100148275495,30.6,25,xgboost,5,228169,6400,5,32,efe902f7ff6c11bd,8,success,coarse,6400,0,4.344648719765246
32,13.543771842494607,1,3.595723514445126,22.620689655172413,2,xgboost,30,228169,6400,29,32,efe902f7ff6c11bd,8,success,fine,6400,1,18.254487176425755
8,2.5779005298390985,1,0.5171811133623123,7.8,7,xgboost,5,228169,6400,5,8,efe902f7ff6c11bd,8,success,coarse,6400,0,4.205785119906068
8,13.185938543640077,1,3.554342648945749,6.413793103448276,1,xgboost,30,228169,6400,29,8,efe902f7ff6c11bd,8,success,fine,6400,1,17.90238307695836
16,2.088485600426793,1,0.5362646533176303,15.0,11,xgboost,5,228169,6400,5,16,efe902f7ff6c11bd,9,success,coarse,6400,0,3.7310724398121238
16,12.582217087969184,1,3.381101601757109,12.185185185185185,1,xgboost,30,228169,6400,27,16,efe902f7ff6c11bd,9,success,fine,6400,3,17.11369820125401
32,2.2857811376452446,1,0.5628959918394685,27.8,11,xgboost,5,228169,6400,5,32,efe902f7ff6c11bd,9,success,coarse,6400,0,3.9433990214020014
32,12.434672526083887,1,3.5926809646189213,21.666666666666668,1,xgboost,30,228169,6400,27,32,efe902f7ff6c11bd,9,success,fine,6400,3,17.202360976487398
8,2.0839366745203733,1,0.5346079925075173,7.8,7,xgboost,5,228169,6400,5,8,efe902f7ff6c11bd,9,success,coarse,6400,0,3.8240821352228522
8,12.976165862753987,1,3.3801999548450112,6.37037037037037,1,xgboost,30,228169,6400,27,8,efe902f7ff6c11bd,9,success,fine,6400,3,17.513190949335694
16,2.3718230379745364,2,0.5860008988529444,15.6,14,xgboost,5,246887,6400,5,16,efe902f7ff6c11bd,0,success,coarse,6400,0,4.23531639855355
16,14.542797964066267,2,4.387607351876795,11.866666666666667,1,xgboost,30,246887,6400,30,16,efe902f7ff6c11bd,0,success,fine,6400,0,20.18134527374059
32,2.5203984286636114,2,0.5761738140136003,29.2,18,xgboost,5,246887,6400,5,32,efe902f7ff6c11bd,0,success,coarse,6400,0,4.338292112573981
32,14.693898670375347,2,4.4881052086129785,21.1,1,xgboost,30,246887,6400,30,32,efe902f7ff6c11bd,0,success,fine,6400,0,20.458772937767208
8,3.046059586107731,2,0.5967626580968499,7.6,6,xgboost,5,246887,6400,5,8,efe902f7ff6c11bd,0,success,coarse,6400,0,4.868986793793738
8,15.229020812548697,2,4.3086874242872,6.133333333333334,1,xgboost,30,246887,6400,30,8,efe902f7ff6c11bd,0,success,fine,6400,0,20.8045258494094
16,2.4058068124577403,2,0.5954102072864771,15.0,11,xgboost,5,246887,6400,5,16,efe902f7ff6c11bd,1,success,coarse,6400,0,4.212896199896932
16,13.218959839083254,2,4.195766314864159,12.25,1,xgboost,30,246887,6400,28,16,efe902f7ff6c11bd,1,success,fine,6400,2,18.67006150726229
32,2.4164130752906203,2,0.5742247635498643,27.8,11,xgboost,5,246887,6400,5,32,efe902f7ff6c11bd,1,success,coarse,6400,0,4.23490474652499
32,14.704449775628746,2,4.204149382188916,21.607142857142858,1,xgboost,30,246887,6400,28,32,efe902f7ff6c11bd,1,success,fine,6400,2,20.161884429864585
8,2.2178300246596336,2,0.5944576067849994,7.4,5,xgboost,5,246887,6400,5,8,efe902f7ff6c11bd,1,success,coarse,6400,0,4.029303886927664
8,13.869877726770937,2,4.163759709335864,6.535714285714286,1,xgboost,30,246887,6400,28,8,efe902f7ff6c11bd,1,success,fine,6400,2,19.2975043207407
16,2.4539845157414675,2,0.6038414873182774,15.2,12,xgboost,5,246887,6400,5,16,efe902f7ff6c11bd,2,success,coarse,6400,0,4.256395166739821
16,14.129332168959081,2,3.9921327559277415,11.931034482758621,2,xgboost,30,246887,6400,29,16,efe902f7ff6c11bd,2,success,fine,6400,1,19.396622573956847
32,2.8788526384159923,2,0.5980039658024907,28.0,12,xgboost,5,246887,6400,5,32,efe902f7ff6c11bd,2,success,coarse,6400,0,4.7429617159068584
32,16.364734388887882,2,4.403192363679409,21.655172413793103,2,xgboost,30,246887,6400,29,32,efe902f7ff6c11bd,2,success,fine,6400,1,22.03426455054432
8,2.470193744637072,2,0.5849944641813636,7.8,7,xgboost,5,246887,6400,5,8,efe902f7ff6c11bd,2,success,coarse,6400,0,4.2290355348959565
8,15.301414780318737,2,3.878007521852851,6.344827586206897,1,xgboost,30,246887,6400,29,8,efe902f7ff6c11bd,2,success,fine,6400,1,20.42035575211048
16,2.7500939229503274,2,0.6329858750104904,15.4,13,xgboost,5,246887,6400,5,16,efe902f7ff6c11bd,3,success,coarse,6400,0,4.626846735365689
16,13.918976747430861,2,4.434733354486525,12.03448275862069,1,xgboost,30,246887,6400,29,16,efe902f7ff6c11bd,3,success,fine,6400,1,19.532536794431508
32,2.1842966647818685,2,0.5851769149303436,28.8,16,xgboost,5,246887,6400,5,32,efe902f7ff6c11bd,3,success,coarse,6400,0,3.984123677946627
32,14.233474179171026,2,4.392297901213169,21.448275862068964,1,xgboost,30,246887,6400,29,32,efe902f7ff6c11bd,3,success,fine,6400,1,19.89148470107466
8,2.791066703386605,2,0.6053725406527519,7.6,6,xgboost,5,246887,6400,5,8,efe902f7ff6c11bd,3,success,coarse,6400,0,4.609417419880629
8,15.909752950072289,2,4.057258422486484,6.172413793103448,1,xgboost,30,246887,6400,29,8,efe902f7ff6c11bd,3,success,fine,6400,1,21.222920247353613
16,2.299123678356409,2,0.5974017083644867,15.4,13,xgboost,5,246887,6400,5,16,efe902f7ff6c11bd,4,success,coarse,6400,0,4.096087676472962
16,14.28121767193079,2,4.094333168119192,11.433333333333334,1,xgboost,30,246887,6400,30,16,efe902f7ff6c11bd,4,success,fine,6400,0,19.621889469213784
32,3.0356268528848886,2,0.6095014894381166,29.2,18,xgboost,5,246887,6400,5,32,efe902f7ff6c11bd,4,success,coarse,6400,0,4.947984390892088
32,14.089045375585556,2,4.100543847307563,21.0,1,xgboost,30,246887,6400,30,32,efe902f7ff6c11bd,4,success,fine,6400,0,19.439752370119095
8,2.5550257908180356,2,0.5913062607869506,7.6,6,xgboost,5,246887,6400,5,8,efe902f7ff6c11bd,4,success,coarse,6400,0,4.373494851402938
8,13.712464570067823,2,4.008142695762217,5.733333333333333,1,xgboost,30,246887,6400,30,8,efe902f7ff6c11bd,4,success,fine,6400,0,18.97618484403938
16,2.130289721302688,2,0.5955412145704031,15.4,13,xgboost,5,246887,6400,5,16,efe902f7ff6c11bd,5,success,coarse,6400,0,3.9502503387629986
16,13.952607960440218,2,3.9644203009083867,12.464285714285714,1,xgboost,30,246887,6400,28,16,efe902f7ff6c11bd,5,success,fine,6400,2,19.10729550756514
32,2.1355852307751775,2,0.6195519603788853,28.2,13,xgboost,5,246887,6400,5,32,efe902f7ff6c11bd,5,success,coarse,6400,0,3.969579861499369
32,13.421865900047123,2,3.9112282609567046,23.0,1,xgboost,30,246887,6400,28,32,efe902f7ff6c11bd,5,success,fine,6400,2,18.560255715623498
8,2.2771272594109178,2,0.5980229079723358,7.8,7,xgboost,5,246887,6400,5,8,efe902f7ff6c11bd,5,success,coarse,6400,0,4.077310228720307
8,13.161430967971683,2,3.8839302137494087,6.5,1,xgboost,30,246887,6400,28,8,efe902f7ff6c11bd,5,success,fine,6400,2,18.244680891744792
16,2.2139956252649426,2,0.607124169357121,15.0,11,xgboost,5,246887,6400,5,16,efe902f7ff6c11bd,6,success,coarse,6400,0,4.040953122079372
16,13.866478485055268,2,3.907670857384801,11.766666666666667,1,xgboost,30,246887,6400,30,16,efe902f7ff6c11bd,6,success,fine,6400,0,18.971297776326537
32,2.3262163968756795,2,0.6353855710476637,30.0,22,xgboost,5,246887,6400,5,32,efe902f7ff6c11bd,6,success,coarse,6400,0,4.167719040997326
32,13.572920723818243,2,3.9950849963352084,21.533333333333335,2,xgboost,30,246887,6400,30,32,efe902f7ff6c11bd,6,success,fine,6400,0,18.773680285550654
8,2.3116170708090067,2,0.5962870074436069,7.6,6,xgboost,5,246887,6400,5,8,efe902f7ff6c11bd,6,success,coarse,6400,0,4.115655100904405
8,13.815180816687644,2,3.9296313747763634,6.033333333333333,1,xgboost,30,246887,6400,30,8,efe902f7ff6c11bd,6,success,fine,6400,0,18.93599551729858
16,2.222030754201114,2,0.6040282482281327,15.4,13,xgboost,5,246887,6400,5,16,efe902f7ff6c11bd,7,success,coarse,6400,0,4.051911008544266
16,13.56453294493258,2,3.942779711447656,11.724137931034482,1,xgboost,30,246887,6400,29,16,efe902f7ff6c11bd,7,success,fine,6400,1,18.700297366827726
32,2.2573111075907946,2,0.6217422662302852,30.6,25,xgboost,5,246887,6400,5,32,efe902f7ff6c11bd,7,success,coarse,6400,0,4.084328947588801
32,14.451043260283768,2,3.9358745366334915,21.586206896551722,2,xgboost,30,246887,6400,29,32,efe902f7ff6c11bd,7,success,fine,6400,1,19.577681329101324
8,2.35351375490427,2,0.6074957745149732,7.8,7,xgboost,5,246887,6400,5,8,efe902f7ff6c11bd,7,success,coarse,6400,0,4.16796837747097
8,12.899998411536217,2,3.945538700558245,6.206896551724138,1,xgboost,30,246887,6400,29,8,efe902f7ff6c11bd,7,success,fine,6400,1,18.039113978855312
16,2.3002070654183626,2,0.6347472351044416,16.0,16,xgboost,5,246887,6400,5,16,efe902f7ff6c11bd,8,success,coarse,6400,0,4.142977113835514
