model,task,metric,total_training_cells,patient_budget,cells_per_patient,n_subset_seeds,mean,std,q025,q975,fraction_positive,patient_clustered_bootstrap_q025,patient_clustered_bootstrap_q975
logistic_regression,fine,mean_patient_macro_f1,6400,8,800,20,0.5172223290444216,0.00457815994246922,0.5082280224311647,0.5247758884216541,1.0,0.5137813779677529,0.5266829480447798
logistic_regression,fine,macro_f1,6400,16,400,20,0.5906016301182339,0.009087918911922926,0.5765060257536622,0.6071879628863217,1.0,0.58434141582556,0.5977003596336232
logistic_regression,fine,patient_balanced_macro_f1,6400,16,400,20,0.594310408413647,0.00977441673462539,0.5785937776937995,0.6131788755051615,1.0,0.5890978178649778,0.5998027296716726
logistic_regression,fine,mean_patient_macro_f1,6400,16,400,20,0.5227180666835722,0.004727289539682913,0.5142370890746895,0.531945597317996,1.0,0.5190414632699265,0.532002142201477
logistic_regression,fine,macro_f1,6400,32,200,20,0.595443919147822,0.007734601473839364,0.5792242222728903,0.6072947578467972,1.0,0.5890725771867821,0.6027165467228598
logistic_regression,fine,patient_balanced_macro_f1,6400,32,200,20,0.5991641907562599,0.008344171761885339,0.5808023656741766,0.612108204600542,1.0,0.5940312330597988,0.6052463816463387
logistic_regression,fine,mean_patient_macro_f1,6400,32,200,20,0.5262464235991589,0.0036610680355630906,0.5192924998563462,0.5329303048581393,1.0,0.5222590552927746,0.5354397427539985
logistic_regression,fine,macro_f1,12800,8,1600,20,0.6005831593919482,0.009234669500481681,0.5799129990882894,0.6107212117651142,1.0,0.5924334270671234,0.6072237544913746
logistic_regression,fine,patient_balanced_macro_f1,12800,8,1600,20,0.6043056505709442,0.00936558517825298,0.5842517114781594,0.6148809514915271,1.0,0.5977254247383794,0.6097686869953728
logistic_regression,fine,mean_patient_macro_f1,12800,8,1600,20,0.530470866952401,0.005062575816256832,0.5208255259378601,0.5397142388348505,1.0,0.5241745273089454,0.5381976603165981
logistic_regression,fine,macro_f1,12800,16,800,20,0.6072052849529237,0.008595487652032741,0.591183781927589,0.620150175075198,1.0,0.5998074311303992,0.6146811439841953
logistic_regression,fine,patient_balanced_macro_f1,12800,16,800,20,0.6112657874650788,0.009583942607112685,0.5921857815822488,0.6257901339499062,1.0,0.6051104292437746,0.6171014731794743
logistic_regression,fine,mean_patient_macro_f1,12800,16,800,20,0.5351069570349367,0.0049873186094185435,0.5277119832811101,0.542772838035471,1.0,0.529588482332379,0.5434892445289435
logistic_regression,fine,macro_f1,12800,32,400,20,0.6110909715214822,0.006430403244134713,0.5987434302011866,0.619615353999385,1.0,0.6037299613968385,0.6180843020551275
logistic_regression,fine,patient_balanced_macro_f1,12800,32,400,20,0.6148735991460829,0.006754672146658156,0.601516208105991,0.6236797962571651,1.0,0.6084359559640817,0.6206761770895652
logistic_regression,fine,mean_patient_macro_f1,12800,32,400,20,0.5388996529808028,0.0031769109626401102,0.5332661398791266,0.543519140990453,1.0,0.5333778701354623,0.5469792954942188
