scope,bundle_id,outer_fold,seed,patient_budget,cell_cap,model,task,accuracy,balanced_accuracy,fit_time_sec,inference_time_sec,macro_f1,n_evaluation_classes,n_observed_training_classes,n_train_cells,n_test_cells,peak_rss_mb
outer_fold,fold0_seed16_P8_C100_logistic_regression,0,16,8,100,logistic_regression,fine,0.7663166402287134,0.4874317967943212,0.1209751833230257,0.08936483971774578,0.4881791071256819,39,36,800,165797,1257.47265625
outer_fold,fold0_seed17_P8_C100_logistic_regression,0,17,8,100,logistic_regression,coarse,0.9899455358058349,0.9682543144602282,0.01482404675334692,0.04211829788982868,0.9669369076907077,5,5,800,165797,1252.27734375
outer_fold,fold0_seed17_P8_C100_logistic_regression,0,17,8,100,logistic_regression,fine,0.7408638274516427,0.464549431762463,0.11251008789986372,0.09493116941303015,0.4584356559292242,39,35,800,165797,1252.27734375
outer_fold,fold0_seed18_P8_C100_logistic_regression,0,18,8,100,logistic_regression,coarse,0.9867910758337003,0.9556488489365927,0.017359131947159767,0.046490464359521866,0.9605173162911221,5,5,800,165797,1256.0
outer_fold,fold0_seed18_P8_C100_logistic_regression,0,18,8,100,logistic_regression,fine,0.7531800937290783,0.4548836826537347,0.11520594079047441,0.09719577897340059,0.4615171507910493,39,35,800,165797,1256.0
outer_fold,fold0_seed19_P8_C100_logistic_regression,0,19,8,100,logistic_regression,coarse,0.9862904636392698,0.8770300314015808,0.016451365314424038,0.04397371783852577,0.9033503300201848,5,5,800,165797,1258.65625
outer_fold,fold0_seed19_P8_C100_logistic_regression,0,19,8,100,logistic_regression,fine,0.7391086690350248,0.41821387327904064,0.10446637030690908,0.08256652299314737,0.42061443917124947,39,33,800,165797,1258.65625
outer_fold,fold0_seed00_P8_C200_logistic_regression,0,0,8,200,logistic_regression,coarse,0.9854520890004042,0.98159361960661,0.03147256653755903,0.0486074835062027,0.9646361223153637,5,5,1600,165797,1280.9453125
outer_fold,fold0_seed00_P8_C200_logistic_regression,0,0,8,200,logistic_regression,fine,0.7628787010621423,0.5450006451183727,0.17307742312550545,0.08762908913195133,0.5384129317518802,39,36,1600,165797,1280.9453125
outer_fold,fold0_seed01_P8_C200_logistic_regression,0,1,8,200,logistic_regression,coarse,0.9895052383336248,0.9368322300041021,0.026403981260955334,0.04563875216990709,0.9546499818172233,5,5,1600,165797,1280.9609375
outer_fold,fold0_seed01_P8_C200_logistic_regression,0,1,8,200,logistic_regression,fine,0.7613648015344066,0.5130273504079804,0.20272076036781073,0.09026911109685898,0.5230248164759577,39,36,1600,165797,1280.9609375
