job_id,outer_fold,seed,patient_budget,cell_cap,model,task,start_time,end_time,exit_status,log_path,output_path,error
fold0_seed12_P8_C200_logistic_regression_fine,0,12,8,200,logistic_regression,fine,2026-09-08T22:21:28.438700+00:00,2026-09-08T22:21:30.049291+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed12_P8_C200_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed12_P8_C200_logistic_regression.npz,
fold0_seed13_P8_C200_logistic_regression_coarse,0,13,8,200,logistic_regression,coarse,2026-09-08T22:21:30.916205+00:00,2026-09-08T22:21:37.737272+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed13_P8_C200_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed13_P8_C200_logistic_regression.npz,
fold0_seed13_P8_C200_logistic_regression_fine,0,13,8,200,logistic_regression,fine,2026-09-08T22:21:30.916205+00:00,2026-09-08T22:21:37.737272+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed13_P8_C200_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed13_P8_C200_logistic_regression.npz,
fold0_seed14_P8_C200_logistic_regression_coarse,0,14,8,200,logistic_regression,coarse,2026-09-08T22:21:29.228368+00:00,2026-09-08T22:21:30.902739+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed14_P8_C200_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed14_P8_C200_logistic_regression.npz,
fold0_seed14_P8_C200_logistic_regression_fine,0,14,8,200,logistic_regression,fine,2026-09-08T22:21:29.228368+00:00,2026-09-08T22:21:30.902739+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed14_P8_C200_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed14_P8_C200_logistic_regression.npz,
fold0_seed15_P8_C200_logistic_regression_coarse,0,15,8,200,logistic_regression,coarse,2026-09-08T22:21:28.375827+00:00,2026-09-08T22:21:30.109455+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed15_P8_C200_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed15_P8_C200_logistic_regression.npz,
fold0_seed15_P8_C200_logistic_regression_fine,0,15,8,200,logistic_regression,fine,2026-09-08T22:21:28.375827+00:00,2026-09-08T22:21:30.109455+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed15_P8_C200_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed15_P8_C200_logistic_regression.npz,
fold0_seed16_P8_C200_logistic_regression_coarse,0,16,8,200,logistic_regression,coarse,2026-09-08T22:21:27.200181+00:00,2026-09-08T22:21:28.893224+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed16_P8_C200_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed16_P8_C200_logistic_regression.npz,
fold0_seed16_P8_C200_logistic_regression_fine,0,16,8,200,logistic_regression,fine,2026-09-08T22:21:27.200181+00:00,2026-09-08T22:21:28.893224+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed16_P8_C200_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed16_P8_C200_logistic_regression.npz,
fold0_seed17_P8_C200_logistic_regression_coarse,0,17,8,200,logistic_regression,coarse,2026-09-08T22:21:27.094350+00:00,2026-09-08T22:21:29.944253+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed17_P8_C200_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed17_P8_C200_logistic_regression.npz,
fold0_seed17_P8_C200_logistic_regression_fine,0,17,8,200,logistic_regression,fine,2026-09-08T22:21:27.094350+00:00,2026-09-08T22:21:29.944253+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed17_P8_C200_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed17_P8_C200_logistic_regression.npz,
fold0_seed18_P8_C200_logistic_regression_coarse,0,18,8,200,logistic_regression,coarse,2026-09-08T22:21:28.028385+00:00,2026-09-08T22:21:29.750906+00:00,success,outputs/combat_citeseq_scaling_adt/logs/fold0_seed18_P8_C200_logistic_regression.log,outputs/combat_citeseq_scaling_adt/runs/fold0_seed18_P8_C200_logistic_regression.npz,
