model,task,metric,design,fixed_axis,fixed_value,low_patient_budget,low_cells_per_patient,high_patient_budget,high_cells_per_patient,n_subset_seeds,mean,std,q025,q975,fraction_positive,patient_clustered_bootstrap_q025,patient_clustered_bootstrap_q975
logistic_regression,coarse,patient_balanced_macro_f1,matched_patient_doubling,cells_per_patient,100,16,100,32,100,20,0.004137274832258448,0.00462506826791149,-0.0034874645812062203,0.011867048804069377,0.8,0.00250477470786116,0.005420649253821135
logistic_regression,coarse,mean_patient_macro_f1,matched_patient_doubling,cells_per_patient,100,16,100,32,100,20,0.0025589962162752776,0.004809364946386886,-0.004513023934200805,0.011843149845346625,0.7,0.0006661394082950273,0.0031997120212677588
logistic_regression,coarse,macro_f1,matched_patient_doubling,cells_per_patient,200,8,200,16,200,20,0.0053582400280281885,0.00604459730780098,-0.0025253484759656026,0.017110794561946238,0.8,0.003863754947030523,0.006975040972132424
logistic_regression,coarse,patient_balanced_macro_f1,matched_patient_doubling,cells_per_patient,200,8,200,16,200,20,0.005410208573852432,0.005082579660461441,-0.0016651140105794493,0.015095184888531402,0.85,0.0038656139159359755,0.006965285494978061
logistic_regression,coarse,mean_patient_macro_f1,matched_patient_doubling,cells_per_patient,200,8,200,16,200,20,0.004298077328072508,0.007634850067603666,-0.004765432388787033,0.021977238955098927,0.65,0.0026398662589871584,0.005202646667198981
logistic_regression,coarse,macro_f1,matched_patient_doubling,cells_per_patient,200,16,200,32,200,20,0.003235706623867657,0.003565691688257598,-0.0020178480953952998,0.010047127457411152,0.85,0.0018086318088300552,0.0046846352184559455
logistic_regression,coarse,patient_balanced_macro_f1,matched_patient_doubling,cells_per_patient,200,16,200,32,200,20,0.003126142852216407,0.0036328534101486613,-0.0020333736776080025,0.010717453729730422,0.85,0.0016831297526135242,0.004592618449021979
logistic_regression,coarse,mean_patient_macro_f1,matched_patient_doubling,cells_per_patient,200,16,200,32,200,20,0.002024547988972558,0.0034590485878355608,-0.0039294224421720205,0.008252852697366099,0.7,0.0007339940434186509,0.00297932092911724
logistic_regression,coarse,macro_f1,matched_patient_doubling,cells_per_patient,400,8,400,16,400,20,0.00358374928371053,0.005737437028561562,-0.0038198764162850007,0.01618623979168956,0.75,0.002275105879405373,0.004882816573726024
logistic_regression,coarse,patient_balanced_macro_f1,matched_patient_doubling,cells_per_patient,400,8,400,16,400,20,0.003160570287975656,0.004692318985191464,-0.0036550985983145236,0.01266967810957266,0.75,0.0017694669702636723,0.004660099385755666
logistic_regression,coarse,mean_patient_macro_f1,matched_patient_doubling,cells_per_patient,400,8,400,16,400,20,0.002937468736030663,0.0065369757991857085,-0.003843238194882903,0.017336722003716314,0.6,0.0018595839668534592,0.004094872082587008
logistic_regression,coarse,macro_f1,matched_patient_doubling,cells_per_patient,400,16,400,32,400,20,0.005852637792364224,0.002164422784000982,0.0024932191741004,0.009577921515373452,1.0,0.004600099151568823,0.007145607281034879
logistic_regression,coarse,patient_balanced_macro_f1,matched_patient_doubling,cells_per_patient,400,16,400,32,400,20,0.0053614404722953975,0.0024355854857530074,0.0019151733094036282,0.009980755060107338,1.0,0.004173418500853251,0.006733398943928216
logistic_regression,coarse,mean_patient_macro_f1,matched_patient_doubling,cells_per_patient,400,16,400,32,400,20,0.005837983364670102,0.0020413730849489623,0.0022949368076889826,0.009208734493357379,1.0,0.004861836863906383,0.007179647139896993
logistic_regression,coarse,macro_f1,matched_patient_doubling,cells_per_patient,800,8,800,16,800,20,0.007591000138760312,0.0040146446263339755,0.0022488682072348996,0.015196103543773262,1.0,0.005582440778057368,0.01034195069930435
logistic_regression,coarse,patient_balanced_macro_f1,matched_patient_doubling,cells_per_patient,800,8,800,16,800,20,0.006154433712956725,0.0035035750163707885,0.0016024200613457024,0.012946565470107476,1.0,0.0044635648124745795,0.008624187194924972
logistic_regression,coarse,mean_patient_macro_f1,matched_patient_doubling,cells_per_patient,800,8,800,16,800,20,0.007040883709372958,0.003093616224951395,0.0023238085687351667,0.012200625091699504,1.0,0.006043237044678504,0.009263428964993645
logistic_regression,coarse,macro_f1,matched_patient_doubling,cells_per_patient,800,16,800,32,800,20,0.007879950135855318,0.0042704559216093,0.003078481405453218,0.017422658813828408,1.0,0.006383387038866239,0.009733041270111849
logistic_regression,coarse,patient_balanced_macro_f1,matched_patient_doubling,cells_per_patient,800,16,800,32,800,20,0.007548587303962473,0.004910647754862905,0.003323748535072735,0.019433216225449364,1.0,0.00599240005354906,0.00951572816587332
logistic_regression,coarse,mean_patient_macro_f1,matched_patient_doubling,cells_per_patient,800,16,800,32,800,20,0.00815108810314924,0.0036765251419834458,0.0036072432354072844,0.015312397722515815,1.0,0.007046118291302933,0.01071103789098993
logistic_regression,coarse,macro_f1,matched_patient_doubling,cells_per_patient,1600,8,1600,16,1600,20,0.011182167169402058,0.0044754605389018655,0.00633221760978335,0.02129661942344861,1.0,0.008877026332230257,0.014029791138207163
logistic_regression,coarse,patient_balanced_macro_f1,matched_patient_doubling,cells_per_patient,1600,8,1600,16,1600,20,0.00985546253156302,0.004923925076245088,0.005289702448498512,0.0206960292288381,1.0,0.007968974258264153,0.01265949106225207
logistic_regression,coarse,mean_patient_macro_f1,matched_patient_doubling,cells_per_patient,1600,8,1600,16,1600,20,0.011331271815364663,0.0036200296245631754,0.00674866179233726,0.018364435108887515,1.0,0.009998198054190752,0.014391312807226624
logistic_regression,coarse,macro_f1,matched_patient_doubling,cells_per_patient,1600,16,1600,32,1600,20,0.007252154747733436,0.004026111770927504,0.0016584987828492993,0.014902377803288989,1.0,0.005675624310310467,0.00932897098781395
logistic_regression,coarse,patient_balanced_macro_f1,matched_patient_doubling,cells_per_patient,1600,16,1600,32,1600,20,0.006762304140823272,0.004026873647411603,0.0020607348917502212,0.016156494766729684,1.0,0.005369303228930538,0.008738220124998699
logistic_regression,coarse,mean_patient_macro_f1,matched_patient_doubling,cells_per_patient,1600,16,1600,32,1600,20,0.007711941145173812,0.0033531965345819444,0.0027921938717678733,0.01449223461612103,1.0,0.007117764166199294,0.01159922227523266
logistic_regression,coarse,macro_f1,matched_cell_doubling,patient_budget,8,8,100,8,200,20,0.01237487240548144,0.008980766895208183,-0.001402808155786217,0.029717195035182425,0.9,0.009949660558340827,0.014156257093088695
logistic_regression,coarse,patient_balanced_macro_f1,matched_cell_doubling,patient_budget,8,8,100,8,200,20,0.013394210341669571,0.009106068390347753,-9.501981092885912e-05,0.030790592303470612,0.95,0.011131470968757055,0.015145607514937424
logistic_regression,coarse,mean_patient_macro_f1,matched_cell_doubling,patient_budget,8,8,100,8,200,20,0.01767006957605417,0.012734407372971249,-0.0026805184254877074,0.04394277243516575,0.85,0.00886781960762872,0.01293513743599986
logistic_regression,coarse,macro_f1,matched_cell_doubling,patient_budget,8,8,200,8,400,20,0.0015707441432833923,0.004646597483990828,-0.005976152346860814,0.009295700786693645,0.55,-0.00010162839543401969,0.0030707113530413256
logistic_regression,coarse,patient_balanced_macro_f1,matched_cell_doubling,patient_budget,8,8,200,8,400,20,0.0024312006750629002,0.004497045335572485,-0.004084912475969857,0.00953448853819474,0.65,0.0005816346646259546,0.004024217027661372
logistic_regression,coarse,mean_patient_macro_f1,matched_cell_doubling,patient_budget,8,8,200,8,400,20,0.00026784777133084803,0.004986970127509206,-0.0051217104414005375,0.00959001821089993,0.45,-0.0019363235877365853,0.0008460401334953765
logistic_regression,coarse,macro_f1,matched_cell_doubling,patient_budget,8,8,400,8,800,20,-0.0028874837746809155,0.0054192864739048335,-0.014147642638676298,0.0052136710899441255,0.3,-0.005594683191630359,-0.0010963491583291104
logistic_regression,coarse,patient_balanced_macro_f1,matched_cell_doubling,patient_budget,8,8,400,8,800,20,-0.002450002946717689,0.005002346161611071,-0.013256432764858722,0.003363772793214796,0.35,-0.004562975064093952,-0.0008201037046629339
logistic_regression,coarse,mean_patient_macro_f1,matched_cell_doubling,patient_budget,8,8,400,8,800,20,-0.0026669134467752877,0.004679310775046186,-0.009471978017865442,0.007796520566560959,0.15,-0.005605877605726397,-0.002064990541810157
logistic_regression,coarse,macro_f1,matched_cell_doubling,patient_budget,8,8,800,8,1600,20,-0.0013056685826758284,0.0057209204497208855,-0.01290912956849331,0.009578408098075685,0.35,-0.003496042627769547,0.0008374843470297542
logistic_regression,coarse,patient_balanced_macro_f1,matched_cell_doubling,patient_budget,8,8,800,8,1600,20,-0.0014958818821817876,0.005503503788194281,-0.012940732532750587,0.007521803780726053,0.4,-0.003115834265545081,0.00011980161466514075
