seed,patient_budget,cell_cap,model,task,accuracy,macro_f1,balanced_accuracy,patient_balanced_accuracy,patient_balanced_macro_f1,patient_balanced_balanced_accuracy,mean_patient_macro_f1,exact_path_accuracy,root_excluded_hierarchical_f1,subtype_tree_distance,mean_observed_training_classes_across_folds,min_observed_training_classes_across_folds,n_outer_folds,n_test_patients,n_test_cells
19,8,200,logistic_regression,fine,0.7546117772646446,0.5186672797425721,0.5056719565596709,0.7541059211364565,0.5259332324946848,0.5115266158621414,0.46169623211378297,0.7494327150045811,0.8705205892342865,0.5224159633284144,35.8,35,5,105,700706
0,8,400,logistic_regression,coarse,0.9883731550750243,0.9679952247989352,0.9764785552655365,0.9884105977236657,0.9712007564114,0.976321819654606,0.9564834639425754,0.7454153382445705,0.8687145536073617,0.5323545110217409,5.0,5,5,105,700706
0,8,400,logistic_regression,fine,0.7490559521396991,0.5680370274880683,0.5656401625220879,0.7442796860160449,0.5669684046455261,0.564419504649923,0.49729250979586215,0.7454153382445705,0.8687145536073617,0.5323545110217409,36.6,36,5,105,700706
1,8,400,logistic_regression,coarse,0.9894649111039437,0.9730472027792985,0.9802267330815034,0.9893271305281192,0.9763410569304465,0.9814142209017354,0.9571666608876742,0.7565583853998681,0.8746849605968837,0.5071998812626123,5.0,5,5,105,700706
1,8,400,logistic_regression,fine,0.7599050100898237,0.5740770605221118,0.5620514871390752,0.7573029086356607,0.5774303745493453,0.5653440368186081,0.5012234000935036,0.7565583853998681,0.8746849605968837,0.5071998812626123,36.6,35,5,105,700706
2,8,400,logistic_regression,coarse,0.9892494141622877,0.9704281617102284,0.9828618402279041,0.9894308342341152,0.9739449099729247,0.9833613118397677,0.9549106601975719,0.7612664940788291,0.8769762211255505,0.49767234760370255,5.0,5,5,105,700706
2,8,400,logistic_regression,fine,0.7647030280888133,0.5745518640384473,0.5696857108084354,0.76319063288775,0.5824227192977952,0.5763894348986007,0.508011040064753,0.7612664940788291,0.8769762211255505,0.49767234760370255,37.8,37,5,105,700706
3,8,400,logistic_regression,coarse,0.9886971140535403,0.9687663446421922,0.9830757759662616,0.9888219607406661,0.9731277756131606,0.9842572492116268,0.9537815195113464,0.7556978247653081,0.8741098263751131,0.5114156293795116,5.0,5,5,105,700706
3,8,400,logistic_regression,fine,0.759522538696686,0.563441988776583,0.5638402251650317,0.7586083163222332,0.5676343626346849,0.5651541149659435,0.49835391860795286,0.7556978247653081,0.8741098263751131,0.5114156293795116,37.6,36,5,105,700706
4,8,400,logistic_regression,coarse,0.9868589679551767,0.9628265068001471,0.9731511028909441,0.9868330969781302,0.9675735319613274,0.9746327115715132,0.9508749959444098,0.7528278621847109,0.872392272936153,0.5142042454324638,5.0,5,5,105,700706
4,8,400,logistic_regression,fine,0.7579255779171293,0.576763830597713,0.5696657523994725,0.7541942437516318,0.579423313479283,0.5710296264139332,0.507405880295886,0.7528278621847109,0.872392272936153,0.5142042454324638,37.2,37,5,105,700706
5,8,400,logistic_regression,coarse,0.986259572488319,0.9634641922298949,0.9764161403773978,0.9874154098918276,0.9676174720007422,0.976353038678907,0.9515751573650004,0.7561088387997249,0.8738365305848672,0.5072027355267402,5.0,5,5,105,700706
5,8,400,logistic_regression,fine,0.7614134886814156,0.5539333318126395,0.5524837783167461,0.7597334456253997,0.5542219466772694,0.5515848253924959,0.500634956582125,0.7561088387997249,0.8738365305848672,0.5072027355267402,37.2,36,5,105,700706
6,8,400,logistic_regression,coarse,0.9893007909165898,0.9632819765766192,0.9686180805729141,0.9889960310261958,0.9664050459134245,0.9694943307791528,0.9522169406231109,0.7584136570829991,0.8754449084209355,0.5071142533387755,5.0,5,5,105,700706
6,8,400,logistic_regression,fine,0.7615890259252811,0.5503680489998808,0.5454797412628314,0.759361788675315,0.5532080151122174,0.5484051823570402,0.4980129987958955,0.7584136570829991,0.8754449084209355,0.5071142533387755,36.0,35,5,105,700706
7,8,400,logistic_regression,coarse,0.9853947304575671,0.9617385675787302,0.9821983090784873,0.9862378311810667,0.9690759088100214,0.9835122801362844,0.9500163432664828,0.7549685602806312,0.8732999289288232,0.5079819496336552,5.0,5,5,105,700706
7,8,400,logistic_regression,fine,0.7612051274000794,0.5811894179083248,0.5792845661726507,0.7591846556807486,0.5838414397666425,0.580564982466732,0.5068378435101644,0.7549685602806312,0.8732999289288232,0.5079819496336552,37.2,36,5,105,700706
8,8,400,logistic_regression,coarse,0.9873284944042152,0.9612142982486815,0.9778711484460381,0.9865398587055759,0.9660054232949109,0.9757647246318282,0.948409725214902,0.7577514678053278,0.8746093225974946,0.5093891018487069,5.0,5,5,105,700706
8,8,400,logistic_regression,fine,0.7618901507907738,0.5652367717488058,0.5640475852485431,0.7584587817791434,0.5680188841090927,0.5658599933350271,0.5061801950264948,0.7577514678053278,0.8746093225974946,0.5093891018487069,37.2,36,5,105,700706
9,8,400,logistic_regression,coarse,0.9890082288434807,0.9692246350410907,0.9754810440017332,0.9892201486399888,0.9739017535662962,0.9781142754735409,0.9567407096891418,0.7588417967021832,0.8757895608143786,0.5034065642366413,5.0,5,5,105,700706
9,8,400,logistic_regression,fine,0.7625708927852766,0.5738590348260343,0.566634609021842,0.7590144113308467,0.5781554738962131,0.5713384926292524,0.5064464562431762,0.7588417967021832,0.8757895608143786,0.5034065642366413,37.4,36,5,105,700706
10,8,400,logistic_regression,coarse,0.9869431687469495,0.9623779995189035,0.9731575278874981,0.9854716076936758,0.9659369078494737,0.975739455793384,0.9488930796487306,0.7502661601299261,0.870804588515012,0.5232208658124805,5.0,5,5,105,700706
10,8,400,logistic_regression,fine,0.7546660082830745,0.5696427593366031,0.560195569577064,0.7525585194082998,0.5755675066882062,0.5677699985118843,0.4991633026984218,0.7502661601299261,0.870804588515012,0.5232208658124805,37.2,36,5,105,700706
11,8,400,logistic_regression,coarse,0.9858656840386696,0.9615194122661361,0.9662385779475718,0.986670236628354,0.9664425826706748,0.9689997139089506,0.9518597402538425,0.7461745725025902,0.8687116993432338,0.5296401058361139,5.0,5,5,105,700706
11,8,400,logistic_regression,fine,0.7515577146477981,0.5472507244969266,0.5420706606812025,0.7504558794193211,0.55284776938912,0.5464918026290794,0.49446593318362264,0.7461745725025902,0.8687116993432338,0.5296401058361139,37.0,36,5,105,700706
12,8,400,logistic_regression,coarse,0.989590498725571,0.969957537007275,0.9785098733650512,0.989723284439961,0.9738965600618436,0.978359429346941,0.9577358680486819,0.7633072929302732,0.8778303596658228,0.4981461554489329,5.0,5,5,105,700706
12,8,400,logistic_regression,fine,0.7660702206060744,0.5630370788563653,0.5559565769543551,0.7628688837694938,0.563423712915484,0.5562264140260087,0.5041159627479685,0.7633072929302732,0.8778303596658228,0.4981461554489329,37.0,36,5,105,700706
13,8,400,logistic_regression,coarse,0.988946862164731,0.9703774362623809,0.9776475783505896,0.9889667907830157,0.9754193602278658,0.9805888482178101,0.9591413708749967,0.7589516858711072,0.8758366561724888,0.5048479676212277,5.0,5,5,105,700706
13,8,400,logistic_regression,fine,0.7627264501802468,0.5629649938897743,0.5535091061357698,0.7568569589484042,0.571407023736718,0.5625961023761287,0.4993204557625557,0.7589516858711072,0.8758366561724888,0.5048479676212277,37.0,35,5,105,700706
14,8,400,logistic_regression,coarse,0.9851407009501846,0.9617455636493576,0.9798124996489902,0.9857909781195654,0.9680856283166455,0.9812585867160653,0.9473789630638926,0.749355649873128,0.8701523891617883,0.5227613292878897,5.0,5,5,105,700706
14,8,400,logistic_regression,fine,0.755164077373392,0.5615337154183904,0.5641508851412466,0.7513453209556761,0.5645955080812745,0.5664545485791673,0.5000389126903817,0.749355649873128,0.8701523891617883,0.5227613292878897,36.8,36,5,105,700706
15,8,400,logistic_regression,coarse,0.9841088844679509,0.9442290065425694,0.9489610618906037,0.9846392026098648,0.9537360197831447,0.9564965057755576,0.9275423332920715,0.7446703753071902,0.8672702959586475,0.5342868478363251,5.0,5,5,105,700706
15,8,400,logistic_regression,fine,0.750431707449344,0.5443594550803689,0.5383809001590049,0.7490541770623254,0.5502360894531966,0.543721976715101,0.48449179528430797,0.7446703753071902,0.8672702959586475,0.5342868478363251,36.4,34,5,105,700706
16,8,400,logistic_regression,coarse,0.9866934206357588,0.9688981085639725,0.977934505096566,0.986562068500789,0.973137668331777,0.979072094753095,0.9542266430581323,0.752528164451282,0.8720711682217649,0.5143498129029864,5.0,5,5,105,700706
