model,fold,task,stage,seed,patient_count,cell_count,configuration_count,selected,selection_seconds,refit_seconds,hardware,artifact_source
mlp,4,joint,refit,17,32,290449,4,"{""config"": {""lr"": 0.001, ""decay"": 0.001}, ""score"": 0.1243464901621432, ""epochs"": 19, ""history"": [0.06089637051625227, 0.06915356481024142, 0.0736356070331272, 0.08448289311872745, 0.09615112997590425, 0.09524695277114652, 0.10217421625172053, 0.10378954968077313, 0.10661143813742716, 0.1077125418509602, 0.10864069511079394, 0.10841573276203485, 0.11129193240919305, 0.11264963888265557, 0.11821866030529067, 0.10830878523771928, 0.11742191132702653, 0.11373203770700203, 0.1243464901621432, 0.11930027689742456, 0.12044851625605635, 0.11695208583284789, 0.12089552370037016, 0.11845595268258012, 0.11984074129514187, 0.12135423602270937, 0.11707900696028577]}",,8.543952703475952,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/mlp_f4/joint_s17.npz
mlp,4,joint,test,17,8,71343,4,"{""config"": {""lr"": 0.001, ""decay"": 0.001}, ""score"": 0.1243464901621432, ""epochs"": 19, ""history"": [0.06089637051625227, 0.06915356481024142, 0.0736356070331272, 0.08448289311872745, 0.09615112997590425, 0.09524695277114652, 0.10217421625172053, 0.10378954968077313, 0.10661143813742716, 0.1077125418509602, 0.10864069511079394, 0.10841573276203485, 0.11129193240919305, 0.11264963888265557, 0.11821866030529067, 0.10830878523771928, 0.11742191132702653, 0.11373203770700203, 0.1243464901621432, 0.11930027689742456, 0.12044851625605635, 0.11695208583284789, 0.12089552370037016, 0.11845595268258012, 0.11984074129514187, 0.12135423602270937, 0.11707900696028577]}",,8.543952703475952,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/mlp_f4/joint_s17.npz
mlp,4,joint,refit,29,32,290449,4,"{""config"": {""lr"": 0.001, ""decay"": 0.001}, ""score"": 0.1243464901621432, ""epochs"": 19, ""history"": [0.06089637051625227, 0.06915356481024142, 0.0736356070331272, 0.08448289311872745, 0.09615112997590425, 0.09524695277114652, 0.10217421625172053, 0.10378954968077313, 0.10661143813742716, 0.1077125418509602, 0.10864069511079394, 0.10841573276203485, 0.11129193240919305, 0.11264963888265557, 0.11821866030529067, 0.10830878523771928, 0.11742191132702653, 0.11373203770700203, 0.1243464901621432, 0.11930027689742456, 0.12044851625605635, 0.11695208583284789, 0.12089552370037016, 0.11845595268258012, 0.11984074129514187, 0.12135423602270937, 0.11707900696028577]}",,8.554272413253784,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/mlp_f4/joint_s29.npz
mlp,4,joint,test,29,8,71343,4,"{""config"": {""lr"": 0.001, ""decay"": 0.001}, ""score"": 0.1243464901621432, ""epochs"": 19, ""history"": [0.06089637051625227, 0.06915356481024142, 0.0736356070331272, 0.08448289311872745, 0.09615112997590425, 0.09524695277114652, 0.10217421625172053, 0.10378954968077313, 0.10661143813742716, 0.1077125418509602, 0.10864069511079394, 0.10841573276203485, 0.11129193240919305, 0.11264963888265557, 0.11821866030529067, 0.10830878523771928, 0.11742191132702653, 0.11373203770700203, 0.1243464901621432, 0.11930027689742456, 0.12044851625605635, 0.11695208583284789, 0.12089552370037016, 0.11845595268258012, 0.11984074129514187, 0.12135423602270937, 0.11707900696028577]}",,8.554272413253784,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/mlp_f4/joint_s29.npz
mlp,4,joint,refit,43,32,290449,4,"{""config"": {""lr"": 0.001, ""decay"": 0.001}, ""score"": 0.1243464901621432, ""epochs"": 19, ""history"": [0.06089637051625227, 0.06915356481024142, 0.0736356070331272, 0.08448289311872745, 0.09615112997590425, 0.09524695277114652, 0.10217421625172053, 0.10378954968077313, 0.10661143813742716, 0.1077125418509602, 0.10864069511079394, 0.10841573276203485, 0.11129193240919305, 0.11264963888265557, 0.11821866030529067, 0.10830878523771928, 0.11742191132702653, 0.11373203770700203, 0.1243464901621432, 0.11930027689742456, 0.12044851625605635, 0.11695208583284789, 0.12089552370037016, 0.11845595268258012, 0.11984074129514187, 0.12135423602270937, 0.11707900696028577]}",,8.432514667510986,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/mlp_f4/joint_s43.npz
mlp,4,joint,test,43,8,71343,4,"{""config"": {""lr"": 0.001, ""decay"": 0.001}, ""score"": 0.1243464901621432, ""epochs"": 19, ""history"": [0.06089637051625227, 0.06915356481024142, 0.0736356070331272, 0.08448289311872745, 0.09615112997590425, 0.09524695277114652, 0.10217421625172053, 0.10378954968077313, 0.10661143813742716, 0.1077125418509602, 0.10864069511079394, 0.10841573276203485, 0.11129193240919305, 0.11264963888265557, 0.11821866030529067, 0.10830878523771928, 0.11742191132702653, 0.11373203770700203, 0.1243464901621432, 0.11930027689742456, 0.12044851625605635, 0.11695208583284789, 0.12089552370037016, 0.11845595268258012, 0.11984074129514187, 0.12135423602270937, 0.11707900696028577]}",,8.432514667510986,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/mlp_f4/joint_s43.npz
flat,4,joint,inner,17,24,223469,4,"{""config"": {""lr"": 0.0003, ""decay"": 1e-05}, ""score"": 0.14197436459368842, ""epochs"": 45, ""history"": [0.06343269541545446, 0.0653685440603924, 0.06943197883840717, 0.07770558009129397, 0.08339079170280347, 0.08253559531737077, 0.08639168874896654, 0.10274037764171146, 0.10113195926967455, 0.10133229973128045, 0.10678358105369334, 0.09733115661550419, 0.10208175681072795, 0.10282057657279313, 0.10711596448135306, 0.10694322432236752, 0.1170882971775291, 0.11181688334571505, 0.11058840501592462, 0.1173125306641089, 0.11414467791542808, 0.11155239116035201, 0.11393669210778097, 0.12246095062298609, 0.1124902694344573, 0.1165127324495509, 0.11906002732127854, 0.12105556560895481, 0.1344426620270187, 0.13406198045479636, 0.11690263950630665, 0.1364399570005537, 0.12904471772896306, 0.11900446475119246, 0.14113688705643423, 0.1200070029126539, 0.11576992762816095, 0.1380005464503428, 0.14139834656081932, 0.12708096427916607, 0.13392039580652754, 0.12651175576639234, 0.13477564859783298, 0.14103707793110512, 0.14197436459368842, 0.1344140346535333, 0.13652093962634954, 0.13300928535972384, 0.13329566640700216, 0.12662841549816642]}",3989.272269964218,,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/flat_f4/joint_selection.json
flat,4,joint,validation,17,8,66980,4,"{""config"": {""lr"": 0.0003, ""decay"": 1e-05}, ""score"": 0.14197436459368842, ""epochs"": 45, ""history"": [0.06343269541545446, 0.0653685440603924, 0.06943197883840717, 0.07770558009129397, 0.08339079170280347, 0.08253559531737077, 0.08639168874896654, 0.10274037764171146, 0.10113195926967455, 0.10133229973128045, 0.10678358105369334, 0.09733115661550419, 0.10208175681072795, 0.10282057657279313, 0.10711596448135306, 0.10694322432236752, 0.1170882971775291, 0.11181688334571505, 0.11058840501592462, 0.1173125306641089, 0.11414467791542808, 0.11155239116035201, 0.11393669210778097, 0.12246095062298609, 0.1124902694344573, 0.1165127324495509, 0.11906002732127854, 0.12105556560895481, 0.1344426620270187, 0.13406198045479636, 0.11690263950630665, 0.1364399570005537, 0.12904471772896306, 0.11900446475119246, 0.14113688705643423, 0.1200070029126539, 0.11576992762816095, 0.1380005464503428, 0.14139834656081932, 0.12708096427916607, 0.13392039580652754, 0.12651175576639234, 0.13477564859783298, 0.14103707793110512, 0.14197436459368842, 0.1344140346535333, 0.13652093962634954, 0.13300928535972384, 0.13329566640700216, 0.12662841549816642]}",3989.272269964218,,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/flat_f4/joint_selection.json
flat,4,joint,refit,17,32,290449,4,"{""config"": {""lr"": 0.0003, ""decay"": 1e-05}, ""score"": 0.14197436459368842, ""epochs"": 45, ""history"": [0.06343269541545446, 0.0653685440603924, 0.06943197883840717, 0.07770558009129397, 0.08339079170280347, 0.08253559531737077, 0.08639168874896654, 0.10274037764171146, 0.10113195926967455, 0.10133229973128045, 0.10678358105369334, 0.09733115661550419, 0.10208175681072795, 0.10282057657279313, 0.10711596448135306, 0.10694322432236752, 0.1170882971775291, 0.11181688334571505, 0.11058840501592462, 0.1173125306641089, 0.11414467791542808, 0.11155239116035201, 0.11393669210778097, 0.12246095062298609, 0.1124902694344573, 0.1165127324495509, 0.11906002732127854, 0.12105556560895481, 0.1344426620270187, 0.13406198045479636, 0.11690263950630665, 0.1364399570005537, 0.12904471772896306, 0.11900446475119246, 0.14113688705643423, 0.1200070029126539, 0.11576992762816095, 0.1380005464503428, 0.14139834656081932, 0.12708096427916607, 0.13392039580652754, 0.12651175576639234, 0.13477564859783298, 0.14103707793110512, 0.14197436459368842, 0.1344140346535333, 0.13652093962634954, 0.13300928535972384, 0.13329566640700216, 0.12662841549816642]}",,1326.337617635727,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/flat_f4/joint_s17.npz
flat,4,joint,test,17,8,71343,4,"{""config"": {""lr"": 0.0003, ""decay"": 1e-05}, ""score"": 0.14197436459368842, ""epochs"": 45, ""history"": [0.06343269541545446, 0.0653685440603924, 0.06943197883840717, 0.07770558009129397, 0.08339079170280347, 0.08253559531737077, 0.08639168874896654, 0.10274037764171146, 0.10113195926967455, 0.10133229973128045, 0.10678358105369334, 0.09733115661550419, 0.10208175681072795, 0.10282057657279313, 0.10711596448135306, 0.10694322432236752, 0.1170882971775291, 0.11181688334571505, 0.11058840501592462, 0.1173125306641089, 0.11414467791542808, 0.11155239116035201, 0.11393669210778097, 0.12246095062298609, 0.1124902694344573, 0.1165127324495509, 0.11906002732127854, 0.12105556560895481, 0.1344426620270187, 0.13406198045479636, 0.11690263950630665, 0.1364399570005537, 0.12904471772896306, 0.11900446475119246, 0.14113688705643423, 0.1200070029126539, 0.11576992762816095, 0.1380005464503428, 0.14139834656081932, 0.12708096427916607, 0.13392039580652754, 0.12651175576639234, 0.13477564859783298, 0.14103707793110512, 0.14197436459368842, 0.1344140346535333, 0.13652093962634954, 0.13300928535972384, 0.13329566640700216, 0.12662841549816642]}",,1326.337617635727,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/flat_f4/joint_s17.npz
flat,4,joint,refit,29,32,290449,4,"{""config"": {""lr"": 0.0003, ""decay"": 1e-05}, ""score"": 0.14197436459368842, ""epochs"": 45, ""history"": [0.06343269541545446, 0.0653685440603924, 0.06943197883840717, 0.07770558009129397, 0.08339079170280347, 0.08253559531737077, 0.08639168874896654, 0.10274037764171146, 0.10113195926967455, 0.10133229973128045, 0.10678358105369334, 0.09733115661550419, 0.10208175681072795, 0.10282057657279313, 0.10711596448135306, 0.10694322432236752, 0.1170882971775291, 0.11181688334571505, 0.11058840501592462, 0.1173125306641089, 0.11414467791542808, 0.11155239116035201, 0.11393669210778097, 0.12246095062298609, 0.1124902694344573, 0.1165127324495509, 0.11906002732127854, 0.12105556560895481, 0.1344426620270187, 0.13406198045479636, 0.11690263950630665, 0.1364399570005537, 0.12904471772896306, 0.11900446475119246, 0.14113688705643423, 0.1200070029126539, 0.11576992762816095, 0.1380005464503428, 0.14139834656081932, 0.12708096427916607, 0.13392039580652754, 0.12651175576639234, 0.13477564859783298, 0.14103707793110512, 0.14197436459368842, 0.1344140346535333, 0.13652093962634954, 0.13300928535972384, 0.13329566640700216, 0.12662841549816642]}",,1321.760181427002,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/flat_f4/joint_s29.npz
flat,4,joint,test,29,8,71343,4,"{""config"": {""lr"": 0.0003, ""decay"": 1e-05}, ""score"": 0.14197436459368842, ""epochs"": 45, ""history"": [0.06343269541545446, 0.0653685440603924, 0.06943197883840717, 0.07770558009129397, 0.08339079170280347, 0.08253559531737077, 0.08639168874896654, 0.10274037764171146, 0.10113195926967455, 0.10133229973128045, 0.10678358105369334, 0.09733115661550419, 0.10208175681072795, 0.10282057657279313, 0.10711596448135306, 0.10694322432236752, 0.1170882971775291, 0.11181688334571505, 0.11058840501592462, 0.1173125306641089, 0.11414467791542808, 0.11155239116035201, 0.11393669210778097, 0.12246095062298609, 0.1124902694344573, 0.1165127324495509, 0.11906002732127854, 0.12105556560895481, 0.1344426620270187, 0.13406198045479636, 0.11690263950630665, 0.1364399570005537, 0.12904471772896306, 0.11900446475119246, 0.14113688705643423, 0.1200070029126539, 0.11576992762816095, 0.1380005464503428, 0.14139834656081932, 0.12708096427916607, 0.13392039580652754, 0.12651175576639234, 0.13477564859783298, 0.14103707793110512, 0.14197436459368842, 0.1344140346535333, 0.13652093962634954, 0.13300928535972384, 0.13329566640700216, 0.12662841549816642]}",,1321.760181427002,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/flat_f4/joint_s29.npz
flat,4,joint,refit,43,32,290449,4,"{""config"": {""lr"": 0.0003, ""decay"": 1e-05}, ""score"": 0.14197436459368842, ""epochs"": 45, ""history"": [0.06343269541545446, 0.0653685440603924, 0.06943197883840717, 0.07770558009129397, 0.08339079170280347, 0.08253559531737077, 0.08639168874896654, 0.10274037764171146, 0.10113195926967455, 0.10133229973128045, 0.10678358105369334, 0.09733115661550419, 0.10208175681072795, 0.10282057657279313, 0.10711596448135306, 0.10694322432236752, 0.1170882971775291, 0.11181688334571505, 0.11058840501592462, 0.1173125306641089, 0.11414467791542808, 0.11155239116035201, 0.11393669210778097, 0.12246095062298609, 0.1124902694344573, 0.1165127324495509, 0.11906002732127854, 0.12105556560895481, 0.1344426620270187, 0.13406198045479636, 0.11690263950630665, 0.1364399570005537, 0.12904471772896306, 0.11900446475119246, 0.14113688705643423, 0.1200070029126539, 0.11576992762816095, 0.1380005464503428, 0.14139834656081932, 0.12708096427916607, 0.13392039580652754, 0.12651175576639234, 0.13477564859783298, 0.14103707793110512, 0.14197436459368842, 0.1344140346535333, 0.13652093962634954, 0.13300928535972384, 0.13329566640700216, 0.12662841549816642]}",,1334.1079001426697,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/flat_f4/joint_s43.npz
flat,4,joint,test,43,8,71343,4,"{""config"": {""lr"": 0.0003, ""decay"": 1e-05}, ""score"": 0.14197436459368842, ""epochs"": 45, ""history"": [0.06343269541545446, 0.0653685440603924, 0.06943197883840717, 0.07770558009129397, 0.08339079170280347, 0.08253559531737077, 0.08639168874896654, 0.10274037764171146, 0.10113195926967455, 0.10133229973128045, 0.10678358105369334, 0.09733115661550419, 0.10208175681072795, 0.10282057657279313, 0.10711596448135306, 0.10694322432236752, 0.1170882971775291, 0.11181688334571505, 0.11058840501592462, 0.1173125306641089, 0.11414467791542808, 0.11155239116035201, 0.11393669210778097, 0.12246095062298609, 0.1124902694344573, 0.1165127324495509, 0.11906002732127854, 0.12105556560895481, 0.1344426620270187, 0.13406198045479636, 0.11690263950630665, 0.1364399570005537, 0.12904471772896306, 0.11900446475119246, 0.14113688705643423, 0.1200070029126539, 0.11576992762816095, 0.1380005464503428, 0.14139834656081932, 0.12708096427916607, 0.13392039580652754, 0.12651175576639234, 0.13477564859783298, 0.14103707793110512, 0.14197436459368842, 0.1344140346535333, 0.13652093962634954, 0.13300928535972384, 0.13329566640700216, 0.12662841549816642]}",,1334.1079001426697,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/flat_f4/joint_s43.npz
hce,4,joint,inner,17,24,223469,4,"{""config"": {""lr"": 0.001, ""decay"": 0.001}, ""score"": 0.13939039257692873, ""epochs"": 30, ""history"": [0.062156559558410374, 0.06653113561368616, 0.07272712562302591, 0.08439932089456832, 0.08738982069899828, 0.08695871030176819, 0.08758717146878976, 0.09445049206850203, 0.09142161206451395, 0.09935545109890036, 0.1026868225134313, 0.0972152334786714, 0.10110933427310827, 0.10187043839698039, 0.109813032115751, 0.10764160563145528, 0.10673085062303284, 0.10765244287736785, 0.11179480820413777, 0.10800194928649356, 0.1110142745502982, 0.10941382191545042, 0.1147686796177881, 0.12013092104718787, 0.11568526426511588, 0.11420347552575695, 0.11301687303169429, 0.11821251526321262, 0.11796714447694513, 0.13939039257692873, 0.11573855589629452, 0.11763958669737912, 0.12055933118053552, 0.10933712304959267, 0.12114342874341268, 0.11547476259580158, 0.11266268501193093, 0.12640408582967189]}",3789.0633664131165,,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/hce_f4/joint_selection.json
hce,4,joint,validation,17,8,66980,4,"{""config"": {""lr"": 0.001, ""decay"": 0.001}, ""score"": 0.13939039257692873, ""epochs"": 30, ""history"": [0.062156559558410374, 0.06653113561368616, 0.07272712562302591, 0.08439932089456832, 0.08738982069899828, 0.08695871030176819, 0.08758717146878976, 0.09445049206850203, 0.09142161206451395, 0.09935545109890036, 0.1026868225134313, 0.0972152334786714, 0.10110933427310827, 0.10187043839698039, 0.109813032115751, 0.10764160563145528, 0.10673085062303284, 0.10765244287736785, 0.11179480820413777, 0.10800194928649356, 0.1110142745502982, 0.10941382191545042, 0.1147686796177881, 0.12013092104718787, 0.11568526426511588, 0.11420347552575695, 0.11301687303169429, 0.11821251526321262, 0.11796714447694513, 0.13939039257692873, 0.11573855589629452, 0.11763958669737912, 0.12055933118053552, 0.10933712304959267, 0.12114342874341268, 0.11547476259580158, 0.11266268501193093, 0.12640408582967189]}",3789.0633664131165,,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/hce_f4/joint_selection.json
hce,4,joint,refit,17,32,290449,4,"{""config"": {""lr"": 0.001, ""decay"": 0.001}, ""score"": 0.13939039257692873, ""epochs"": 30, ""history"": [0.062156559558410374, 0.06653113561368616, 0.07272712562302591, 0.08439932089456832, 0.08738982069899828, 0.08695871030176819, 0.08758717146878976, 0.09445049206850203, 0.09142161206451395, 0.09935545109890036, 0.1026868225134313, 0.0972152334786714, 0.10110933427310827, 0.10187043839698039, 0.109813032115751, 0.10764160563145528, 0.10673085062303284, 0.10765244287736785, 0.11179480820413777, 0.10800194928649356, 0.1110142745502982, 0.10941382191545042, 0.1147686796177881, 0.12013092104718787, 0.11568526426511588, 0.11420347552575695, 0.11301687303169429, 0.11821251526321262, 0.11796714447694513, 0.13939039257692873, 0.11573855589629452, 0.11763958669737912, 0.12055933118053552, 0.10933712304959267, 0.12114342874341268, 0.11547476259580158, 0.11266268501193093, 0.12640408582967189]}",,894.3419070243835,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/hce_f4/joint_s17.npz
hce,4,joint,test,17,8,71343,4,"{""config"": {""lr"": 0.001, ""decay"": 0.001}, ""score"": 0.13939039257692873, ""epochs"": 30, ""history"": [0.062156559558410374, 0.06653113561368616, 0.07272712562302591, 0.08439932089456832, 0.08738982069899828, 0.08695871030176819, 0.08758717146878976, 0.09445049206850203, 0.09142161206451395, 0.09935545109890036, 0.1026868225134313, 0.0972152334786714, 0.10110933427310827, 0.10187043839698039, 0.109813032115751, 0.10764160563145528, 0.10673085062303284, 0.10765244287736785, 0.11179480820413777, 0.10800194928649356, 0.1110142745502982, 0.10941382191545042, 0.1147686796177881, 0.12013092104718787, 0.11568526426511588, 0.11420347552575695, 0.11301687303169429, 0.11821251526321262, 0.11796714447694513, 0.13939039257692873, 0.11573855589629452, 0.11763958669737912, 0.12055933118053552, 0.10933712304959267, 0.12114342874341268, 0.11547476259580158, 0.11266268501193093, 0.12640408582967189]}",,894.3419070243835,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/hce_f4/joint_s17.npz
hce,4,joint,refit,29,32,290449,4,"{""config"": {""lr"": 0.001, ""decay"": 0.001}, ""score"": 0.13939039257692873, ""epochs"": 30, ""history"": [0.062156559558410374, 0.06653113561368616, 0.07272712562302591, 0.08439932089456832, 0.08738982069899828, 0.08695871030176819, 0.08758717146878976, 0.09445049206850203, 0.09142161206451395, 0.09935545109890036, 0.1026868225134313, 0.0972152334786714, 0.10110933427310827, 0.10187043839698039, 0.109813032115751, 0.10764160563145528, 0.10673085062303284, 0.10765244287736785, 0.11179480820413777, 0.10800194928649356, 0.1110142745502982, 0.10941382191545042, 0.1147686796177881, 0.12013092104718787, 0.11568526426511588, 0.11420347552575695, 0.11301687303169429, 0.11821251526321262, 0.11796714447694513, 0.13939039257692873, 0.11573855589629452, 0.11763958669737912, 0.12055933118053552, 0.10933712304959267, 0.12114342874341268, 0.11547476259580158, 0.11266268501193093, 0.12640408582967189]}",,900.7437260150909,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/hce_f4/joint_s29.npz
hce,4,joint,test,29,8,71343,4,"{""config"": {""lr"": 0.001, ""decay"": 0.001}, ""score"": 0.13939039257692873, ""epochs"": 30, ""history"": [0.062156559558410374, 0.06653113561368616, 0.07272712562302591, 0.08439932089456832, 0.08738982069899828, 0.08695871030176819, 0.08758717146878976, 0.09445049206850203, 0.09142161206451395, 0.09935545109890036, 0.1026868225134313, 0.0972152334786714, 0.10110933427310827, 0.10187043839698039, 0.109813032115751, 0.10764160563145528, 0.10673085062303284, 0.10765244287736785, 0.11179480820413777, 0.10800194928649356, 0.1110142745502982, 0.10941382191545042, 0.1147686796177881, 0.12013092104718787, 0.11568526426511588, 0.11420347552575695, 0.11301687303169429, 0.11821251526321262, 0.11796714447694513, 0.13939039257692873, 0.11573855589629452, 0.11763958669737912, 0.12055933118053552, 0.10933712304959267, 0.12114342874341268, 0.11547476259580158, 0.11266268501193093, 0.12640408582967189]}",,900.7437260150909,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/hce_f4/joint_s29.npz
hce,4,joint,refit,43,32,290449,4,"{""config"": {""lr"": 0.001, ""decay"": 0.001}, ""score"": 0.13939039257692873, ""epochs"": 30, ""history"": [0.062156559558410374, 0.06653113561368616, 0.07272712562302591, 0.08439932089456832, 0.08738982069899828, 0.08695871030176819, 0.08758717146878976, 0.09445049206850203, 0.09142161206451395, 0.09935545109890036, 0.1026868225134313, 0.0972152334786714, 0.10110933427310827, 0.10187043839698039, 0.109813032115751, 0.10764160563145528, 0.10673085062303284, 0.10765244287736785, 0.11179480820413777, 0.10800194928649356, 0.1110142745502982, 0.10941382191545042, 0.1147686796177881, 0.12013092104718787, 0.11568526426511588, 0.11420347552575695, 0.11301687303169429, 0.11821251526321262, 0.11796714447694513, 0.13939039257692873, 0.11573855589629452, 0.11763958669737912, 0.12055933118053552, 0.10933712304959267, 0.12114342874341268, 0.11547476259580158, 0.11266268501193093, 0.12640408582967189]}",,881.7810893058777,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/hce_f4/joint_s43.npz
hce,4,joint,test,43,8,71343,4,"{""config"": {""lr"": 0.001, ""decay"": 0.001}, ""score"": 0.13939039257692873, ""epochs"": 30, ""history"": [0.062156559558410374, 0.06653113561368616, 0.07272712562302591, 0.08439932089456832, 0.08738982069899828, 0.08695871030176819, 0.08758717146878976, 0.09445049206850203, 0.09142161206451395, 0.09935545109890036, 0.1026868225134313, 0.0972152334786714, 0.10110933427310827, 0.10187043839698039, 0.109813032115751, 0.10764160563145528, 0.10673085062303284, 0.10765244287736785, 0.11179480820413777, 0.10800194928649356, 0.1110142745502982, 0.10941382191545042, 0.1147686796177881, 0.12013092104718787, 0.11568526426511588, 0.11420347552575695, 0.11301687303169429, 0.11821251526321262, 0.11796714447694513, 0.13939039257692873, 0.11573855589629452, 0.11763958669737912, 0.12055933118053552, 0.10933712304959267, 0.12114342874341268, 0.11547476259580158, 0.11266268501193093, 0.12640408582967189]}",,881.7810893058777,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/hce_f4/joint_s43.npz
cascade,4,joint,inner,17,24,223469,4,"{""config"": {""lr"": 0.0003, ""decay"": 0.001}, ""score"": 0.13910691243439322, ""epochs"": 34, ""history"": [0.0650164491137276, 0.07004717766903124, 0.07183129703816052, 0.07650193272251536, 0.09093907933721969, 0.0900324437674226, 0.09286395413351246, 0.09305622936464202, 0.11240949625250088, 0.10244075562016072, 0.10029678066114958, 0.12286405885380762, 0.10854481085473029, 0.12263442701075716, 0.12072113112578506, 0.10818733901920492, 0.11738643868858405, 0.1135290474322826, 0.11122793885843427, 0.13239392444065176, 0.12953109236984256, 0.11348893668638903, 0.11385909391291905, 0.12975502324043894, 0.11466920907705001, 0.1332382225556535, 0.132511395083721, 0.1366150079263481, 0.12656238719408944, 0.1158781189114607, 0.12084731175151073, 0.11825695212788816, 0.13428794437414468, 0.13910691243439322, 0.12124630973154112, 0.13601555380633468, 0.1338009853522426, 0.13562331073448897, 0.12521751329801475, 0.11874404885205962, 0.13435444946600295, 0.12000522912783651]}",4367.679622888565,,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/cascade_f4/joint_selection.json
cascade,4,joint,validation,17,8,66980,4,"{""config"": {""lr"": 0.0003, ""decay"": 0.001}, ""score"": 0.13910691243439322, ""epochs"": 34, ""history"": [0.0650164491137276, 0.07004717766903124, 0.07183129703816052, 0.07650193272251536, 0.09093907933721969, 0.0900324437674226, 0.09286395413351246, 0.09305622936464202, 0.11240949625250088, 0.10244075562016072, 0.10029678066114958, 0.12286405885380762, 0.10854481085473029, 0.12263442701075716, 0.12072113112578506, 0.10818733901920492, 0.11738643868858405, 0.1135290474322826, 0.11122793885843427, 0.13239392444065176, 0.12953109236984256, 0.11348893668638903, 0.11385909391291905, 0.12975502324043894, 0.11466920907705001, 0.1332382225556535, 0.132511395083721, 0.1366150079263481, 0.12656238719408944, 0.1158781189114607, 0.12084731175151073, 0.11825695212788816, 0.13428794437414468, 0.13910691243439322, 0.12124630973154112, 0.13601555380633468, 0.1338009853522426, 0.13562331073448897, 0.12521751329801475, 0.11874404885205962, 0.13435444946600295, 0.12000522912783651]}",4367.679622888565,,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/cascade_f4/joint_selection.json
cascade,4,joint,refit,17,32,290449,4,"{""config"": {""lr"": 0.0003, ""decay"": 0.001}, ""score"": 0.13910691243439322, ""epochs"": 34, ""history"": [0.0650164491137276, 0.07004717766903124, 0.07183129703816052, 0.07650193272251536, 0.09093907933721969, 0.0900324437674226, 0.09286395413351246, 0.09305622936464202, 0.11240949625250088, 0.10244075562016072, 0.10029678066114958, 0.12286405885380762, 0.10854481085473029, 0.12263442701075716, 0.12072113112578506, 0.10818733901920492, 0.11738643868858405, 0.1135290474322826, 0.11122793885843427, 0.13239392444065176, 0.12953109236984256, 0.11348893668638903, 0.11385909391291905, 0.12975502324043894, 0.11466920907705001, 0.1332382225556535, 0.132511395083721, 0.1366150079263481, 0.12656238719408944, 0.1158781189114607, 0.12084731175151073, 0.11825695212788816, 0.13428794437414468, 0.13910691243439322, 0.12124630973154112, 0.13601555380633468, 0.1338009853522426, 0.13562331073448897, 0.12521751329801475, 0.11874404885205962, 0.13435444946600295, 0.12000522912783651]}",,1192.5620610713959,NVIDIA RTX 6000 Ada Generation,/ssd2/mayiling/apt_unified_v2/combined/cascade_f4/joint_s17.npz
