seed,total,patient_budget,model,task,patient_balanced_macro_f1,observed_class_count,unseen_at_training_class_count,actual_contributing_patients,mean_class_donor_coverage
8,6400,8,logistic_regression,fine,0.559440383612443,29.2,0.8,8.0,6.423678160919541
9,3200,16,logistic_regression,coarse,0.9104905396093889,5.0,0.0,16.0,14.559999999999999
9,3200,16,logistic_regression,fine,0.5203155440781272,28.6,1.4,16.0,11.078677248677248
9,3200,32,logistic_regression,coarse,0.9199230325962935,5.0,0.0,32.0,27.359999999999996
9,3200,32,logistic_regression,fine,0.521718779585308,28.6,1.4,32.0,19.697354497354496
9,3200,8,logistic_regression,coarse,0.9157530501415266,5.0,0.0,8.0,7.8
9,3200,8,logistic_regression,fine,0.5208705600435609,28.6,1.4,8.0,6.162539682539682
9,6400,16,logistic_regression,coarse,0.933019532722788,5.0,0.0,16.0,15.64
9,6400,16,logistic_regression,fine,0.5546675717684832,28.6,1.4,16.0,12.038465608465609
9,6400,32,logistic_regression,coarse,0.9301351605941395,5.0,0.0,32.0,29.0
9,6400,32,logistic_regression,fine,0.5528582415581343,28.6,1.4,32.0,21.722857142857144
9,6400,8,logistic_regression,coarse,0.9235188276342463,5.0,0.0,8.0,7.840000000000001
9,6400,8,logistic_regression,fine,0.5527025855320306,28.6,1.4,8.0,6.337883597883598
10,3200,16,logistic_regression,coarse,0.9210934915109947,5.0,0.0,16.0,14.76
10,3200,16,logistic_regression,fine,0.5433233147288853,29.0,1.0,16.0,11.284603174603173
10,3200,32,logistic_regression,coarse,0.9198996661183532,5.0,0.0,32.0,27.559999999999995
10,3200,32,logistic_regression,fine,0.5441698636908054,29.0,1.0,32.0,19.986772486772487
10,3200,8,logistic_regression,coarse,0.9274119339578449,5.0,0.0,8.0,7.839999999999999
10,3200,8,logistic_regression,fine,0.5423869535203293,29.0,1.0,8.0,6.253915343915343
10,6400,16,logistic_regression,coarse,0.9355077427554244,5.0,0.0,16.0,15.679999999999998
10,6400,16,logistic_regression,fine,0.5697531416576502,29.0,1.0,16.0,12.291428571428572
10,6400,32,logistic_regression,coarse,0.9336959430746428,5.0,0.0,32.0,29.360000000000003
10,6400,32,logistic_regression,fine,0.5721416470296631,29.0,1.0,32.0,22.116772486772486
10,6400,8,logistic_regression,coarse,0.9356417506402386,5.0,0.0,8.0,7.839999999999999
10,6400,8,logistic_regression,fine,0.5730909133578537,29.0,1.0,8.0,6.398994708994709
11,3200,16,logistic_regression,coarse,0.9253486170541729,5.0,0.0,16.0,15.12
11,3200,16,logistic_regression,fine,0.5286185032528228,29.0,1.0,16.0,11.223597883597884
11,3200,32,logistic_regression,coarse,0.9263514016925545,5.0,0.0,32.0,28.04
11,3200,32,logistic_regression,fine,0.5297973250308882,29.0,1.0,32.0,19.774603174603175
11,3200,8,logistic_regression,coarse,0.9248764848180567,5.0,0.0,8.0,7.8
11,3200,8,logistic_regression,fine,0.5276864521396091,29.0,1.0,8.0,6.27
11,6400,16,logistic_regression,coarse,0.9333374271075477,5.0,0.0,16.0,15.64
11,6400,16,logistic_regression,fine,0.5606276711278851,29.0,1.0,16.0,12.272857142857143
11,6400,32,logistic_regression,coarse,0.9341254746681125,5.0,0.0,32.0,30.160000000000004
11,6400,32,logistic_regression,fine,0.5622448318254164,29.0,1.0,32.0,22.0389417989418
11,6400,8,logistic_regression,coarse,0.9343277269871082,5.0,0.0,8.0,7.8
11,6400,8,logistic_regression,fine,0.5561854021031496,29.0,1.0,8.0,6.386984126984126
12,3200,16,logistic_regression,coarse,0.9107574446420351,5.0,0.0,16.0,14.959999999999999
12,3200,16,logistic_regression,fine,0.5398637444081493,28.4,1.6,16.0,11.333004926108375
12,3200,32,logistic_regression,coarse,0.9133812384839745,5.0,0.0,32.0,27.8
12,3200,32,logistic_regression,fine,0.5405114301000057,28.4,1.6,32.0,19.867241379310347
12,3200,8,logistic_regression,coarse,0.9175916690969302,5.0,0.0,8.0,7.839999999999999
12,3200,8,logistic_regression,fine,0.5417974520454442,28.4,1.6,8.0,6.275862068965518
12,6400,16,logistic_regression,coarse,0.9282777365246595,5.0,0.0,16.0,15.64
12,6400,16,logistic_regression,fine,0.5642729755917485,28.4,1.6,16.0,12.318965517241379
12,6400,32,logistic_regression,coarse,0.926997813058555,5.0,0.0,32.0,29.8
12,6400,32,logistic_regression,fine,0.564532806930283,28.4,1.6,32.0,22.23645320197044
12,6400,8,logistic_regression,coarse,0.9318001562006343,5.0,0.0,8.0,7.839999999999999
12,6400,8,logistic_regression,fine,0.5649922826467709,28.4,1.6,8.0,6.431280788177341
13,3200,16,logistic_regression,coarse,0.9326648717894331,5.0,0.0,16.0,15.4
13,3200,16,logistic_regression,fine,0.5405540996525259,29.0,1.0,16.0,11.31799671592775
13,3200,32,logistic_regression,coarse,0.933882075061128,5.0,0.0,32.0,28.48
13,3200,32,logistic_regression,fine,0.5392059379336122,29.0,1.0,32.0,19.74786535303777
13,3200,8,logistic_regression,coarse,0.9242182446210435,5.0,0.0,8.0,7.959999999999999
