actual_contributing_patients,fit_seconds,fold,inference_seconds,mean_class_donor_coverage,min_class_donor_coverage,model,n_classes,n_test_cells,n_train_cells,observed_class_count,patient_budget,protocol_hash,seed,status,task,total,unseen_at_training_class_count,wall_seconds
8,0.7739504398778081,3,0.11655265185981989,6.433333333333334,1,logistic_regression,30,258098,6400,30,8,74749b9de8a69391,15,success,fine,6400,0,2.247695593163371
16,0.057169982232153416,3,0.0668900515884161,15.2,12,logistic_regression,5,258098,3200,5,16,74749b9de8a69391,16,success,coarse,3200,0,1.4664059095084667
16,0.3476944528520107,3,0.10651296749711037,11.285714285714286,2,logistic_regression,30,258098,3200,28,16,74749b9de8a69391,16,success,fine,3200,2,1.804900043644011
32,0.04588334448635578,3,0.06262372806668282,28.0,12,logistic_regression,5,258098,3200,5,32,74749b9de8a69391,16,success,coarse,3200,0,1.4809786966070533
32,0.31639829091727734,3,0.10165120754390955,19.928571428571427,2,logistic_regression,30,258098,3200,28,32,74749b9de8a69391,16,success,fine,3200,2,1.784256991930306
8,0.056546189822256565,3,0.06406926270574331,8.0,8,logistic_regression,5,258098,3200,5,8,74749b9de8a69391,16,success,coarse,3200,0,1.4618756519630551
8,0.39207830000668764,3,0.10165764484554529,6.357142857142857,2,logistic_regression,30,258098,3200,28,8,74749b9de8a69391,16,success,fine,3200,2,1.798199967481196
16,0.10043693520128727,3,0.06162637006491423,15.8,15,logistic_regression,5,258098,6400,5,16,74749b9de8a69391,16,success,coarse,6400,0,1.473377256654203
16,0.8275338681414723,3,0.11081540770828724,12.571428571428571,3,logistic_regression,30,258098,6400,28,16,74749b9de8a69391,16,success,fine,6400,2,2.304608765989542
32,0.10447107534855604,3,0.06287802755832672,30.0,22,logistic_regression,5,258098,6400,5,32,74749b9de8a69391,16,success,coarse,6400,0,1.5237644100561738
32,0.7211943920701742,3,0.10338355228304863,22.392857142857142,3,logistic_regression,30,258098,6400,28,32,74749b9de8a69391,16,success,fine,6400,2,2.1764735840260983
8,0.09763227216899395,3,0.06288558803498745,8.0,8,logistic_regression,5,258098,6400,5,8,74749b9de8a69391,16,success,coarse,6400,0,1.534014723263681
8,0.8916481547057629,3,0.10797716397792101,6.75,3,logistic_regression,30,258098,6400,28,8,74749b9de8a69391,16,success,fine,6400,2,2.3737915037199855
16,0.044760252349078655,3,0.06690487544983625,14.8,10,logistic_regression,5,258098,3200,5,16,74749b9de8a69391,17,success,coarse,3200,0,1.4473669417202473
16,0.2986734602600336,3,0.11375862173736095,11.448275862068966,2,logistic_regression,30,258098,3200,29,16,74749b9de8a69391,17,success,fine,3200,1,1.7709755823016167
32,0.04659685119986534,3,0.06596116814762354,27.6,10,logistic_regression,5,258098,3200,5,32,74749b9de8a69391,17,success,coarse,3200,0,1.4726063627749681
32,0.35548169538378716,3,0.10862799733877182,20.379310344827587,2,logistic_regression,30,258098,3200,29,32,74749b9de8a69391,17,success,fine,3200,1,1.7887927424162626
8,0.06435068510472775,3,0.0652758851647377,7.6,6,logistic_regression,5,258098,3200,5,8,74749b9de8a69391,17,success,coarse,3200,0,1.4374261051416397
8,0.32443878427147865,3,0.10768479015678167,6.448275862068965,2,logistic_regression,30,258098,3200,29,8,74749b9de8a69391,17,success,fine,3200,1,1.7689250241965055
16,0.10870655532926321,3,0.06279473472386599,15.4,13,logistic_regression,5,258098,6400,5,16,74749b9de8a69391,17,success,coarse,6400,0,1.486129131168127
16,0.7502033961936831,3,0.11428331583738327,12.482758620689655,2,logistic_regression,30,258098,6400,29,16,74749b9de8a69391,17,success,fine,6400,1,2.195969889871776
32,0.10144243948161602,3,0.06019650958478451,29.4,19,logistic_regression,5,258098,6400,5,32,74749b9de8a69391,17,success,coarse,6400,0,1.4993443544954062
32,0.7440625485032797,3,0.10673294216394424,22.379310344827587,2,logistic_regression,30,258098,6400,29,32,74749b9de8a69391,17,success,fine,6400,1,2.2198366662487388
8,0.09102886356413364,3,0.06281308177858591,7.6,6,logistic_regression,5,258098,6400,5,8,74749b9de8a69391,17,success,coarse,6400,0,1.516103726811707
8,0.7259691711515188,3,0.11500491201877594,6.551724137931035,2,logistic_regression,30,258098,6400,29,8,74749b9de8a69391,17,success,fine,6400,1,2.2026217617094517
16,0.05587351135909557,3,0.06284825596958399,14.8,10,logistic_regression,5,258098,3200,5,16,74749b9de8a69391,18,success,coarse,3200,0,1.4527775617316365
16,0.3565041497349739,3,0.10463029611855745,11.321428571428571,1,logistic_regression,30,258098,3200,28,16,74749b9de8a69391,18,success,fine,3200,2,1.786611307412386
32,0.053028447553515434,3,0.06190056260675192,27.6,10,logistic_regression,5,258098,3200,5,32,74749b9de8a69391,18,success,coarse,3200,0,1.4951191134750843
32,0.3257026933133602,3,0.10634903144091368,20.214285714285715,1,logistic_regression,30,258098,3200,28,32,74749b9de8a69391,18,success,fine,3200,2,1.7528572818264365
8,0.04556399118155241,3,0.06203490309417248,8.0,8,logistic_regression,5,258098,3200,5,8,74749b9de8a69391,18,success,coarse,3200,0,1.4145653685554862
8,0.3039344968274236,3,0.10780977923423052,6.357142857142857,1,logistic_regression,30,258098,3200,28,8,74749b9de8a69391,18,success,fine,3200,2,1.7456012787297368
16,0.11131775472313166,3,0.06347190774977207,15.8,15,logistic_regression,5,258098,6400,5,16,74749b9de8a69391,18,success,coarse,6400,0,1.5260543581098318
16,0.8978869970887899,3,0.10712279565632343,11.928571428571429,1,logistic_regression,30,258098,6400,28,16,74749b9de8a69391,18,success,fine,6400,2,2.3388099493458867
32,0.10138758085668087,3,0.06143343634903431,29.6,20,logistic_regression,5,258098,6400,5,32,74749b9de8a69391,18,success,coarse,6400,0,1.4820604864507914
32,0.8381294524297118,3,0.10844323597848415,22.178571428571427,1,logistic_regression,30,258098,6400,28,32,74749b9de8a69391,18,success,fine,6400,2,2.308551659807563
8,0.1036418741568923,3,0.062471574172377586,8.0,8,logistic_regression,5,258098,6400,5,8,74749b9de8a69391,18,success,coarse,6400,0,1.5254014069214463
8,0.8663347819820046,3,0.10217416286468506,6.5,1,logistic_regression,30,258098,6400,28,8,74749b9de8a69391,18,success,fine,6400,2,2.315913960337639
16,0.05583276227116585,3,0.06393003091216087,14.2,7,logistic_regression,5,258098,3200,5,16,74749b9de8a69391,19,success,coarse,3200,0,1.4714051531627774
16,0.32522826362401247,3,0.10783600155264139,11.068965517241379,1,logistic_regression,30,258098,3200,29,16,74749b9de8a69391,19,success,fine,3200,1,1.7979855965822935
32,0.05976793263107538,3,0.0637087719514966,27.0,7,logistic_regression,5,258098,3200,5,32,74749b9de8a69391,19,success,coarse,3200,0,1.479567427188158
32,0.2969703283160925,3,0.11335773114115,18.96551724137931,1,logistic_regression,30,258098,3200,29,32,74749b9de8a69391,19,success,fine,3200,1,1.7477855551987886
8,0.059268297627568245,3,0.060087560676038265,7.6,6,logistic_regression,5,258098,3200,5,8,74749b9de8a69391,19,success,coarse,3200,0,1.4327691085636616
8,0.3278874782845378,3,0.10842663422226906,6.103448275862069,1,logistic_regression,30,258098,3200,29,8,74749b9de8a69391,19,success,fine,3200,1,1.7997975926846266
16,0.09357555955648422,3,0.06178849842399359,15.2,12,logistic_regression,5,258098,6400,5,16,74749b9de8a69391,19,success,coarse,6400,0,1.5016194684430957
16,0.7171665262430906,3,0.11141363065689802,11.689655172413794,1,logistic_regression,30,258098,6400,29,16,74749b9de8a69391,19,success,fine,6400,1,2.1370930038392544
32,0.11105302441865206,3,0.06102354638278484,28.0,12,logistic_regression,5,258098,6400,5,32,74749b9de8a69391,19,success,coarse,6400,0,1.473006228916347
32,0.778562942519784,3,0.11395108699798584,21.620689655172413,1,logistic_regression,30,258098,6400,29,32,74749b9de8a69391,19,success,fine,6400,1,2.239052701741457
8,0.10186497587710619,3,0.0653150686994195,7.6,6,logistic_regression,5,258098,6400,5,8,74749b9de8a69391,19,success,coarse,6400,0,1.4765838626772165
8,0.7499732738360763,3,0.10558394342660904,6.103448275862069,1,logistic_regression,30,258098,6400,29,8,74749b9de8a69391,19,success,fine,6400,1,2.1543867038562894
16,0.053663961589336395,4,0.05718458630144596,14.4,8,logistic_regression,5,238212,3200,5,16,74749b9de8a69391,0,success,coarse,3200,0,1.3372200159355998
16,0.24887137860059738,4,0.10557334590703249,11.379310344827585,1,logistic_regression,30,238212,3200,29,16,74749b9de8a69391,0,success,fine,3200,1,1.567925103008747
32,0.060835533775389194,4,0.05692663136869669,27.2,8,logistic_regression,5,238212,3200,5,32,74749b9de8a69391,0,success,coarse,3200,0,1.2958745760843158
32,0.2979524014517665,4,0.10303048975765705,19.862068965517242,1,logistic_regression,30,238212,3200,29,32,74749b9de8a69391,0,success,fine,3200,1,1.5890265619382262
8,0.07083362434059381,4,0.0601017689332366,7.8,7,logistic_regression,5,238212,3200,5,8,74749b9de8a69391,0,success,coarse,3200,0,1.4222893547266722
8,0.29930471908301115,4,0.10090793296694756,6.206896551724138,1,logistic_regression,30,238212,3200,29,8,74749b9de8a69391,0,success,fine,3200,1,1.6129417242482305
16,0.09844625927507877,4,0.05614572577178478,15.6,14,logistic_regression,5,238212,6400,5,16,74749b9de8a69391,0,success,coarse,6400,0,1.3815493555739522
16,0.6954149762168527,4,0.09972598869353533,12.137931034482758,1,logistic_regression,30,238212,6400,29,16,74749b9de8a69391,0,success,fine,6400,1,1.9957302184775472
32,0.12122910749167204,4,0.05731294769793749,28.6,15,logistic_regression,5,238212,6400,5,32,74749b9de8a69391,0,success,coarse,6400,0,1.3431517938151956
32,0.7571715349331498,4,0.10269849561154842,22.413793103448278,1,logistic_regression,30,238212,6400,29,32,74749b9de8a69391,0,success,fine,6400,1,2.042656583711505
8,0.12687295116484165,4,0.057226226665079594,7.8,7,logistic_regression,5,238212,6400,5,8,74749b9de8a69391,0,success,coarse,6400,0,1.3972033960744739
8,0.6583863496780396,4,0.1030558180063963,6.344827586206897,1,logistic_regression,30,238212,6400,29,8,74749b9de8a69391,0,success,fine,6400,1,1.9801843697205186
16,0.059610385447740555,4,0.06485592294484377,14.8,11,logistic_regression,5,238212,3200,5,16,74749b9de8a69391,1,success,coarse,3200,0,1.3373263292014599
16,0.2922148462384939,4,0.10429761093109846,11.413793103448276,1,logistic_regression,30,238212,3200,29,16,74749b9de8a69391,1,success,fine,3200,1,1.5851703630760312
32,0.05637841206043959,4,0.05637077055871487,27.6,11,logistic_regression,5,238212,3200,5,32,74749b9de8a69391,1,success,coarse,3200,0,1.3155394671484828
32,0.2795986095443368,4,0.09992097038775682,20.17241379310345,1,logistic_regression,30,238212,3200,29,32,74749b9de8a69391,1,success,fine,3200,1,1.5907386625185609
8,0.056899700313806534,4,0.05719508044421673,7.8,7,logistic_regression,5,238212,3200,5,8,74749b9de8a69391,1,success,coarse,3200,0,1.324143878184259
8,0.2841183952987194,4,0.099390659481287,6.413793103448276,1,logistic_regression,30,238212,3200,29,8,74749b9de8a69391,1,success,fine,3200,1,1.578853476792574
16,0.1381401252001524,4,0.05717064533382654,15.4,14,logistic_regression,5,238212,6400,5,16,74749b9de8a69391,1,success,coarse,6400,0,1.4029704378917813
16,0.6815778957679868,4,0.09929254278540611,12.413793103448276,1,logistic_regression,30,238212,6400,29,16,74749b9de8a69391,1,success,fine,6400,1,1.9404786108061671
32,0.11955713387578726,4,0.05761380586773157,29.8,22,logistic_regression,5,238212,6400,5,32,74749b9de8a69391,1,success,coarse,6400,0,1.3864059168845415
32,0.7250365195795894,4,0.09924241807311773,22.517241379310345,1,logistic_regression,30,238212,6400,29,32,74749b9de8a69391,1,success,fine,6400,1,1.99845427647233
8,0.11177379824221134,4,0.05776205658912659,7.8,7,logistic_regression,5,238212,6400,5,8,74749b9de8a69391,1,success,coarse,6400,0,1.3811303665861487
8,0.6492071310058236,4,0.10230912547558546,6.586206896551724,1,logistic_regression,30,238212,6400,29,8,74749b9de8a69391,1,success,fine,6400,1,1.8798966156318784
16,0.051515474915504456,4,0.05695393215864897,15.2,12,logistic_regression,5,238212,3200,5,16,74749b9de8a69391,2,success,coarse,3200,0,1.2568348301574588
16,0.33430764079093933,4,0.09945047833025455,11.275862068965518,1,logistic_regression,30,238212,3200,29,16,74749b9de8a69391,2,success,fine,3200,1,1.639541495591402
32,0.04983773175626993,4,0.05698052141815424,28.0,12,logistic_regression,5,238212,3200,5,32,74749b9de8a69391,2,success,coarse,3200,0,1.293729997240007
32,0.3348640212789178,4,0.09834227431565523,19.896551724137932,1,logistic_regression,30,238212,3200,29,32,74749b9de8a69391,2,success,fine,3200,1,1.6105762096121907
8,0.046888191252946854,4,0.05717355851083994,7.8,7,logistic_regression,5,238212,3200,5,8,74749b9de8a69391,2,success,coarse,3200,0,1.2909883670508862
8,0.3000834872946143,4,0.10262385290116072,6.275862068965517,1,logistic_regression,30,238212,3200,29,8,74749b9de8a69391,2,success,fine,3200,1,1.5585750006139278
16,0.09764369204640388,4,0.060896193608641624,15.8,15,logistic_regression,5,238212,6400,5,16,74749b9de8a69391,2,success,coarse,6400,0,1.356974103488028
16,0.830761187709868,4,0.10113745555281639,12.275862068965518,1,logistic_regression,30,238212,6400,29,16,74749b9de8a69391,2,success,fine,6400,1,2.1419898960739374
32,0.11885865963995457,4,0.057863928377628326,30.4,24,logistic_regression,5,238212,6400,5,32,74749b9de8a69391,2,success,coarse,6400,0,1.3888519946485758
32,0.8287933701649308,4,0.10034119710326195,22.17241379310345,1,logistic_regression,30,238212,6400,29,32,74749b9de8a69391,2,success,fine,6400,1,2.1344495117664337
8,0.11287671234458685,4,0.05869816429913044,7.8,7,logistic_regression,5,238212,6400,5,8,74749b9de8a69391,2,success,coarse,6400,0,1.3440202539786696
8,0.8170670317485929,4,0.10330592095851898,6.413793103448276,1,logistic_regression,30,238212,6400,29,8,74749b9de8a69391,2,success,fine,6400,1,2.101031655445695
16,0.062104166485369205,4,0.055371228605508804,14.8,10,logistic_regression,5,238212,3200,5,16,74749b9de8a69391,3,success,coarse,3200,0,1.3283954448997974
16,0.324441185221076,4,0.09315428324043751,11.714285714285714,2,logistic_regression,30,238212,3200,28,16,74749b9de8a69391,3,success,fine,3200,2,1.6288994392380118
32,0.05276438966393471,4,0.05834951438009739,27.6,10,logistic_regression,5,238212,3200,5,32,74749b9de8a69391,3,success,coarse,3200,0,1.3286765329539776
32,0.32683057244867086,4,0.0976984528824687,20.571428571428573,2,logistic_regression,30,238212,3200,28,32,74749b9de8a69391,3,success,fine,3200,2,1.613915347494185
8,0.0539687667042017,4,0.057765983045101166,8.0,8,logistic_regression,5,238212,3200,5,8,74749b9de8a69391,3,success,coarse,3200,0,1.3026793990284204
8,0.41752573382109404,4,0.09586875326931477,6.535714285714286,2,logistic_regression,30,238212,3200,28,8,74749b9de8a69391,3,success,fine,3200,2,1.7238837825134397
16,0.11575199384242296,4,0.0590060343965888,16.0,16,logistic_regression,5,238212,6400,5,16,74749b9de8a69391,3,success,coarse,6400,0,1.3691216874867678
16,0.8297221837565303,4,0.1006500581279397,12.821428571428571,2,logistic_regression,30,238212,6400,28,16,74749b9de8a69391,3,success,fine,6400,2,2.0832457169890404
32,0.114887785166502,4,0.05744439270347357,29.4,19,logistic_regression,5,238212,6400,5,32,74749b9de8a69391,3,success,coarse,6400,0,1.3742743767797947
32,0.6996695389971137,4,0.0946821728721261,23.142857142857142,2,logistic_regression,30,238212,6400,28,32,74749b9de8a69391,3,success,fine,6400,2,1.941489316523075
8,0.10650676768273115,4,0.059767198748886585,8.0,8,logistic_regression,5,238212,6400,5,8,74749b9de8a69391,3,success,coarse,6400,0,1.3298504138365388
8,0.8552795946598053,4,0.09409918170422316,6.678571428571429,2,logistic_regression,30,238212,6400,28,8,74749b9de8a69391,3,success,fine,6400,2,2.1516748229041696
16,0.054064229130744934,4,0.05819598399102688,14.8,10,logistic_regression,5,238212,3200,5,16,74749b9de8a69391,4,success,coarse,3200,0,1.318255309946835
16,0.3291364423930645,4,0.10112269315868616,11.172413793103448,1,logistic_regression,30,238212,3200,29,16,74749b9de8a69391,4,success,fine,3200,1,1.6312419613823295
32,0.05930547881871462,4,0.057115291245281696,27.6,10,logistic_regression,5,238212,3200,5,32,74749b9de8a69391,4,success,coarse,3200,0,1.337077496573329
32,0.3389848554506898,4,0.1004759930074215,19.724137931034484,1,logistic_regression,30,238212,3200,29,32,74749b9de8a69391,4,success,fine,3200,1,1.6317102015018463
8,0.044766793958842754,4,0.0582182677462697,8.0,8,logistic_regression,5,238212,3200,5,8,74749b9de8a69391,4,success,coarse,3200,0,1.3148149754852057
8,0.33266119193285704,4,0.10399079322814941,6.068965517241379,1,logistic_regression,30,238212,3200,29,8,74749b9de8a69391,4,success,fine,3200,1,1.6169742103666067
16,0.10364023316651583,4,0.05843278020620346,16.0,16,logistic_regression,5,238212,6400,5,16,74749b9de8a69391,4,success,coarse,6400,0,1.3380889287218451
16,0.8234550692141056,4,0.10354549437761307,11.793103448275861,1,logistic_regression,30,238212,6400,29,16,74749b9de8a69391,4,success,fine,6400,1,2.1266008438542485
32,0.12348763458430767,4,0.05815086979418993,29.4,19,logistic_regression,5,238212,6400,5,32,74749b9de8a69391,4,success,coarse,6400,0,1.368715951219201
32,0.8657612381502986,4,0.10433663520962,21.896551724137932,1,logistic_regression,30,238212,6400,29,32,74749b9de8a69391,4,success,fine,6400,1,2.1679571978747845
8,0.10600844118744135,4,0.05745845567435026,8.0,8,logistic_regression,5,238212,6400,5,8,74749b9de8a69391,4,success,coarse,6400,0,1.3702471172437072
8,0.8163820058107376,4,0.10316914040595293,6.103448275862069,1,logistic_regression,30,238212,6400,29,8,74749b9de8a69391,4,success,fine,6400,1,2.1010283203795552
16,0.05360399466007948,4,0.0576668307185173,14.8,10,logistic_regression,5,238212,3200,5,16,74749b9de8a69391,5,success,coarse,3200,0,1.3311035195365548
16,0.3073106138035655,4,0.10438842792063951,11.862068965517242,1,logistic_regression,30,238212,3200,29,16,74749b9de8a69391,5,success,fine,3200,1,1.6421432457864285
32,0.05357825756072998,4,0.056882234290242195,27.6,10,logistic_regression,5,238212,3200,5,32,74749b9de8a69391,5,success,coarse,3200,0,1.3378332713618875
32,0.2819231003522873,4,0.09994211047887802,20.82758620689655,2,logistic_regression,30,238212,3200,29,32,74749b9de8a69391,5,success,fine,3200,1,1.6079092342406511
8,0.053367611952126026,4,0.05768069066107273,8.0,8,logistic_regression,5,238212,3200,5,8,74749b9de8a69391,5,success,coarse,3200,0,1.3214735426008701
8,0.3055725358426571,4,0.10428012441843748,6.482758620689655,1,logistic_regression,30,238212,3200,29,8,74749b9de8a69391,5,success,fine,3200,1,1.6127318628132343
16,0.08480989281088114,4,0.058227420784533024,15.8,15,logistic_regression,5,238212,6400,5,16,74749b9de8a69391,5,success,coarse,6400,0,1.3467223001644015
16,0.7191163590177894,4,0.10617538820952177,12.724137931034482,1,logistic_regression,30,238212,6400,29,16,74749b9de8a69391,5,success,fine,6400,1,2.0412659384310246
32,0.10116880387067795,4,0.05719196889549494,29.6,20,logistic_regression,5,238212,6400,5,32,74749b9de8a69391,5,success,coarse,6400,0,1.367227589711547
32,0.7154367370530963,4,0.10225300211459398,23.344827586206897,2,logistic_regression,30,238212,6400,29,32,74749b9de8a69391,5,success,fine,6400,1,2.0444249408319592
8,0.09179247170686722,4,0.0572578851133585,8.0,8,logistic_regression,5,238212,6400,5,8,74749b9de8a69391,5,success,coarse,6400,0,1.3425976615399122
8,0.8473047586157918,4,0.10027179401367903,6.689655172413793,1,logistic_regression,30,238212,6400,29,8,74749b9de8a69391,5,success,fine,6400,1,2.1436941027641296
16,0.05595529731363058,4,0.05523637495934963,14.4,8,logistic_regression,5,238212,3200,5,16,74749b9de8a69391,6,success,coarse,3200,0,1.300151496194303
16,0.3316091001033783,4,0.09883153438568115,11.133333333333333,1,logistic_regression,30,238212,3200,30,16,74749b9de8a69391,6,success,fine,3200,0,1.6415161145851016
32,0.052288541570305824,4,0.05512627214193344,27.2,8,logistic_regression,5,238212,3200,5,32,74749b9de8a69391,6,success,coarse,3200,0,1.3563178749755025
32,0.34734311513602734,4,0.10181685723364353,19.2,1,logistic_regression,30,238212,3200,30,32,74749b9de8a69391,6,success,fine,3200,0,1.6454872973263264
8,0.05096315313130617,4,0.05960093159228563,7.6,6,logistic_regression,5,238212,3200,5,8,74749b9de8a69391,6,success,coarse,3200,0,1.279253394342959
8,0.24478145688772202,4,0.10222306940704584,6.166666666666667,1,logistic_regression,30,238212,3200,30,8,74749b9de8a69391,6,success,fine,3200,0,1.5218800026923418
16,0.10270509589463472,4,0.055225592106580734,15.6,14,logistic_regression,5,238212,6400,5,16,74749b9de8a69391,6,success,coarse,6400,0,1.3400529054924846
16,0.7264707488939166,4,0.10325624793767929,12.033333333333333,1,logistic_regression,30,238212,6400,30,16,74749b9de8a69391,6,success,fine,6400,0,1.9849643697962165
32,0.10112996865063906,4,0.054981529712677,28.6,15,logistic_regression,5,238212,6400,5,32,74749b9de8a69391,6,success,coarse,6400,0,1.3106758976355195
32,0.8139721397310495,4,0.09896478150039911,21.766666666666666,1,logistic_regression,30,238212,6400,30,32,74749b9de8a69391,6,success,fine,6400,0,2.126391633413732
8,0.13256166968494654,4,0.05516741331666708,7.6,6,logistic_regression,5,238212,6400,5,8,74749b9de8a69391,6,success,coarse,6400,0,1.3750702207908034
8,0.692031554877758,4,0.09897125698626041,6.233333333333333,1,logistic_regression,30,238212,6400,30,8,74749b9de8a69391,6,success,fine,6400,0,1.9495082376524806
16,0.050381784327328205,4,0.05695326253771782,14.8,10,logistic_regression,5,238212,3200,5,16,74749b9de8a69391,7,success,coarse,3200,0,1.282953929156065
16,0.24612406082451344,4,0.0915592024102807,11.75,1,logistic_regression,30,238212,3200,28,16,74749b9de8a69391,7,success,fine,3200,2,1.5542649794369936
32,0.05342272762209177,4,0.0554761802777648,27.6,10,logistic_regression,5,238212,3200,5,32,74749b9de8a69391,7,success,coarse,3200,0,1.2598613379523158
32,0.269964543171227,4,0.09133581165224314,20.785714285714285,1,logistic_regression,30,238212,3200,28,32,74749b9de8a69391,7,success,fine,3200,2,1.5614910889416933
8,0.045274367555975914,4,0.054906328208744526,8.0,8,logistic_regression,5,238212,3200,5,8,74749b9de8a69391,7,success,coarse,3200,0,1.2939575454220176
8,0.3290323782712221,4,0.09447042178362608,6.428571428571429,1,logistic_regression,30,238212,3200,28,8,74749b9de8a69391,7,success,fine,3200,2,1.646636071614921
16,0.08913685381412506,4,0.054981885477900505,15.8,15,logistic_regression,5,238212,6400,5,16,74749b9de8a69391,7,success,coarse,6400,0,1.2989048697054386
16,0.5955443559214473,4,0.09164263214915991,12.642857142857142,1,logistic_regression,30,238212,6400,28,16,74749b9de8a69391,7,success,fine,6400,2,1.9069509077817202
32,0.11384067311882973,4,0.05520054139196873,29.4,19,logistic_regression,5,238212,6400,5,32,74749b9de8a69391,7,success,coarse,6400,0,1.3580114673823118
32,0.6963213784620166,4,0.09494178183376789,22.964285714285715,1,logistic_regression,30,238212,6400,28,32,74749b9de8a69391,7,success,fine,6400,2,2.000470413826406
8,0.06403008569031954,4,0.05593476444482803,8.0,8,logistic_regression,5,238212,6400,5,8,74749b9de8a69391,7,success,coarse,6400,0,1.3072423385456204
8,0.6569405645132065,4,0.09465138614177704,6.535714285714286,1,logistic_regression,30,238212,6400,28,8,74749b9de8a69391,7,success,fine,6400,2,1.9258029172196984
16,0.05480086710304022,4,0.05476172920316458,14.6,9,logistic_regression,5,238212,3200,5,16,74749b9de8a69391,8,success,coarse,3200,0,1.324879927560687
16,0.3091469444334507,4,0.10149574838578701,11.241379310344827,1,logistic_regression,30,238212,3200,29,16,74749b9de8a69391,8,success,fine,3200,1,1.5949779031798244
32,0.05043047107756138,4,0.05477416794747114,27.4,9,logistic_regression,5,238212,3200,5,32,74749b9de8a69391,8,success,coarse,3200,0,1.3164934925734997
32,0.32422751653939486,4,0.10313147958368063,18.96551724137931,1,logistic_regression,30,238212,3200,29,32,74749b9de8a69391,8,success,fine,3200,1,1.6257533393800259
8,0.0565258888527751,4,0.054649299941957,8.0,8,logistic_regression,5,238212,3200,5,8,74749b9de8a69391,8,success,coarse,3200,0,1.2795724561437964
8,0.3489739689975977,4,0.09684655349701643,6.206896551724138,1,logistic_regression,30,238212,3200,29,8,74749b9de8a69391,8,success,fine,3200,1,1.6414716579020023
16,0.10746465437114239,4,0.05510754697024822,16.0,16,logistic_regression,5,238212,6400,5,16,74749b9de8a69391,8,success,coarse,6400,0,1.3255264544859529
16,0.8031702507287264,4,0.10060898028314114,12.172413793103448,1,logistic_regression,30,238212,6400,29,16,74749b9de8a69391,8,success,fine,6400,1,2.067191648297012
32,0.10303138568997383,4,0.05486993305385113,29.0,17,logistic_regression,5,238212,6400,5,32,74749b9de8a69391,8,success,coarse,6400,0,1.3412238247692585
32,0.781780525110662,4,0.09783262200653553,22.17241379310345,1,logistic_regression,30,238212,6400,29,32,74749b9de8a69391,8,success,fine,6400,1,2.069251611828804
8,0.10611491929739714,4,0.0547832241281867,8.0,8,logistic_regression,5,238212,6400,5,8,74749b9de8a69391,8,success,coarse,6400,0,1.317490540444851
8,0.7483975812792778,4,0.09709058329463005,6.379310344827586,1,logistic_regression,30,238212,6400,29,8,74749b9de8a69391,8,success,fine,6400,1,2.0385629450902343
16,0.04841512069106102,4,0.05474820360541344,14.4,8,logistic_regression,5,238212,3200,5,16,74749b9de8a69391,9,success,coarse,3200,0,1.299503207206726
16,0.30375423934310675,4,0.10266221780329943,10.766666666666667,1,logistic_regression,30,238212,3200,30,16,74749b9de8a69391,9,success,fine,3200,0,1.6072012465447187
32,0.05577827990055084,4,0.05611042585223913,27.2,8,logistic_regression,5,238212,3200,5,32,74749b9de8a69391,9,success,coarse,3200,0,1.3223579674959183
32,0.3226979151368141,4,0.10200206376612186,18.8,1,logistic_regression,30,238212,3200,30,32,74749b9de8a69391,9,success,fine,3200,0,1.616914845071733
8,0.061879838816821575,4,0.05458289571106434,7.4,5,logistic_regression,5,238212,3200,5,8,74749b9de8a69391,9,success,coarse,3200,0,1.3243458541110158
8,0.32066889107227325,4,0.09876464307308197,5.966666666666667,1,logistic_regression,30,238212,3200,30,8,74749b9de8a69391,9,success,fine,3200,0,1.6305764932185411
16,0.09849239140748978,4,0.05468451138585806,15.4,13,logistic_regression,5,238212,6400,5,16,74749b9de8a69391,9,success,coarse,6400,0,1.3490283377468586
16,0.6945458957925439,4,0.10641836281865835,11.7,1,logistic_regression,30,238212,6400,30,16,74749b9de8a69391,9,success,fine,6400,0,2.030325375497341
32,0.11645395029336214,4,0.05497786961495876,28.6,15,logistic_regression,5,238212,6400,5,32,74749b9de8a69391,9,success,coarse,6400,0,1.4033901570364833
32,0.824986856430769,4,0.09853228460997343,21.166666666666668,2,logistic_regression,30,238212,6400,30,32,74749b9de8a69391,9,success,fine,6400,0,2.1385824400931597
8,0.11280760914087296,4,0.054664621129631996,7.4,5,logistic_regression,5,238212,6400,5,8,74749b9de8a69391,9,success,coarse,6400,0,1.3627405986189842
8,0.7748384270817041,4,0.09837916307151318,6.1,1,logistic_regression,30,238212,6400,30,8,74749b9de8a69391,9,success,fine,6400,0,2.07667304482311
16,0.0444843927398324,4,0.05510079488158226,14.6,9,logistic_regression,5,238212,3200,5,16,74749b9de8a69391,10,success,coarse,3200,0,1.293442322872579
16,0.2584771607071161,4,0.09357949066907167,12.11111111111111,2,logistic_regression,30,238212,3200,27,16,74749b9de8a69391,10,success,fine,3200,3,1.57130216807127
32,0.05225233733654022,4,0.0551639087498188,27.4,9,logistic_regression,5,238212,3200,5,32,74749b9de8a69391,10,success,coarse,3200,0,1.322177093476057
32,0.3044000305235386,4,0.09698043297976255,21.48148148148148,2,logistic_regression,30,238212,3200,27,32,74749b9de8a69391,10,success,fine,3200,3,1.612889239564538
