feature_set,transform,outer_fold,disease,feature,coefficient
true_lineage,raw,1,HCC,true_lineage::B,-1.6964502098793286
true_lineage,raw,1,HCC,true_lineage::Myeloid,-0.9821911887603418
true_lineage,raw,1,HCC,true_lineage::NK,1.5001680521731076
true_lineage,raw,1,HCC,true_lineage::Other,1.351451873140277
true_lineage,raw,1,HCC,true_lineage::T,0.9333115580857527
true_lineage,raw,1,Normal,true_lineage::B,-1.744676288846734
true_lineage,raw,1,Normal,true_lineage::Myeloid,-2.334535970307415
true_lineage,raw,1,Normal,true_lineage::NK,1.7964679194640678
true_lineage,raw,1,Normal,true_lineage::Other,9.751679109020017
true_lineage,raw,1,Normal,true_lineage::T,2.038884630120691
true_lineage,raw,1,PC,true_lineage::B,5.767914468572193
true_lineage,raw,1,PC,true_lineage::Myeloid,1.8776648713506836
true_lineage,raw,1,PC,true_lineage::NK,-2.837257498359858
true_lineage,raw,1,PC,true_lineage::Other,-6.006399030664927
true_lineage,raw,1,PC,true_lineage::T,-3.5356876181897405
true_lineage,raw,2,BTC,true_lineage::B,0.7233772001108973
true_lineage,raw,2,BTC,true_lineage::Myeloid,-0.341426700707121
true_lineage,raw,2,BTC,true_lineage::NK,0.017684722418818105
true_lineage,raw,2,BTC,true_lineage::Other,-0.3473957711183976
true_lineage,raw,2,BTC,true_lineage::T,-0.022367569033594298
true_lineage,raw,2,CRC,true_lineage::B,-1.1810742384582562
true_lineage,raw,2,CRC,true_lineage::Myeloid,0.07226870838650436
true_lineage,raw,2,CRC,true_lineage::NK,0.1444268798606936
true_lineage,raw,2,CRC,true_lineage::Other,0.5170717357379283
true_lineage,raw,2,CRC,true_lineage::T,0.47008056863316067
true_lineage,raw,2,GC,true_lineage::B,0.07398766276509015
true_lineage,raw,2,GC,true_lineage::Myeloid,0.5713924475661488
true_lineage,raw,2,GC,true_lineage::NK,-0.6236801235171995
true_lineage,raw,2,GC,true_lineage::Other,-0.2413305989520879
true_lineage,raw,2,GC,true_lineage::T,-0.17380448073462967
true_lineage,raw,2,HCC,true_lineage::B,-0.6100363892198393
true_lineage,raw,2,HCC,true_lineage::Myeloid,-0.3939210880527029
true_lineage,raw,2,HCC,true_lineage::NK,0.7802001662952284
true_lineage,raw,2,HCC,true_lineage::Other,-0.6781814948720414
true_lineage,raw,2,HCC,true_lineage::T,0.18478873257814368
true_lineage,raw,2,Normal,true_lineage::B,0.5973654731581787
true_lineage,raw,2,Normal,true_lineage::Myeloid,-0.5797360954345882
true_lineage,raw,2,Normal,true_lineage::NK,0.42678434452605357
true_lineage,raw,2,Normal,true_lineage::Other,1.4544082111395797
true_lineage,raw,2,Normal,true_lineage::T,-0.0990630935973221
true_lineage,raw,2,PC,true_lineage::B,0.39638029164392896
true_lineage,raw,2,PC,true_lineage::Myeloid,0.6714227282417595
true_lineage,raw,2,PC,true_lineage::NK,-0.7454159895835941
true_lineage,raw,2,PC,true_lineage::Other,-0.7045720819349817
true_lineage,raw,2,PC,true_lineage::T,-0.35963415784575814
true_lineage,raw,3,BTC,true_lineage::B,0.7180665709083692
true_lineage,raw,3,BTC,true_lineage::Myeloid,-0.2643522005795994
true_lineage,raw,3,BTC,true_lineage::NK,0.32779726323643427
true_lineage,raw,3,BTC,true_lineage::Other,-0.6171000011997365
true_lineage,raw,3,BTC,true_lineage::T,-0.5060392581741499
true_lineage,raw,3,CRC,true_lineage::B,-1.2970698803200755
true_lineage,raw,3,CRC,true_lineage::Myeloid,-0.11239557203453358
true_lineage,raw,3,CRC,true_lineage::NK,0.3965038630816544
true_lineage,raw,3,CRC,true_lineage::Other,0.08475028213326502
true_lineage,raw,3,CRC,true_lineage::T,0.5975917159659492
true_lineage,raw,3,GC,true_lineage::B,0.10184093381937544
true_lineage,raw,3,GC,true_lineage::Myeloid,0.9868098385381245
true_lineage,raw,3,GC,true_lineage::NK,-0.9455645059664186
true_lineage,raw,3,GC,true_lineage::Other,-0.27598178031552695
true_lineage,raw,3,GC,true_lineage::T,-0.14291916451031858
true_lineage,raw,3,HCC,true_lineage::B,-0.4799415541191948
true_lineage,raw,3,HCC,true_lineage::Myeloid,-0.2181781922994605
true_lineage,raw,3,HCC,true_lineage::NK,0.4279425218183246
true_lineage,raw,3,HCC,true_lineage::Other,-0.7284779764994198
true_lineage,raw,3,HCC,true_lineage::T,0.16433842062900905
true_lineage,raw,3,Normal,true_lineage::B,0.40450890401895
true_lineage,raw,3,Normal,true_lineage::Myeloid,-0.7200456868821206
true_lineage,raw,3,Normal,true_lineage::NK,0.48311586222162156
true_lineage,raw,3,Normal,true_lineage::Other,1.299129063583647
true_lineage,raw,3,Normal,true_lineage::T,-0.07088122890593151
true_lineage,raw,3,PC,true_lineage::B,0.5525950256925757
true_lineage,raw,3,PC,true_lineage::Myeloid,0.32816181325758936
true_lineage,raw,3,PC,true_lineage::NK,-0.6897950043916157
true_lineage,raw,3,PC,true_lineage::Other,0.23768041229777068
true_lineage,raw,3,PC,true_lineage::T,-0.04209048500455815
true_lineage,raw,4,BTC,true_lineage::B,0.36779721629646056
true_lineage,raw,4,BTC,true_lineage::Myeloid,-0.4532195683866917
true_lineage,raw,4,BTC,true_lineage::NK,0.3992056042858469
true_lineage,raw,4,BTC,true_lineage::Other,-0.5084332707991824
true_lineage,raw,4,BTC,true_lineage::T,-0.0009199699591034274
true_lineage,raw,4,CRC,true_lineage::B,-1.2476026765883217
true_lineage,raw,4,CRC,true_lineage::Myeloid,-0.04097297916822234
true_lineage,raw,4,CRC,true_lineage::NK,-0.01092449382711029
true_lineage,raw,4,CRC,true_lineage::Other,0.16981955277654318
true_lineage,raw,4,CRC,true_lineage::T,0.5835635658251259
true_lineage,raw,4,GC,true_lineage::B,0.5278044042617097
true_lineage,raw,4,GC,true_lineage::Myeloid,0.4666967856621619
true_lineage,raw,4,GC,true_lineage::NK,-0.4765371105163026
true_lineage,raw,4,GC,true_lineage::Other,-0.3463169855901104
true_lineage,raw,4,GC,true_lineage::T,-0.3059714582657765
true_lineage,raw,4,HCC,true_lineage::B,-0.7594642449966345
true_lineage,raw,4,HCC,true_lineage::Myeloid,-0.12679122102001297
true_lineage,raw,4,HCC,true_lineage::NK,0.3738019710804723
true_lineage,raw,4,HCC,true_lineage::Other,-0.39558151301198025
true_lineage,raw,4,HCC,true_lineage::T,0.14870057634357636
true_lineage,raw,4,Normal,true_lineage::B,0.39183485640699856
true_lineage,raw,4,Normal,true_lineage::Myeloid,-0.5704068422138736
true_lineage,raw,4,Normal,true_lineage::NK,0.2508456934070303
true_lineage,raw,4,Normal,true_lineage::Other,1.3699535666624987
true_lineage,raw,4,Normal,true_lineage::T,0.19088402011848535
true_lineage,raw,4,PC,true_lineage::B,0.7196304446197872
true_lineage,raw,4,PC,true_lineage::Myeloid,0.7246938251266379
true_lineage,raw,4,PC,true_lineage::NK,-0.5363916644299367
true_lineage,raw,4,PC,true_lineage::Other,-0.2894413500377684
true_lineage,raw,4,PC,true_lineage::T,-0.6162567340623077
true_lineage,clr,0,BTC,true_lineage::B,1.6049318743283574
true_lineage,clr,0,BTC,true_lineage::Myeloid,0.4637087154419964
true_lineage,clr,0,BTC,true_lineage::NK,2.071337783497122
true_lineage,clr,0,BTC,true_lineage::Other,-1.2978156397377183
true_lineage,clr,0,BTC,true_lineage::T,-1.102941311593353
true_lineage,clr,0,CRC,true_lineage::B,-3.2370779316116955
true_lineage,clr,0,CRC,true_lineage::Myeloid,-0.14417053552985662
true_lineage,clr,0,CRC,true_lineage::NK,-0.31442177295088597
true_lineage,clr,0,CRC,true_lineage::Other,0.34051003989351564
true_lineage,clr,0,CRC,true_lineage::T,3.7604575532927083
true_lineage,clr,0,GC,true_lineage::B,1.3268552876047601
true_lineage,clr,0,GC,true_lineage::Myeloid,2.1558975965413203
true_lineage,clr,0,GC,true_lineage::NK,-1.2940303509199083
true_lineage,clr,0,GC,true_lineage::Other,-1.1759459696601882
true_lineage,clr,0,GC,true_lineage::T,0.5990049931741074
true_lineage,clr,0,HCC,true_lineage::B,-1.5147420832816745
true_lineage,clr,0,HCC,true_lineage::Myeloid,-0.1552265421261604
true_lineage,clr,0,HCC,true_lineage::NK,1.7985435074083331
true_lineage,clr,0,HCC,true_lineage::Other,-0.646231192164752
true_lineage,clr,0,HCC,true_lineage::T,2.1061373764578204
true_lineage,clr,0,Normal,true_lineage::B,-0.7625627304939874
true_lineage,clr,0,Normal,true_lineage::Myeloid,-5.9480611079463035
true_lineage,clr,0,Normal,true_lineage::NK,-1.4099367760824342
true_lineage,clr,0,Normal,true_lineage::Other,4.306556510587522
true_lineage,clr,0,Normal,true_lineage::T,-3.0079483313631394
true_lineage,clr,0,PC,true_lineage::B,2.5825955834542698
true_lineage,clr,0,PC,true_lineage::Myeloid,3.627851873619063
true_lineage,clr,0,PC,true_lineage::NK,-0.8514923909522033
true_lineage,clr,0,PC,true_lineage::Other,-1.5270737489184327
true_lineage,clr,0,PC,true_lineage::T,-2.354710279968122
true_lineage,clr,1,BTC,true_lineage::B,4.212565425375778
true_lineage,clr,1,BTC,true_lineage::Myeloid,-1.1448104014205374
true_lineage,clr,1,BTC,true_lineage::NK,4.680085300609546
true_lineage,clr,1,BTC,true_lineage::Other,-2.8153772005419606
true_lineage,clr,1,BTC,true_lineage::T,-1.2625076435125335
true_lineage,clr,1,CRC,true_lineage::B,-10.042451577723646
true_lineage,clr,1,CRC,true_lineage::Myeloid,-2.1416080736970273
true_lineage,clr,1,CRC,true_lineage::NK,-5.239348592269975
true_lineage,clr,1,CRC,true_lineage::Other,6.179821977162099
true_lineage,clr,1,CRC,true_lineage::T,6.484894166179011
true_lineage,clr,1,GC,true_lineage::B,2.918368670820511
true_lineage,clr,1,GC,true_lineage::Myeloid,4.763619594194367
true_lineage,clr,1,GC,true_lineage::NK,-1.1897850434563217
true_lineage,clr,1,GC,true_lineage::Other,-2.9342524235891525
true_lineage,clr,1,GC,true_lineage::T,-1.8820660251459005
true_lineage,clr,1,HCC,true_lineage::B,-0.6653750097733672
true_lineage,clr,1,HCC,true_lineage::Myeloid,-2.186962640769363
true_lineage,clr,1,HCC,true_lineage::NK,3.4362515727105722
true_lineage,clr,1,HCC,true_lineage::Other,-0.14671561314987228
true_lineage,clr,1,HCC,true_lineage::T,1.4643241791134969
true_lineage,clr,1,Normal,true_lineage::B,-2.5441943011587433
true_lineage,clr,1,Normal,true_lineage::Myeloid,-6.074135470532769
true_lineage,clr,1,Normal,true_lineage::NK,0.20526977072970437
true_lineage,clr,1,Normal,true_lineage::Other,4.284675428218077
true_lineage,clr,1,Normal,true_lineage::T,-0.14878986614378747
true_lineage,clr,1,PC,true_lineage::B,6.121086792459491
true_lineage,clr,1,PC,true_lineage::Myeloid,6.783896992225375
true_lineage,clr,1,PC,true_lineage::NK,-1.8924730083235477
true_lineage,clr,1,PC,true_lineage::Other,-4.568152168099191
true_lineage,clr,1,PC,true_lineage::T,-4.655854810490353
true_lineage,clr,2,BTC,true_lineage::B,0.2675380702957654
true_lineage,clr,2,BTC,true_lineage::Myeloid,-0.10044509224865952
true_lineage,clr,2,BTC,true_lineage::NK,-0.02276276009912758
true_lineage,clr,2,BTC,true_lineage::Other,-0.08181662857933869
true_lineage,clr,2,BTC,true_lineage::T,0.051697803369840686
true_lineage,clr,2,CRC,true_lineage::B,-0.2822775783318017
true_lineage,clr,2,CRC,true_lineage::Myeloid,0.016337298362839058
true_lineage,clr,2,CRC,true_lineage::NK,0.04922102957165114
true_lineage,clr,2,CRC,true_lineage::Other,0.06903234943240776
true_lineage,clr,2,CRC,true_lineage::T,0.08663578264240775
true_lineage,clr,2,GC,true_lineage::B,-0.02091042656378756
true_lineage,clr,2,GC,true_lineage::Myeloid,0.22347378409402413
true_lineage,clr,2,GC,true_lineage::NK,-0.17278109374137854
true_lineage,clr,2,GC,true_lineage::Other,-0.00235644658750183
true_lineage,clr,2,GC,true_lineage::T,-0.06503835059438323
true_lineage,clr,2,HCC,true_lineage::B,-0.11394977770555884
true_lineage,clr,2,HCC,true_lineage::Myeloid,-0.12886400266782255
true_lineage,clr,2,HCC,true_lineage::NK,0.36491578521132956
true_lineage,clr,2,HCC,true_lineage::Other,-0.07703832286855854
true_lineage,clr,2,HCC,true_lineage::T,0.15562600875695956
true_lineage,clr,2,Normal,true_lineage::B,0.016980765759926176
true_lineage,clr,2,Normal,true_lineage::Myeloid,-0.3479655722372635
true_lineage,clr,2,Normal,true_lineage::NK,-0.10485265319582981
true_lineage,clr,2,Normal,true_lineage::Other,0.26429084294983124
true_lineage,clr,2,Normal,true_lineage::T,-0.27051841201702975
true_lineage,clr,2,PC,true_lineage::B,0.1326189465454565
true_lineage,clr,2,PC,true_lineage::Myeloid,0.3374635846968824
true_lineage,clr,2,PC,true_lineage::NK,-0.11374030774664476
true_lineage,clr,2,PC,true_lineage::Other,-0.17211179434683993
true_lineage,clr,2,PC,true_lineage::T,0.04159716784220495
true_lineage,clr,3,BTC,true_lineage::B,0.5423788351987449
true_lineage,clr,3,BTC,true_lineage::Myeloid,0.11218528510604006
true_lineage,clr,3,BTC,true_lineage::NK,0.5882695347326484
true_lineage,clr,3,BTC,true_lineage::Other,-0.43019173907595554
true_lineage,clr,3,BTC,true_lineage::T,-0.3316967870469598
true_lineage,clr,3,CRC,true_lineage::B,-1.1247865564592883
true_lineage,clr,3,CRC,true_lineage::Myeloid,-0.1811392223000463
true_lineage,clr,3,CRC,true_lineage::NK,0.3879587757053791
true_lineage,clr,3,CRC,true_lineage::Other,0.09951005742339812
true_lineage,clr,3,CRC,true_lineage::T,1.0598078627621175
true_lineage,clr,3,GC,true_lineage::B,0.19170399921700035
true_lineage,clr,3,GC,true_lineage::Myeloid,1.1838040486607482
true_lineage,clr,3,GC,true_lineage::NK,-0.851450395966686
true_lineage,clr,3,GC,true_lineage::Other,-0.1853616351081126
true_lineage,clr,3,GC,true_lineage::T,-0.15377700533380212
true_lineage,clr,3,HCC,true_lineage::B,-0.2055905951375604
true_lineage,clr,3,HCC,true_lineage::Myeloid,-0.17855053791575518
true_lineage,clr,3,HCC,true_lineage::NK,1.0254756545385748
true_lineage,clr,3,HCC,true_lineage::Other,-0.31955458578950563
true_lineage,clr,3,HCC,true_lineage::T,0.25870065644041923
true_lineage,clr,3,Normal,true_lineage::B,0.01236686573730202
true_lineage,clr,3,Normal,true_lineage::Myeloid,-1.1859853152989617
true_lineage,clr,3,Normal,true_lineage::NK,-0.2546953694217915
true_lineage,clr,3,Normal,true_lineage::Other,0.8300721452487981
true_lineage,clr,3,Normal,true_lineage::T,-0.6571366664888507
true_lineage,clr,3,PC,true_lineage::B,0.5839274514438001
true_lineage,clr,3,PC,true_lineage::Myeloid,0.2496857417479748
true_lineage,clr,3,PC,true_lineage::NK,-0.8955581995881247
true_lineage,clr,3,PC,true_lineage::Other,0.005525757301377594
true_lineage,clr,3,PC,true_lineage::T,-0.17589806033292457
true_lineage,clr,4,BTC,true_lineage::B,0.8807726740554191
true_lineage,clr,4,BTC,true_lineage::Myeloid,-0.3119004355805115
true_lineage,clr,4,BTC,true_lineage::NK,1.980366120501129
true_lineage,clr,4,BTC,true_lineage::Other,-1.0398305099175518
true_lineage,clr,4,BTC,true_lineage::T,0.15118271526520874
true_lineage,clr,4,CRC,true_lineage::B,-2.9656157256078415
true_lineage,clr,4,CRC,true_lineage::Myeloid,0.3107792058963499
true_lineage,clr,4,CRC,true_lineage::NK,-0.14052119764856574
true_lineage,clr,4,CRC,true_lineage::Other,-0.33243205298901907
true_lineage,clr,4,CRC,true_lineage::T,4.547789212947422
true_lineage,clr,4,GC,true_lineage::B,3.074194615150398
true_lineage,clr,4,GC,true_lineage::Myeloid,2.6260826492047924
true_lineage,clr,4,GC,true_lineage::NK,-0.553264925232022
true_lineage,clr,4,GC,true_lineage::Other,-1.199359383346481
true_lineage,clr,4,GC,true_lineage::T,-2.637224874732775
true_lineage,clr,4,HCC,true_lineage::B,-1.513729130486011
true_lineage,clr,4,HCC,true_lineage::Myeloid,0.4748719224056175
true_lineage,clr,4,HCC,true_lineage::NK,1.737076927007934
true_lineage,clr,4,HCC,true_lineage::Other,-0.9937257421879867
true_lineage,clr,4,HCC,true_lineage::T,2.4180497760282242
true_lineage,clr,4,Normal,true_lineage::B,-3.0147525297608335
true_lineage,clr,4,Normal,true_lineage::Myeloid,-6.56058911377792
true_lineage,clr,4,Normal,true_lineage::NK,-1.9545680950228934
true_lineage,clr,4,Normal,true_lineage::Other,5.0915343368925265
true_lineage,clr,4,Normal,true_lineage::T,-1.867293958263467
true_lineage,clr,4,PC,true_lineage::B,3.539130096648882
true_lineage,clr,4,PC,true_lineage::Myeloid,3.460755771851658
true_lineage,clr,4,PC,true_lineage::NK,-1.0690888296055858
true_lineage,clr,4,PC,true_lineage::Other,-1.526186648451506
true_lineage,clr,4,PC,true_lineage::T,-2.612502871244594
true_subtype,raw,0,BTC,true_subtype::Atypical Memory B,0.2442888975729089
true_subtype,raw,0,BTC,true_subtype::CD14 Monocyte-1,-0.4479901147927511
true_subtype,raw,0,BTC,true_subtype::CD14 Monocyte-2,-0.4383353859770028
true_subtype,raw,0,BTC,true_subtype::CD14 Monocyte-3,-0.10362465164682225
true_subtype,raw,0,BTC,true_subtype::CD16 Monocyte-1,-1.024354968677771
true_subtype,raw,0,BTC,true_subtype::CD16 Monocyte-2,-0.1596376850142586
true_subtype,raw,0,BTC,true_subtype::CD16 NK,0.5888988184434507
true_subtype,raw,0,BTC,true_subtype::CD4 + Tcm-1,-0.7262837793451059
true_subtype,raw,0,BTC,true_subtype::CD4 + Tcm-2,0.10867610985287199
true_subtype,raw,0,BTC,true_subtype::CD4 Monocyte-4,-1.8817628443665482
true_subtype,raw,0,BTC,true_subtype::CD56 NK,0.25621304897832015
true_subtype,raw,0,BTC,true_subtype::CD8 + CTL-1,-0.17592891177671569
true_subtype,raw,0,BTC,true_subtype::CD8 + CTL-2,0.06635781767508488
true_subtype,raw,0,BTC,true_subtype::CD8 + CTL-3,-0.2803618628080671
true_subtype,raw,0,BTC,true_subtype::CD8 Tem-1,0.5759224775971421
true_subtype,raw,0,BTC,true_subtype::CD8 Tem-2,0.6869027437409879
true_subtype,raw,0,BTC,true_subtype::Cycling T,0.09194208255052741
true_subtype,raw,0,BTC,true_subtype::Erythrocyte,-0.2626595649967032
true_subtype,raw,0,BTC,true_subtype::GCB,-0.0609587036298731
true_subtype,raw,0,BTC,true_subtype::Memory B-1,0.8311160459705489
true_subtype,raw,0,BTC,true_subtype::Memory B-2,-0.4982714093346984
true_subtype,raw,0,BTC,true_subtype::Naive T,0.07526677637968263
true_subtype,raw,0,BTC,true_subtype::Plasma,-1.600019750651059
true_subtype,raw,0,BTC,true_subtype::Tcm,0.38315957618680896
true_subtype,raw,0,BTC,true_subtype::cDC2,-0.4881906375362847
true_subtype,raw,0,BTC,true_subtype::pDC,0.7693037959496404
true_subtype,raw,0,BTC,true_subtype::platelet,-0.4074540067271298
true_subtype,raw,0,CRC,true_subtype::Atypical Memory B,-0.8339719360927291
true_subtype,raw,0,CRC,true_subtype::CD14 Monocyte-1,-1.2406812775738698
true_subtype,raw,0,CRC,true_subtype::CD14 Monocyte-2,1.339825826482899
true_subtype,raw,0,CRC,true_subtype::CD14 Monocyte-3,-0.1745585414132989
true_subtype,raw,0,CRC,true_subtype::CD16 Monocyte-1,0.11211425790766516
true_subtype,raw,0,CRC,true_subtype::CD16 Monocyte-2,-0.7735339437916852
true_subtype,raw,0,CRC,true_subtype::CD16 NK,0.5511349578710619
true_subtype,raw,0,CRC,true_subtype::CD4 + Tcm-1,0.9929541514511985
true_subtype,raw,0,CRC,true_subtype::CD4 + Tcm-2,-0.11763055204393509
true_subtype,raw,0,CRC,true_subtype::CD4 Monocyte-4,1.358530744623078
true_subtype,raw,0,CRC,true_subtype::CD56 NK,-0.14527838856427794
true_subtype,raw,0,CRC,true_subtype::CD8 + CTL-1,0.03041301471668274
true_subtype,raw,0,CRC,true_subtype::CD8 + CTL-2,-0.10888173920793734
true_subtype,raw,0,CRC,true_subtype::CD8 + CTL-3,0.7125854535496686
true_subtype,raw,0,CRC,true_subtype::CD8 Tem-1,-0.22951433316516626
true_subtype,raw,0,CRC,true_subtype::CD8 Tem-2,-0.26923299644489757
true_subtype,raw,0,CRC,true_subtype::Cycling T,0.23636766539647847
true_subtype,raw,0,CRC,true_subtype::Erythrocyte,0.6528834061765211
true_subtype,raw,0,CRC,true_subtype::GCB,-0.15378731567824738
true_subtype,raw,0,CRC,true_subtype::Memory B-1,-1.667881296470084
true_subtype,raw,0,CRC,true_subtype::Memory B-2,0.18043130161799997
true_subtype,raw,0,CRC,true_subtype::Naive T,-0.13997088597303498
true_subtype,raw,0,CRC,true_subtype::Plasma,0.07192669577038378
true_subtype,raw,0,CRC,true_subtype::Tcm,0.02299778507163747
true_subtype,raw,0,CRC,true_subtype::cDC2,-0.09109489450123726
true_subtype,raw,0,CRC,true_subtype::pDC,0.11165689197423498
true_subtype,raw,0,CRC,true_subtype::platelet,0.4535443660827624
true_subtype,raw,0,GC,true_subtype::Atypical Memory B,0.036842575784162154
true_subtype,raw,0,GC,true_subtype::CD14 Monocyte-1,1.1312492218662424
true_subtype,raw,0,GC,true_subtype::CD14 Monocyte-2,-0.922957885819455
true_subtype,raw,0,GC,true_subtype::CD14 Monocyte-3,-0.024068238254254037
true_subtype,raw,0,GC,true_subtype::CD16 Monocyte-1,0.9032284743884237
true_subtype,raw,0,GC,true_subtype::CD16 Monocyte-2,-0.44786915552961093
true_subtype,raw,0,GC,true_subtype::CD16 NK,-1.0617919012598742
true_subtype,raw,0,GC,true_subtype::CD4 + Tcm-1,-0.16390977931327153
true_subtype,raw,0,GC,true_subtype::CD4 + Tcm-2,0.20180169088810238
true_subtype,raw,0,GC,true_subtype::CD4 Monocyte-4,0.07931661100737716
true_subtype,raw,0,GC,true_subtype::CD56 NK,-0.17208783474769937
true_subtype,raw,0,GC,true_subtype::CD8 + CTL-1,0.10640408359556927
true_subtype,raw,0,GC,true_subtype::CD8 + CTL-2,0.026423292130029634
true_subtype,raw,0,GC,true_subtype::CD8 + CTL-3,-0.17572061407145248
true_subtype,raw,0,GC,true_subtype::CD8 Tem-1,0.17490596468857944
true_subtype,raw,0,GC,true_subtype::CD8 Tem-2,0.34147437210662934
true_subtype,raw,0,GC,true_subtype::Cycling T,-0.23513560014417478
true_subtype,raw,0,GC,true_subtype::Erythrocyte,-0.15368720157215188
true_subtype,raw,0,GC,true_subtype::GCB,0.03802240844482917
true_subtype,raw,0,GC,true_subtype::Memory B-1,0.5346059455094768
true_subtype,raw,0,GC,true_subtype::Memory B-2,0.04660622645976596
true_subtype,raw,0,GC,true_subtype::Naive T,0.18149134667954284
true_subtype,raw,0,GC,true_subtype::Plasma,0.8035302009331977
true_subtype,raw,0,GC,true_subtype::Tcm,0.5834277506202077
true_subtype,raw,0,GC,true_subtype::cDC2,-0.2727240681436546
true_subtype,raw,0,GC,true_subtype::pDC,2.0912919117553823
true_subtype,raw,0,GC,true_subtype::platelet,-0.597387061047268
true_subtype,raw,0,HCC,true_subtype::Atypical Memory B,-0.694388678175587
true_subtype,raw,0,HCC,true_subtype::CD14 Monocyte-1,0.6741167368599146
true_subtype,raw,0,HCC,true_subtype::CD14 Monocyte-2,0.17674685798442638
true_subtype,raw,0,HCC,true_subtype::CD14 Monocyte-3,-0.01630921218606747
true_subtype,raw,0,HCC,true_subtype::CD16 Monocyte-1,-0.8656725376138915
true_subtype,raw,0,HCC,true_subtype::CD16 Monocyte-2,0.5823905272410813
true_subtype,raw,0,HCC,true_subtype::CD16 NK,0.5263295878334835
true_subtype,raw,0,HCC,true_subtype::CD4 + Tcm-1,-0.0968735836670683
true_subtype,raw,0,HCC,true_subtype::CD4 + Tcm-2,-0.2521956773083334
true_subtype,raw,0,HCC,true_subtype::CD4 Monocyte-4,-0.05942768033321455
true_subtype,raw,0,HCC,true_subtype::CD56 NK,-0.05184874825211941
true_subtype,raw,0,HCC,true_subtype::CD8 + CTL-1,0.026388992289264047
true_subtype,raw,0,HCC,true_subtype::CD8 + CTL-2,-0.13550626606300006
true_subtype,raw,0,HCC,true_subtype::CD8 + CTL-3,-0.2703800900968857
true_subtype,raw,0,HCC,true_subtype::CD8 Tem-1,0.7065318102998343
true_subtype,raw,0,HCC,true_subtype::CD8 Tem-2,-1.362586723441741
true_subtype,raw,0,HCC,true_subtype::Cycling T,-1.1899729902725804
true_subtype,raw,0,HCC,true_subtype::Erythrocyte,-0.14682524944556832
true_subtype,raw,0,HCC,true_subtype::GCB,0.004976453689970858
true_subtype,raw,0,HCC,true_subtype::Memory B-1,-0.3211293747580176
true_subtype,raw,0,HCC,true_subtype::Memory B-2,-0.1264004352653226
true_subtype,raw,0,HCC,true_subtype::Naive T,-0.03911765352826262
true_subtype,raw,0,HCC,true_subtype::Plasma,0.1759052679770419
true_subtype,raw,0,HCC,true_subtype::Tcm,-0.47489329091245097
true_subtype,raw,0,HCC,true_subtype::cDC2,-1.3419142201195937
true_subtype,raw,0,HCC,true_subtype::pDC,-1.792416779533883
true_subtype,raw,0,HCC,true_subtype::platelet,-0.03602199522371662
true_subtype,raw,0,Normal,true_subtype::Atypical Memory B,0.2659581627231638
true_subtype,raw,0,Normal,true_subtype::CD14 Monocyte-1,-0.1186276945641206
true_subtype,raw,0,Normal,true_subtype::CD14 Monocyte-2,-0.13551521079046921
true_subtype,raw,0,Normal,true_subtype::CD14 Monocyte-3,0.3727680651414068
true_subtype,raw,0,Normal,true_subtype::CD16 Monocyte-1,-0.10298993435175925
true_subtype,raw,0,Normal,true_subtype::CD16 Monocyte-2,0.16571480567857425
true_subtype,raw,0,Normal,true_subtype::CD16 NK,-0.22221188456071558
true_subtype,raw,0,Normal,true_subtype::CD4 + Tcm-1,-0.25314864191258246
true_subtype,raw,0,Normal,true_subtype::CD4 + Tcm-2,0.29920706960842863
true_subtype,raw,0,Normal,true_subtype::CD4 Monocyte-4,0.18441936055684127
true_subtype,raw,0,Normal,true_subtype::CD56 NK,0.31743494508172465
true_subtype,raw,0,Normal,true_subtype::CD8 + CTL-1,0.26889999469619963
true_subtype,raw,0,Normal,true_subtype::CD8 + CTL-2,0.34303368679623386
true_subtype,raw,0,Normal,true_subtype::CD8 + CTL-3,0.12737010211286787
true_subtype,raw,0,Normal,true_subtype::CD8 Tem-1,-0.16264415170203364
true_subtype,raw,0,Normal,true_subtype::CD8 Tem-2,0.1728830899223209
true_subtype,raw,0,Normal,true_subtype::Cycling T,-0.09530107099799563
true_subtype,raw,0,Normal,true_subtype::Erythrocyte,-0.003190600045945296
true_subtype,raw,0,Normal,true_subtype::GCB,0.301888002544166
true_subtype,raw,0,Normal,true_subtype::Memory B-1,-0.045700033206041484
true_subtype,raw,0,Normal,true_subtype::Memory B-2,0.2933191843022418
true_subtype,raw,0,Normal,true_subtype::Naive T,0.3066178399259684
true_subtype,raw,0,Normal,true_subtype::Plasma,-0.019974647242139366
true_subtype,raw,0,Normal,true_subtype::Tcm,-0.25108215956449864
true_subtype,raw,0,Normal,true_subtype::cDC2,-0.07806529067009535
true_subtype,raw,0,Normal,true_subtype::pDC,-0.12512371009825227
true_subtype,raw,0,Normal,true_subtype::platelet,0.2593441494927685
true_subtype,raw,0,PC,true_subtype::Atypical Memory B,0.9812709781880764
true_subtype,raw,0,PC,true_subtype::CD14 Monocyte-1,0.0019331282045842416
true_subtype,raw,0,PC,true_subtype::CD14 Monocyte-2,-0.019764201880391782
true_subtype,raw,0,PC,true_subtype::CD14 Monocyte-3,-0.05420742164096958
true_subtype,raw,0,PC,true_subtype::CD16 Monocyte-1,0.9776747083473345
true_subtype,raw,0,PC,true_subtype::CD16 Monocyte-2,0.6329354514158977
