job_id,outer_fold,seed,patient_budget,cell_cap,model,task,start_time,end_time,exit_status,log_path,output_path,error
fold0_seed09_P8_C100_logistic_regression_coarse,0,9,8,100,logistic_regression,coarse,2026-09-08T20:34:23.849183+00:00,2026-09-08T20:35:01.506903+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed09_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling/runs/fold0_seed09_P8_C100_logistic_regression.npz,
fold0_seed09_P8_C100_logistic_regression_fine,0,9,8,100,logistic_regression,fine,2026-09-08T20:34:23.849183+00:00,2026-09-08T20:35:01.506903+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed09_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling/runs/fold0_seed09_P8_C100_logistic_regression.npz,
fold0_seed09_P8_C100_xgboost_coarse,0,9,8,100,xgboost,coarse,2026-09-08T20:34:23.831812+00:00,2026-09-08T20:35:32.328219+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed09_P8_C100_xgboost.log,outputs/combat_citeseq_scaling/runs/fold0_seed09_P8_C100_xgboost.npz,
fold0_seed09_P8_C100_xgboost_fine,0,9,8,100,xgboost,fine,2026-09-08T20:34:23.831812+00:00,2026-09-08T20:35:32.328219+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed09_P8_C100_xgboost.log,outputs/combat_citeseq_scaling/runs/fold0_seed09_P8_C100_xgboost.npz,
fold0_seed10_P8_C100_logistic_regression_coarse,0,10,8,100,logistic_regression,coarse,2026-09-08T20:34:23.705539+00:00,2026-09-08T20:35:02.735424+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed10_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling/runs/fold0_seed10_P8_C100_logistic_regression.npz,
fold0_seed10_P8_C100_logistic_regression_fine,0,10,8,100,logistic_regression,fine,2026-09-08T20:34:23.705539+00:00,2026-09-08T20:35:02.735424+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed10_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling/runs/fold0_seed10_P8_C100_logistic_regression.npz,
fold0_seed10_P8_C100_xgboost_coarse,0,10,8,100,xgboost,coarse,2026-09-08T20:34:23.718089+00:00,2026-09-08T20:35:29.592207+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed10_P8_C100_xgboost.log,outputs/combat_citeseq_scaling/runs/fold0_seed10_P8_C100_xgboost.npz,
fold0_seed10_P8_C100_xgboost_fine,0,10,8,100,xgboost,fine,2026-09-08T20:34:23.718089+00:00,2026-09-08T20:35:29.592207+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed10_P8_C100_xgboost.log,outputs/combat_citeseq_scaling/runs/fold0_seed10_P8_C100_xgboost.npz,
fold0_seed11_P8_C100_logistic_regression_coarse,0,11,8,100,logistic_regression,coarse,2026-09-08T20:34:23.784512+00:00,2026-09-08T20:35:05.078093+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed11_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling/runs/fold0_seed11_P8_C100_logistic_regression.npz,
fold0_seed11_P8_C100_logistic_regression_fine,0,11,8,100,logistic_regression,fine,2026-09-08T20:34:23.784512+00:00,2026-09-08T20:35:05.078093+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed11_P8_C100_logistic_regression.log,outputs/combat_citeseq_scaling/runs/fold0_seed11_P8_C100_logistic_regression.npz,
fold0_seed11_P8_C100_xgboost_coarse,0,11,8,100,xgboost,coarse,2026-09-08T20:34:23.854759+00:00,2026-09-08T20:35:30.873783+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed11_P8_C100_xgboost.log,outputs/combat_citeseq_scaling/runs/fold0_seed11_P8_C100_xgboost.npz,
fold0_seed11_P8_C100_xgboost_fine,0,11,8,100,xgboost,fine,2026-09-08T20:34:23.854759+00:00,2026-09-08T20:35:30.873783+00:00,success,outputs/combat_citeseq_scaling/logs/fold0_seed11_P8_C100_xgboost.log,outputs/combat_citeseq_scaling/runs/fold0_seed11_P8_C100_xgboost.npz,
