outer_fold,seed,patient_budget,cell_cap,task,class_index,class_name,training_patient_count,training_cell_count,observed_in_training
2,18,8,800,coarse,1,Myeloid,8,1723,True
2,18,8,800,coarse,2,NK,8,692,True
2,18,8,800,coarse,3,Other,5,23,True
2,18,8,800,coarse,4,T,8,3613,True
2,18,8,800,fine,0,B.INT,8,93,True
2,18,8,800,fine,1,B.MEM,8,62,True
2,18,8,800,fine,2,B.NAIVE,8,146,True
2,18,8,800,fine,3,CD4.NAIVE,8,1369,True
2,18,8,800,fine,4,CD4.TCM,8,1077,True
2,18,8,800,fine,5,CD4.TEFF,8,107,True
2,18,8,800,fine,6,CD4.TEFF.prolif,6,34,True
2,18,8,800,fine,7,CD4.TEM/TEMRA,7,17,True
2,18,8,800,fine,8,CD4.TREG,8,116,True
2,18,8,800,fine,9,CD8.NAIVE,8,152,True
2,18,8,800,fine,10,CD8.TCM,7,80,True
2,18,8,800,fine,11,CD8.TCM.CCL5,8,60,True
2,18,8,800,fine,12,CD8.TEFF,6,9,True
2,18,8,800,fine,13,CD8.TEFF.prolif,7,17,True
2,18,8,800,fine,14,CD8.TEM,8,142,True
2,18,8,800,fine,15,CD8.TEMRA,8,224,True
2,18,8,800,fine,16,CD8.TREG,2,2,True
2,18,8,800,fine,17,CD8.mitohi,8,53,True
2,18,8,800,fine,18,DN,8,16,True
2,18,8,800,fine,19,DP,8,51,True
2,18,8,800,fine,20,GDT.VD2,8,34,True
2,18,8,800,fine,21,GDT.VD2neg,7,20,True
2,18,8,800,fine,22,HSC,3,13,True
2,18,8,800,fine,23,MAIT,5,32,True
2,18,8,800,fine,24,Mast,0,0,False
2,18,8,800,fine,25,NK.CD16hi,8,488,True
2,18,8,800,fine,26,NK.CD16int,4,22,True
2,18,8,800,fine,27,NK.CD56hi.CD16int.XCL1/2,8,61,True
2,18,8,800,fine,28,NK.cyc,8,57,True
2,18,8,800,fine,29,NK.mitohi,8,64,True
2,18,8,800,fine,30,PB,8,48,True
2,18,8,800,fine,31,PLT,3,6,True
2,18,8,800,fine,32,RET,2,4,True
2,18,8,800,fine,33,cDC,8,52,True
2,18,8,800,fine,34,cMono,8,1443,True
2,18,8,800,fine,35,cMono.cyc,7,40,True
2,18,8,800,fine,36,iNKT,1,1,True
2,18,8,800,fine,37,ncMono,8,157,True
2,18,8,800,fine,38,pDC,8,31,True
2,19,8,800,coarse,0,B,8,372,True
2,19,8,800,coarse,1,Myeloid,8,1876,True
2,19,8,800,coarse,2,NK,8,730,True
2,19,8,800,coarse,3,Other,6,60,True
2,19,8,800,coarse,4,T,8,3362,True
2,19,8,800,fine,0,B.INT,8,84,True
2,19,8,800,fine,1,B.MEM,8,57,True
2,19,8,800,fine,2,B.NAIVE,8,158,True
2,19,8,800,fine,3,CD4.NAIVE,8,766,True
2,19,8,800,fine,4,CD4.TCM,8,1105,True
2,19,8,800,fine,5,CD4.TEFF,8,93,True
2,19,8,800,fine,6,CD4.TEFF.prolif,8,35,True
2,19,8,800,fine,7,CD4.TEM/TEMRA,7,103,True
2,19,8,800,fine,8,CD4.TREG,8,145,True
2,19,8,800,fine,9,CD8.NAIVE,8,217,True
2,19,8,800,fine,10,CD8.TCM,8,93,True
2,19,8,800,fine,11,CD8.TCM.CCL5,8,57,True
2,19,8,800,fine,12,CD8.TEFF,6,17,True
2,19,8,800,fine,13,CD8.TEFF.prolif,7,27,True
2,19,8,800,fine,14,CD8.TEM,8,158,True
2,19,8,800,fine,15,CD8.TEMRA,8,245,True
2,19,8,800,fine,16,CD8.TREG,2,3,True
2,19,8,800,fine,17,CD8.mitohi,8,55,True
2,19,8,800,fine,18,DN,7,35,True
2,19,8,800,fine,19,DP,8,50,True
2,19,8,800,fine,20,GDT.VD2,7,63,True
2,19,8,800,fine,21,GDT.VD2neg,7,44,True
2,19,8,800,fine,22,HSC,5,15,True
2,19,8,800,fine,23,MAIT,7,46,True
2,19,8,800,fine,24,Mast,1,2,True
2,19,8,800,fine,25,NK.CD16hi,8,524,True
2,19,8,800,fine,26,NK.CD16int,6,31,True
2,19,8,800,fine,27,NK.CD56hi.CD16int.XCL1/2,8,65,True
2,19,8,800,fine,28,NK.cyc,7,38,True
2,19,8,800,fine,29,NK.mitohi,8,72,True
2,19,8,800,fine,30,PB,8,73,True
2,19,8,800,fine,31,PLT,4,43,True
2,19,8,800,fine,32,RET,0,0,False
2,19,8,800,fine,33,cDC,7,60,True
2,19,8,800,fine,34,cMono,8,1539,True
2,19,8,800,fine,35,cMono.cyc,8,29,True
2,19,8,800,fine,36,iNKT,2,5,True
2,19,8,800,fine,37,ncMono,8,222,True
2,19,8,800,fine,38,pDC,7,26,True
2,0,8,1600,coarse,0,B,8,617,True
2,0,8,1600,coarse,1,Myeloid,8,4391,True
2,0,8,1600,coarse,2,NK,8,1347,True
2,0,8,1600,coarse,3,Other,8,34,True
2,0,8,1600,coarse,4,T,8,6411,True
2,0,8,1600,fine,0,B.INT,8,111,True
2,0,8,1600,fine,1,B.MEM,8,113,True
2,0,8,1600,fine,2,B.NAIVE,7,277,True
2,0,8,1600,fine,3,CD4.NAIVE,8,2422,True
2,0,8,1600,fine,4,CD4.TCM,8,1611,True
2,0,8,1600,fine,5,CD4.TEFF,8,146,True
2,0,8,1600,fine,6,CD4.TEFF.prolif,8,93,True
2,0,8,1600,fine,7,CD4.TEM/TEMRA,8,122,True
2,0,8,1600,fine,8,CD4.TREG,8,275,True
2,0,8,1600,fine,9,CD8.NAIVE,8,207,True
2,0,8,1600,fine,10,CD8.TCM,8,84,True
2,0,8,1600,fine,11,CD8.TCM.CCL5,7,90,True
2,0,8,1600,fine,12,CD8.TEFF,6,21,True
2,0,8,1600,fine,13,CD8.TEFF.prolif,8,82,True
2,0,8,1600,fine,14,CD8.TEM,8,293,True
2,0,8,1600,fine,15,CD8.TEMRA,8,521,True
2,0,8,1600,fine,16,CD8.TREG,2,4,True
2,0,8,1600,fine,17,CD8.mitohi,8,124,True
2,0,8,1600,fine,18,DN,7,25,True
2,0,8,1600,fine,19,DP,8,70,True
2,0,8,1600,fine,20,GDT.VD2,8,110,True
2,0,8,1600,fine,21,GDT.VD2neg,8,29,True
2,0,8,1600,fine,22,HSC,8,20,True
2,0,8,1600,fine,23,MAIT,6,80,True
2,0,8,1600,fine,24,Mast,1,1,True
2,0,8,1600,fine,25,NK.CD16hi,8,969,True
2,0,8,1600,fine,26,NK.CD16int,7,60,True
2,0,8,1600,fine,27,NK.CD56hi.CD16int.XCL1/2,8,95,True
2,0,8,1600,fine,28,NK.cyc,7,83,True
2,0,8,1600,fine,29,NK.mitohi,8,140,True
2,0,8,1600,fine,30,PB,8,116,True
2,0,8,1600,fine,31,PLT,4,11,True
2,0,8,1600,fine,32,RET,2,2,True
2,0,8,1600,fine,33,cDC,8,79,True
2,0,8,1600,fine,34,cMono,8,3679,True
2,0,8,1600,fine,35,cMono.cyc,7,141,True
2,0,8,1600,fine,36,iNKT,2,2,True
2,0,8,1600,fine,37,ncMono,8,463,True
2,0,8,1600,fine,38,pDC,8,29,True
2,1,8,1600,coarse,0,B,8,709,True
2,1,8,1600,coarse,1,Myeloid,8,4083,True
2,1,8,1600,coarse,2,NK,8,1198,True
2,1,8,1600,coarse,3,Other,8,112,True
2,1,8,1600,coarse,4,T,8,6698,True
2,1,8,1600,fine,0,B.INT,8,142,True
2,1,8,1600,fine,1,B.MEM,8,108,True
2,1,8,1600,fine,2,B.NAIVE,8,307,True
2,1,8,1600,fine,3,CD4.NAIVE,8,2166,True
2,1,8,1600,fine,4,CD4.TCM,8,1672,True
2,1,8,1600,fine,5,CD4.TEFF,8,172,True
2,1,8,1600,fine,6,CD4.TEFF.prolif,8,80,True
2,1,8,1600,fine,7,CD4.TEM/TEMRA,8,65,True
2,1,8,1600,fine,8,CD4.TREG,8,289,True
2,1,8,1600,fine,9,CD8.NAIVE,8,653,True
2,1,8,1600,fine,10,CD8.TCM,8,74,True
2,1,8,1600,fine,11,CD8.TCM.CCL5,8,91,True
2,1,8,1600,fine,12,CD8.TEFF,8,33,True
2,1,8,1600,fine,13,CD8.TEFF.prolif,8,78,True
2,1,8,1600,fine,14,CD8.TEM,8,219,True
2,1,8,1600,fine,15,CD8.TEMRA,8,546,True
2,1,8,1600,fine,16,CD8.TREG,0,0,False
2,1,8,1600,fine,17,CD8.mitohi,8,96,True
2,1,8,1600,fine,18,DN,8,73,True
2,1,8,1600,fine,19,DP,8,76,True
2,1,8,1600,fine,20,GDT.VD2,8,184,True
2,1,8,1600,fine,21,GDT.VD2neg,8,36,True
2,1,8,1600,fine,22,HSC,8,34,True
2,1,8,1600,fine,23,MAIT,6,73,True
2,1,8,1600,fine,24,Mast,2,2,True
2,1,8,1600,fine,25,NK.CD16hi,8,808,True
2,1,8,1600,fine,26,NK.CD16int,8,35,True
2,1,8,1600,fine,27,NK.CD56hi.CD16int.XCL1/2,8,137,True
2,1,8,1600,fine,28,NK.cyc,8,96,True
2,1,8,1600,fine,29,NK.mitohi,8,122,True
2,1,8,1600,fine,30,PB,8,152,True
2,1,8,1600,fine,31,PLT,4,75,True
2,1,8,1600,fine,32,RET,1,1,True
2,1,8,1600,fine,33,cDC,8,132,True
2,1,8,1600,fine,34,cMono,8,3355,True
2,1,8,1600,fine,35,cMono.cyc,7,43,True
2,1,8,1600,fine,36,iNKT,4,22,True
2,1,8,1600,fine,37,ncMono,8,490,True
2,1,8,1600,fine,38,pDC,8,63,True
2,2,8,1600,coarse,0,B,8,774,True
2,2,8,1600,coarse,1,Myeloid,8,5099,True
2,2,8,1600,coarse,2,NK,8,1232,True
2,2,8,1600,coarse,3,Other,8,132,True
2,2,8,1600,coarse,4,T,8,5563,True
2,2,8,1600,fine,0,B.INT,7,177,True
2,2,8,1600,fine,1,B.MEM,7,124,True
2,2,8,1600,fine,2,B.NAIVE,7,331,True
2,2,8,1600,fine,3,CD4.NAIVE,8,1393,True
2,2,8,1600,fine,4,CD4.TCM,8,1791,True
2,2,8,1600,fine,5,CD4.TEFF,8,176,True
2,2,8,1600,fine,6,CD4.TEFF.prolif,7,73,True
2,2,8,1600,fine,7,CD4.TEM/TEMRA,8,109,True
2,2,8,1600,fine,8,CD4.TREG,8,312,True
2,2,8,1600,fine,9,CD8.NAIVE,8,476,True
2,2,8,1600,fine,10,CD8.TCM,8,119,True
2,2,8,1600,fine,11,CD8.TCM.CCL5,8,89,True
2,2,8,1600,fine,12,CD8.TEFF,6,27,True
2,2,8,1600,fine,13,CD8.TEFF.prolif,8,59,True
2,2,8,1600,fine,14,CD8.TEM,8,175,True
2,2,8,1600,fine,15,CD8.TEMRA,8,322,True
2,2,8,1600,fine,16,CD8.TREG,2,2,True
2,2,8,1600,fine,17,CD8.mitohi,8,79,True
2,2,8,1600,fine,18,DN,8,45,True
2,2,8,1600,fine,19,DP,7,77,True
2,2,8,1600,fine,20,GDT.VD2,7,156,True
2,2,8,1600,fine,21,GDT.VD2neg,5,22,True
2,2,8,1600,fine,22,HSC,8,49,True
2,2,8,1600,fine,23,MAIT,6,58,True
2,2,8,1600,fine,24,Mast,1,2,True
2,2,8,1600,fine,25,NK.CD16hi,8,876,True
2,2,8,1600,fine,26,NK.CD16int,4,54,True
2,2,8,1600,fine,27,NK.CD56hi.CD16int.XCL1/2,8,100,True
2,2,8,1600,fine,28,NK.cyc,8,82,True
2,2,8,1600,fine,29,NK.mitohi,8,120,True
2,2,8,1600,fine,30,PB,7,142,True
2,2,8,1600,fine,31,PLT,4,79,True
2,2,8,1600,fine,32,RET,2,2,True
2,2,8,1600,fine,33,cDC,8,118,True
2,2,8,1600,fine,34,cMono,8,4111,True
2,2,8,1600,fine,35,cMono.cyc,7,269,True
2,2,8,1600,fine,36,iNKT,2,3,True
2,2,8,1600,fine,37,ncMono,8,544,True
2,2,8,1600,fine,38,pDC,7,57,True
2,3,8,1600,coarse,0,B,8,472,True
2,3,8,1600,coarse,1,Myeloid,8,3944,True
2,3,8,1600,coarse,2,NK,8,2154,True
2,3,8,1600,coarse,3,Other,8,50,True
2,3,8,1600,coarse,4,T,8,6180,True
2,3,8,1600,fine,0,B.INT,8,114,True
2,3,8,1600,fine,1,B.MEM,8,104,True
2,3,8,1600,fine,2,B.NAIVE,8,175,True
2,3,8,1600,fine,3,CD4.NAIVE,8,1647,True
2,3,8,1600,fine,4,CD4.TCM,8,1675,True
2,3,8,1600,fine,5,CD4.TEFF,8,211,True
2,3,8,1600,fine,6,CD4.TEFF.prolif,8,97,True
2,3,8,1600,fine,7,CD4.TEM/TEMRA,8,136,True
2,3,8,1600,fine,8,CD4.TREG,8,203,True
2,3,8,1600,fine,9,CD8.NAIVE,8,638,True
2,3,8,1600,fine,10,CD8.TCM,8,154,True
2,3,8,1600,fine,11,CD8.TCM.CCL5,8,118,True
2,3,8,1600,fine,12,CD8.TEFF,8,31,True
2,3,8,1600,fine,13,CD8.TEFF.prolif,7,65,True
2,3,8,1600,fine,14,CD8.TEM,8,214,True
2,3,8,1600,fine,15,CD8.TEMRA,8,331,True
2,3,8,1600,fine,16,CD8.TREG,4,5,True
2,3,8,1600,fine,17,CD8.mitohi,8,83,True
2,3,8,1600,fine,18,DN,8,72,True
2,3,8,1600,fine,19,DP,8,119,True
2,3,8,1600,fine,20,GDT.VD2,7,144,True
2,3,8,1600,fine,21,GDT.VD2neg,7,38,True
2,3,8,1600,fine,22,HSC,8,24,True
2,3,8,1600,fine,23,MAIT,5,194,True
2,3,8,1600,fine,24,Mast,1,1,True
2,3,8,1600,fine,25,NK.CD16hi,8,1481,True
2,3,8,1600,fine,26,NK.CD16int,8,102,True
2,3,8,1600,fine,27,NK.CD56hi.CD16int.XCL1/2,8,180,True
2,3,8,1600,fine,28,NK.cyc,8,172,True
2,3,8,1600,fine,29,NK.mitohi,8,219,True
2,3,8,1600,fine,30,PB,7,79,True
2,3,8,1600,fine,31,PLT,7,22,True
2,3,8,1600,fine,32,RET,2,3,True
2,3,8,1600,fine,33,cDC,8,86,True
2,3,8,1600,fine,34,cMono,8,3065,True
2,3,8,1600,fine,35,cMono.cyc,7,76,True
2,3,8,1600,fine,36,iNKT,2,5,True
2,3,8,1600,fine,37,ncMono,8,662,True
2,3,8,1600,fine,38,pDC,7,55,True
2,4,8,1600,coarse,0,B,8,531,True
2,4,8,1600,coarse,1,Myeloid,8,4480,True
2,4,8,1600,coarse,2,NK,8,949,True
2,4,8,1600,coarse,3,Other,7,64,True
2,4,8,1600,coarse,4,T,8,6776,True
2,4,8,1600,fine,0,B.INT,8,108,True
2,4,8,1600,fine,1,B.MEM,8,136,True
2,4,8,1600,fine,2,B.NAIVE,8,171,True
2,4,8,1600,fine,3,CD4.NAIVE,8,1709,True
2,4,8,1600,fine,4,CD4.TCM,8,1732,True
2,4,8,1600,fine,5,CD4.TEFF,8,155,True
2,4,8,1600,fine,6,CD4.TEFF.prolif,8,82,True
2,4,8,1600,fine,7,CD4.TEM/TEMRA,8,157,True
2,4,8,1600,fine,8,CD4.TREG,8,230,True
2,4,8,1600,fine,9,CD8.NAIVE,8,500,True
2,4,8,1600,fine,10,CD8.TCM,8,204,True
2,4,8,1600,fine,11,CD8.TCM.CCL5,8,180,True
2,4,8,1600,fine,12,CD8.TEFF,8,52,True
2,4,8,1600,fine,13,CD8.TEFF.prolif,8,147,True
2,4,8,1600,fine,14,CD8.TEM,8,470,True
2,4,8,1600,fine,15,CD8.TEMRA,8,576,True
2,4,8,1600,fine,16,CD8.TREG,3,4,True
2,4,8,1600,fine,17,CD8.mitohi,8,176,True
2,4,8,1600,fine,18,DN,7,80,True
2,4,8,1600,fine,19,DP,8,114,True
2,4,8,1600,fine,20,GDT.VD2,7,86,True
2,4,8,1600,fine,21,GDT.VD2neg,8,58,True
2,4,8,1600,fine,22,HSC,5,15,True
2,4,8,1600,fine,23,MAIT,7,55,True
2,4,8,1600,fine,24,Mast,1,1,True
2,4,8,1600,fine,25,NK.CD16hi,8,690,True
2,4,8,1600,fine,26,NK.CD16int,6,26,True
2,4,8,1600,fine,27,NK.CD56hi.CD16int.XCL1/2,8,98,True
2,4,8,1600,fine,28,NK.cyc,8,52,True
2,4,8,1600,fine,29,NK.mitohi,8,83,True
2,4,8,1600,fine,30,PB,8,116,True
2,4,8,1600,fine,31,PLT,5,48,True
2,4,8,1600,fine,32,RET,0,0,False
2,4,8,1600,fine,33,cDC,8,100,True
2,4,8,1600,fine,34,cMono,8,3737,True
2,4,8,1600,fine,35,cMono.cyc,7,72,True
2,4,8,1600,fine,36,iNKT,3,9,True
2,4,8,1600,fine,37,ncMono,8,542,True
2,4,8,1600,fine,38,pDC,6,29,True
2,5,8,1600,coarse,0,B,8,1085,True
2,5,8,1600,coarse,1,Myeloid,8,3232,True
2,5,8,1600,coarse,2,NK,8,1850,True
2,5,8,1600,coarse,3,Other,7,129,True
2,5,8,1600,coarse,4,T,8,6504,True
2,5,8,1600,fine,0,B.INT,8,281,True
2,5,8,1600,fine,1,B.MEM,8,172,True
2,5,8,1600,fine,2,B.NAIVE,8,357,True
2,5,8,1600,fine,3,CD4.NAIVE,8,1643,True
2,5,8,1600,fine,4,CD4.TCM,8,1668,True
2,5,8,1600,fine,5,CD4.TEFF,8,234,True
2,5,8,1600,fine,6,CD4.TEFF.prolif,8,64,True
2,5,8,1600,fine,7,CD4.TEM/TEMRA,8,76,True
2,5,8,1600,fine,8,CD4.TREG,8,284,True
2,5,8,1600,fine,9,CD8.NAIVE,8,764,True
2,5,8,1600,fine,10,CD8.TCM,8,179,True
2,5,8,1600,fine,11,CD8.TCM.CCL5,8,115,True
2,5,8,1600,fine,12,CD8.TEFF,8,43,True
2,5,8,1600,fine,13,CD8.TEFF.prolif,5,162,True
2,5,8,1600,fine,14,CD8.TEM,8,232,True
2,5,8,1600,fine,15,CD8.TEMRA,8,394,True
2,5,8,1600,fine,16,CD8.TREG,4,10,True
2,5,8,1600,fine,17,CD8.mitohi,8,101,True
2,5,8,1600,fine,18,DN,8,70,True
2,5,8,1600,fine,19,DP,8,86,True
2,5,8,1600,fine,20,GDT.VD2,8,200,True
2,5,8,1600,fine,21,GDT.VD2neg,7,42,True
2,5,8,1600,fine,22,HSC,7,39,True
2,5,8,1600,fine,23,MAIT,8,133,True
2,5,8,1600,fine,24,Mast,1,2,True
2,5,8,1600,fine,25,NK.CD16hi,8,1332,True
2,5,8,1600,fine,26,NK.CD16int,6,45,True
2,5,8,1600,fine,27,NK.CD56hi.CD16int.XCL1/2,8,161,True
2,5,8,1600,fine,28,NK.cyc,8,115,True
2,5,8,1600,fine,29,NK.mitohi,8,197,True
2,5,8,1600,fine,30,PB,8,275,True
2,5,8,1600,fine,31,PLT,4,76,True
2,5,8,1600,fine,32,RET,1,12,True
2,5,8,1600,fine,33,cDC,8,77,True
2,5,8,1600,fine,34,cMono,8,2549,True
2,5,8,1600,fine,35,cMono.cyc,8,65,True
2,5,8,1600,fine,36,iNKT,3,4,True
2,5,8,1600,fine,37,ncMono,8,449,True
2,5,8,1600,fine,38,pDC,8,92,True
2,6,8,1600,coarse,0,B,8,568,True
2,6,8,1600,coarse,1,Myeloid,8,3311,True
2,6,8,1600,coarse,2,NK,8,1364,True
2,6,8,1600,coarse,3,Other,6,78,True
2,6,8,1600,coarse,4,T,8,7479,True
2,6,8,1600,fine,0,B.INT,7,95,True
2,6,8,1600,fine,1,B.MEM,8,149,True
2,6,8,1600,fine,2,B.NAIVE,8,236,True
2,6,8,1600,fine,3,CD4.NAIVE,8,2115,True
2,6,8,1600,fine,4,CD4.TCM,8,2072,True
2,6,8,1600,fine,5,CD4.TEFF,8,192,True
2,6,8,1600,fine,6,CD4.TEFF.prolif,8,90,True
2,6,8,1600,fine,7,CD4.TEM/TEMRA,8,232,True
2,6,8,1600,fine,8,CD4.TREG,8,274,True
2,6,8,1600,fine,9,CD8.NAIVE,8,508,True
2,6,8,1600,fine,10,CD8.TCM,8,136,True
2,6,8,1600,fine,11,CD8.TCM.CCL5,8,198,True
2,6,8,1600,fine,12,CD8.TEFF,8,38,True
2,6,8,1600,fine,13,CD8.TEFF.prolif,8,39,True
2,6,8,1600,fine,14,CD8.TEM,8,410,True
2,6,8,1600,fine,15,CD8.TEMRA,8,614,True
2,6,8,1600,fine,16,CD8.TREG,3,3,True
2,6,8,1600,fine,17,CD8.mitohi,8,159,True
2,6,8,1600,fine,18,DN,8,69,True
2,6,8,1600,fine,19,DP,8,82,True
2,6,8,1600,fine,20,GDT.VD2,8,160,True
2,6,8,1600,fine,21,GDT.VD2neg,7,36,True
2,6,8,1600,fine,22,HSC,6,23,True
2,6,8,1600,fine,23,MAIT,7,43,True
2,6,8,1600,fine,24,Mast,1,1,True
2,6,8,1600,fine,25,NK.CD16hi,8,934,True
2,6,8,1600,fine,26,NK.CD16int,7,67,True
2,6,8,1600,fine,27,NK.CD56hi.CD16int.XCL1/2,8,133,True
2,6,8,1600,fine,28,NK.cyc,8,97,True
2,6,8,1600,fine,29,NK.mitohi,7,133,True
2,6,8,1600,fine,30,PB,8,88,True
2,6,8,1600,fine,31,PLT,5,38,True
2,6,8,1600,fine,32,RET,2,16,True
2,6,8,1600,fine,33,cDC,8,77,True
2,6,8,1600,fine,34,cMono,8,2474,True
2,6,8,1600,fine,35,cMono.cyc,8,31,True
2,6,8,1600,fine,36,iNKT,1,9,True
2,6,8,1600,fine,37,ncMono,8,691,True
2,6,8,1600,fine,38,pDC,8,38,True
2,7,8,1600,coarse,0,B,8,1037,True
2,7,8,1600,coarse,1,Myeloid,8,4429,True
2,7,8,1600,coarse,2,NK,8,1028,True
2,7,8,1600,coarse,3,Other,7,59,True
2,7,8,1600,coarse,4,T,8,6247,True
2,7,8,1600,fine,0,B.INT,8,257,True
2,7,8,1600,fine,1,B.MEM,8,250,True
2,7,8,1600,fine,2,B.NAIVE,8,385,True
2,7,8,1600,fine,3,CD4.NAIVE,8,1587,True
2,7,8,1600,fine,4,CD4.TCM,8,1964,True
2,7,8,1600,fine,5,CD4.TEFF,8,151,True
2,7,8,1600,fine,6,CD4.TEFF.prolif,8,72,True
2,7,8,1600,fine,7,CD4.TEM/TEMRA,7,132,True
2,7,8,1600,fine,8,CD4.TREG,8,267,True
2,7,8,1600,fine,9,CD8.NAIVE,8,410,True
2,7,8,1600,fine,10,CD8.TCM,8,104,True
2,7,8,1600,fine,11,CD8.TCM.CCL5,8,124,True
2,7,8,1600,fine,12,CD8.TEFF,4,14,True
2,7,8,1600,fine,13,CD8.TEFF.prolif,7,91,True
2,7,8,1600,fine,14,CD8.TEM,8,211,True
2,7,8,1600,fine,15,CD8.TEMRA,8,582,True
2,7,8,1600,fine,16,CD8.TREG,1,1,True
2,7,8,1600,fine,17,CD8.mitohi,8,172,True
2,7,8,1600,fine,18,DN,8,73,True
2,7,8,1600,fine,19,DP,8,87,True
2,7,8,1600,fine,20,GDT.VD2,8,125,True
2,7,8,1600,fine,21,GDT.VD2neg,6,31,True
2,7,8,1600,fine,22,HSC,5,22,True
2,7,8,1600,fine,23,MAIT,6,45,True
2,7,8,1600,fine,24,Mast,2,2,True
2,7,8,1600,fine,25,NK.CD16hi,8,692,True
2,7,8,1600,fine,26,NK.CD16int,5,50,True
2,7,8,1600,fine,27,NK.CD56hi.CD16int.XCL1/2,8,78,True
2,7,8,1600,fine,28,NK.cyc,8,79,True
2,7,8,1600,fine,29,NK.mitohi,7,129,True
2,7,8,1600,fine,30,PB,8,145,True
2,7,8,1600,fine,31,PLT,5,33,True
2,7,8,1600,fine,32,RET,2,2,True
2,7,8,1600,fine,33,cDC,8,88,True
2,7,8,1600,fine,34,cMono,8,3528,True
2,7,8,1600,fine,35,cMono.cyc,7,79,True
2,7,8,1600,fine,36,iNKT,3,4,True
2,7,8,1600,fine,37,ncMono,8,703,True
2,7,8,1600,fine,38,pDC,7,31,True
2,8,8,1600,coarse,0,B,8,516,True
2,8,8,1600,coarse,1,Myeloid,8,4662,True
2,8,8,1600,coarse,2,NK,8,1123,True
2,8,8,1600,coarse,3,Other,7,120,True
2,8,8,1600,coarse,4,T,8,6379,True
2,8,8,1600,fine,0,B.INT,8,83,True
2,8,8,1600,fine,1,B.MEM,8,119,True
2,8,8,1600,fine,2,B.NAIVE,8,166,True
2,8,8,1600,fine,3,CD4.NAIVE,8,1753,True
2,8,8,1600,fine,4,CD4.TCM,8,1615,True
2,8,8,1600,fine,5,CD4.TEFF,8,218,True
2,8,8,1600,fine,6,CD4.TEFF.prolif,8,76,True
2,8,8,1600,fine,7,CD4.TEM/TEMRA,8,79,True
2,8,8,1600,fine,8,CD4.TREG,8,308,True
2,8,8,1600,fine,9,CD8.NAIVE,8,447,True
2,8,8,1600,fine,10,CD8.TCM,8,217,True
2,8,8,1600,fine,11,CD8.TCM.CCL5,8,91,True
2,8,8,1600,fine,12,CD8.TEFF,8,40,True
2,8,8,1600,fine,13,CD8.TEFF.prolif,8,92,True
2,8,8,1600,fine,14,CD8.TEM,8,215,True
2,8,8,1600,fine,15,CD8.TEMRA,8,684,True
2,8,8,1600,fine,16,CD8.TREG,2,2,True
2,8,8,1600,fine,17,CD8.mitohi,8,147,True
2,8,8,1600,fine,18,DN,8,87,True
2,8,8,1600,fine,19,DP,8,89,True
2,8,8,1600,fine,20,GDT.VD2,8,99,True
2,8,8,1600,fine,21,GDT.VD2neg,8,60,True
2,8,8,1600,fine,22,HSC,6,33,True
2,8,8,1600,fine,23,MAIT,7,58,True
2,8,8,1600,fine,24,Mast,1,1,True
2,8,8,1600,fine,25,NK.CD16hi,8,739,True
2,8,8,1600,fine,26,NK.CD16int,8,53,True
2,8,8,1600,fine,27,NK.CD56hi.CD16int.XCL1/2,8,132,True
2,8,8,1600,fine,28,NK.cyc,8,93,True
2,8,8,1600,fine,29,NK.mitohi,8,106,True
2,8,8,1600,fine,30,PB,8,148,True
2,8,8,1600,fine,31,PLT,5,82,True
2,8,8,1600,fine,32,RET,2,4,True
2,8,8,1600,fine,33,cDC,8,125,True
2,8,8,1600,fine,34,cMono,8,3619,True
2,8,8,1600,fine,35,cMono.cyc,7,113,True
2,8,8,1600,fine,36,iNKT,2,2,True
2,8,8,1600,fine,37,ncMono,8,733,True
2,8,8,1600,fine,38,pDC,8,72,True
2,9,8,1600,coarse,0,B,8,637,True
2,9,8,1600,coarse,1,Myeloid,8,4164,True
2,9,8,1600,coarse,2,NK,8,1506,True
2,9,8,1600,coarse,3,Other,8,150,True
2,9,8,1600,coarse,4,T,8,6343,True
2,9,8,1600,fine,0,B.INT,8,134,True
2,9,8,1600,fine,1,B.MEM,8,93,True
2,9,8,1600,fine,2,B.NAIVE,8,242,True
2,9,8,1600,fine,3,CD4.NAIVE,8,2021,True
2,9,8,1600,fine,4,CD4.TCM,8,1545,True
2,9,8,1600,fine,5,CD4.TEFF,8,154,True
2,9,8,1600,fine,6,CD4.TEFF.prolif,8,124,True
2,9,8,1600,fine,7,CD4.TEM/TEMRA,7,117,True
2,9,8,1600,fine,8,CD4.TREG,8,288,True
2,9,8,1600,fine,9,CD8.NAIVE,8,448,True
2,9,8,1600,fine,10,CD8.TCM,7,146,True
2,9,8,1600,fine,11,CD8.TCM.CCL5,8,80,True
2,9,8,1600,fine,12,CD8.TEFF,8,39,True
2,9,8,1600,fine,13,CD8.TEFF.prolif,8,71,True
2,9,8,1600,fine,14,CD8.TEM,8,209,True
2,9,8,1600,fine,15,CD8.TEMRA,8,537,True
2,9,8,1600,fine,16,CD8.TREG,2,3,True
2,9,8,1600,fine,17,CD8.mitohi,8,87,True
2,9,8,1600,fine,18,DN,7,75,True
2,9,8,1600,fine,19,DP,8,88,True
2,9,8,1600,fine,20,GDT.VD2,7,156,True
2,9,8,1600,fine,21,GDT.VD2neg,6,34,True
2,9,8,1600,fine,22,HSC,7,53,True
