scope,bundle_id,outer_fold,seed,patient_budget,cell_cap,model,task,accuracy,balanced_accuracy,fit_time_sec,inference_time_sec,macro_f1,n_evaluation_classes,n_observed_training_classes,n_train_cells,n_test_cells,peak_rss_mb
outer_fold,fold3_seed13_P32_C200_xgboost,3,13,32,200,xgboost,coarse,0.9932164823834749,0.9596488875351927,26.246996394358575,2.4084096271544695,0.9718094240121768,5,5,6400,140635,1856.84375
outer_fold,fold3_seed13_P32_C200_xgboost,3,13,32,200,xgboost,fine,0.8071106054680556,0.5199726410453597,231.00793700944632,15.001973370090127,0.5534935771616045,39,39,6400,140635,1856.84375
outer_fold,fold3_seed14_P32_C200_logistic_regression,3,14,32,200,logistic_regression,coarse,0.9894123084580652,0.9818562868679663,0.04863886069506407,0.04022958502173424,0.9808748644839514,5,5,6400,140635,1820.91015625
outer_fold,fold3_seed14_P32_C200_logistic_regression,3,14,32,200,logistic_regression,fine,0.7442599637359121,0.5289835432988919,0.5713631259277463,0.2850807523354888,0.5283806667088601,39,38,6400,140635,1820.91015625
outer_fold,fold3_seed14_P32_C200_xgboost,3,14,32,200,xgboost,coarse,0.9930813808795819,0.9652178251392505,22.83259671088308,2.323889883235097,0.9740064412969973,5,5,6400,140635,1855.38671875
outer_fold,fold3_seed14_P32_C200_xgboost,3,14,32,200,xgboost,fine,0.8067266327727806,0.5221702170953829,226.7033906020224,23.252666139043868,0.5528520159237161,39,38,6400,140635,1855.38671875
outer_fold,fold3_seed15_P32_C200_logistic_regression,3,15,32,200,logistic_regression,coarse,0.9910833007430583,0.9842725653222368,0.05455956794321537,0.038520936854183674,0.9820752849761147,5,5,6400,140635,1825.421875
outer_fold,fold3_seed15_P32_C200_logistic_regression,3,15,32,200,logistic_regression,fine,0.7362107583460732,0.5541234428544218,0.6715491218492389,1.460438502021134,0.549116005453341,39,39,6400,140635,1825.421875
outer_fold,fold3_seed15_P32_C200_xgboost,3,15,32,200,xgboost,coarse,0.9940697550396417,0.9785350440588397,33.270504551008344,2.5266078393906355,0.9816122679947084,5,5,6400,140635,1866.1875
outer_fold,fold3_seed15_P32_C200_xgboost,3,15,32,200,xgboost,fine,0.8131475095104348,0.5556033029372274,234.01281825080514,16.121759878471494,0.581940973872105,39,39,6400,140635,1866.1875
outer_fold,fold3_seed16_P32_C200_logistic_regression,3,16,32,200,logistic_regression,coarse,0.9892487645322999,0.9855331473173546,0.05153539963066578,0.04114353097975254,0.976385201449569,5,5,6400,140635,1814.3984375
outer_fold,fold3_seed16_P32_C200_logistic_regression,3,16,32,200,logistic_regression,fine,0.7482419027980233,0.5434371935174946,0.5990212243050337,0.5901389187201858,0.5414623693738295,39,38,6400,140635,1814.3984375
outer_fold,fold3_seed16_P32_C200_xgboost,3,16,32,200,xgboost,coarse,0.9934084687311124,0.9793756564989818,26.770072685554624,2.5612720316275954,0.9792960838225945,5,5,6400,140635,1836.859375
outer_fold,fold3_seed16_P32_C200_xgboost,3,16,32,200,xgboost,fine,0.8077292281437765,0.5334013115571806,227.9357287157327,29.50166943948716,0.5620463676669155,39,38,6400,140635,1836.859375
outer_fold,fold3_seed17_P32_C200_logistic_regression,3,17,32,200,logistic_regression,coarse,0.9879048600988374,0.9811358249929591,0.0593368299305439,0.0372528163716197,0.974372926045957,5,5,6400,140635,1823.19140625
outer_fold,fold3_seed17_P32_C200_logistic_regression,3,17,32,200,logistic_regression,fine,0.7479859210011732,0.5296719942672581,0.5277226669713855,0.3560183783993125,0.5276035145064462,39,38,6400,140635,1823.19140625
outer_fold,fold3_seed17_P32_C200_xgboost,3,17,32,200,xgboost,coarse,0.9935222384186013,0.9663372690047922,21.35957561340183,1.344468510709703,0.9715874783417601,5,5,6400,140635,1846.98046875
outer_fold,fold3_seed17_P32_C200_xgboost,3,17,32,200,xgboost,fine,0.8103459309560209,0.528834410928306,205.80691429134458,24.211834595538676,0.5604168850399914,39,38,6400,140635,1846.98046875
outer_fold,fold3_seed18_P32_C200_logistic_regression,3,18,32,200,logistic_regression,coarse,0.9906566644149749,0.9836578595020091,0.07926357258111238,0.05132003501057625,0.9791395618724463,5,5,6400,140635,1826.96875
outer_fold,fold3_seed18_P32_C200_logistic_regression,3,18,32,200,logistic_regression,fine,0.745397660610801,0.5364463874338333,1.0125411627814174,0.11496930476278067,0.5328168629424712,39,39,6400,140635,1826.96875
outer_fold,fold3_seed18_P32_C200_xgboost,3,18,32,200,xgboost,coarse,0.9938351050591958,0.9803840884345163,33.073307344689965,2.504289767704904,0.9835411122433223,5,5,6400,140635,1849.56640625
outer_fold,fold3_seed18_P32_C200_xgboost,3,18,32,200,xgboost,fine,0.8110569915028265,0.5426530824367807,270.73925380129367,23.007444315589964,0.5679734427521345,39,39,6400,140635,1849.56640625
outer_fold,fold3_seed19_P32_C200_logistic_regression,3,19,32,200,logistic_regression,coarse,0.9925054218366693,0.9873734667515922,0.040095703676342964,0.03510684613138437,0.9859295423748762,5,5,6400,140635,1824.53125
outer_fold,fold3_seed19_P32_C200_logistic_regression,3,19,32,200,logistic_regression,fine,0.7439684289117219,0.5332441919738031,0.5873107742518187,0.08086559362709522,0.5314622497028693,39,37,6400,140635,1824.53125
outer_fold,fold3_seed19_P32_C200_xgboost,3,19,32,200,xgboost,coarse,0.9939702065630889,0.9788056917605173,24.462693851441145,2.5745383203029633,0.9818688300923917,5,5,6400,140635,1835.859375
outer_fold,fold3_seed19_P32_C200_xgboost,3,19,32,200,xgboost,fine,0.8107725672841043,0.5332345779803744,205.99978116806597,21.80010351072997,0.5613754533743188,39,37,6400,140635,1835.859375
